sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain,positive_gain
50,LH-E2E,Ground Truth,3,0.8077133893966675,0.9823646545410156,0.17465126514434814,0.17778659313221057,True
50,LH-E2E,Ground Truth,3,0.8077133893966675,0.8565356135368347,0.048822224140167236,0.05699964294370542,True
75,MLP,Ground Truth,3,0.6430031657218933,0.948449432849884,0.3054462671279907,0.32204802549166084,True
75,MLP,Ground Truth,3,0.6430031657218933,0.8935254216194153,0.250522255897522,0.2803750736531685,True
75,MLP,Ground Truth,3,0.6430031657218933,0.8760074973106384,0.23300433158874512,0.26598440344868435,True
75,MLP,Ground Truth,3,0.6430031657218933,0.645125150680542,0.0021219849586486816,0.0032892609386104407,True
75,MLP,Ground Truth,3,0.6430031657218933,1.1098624467849731,0.46685928106307983,0.420646074128797,True
75,MLP,Ground Truth,3,0.6430031657218933,0.8950610756874084,0.25205790996551514,0.28160973235478287,True
75,MLP,Ground Truth,3,0.6430031657218933,0.8850003480911255,0.24199718236923218,0.2734430363685174,True
75,MLP,Ground Truth,3,0.6430031657218933,1.1026415824890137,0.45963841676712036,0.41685206150993315,True
75,MLP,Ground Truth,3,0.6430031657218933,1.2487623691558838,0.6057592034339905,0.485087650297679,True
75,MLP,Ground Truth,3,0.6430031657218933,0.8494835495948792,0.20648038387298584,0.24306578269992027,True
75,MLP,Ground Truth,3,0.6430031657218933,0.9804686903953552,0.3374655246734619,0.34418796640756105,True
75,MLP,Ground Truth,3,0.6430031657218933,0.8024438619613647,0.15944069623947144,0.1986938947352158,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.948449432849884,0.15297961235046387,0.16129443178725242,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.8935254216194153,0.09805560111999512,0.10974013581200663,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.8760074973106384,0.08053767681121826,0.09193720037610481,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.645125150680542,-0.15034466981887817,-0.23304729270015237,False
75,MLP-E2E,Ground Truth,3,0.7954698204994202,1.1098624467849731,0.314392626285553,0.2832717038010243,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.8950610756874084,0.09959125518798828,0.11126755245333625,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.8850003480911255,0.08953052759170532,0.10116439816641368,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,1.1026415824890137,0.3071717619895935,0.27857806822068953,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,1.2487623691558838,0.4532925486564636,0.362993440427639,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.8494835495948792,0.054013729095458984,0.06358419668187602,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.9804686903953552,0.18499886989593506,0.188684117818528,True
75,MLP-E2E,Ground Truth,3,0.7954698204994202,0.8024438619613647,0.00697404146194458,0.008691002314976097,True
75,LH,Ground Truth,3,0.8716899752616882,0.948449432849884,0.0767594575881958,0.0809315235262995,True
75,LH,Ground Truth,3,0.8716899752616882,0.8935254216194153,0.02183544635772705,0.024437409198893006,True
75,LH,Ground Truth,3,0.8716899752616882,0.8760074973106384,0.004317522048950195,0.004928635955976495,True
75,LH,Ground Truth,3,0.8716899752616882,0.645125150680542,-0.22656482458114624,-0.35119515080468217,False
75,LH,Ground Truth,3,0.8716899752616882,1.1098624467849731,0.2381724715232849,0.2145963873390059,True
75,LH,Ground Truth,3,0.8716899752616882,0.8950610756874084,0.023371100425720215,0.02611117951673987,True
75,LH,Ground Truth,3,0.8716899752616882,0.8850003480911255,0.013310372829437256,0.015039963383231044,True
75,LH,Ground Truth,3,0.8716899752616882,1.1026415824890137,0.23095160722732544,0.20945301800245372,True
75,LH,Ground Truth,3,0.8716899752616882,1.2487623691558838,0.37707239389419556,0.3019568840379793,True
75,LH,Ground Truth,3,0.8716899752616882,0.8494835495948792,-0.022206425666809082,-0.026141089697851574,False
75,LH,Ground Truth,3,0.8716899752616882,0.9804686903953552,0.10877871513366699,0.11094562855424181,True
75,LH,Ground Truth,3,0.8716899752616882,0.8024438619613647,-0.06924611330032349,-0.0862940282589606,False
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.948449432849884,0.2236897349357605,0.23584782402539012,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.8935254216194153,0.16876572370529175,0.1888762419310048,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.8760074973106384,0.1512477993965149,0.172655827559523,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.645125150680542,-0.07963454723358154,-0.12344046290797239,False
75,LH-E2E,Ground Truth,3,0.7247596979141235,1.1098624467849731,0.3851027488708496,0.3469824120875586,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.8950610756874084,0.1703013777732849,0.190267884951307,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.8850003480911255,0.16024065017700195,0.18106281033971133,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,1.1026415824890137,0.37788188457489014,0.3427059985547527,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,1.2487623691558838,0.5240026712417603,0.41961760234332357,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.8494835495948792,0.12472385168075562,0.14682315124317208,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.9804686903953552,0.2557089924812317,0.2608028129670535,True
75,LH-E2E,Ground Truth,3,0.7247596979141235,0.8024438619613647,0.07768416404724121,0.09680946883606603,True
5,MLP,Ground Truth,3,0.8426419496536255,1.624961495399475,0.7823195457458496,0.48143882052634535,True
5,MLP,Ground Truth,3,0.8426419496536255,2.5620601177215576,1.7194181680679321,0.6711076590962324,True
5,MLP,Ground Truth,3,0.8426419496536255,1.3473296165466309,0.5046876668930054,0.37458366586387454,True
5,MLP,Ground Truth,3,0.8426419496536255,1.083663821220398,0.24102187156677246,0.22241387674577806,True
5,MLP,Ground Truth,3,0.8426419496536255,2.499976396560669,1.6573344469070435,0.6629400378288026,True
5,MLP,Ground Truth,3,0.8426419496536255,1.6903274059295654,0.8476854562759399,0.5014918727001119,True
5,MLP,Ground Truth,3,0.8426419496536255,1.8296552896499634,0.9870133399963379,0.5394531667138056,True
5,MLP,Ground Truth,3,0.8426419496536255,1.492289662361145,0.6496477127075195,0.43533620120347655,True
5,MLP,Ground Truth,3,0.8426419496536255,3.1275172233581543,2.284875273704529,0.7305716037755842,True
5,MLP,Ground Truth,3,0.8426419496536255,1.3740886449813843,0.5314466953277588,0.38676303546264923,True
5,MLP,Ground Truth,3,0.8426419496536255,1.6088048219680786,0.7661628723144531,0.47623108897522626,True
5,MLP,Ground Truth,3,0.8426419496536255,1.2402245998382568,0.39758265018463135,0.320573104449373,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.624961495399475,0.410422682762146,0.2525737895477019,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,2.5620601177215576,1.3475213050842285,0.5259522584046858,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.3473296165466309,0.13279080390930176,0.09855851328323108,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.083663821220398,-0.13087499141693115,-0.120770841338546,False
5,MLP-E2E,Ground Truth,3,1.214538812637329,2.499976396560669,1.2854375839233398,0.5141798881348538,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.6903274059295654,0.47578859329223633,0.2814771810616091,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.8296552896499634,0.6151164770126343,0.33619254976182644,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.492289662361145,0.2777508497238159,0.18612395215842364,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,3.1275172233581543,1.9129784107208252,0.6116603919663711,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.3740886449813843,0.15954983234405518,0.11611320195882756,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.6088048219680786,0.3942660093307495,0.2450676452153078,True
5,MLP-E2E,Ground Truth,3,1.214538812637329,1.2402245998382568,0.025685787200927734,0.02071059322986944,True
5,LH,Ground Truth,3,1.0616950988769531,1.624961495399475,0.563266396522522,0.3466336883164425,True
5,LH,Ground Truth,3,1.0616950988769531,2.5620601177215576,1.5003650188446045,0.5856088264544239,True
5,LH,Ground Truth,3,1.0616950988769531,1.3473296165466309,0.28563451766967773,0.2120004742431133,True
5,LH,Ground Truth,3,1.0616950988769531,1.083663821220398,0.021968722343444824,0.020272636137934494,True
5,LH,Ground Truth,3,1.0616950988769531,2.499976396560669,1.4382812976837158,0.5753179508664261,True
5,LH,Ground Truth,3,1.0616950988769531,1.6903274059295654,0.6286323070526123,0.3718997306956087,True
5,LH,Ground Truth,3,1.0616950988769531,1.8296552896499634,0.7679601907730103,0.4197294403580966,True
5,LH,Ground Truth,3,1.0616950988769531,1.492289662361145,0.4305945634841919,0.28854623491989645,True
5,LH,Ground Truth,3,1.0616950988769531,3.1275172233581543,2.065822124481201,0.6605310145224512,True
5,LH,Ground Truth,3,1.0616950988769531,1.3740886449813843,0.31239354610443115,0.2273459920110637,True
5,LH,Ground Truth,3,1.0616950988769531,1.6088048219680786,0.5471097230911255,0.3400721551927205,True
5,LH,Ground Truth,3,1.0616950988769531,1.2402245998382568,0.1785295009613037,0.143949330616879,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.624961495399475,0.632953941822052,0.3895193477593441,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,2.5620601177215576,1.5700525641441345,0.6128086352401378,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.3473296165466309,0.35532206296920776,0.2637231888956329,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.083663821220398,0.09165626764297485,0.08457998306130919,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,2.499976396560669,1.5079688429832458,0.6031932321672425,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.6903274059295654,0.6983198523521423,0.41312697759172506,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.8296552896499634,0.8376477360725403,0.45781724066329077,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.492289662361145,0.5002821087837219,0.33524463876011895,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,3.1275172233581543,2.135509669780731,0.6828130805584308,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.3740886449813843,0.3820810914039612,0.2780614575336495,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.6088048219680786,0.6167972683906555,0.3833885005616261,True
5,LH-E2E,Ground Truth,3,0.9920075535774231,1.2402245998382568,0.24821704626083374,0.20013878638853383,True
10,MLP,Ground Truth,3,0.736298680305481,1.2506792545318604,0.5143805742263794,0.4112809678121001,True
10,MLP,Ground Truth,3,0.736298680305481,2.3048484325408936,1.5685497522354126,0.6805435576977285,True
10,MLP,Ground Truth,3,0.736298680305481,1.193615436553955,0.4573167562484741,0.3831357590085942,True
10,MLP,Ground Truth,3,0.736298680305481,0.9231284856796265,0.1868298053741455,0.20238765055180538,True
10,MLP,Ground Truth,3,0.736298680305481,2.2053229808807373,1.4690243005752563,0.6661266006435819,True
10,MLP,Ground Truth,3,0.736298680305481,1.4254111051559448,0.6891124248504639,0.4834481942492462,True
10,MLP,Ground Truth,3,0.736298680305481,1.332672119140625,0.596373438835144,0.44750200013167235,True
10,MLP,Ground Truth,3,0.736298680305481,1.6385304927825928,0.9022318124771118,0.5506347403672175,True
10,MLP,Ground Truth,3,0.736298680305481,2.6369059085845947,1.9006072282791138,0.7207717279905895,True
10,MLP,Ground Truth,3,0.736298680305481,1.2100178003311157,0.47371912002563477,0.39149764565116624,True
10,MLP,Ground Truth,3,0.736298680305481,1.5134135484695435,0.7771148681640625,0.5134848098524879,True
10,MLP,Ground Truth,3,0.736298680305481,1.0240155458450317,0.2877168655395508,0.28096923597202117,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.2506792545318604,0.13890206813812256,0.11106130339558143,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,2.3048484325408936,1.1930712461471558,0.5176354459160246,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.193615436553955,0.08183825016021729,0.06856333091375695,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,0.9231284856796265,-0.18864870071411133,-0.2043580104401439,False
10,MLP-E2E,Ground Truth,3,1.1117771863937378,2.2053229808807373,1.0935457944869995,0.4958665029873635,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.4254111051559448,0.31363391876220703,0.22003050041334876,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.332672119140625,0.2208949327468872,0.16575339843481646,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.6385304927825928,0.526753306388855,0.32147909892986465,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,2.6369059085845947,1.525128722190857,0.5783781352325523,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.2100178003311157,0.09824061393737793,0.08118939565227458,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.5134135484695435,0.40163636207580566,0.26538441028360354,True
10,MLP-E2E,Ground Truth,3,1.1117771863937378,1.0240155458450317,-0.08776164054870605,-0.08570342599270203,False
10,LH,Ground Truth,3,0.9746161699295044,1.2506792545318604,0.27606308460235596,0.2207305219160197,True
10,LH,Ground Truth,3,0.9746161699295044,2.3048484325408936,1.3302322626113892,0.5771452230136125,True
10,LH,Ground Truth,3,0.9746161699295044,1.193615436553955,0.21899926662445068,0.1834755650083713,True
10,LH,Ground Truth,3,0.9746161699295044,0.9231284856796265,-0.05148768424987793,-0.05577520902951188,False
10,LH,Ground Truth,3,0.9746161699295044,2.2053229808807373,1.230706810951233,0.558061935426677,True
10,LH,Ground Truth,3,0.9746161699295044,1.4254111051559448,0.45079493522644043,0.31625608471537897,True
10,LH,Ground Truth,3,0.9746161699295044,1.332672119140625,0.3580559492111206,0.2686752008003389,True
10,LH,Ground Truth,3,0.9746161699295044,1.6385304927825928,0.6639143228530884,0.405188872454618,True
10,LH,Ground Truth,3,0.9746161699295044,2.6369059085845947,1.6622897386550903,0.6303940285633299,True
10,LH,Ground Truth,3,0.9746161699295044,1.2100178003311157,0.23540163040161133,0.19454394004550576,True
10,LH,Ground Truth,3,0.9746161699295044,1.5134135484695435,0.5387973785400391,0.3560146392801254,True
10,LH,Ground Truth,3,0.9746161699295044,1.0240155458450317,0.049399375915527344,0.04824084567462528,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.2506792545318604,0.35461413860321045,0.2835372357207168,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,2.3048484325408936,1.4087833166122437,0.6112260124016846,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.193615436553955,0.2975503206253052,0.2492849133087221,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,0.9231284856796265,0.027063369750976562,0.02931701293027692,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,2.2053229808807373,1.3092578649520874,0.5936807788713155,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.4254111051559448,0.5293459892272949,0.37136373311009296,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.332672119140625,0.4366070032119751,0.32761772152442237,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.6385304927825928,0.7424653768539429,0.4531288127528649,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,2.6369059085845947,1.7408407926559448,0.6601831286389629,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.2100178003311157,0.3139526844024658,0.2594612114933798,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.5134135484695435,0.6173484325408936,0.407917870938313,True
10,LH-E2E,Ground Truth,3,0.8960651159286499,1.0240155458450317,0.12795042991638184,0.1249496947927635,True
20,MLP,Ground Truth,3,0.6739765405654907,0.8347322344779968,0.1607556939125061,0.19258354628300095,True
20,MLP,Ground Truth,3,0.6739765405654907,1.4177229404449463,0.7437463998794556,0.5246063096404675,True
20,MLP,Ground Truth,3,0.6739765405654907,0.8109623789787292,0.13698583841323853,0.1689176242500289,True
20,MLP,Ground Truth,3,0.6739765405654907,0.7352975606918335,0.06132102012634277,0.08339619686572398,True
20,MLP,Ground Truth,3,0.6739765405654907,1.5152157545089722,0.8412392139434814,0.5551943420863501,True
20,MLP,Ground Truth,3,0.6739765405654907,1.1872881650924683,0.5133116245269775,0.4323395445342453,True
20,MLP,Ground Truth,3,0.6739765405654907,1.0810149908065796,0.40703845024108887,0.37653358529041725,True
20,MLP,Ground Truth,3,0.6739765405654907,1.0402634143829346,0.36628687381744385,0.35210973370116894,True
20,MLP,Ground Truth,3,0.6739765405654907,1.9409770965576172,1.2670005559921265,0.6527643001245048,True
20,MLP,Ground Truth,3,0.6739765405654907,1.0606045722961426,0.38662803173065186,0.3645355128854728,True
20,MLP,Ground Truth,3,0.6739765405654907,0.9655410051345825,0.2915644645690918,0.3019700489348476,True
20,MLP,Ground Truth,3,0.6739765405654907,1.0006365776062012,0.32666003704071045,0.3264522248648669,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,0.8347322344779968,-0.07904750108718872,-0.09469803347970789,False
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.4177229404449463,0.5039432048797607,0.35545958275994344,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,0.8109623789787292,-0.1028173565864563,-0.12678437280399799,False
20,MLP-E2E,Ground Truth,3,0.9137797355651855,0.7352975606918335,-0.17848217487335205,-0.24273462121296868,False
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.5152157545089722,0.6014360189437866,0.3969309434343169,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.1872881650924683,0.2735084295272827,0.23036398202957017,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.0810149908065796,0.16723525524139404,0.15470206857780439,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.0402634143829346,0.12648367881774902,0.12158812572753686,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.9409770965576172,1.0271973609924316,0.5292166315688103,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.0606045722961426,0.14682483673095703,0.1384350403214748,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,0.9655410051345825,0.05176126956939697,0.05360856690098024,True
20,MLP-E2E,Ground Truth,3,0.9137797355651855,1.0006365776062012,0.08685684204101562,0.08680158609512473,True
20,LH,Ground Truth,3,0.901705265045166,0.8347322344779968,-0.06697303056716919,-0.08023295112000921,False
20,LH,Ground Truth,3,0.901705265045166,1.4177229404449463,0.5160176753997803,0.3639763882482076,True
20,LH,Ground Truth,3,0.901705265045166,0.8109623789787292,-0.09074288606643677,-0.11189530910263948,False
20,LH,Ground Truth,3,0.901705265045166,0.7352975606918335,-0.16640770435333252,-0.22631341819869674,False
20,LH,Ground Truth,3,0.901705265045166,1.5152157545089722,0.6135104894638062,0.4048997561160016,True
20,LH,Ground Truth,3,0.901705265045166,1.1872881650924683,0.28558290004730225,0.2405337713654886,True
20,LH,Ground Truth,3,0.901705265045166,1.0810149908065796,0.17930972576141357,0.1658716366436555,True
20,LH,Ground Truth,3,0.901705265045166,1.0402634143829346,0.13855814933776855,0.1331952536463649,True
20,LH,Ground Truth,3,0.901705265045166,1.9409770965576172,1.0392718315124512,0.5354374522788712,True
20,LH,Ground Truth,3,0.901705265045166,1.0606045722961426,0.15889930725097656,0.1498195570729716,True
20,LH,Ground Truth,3,0.901705265045166,0.9655410051345825,0.0638357400894165,0.06611396072248503,True
20,LH,Ground Truth,3,0.901705265045166,1.0006365776062012,0.09893131256103516,0.09886837516744207,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,0.8347322344779968,0.05249762535095215,0.06289157550478658,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.4177229404449463,0.6354883313179016,0.44824578427041345,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,0.8109623789787292,0.02872776985168457,0.03542429414279657,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,0.7352975606918335,-0.04693704843521118,-0.06383408696616459,False
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.5152157545089722,0.7329811453819275,0.4837470460564613,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.1872881650924683,0.4050535559654236,0.3411585896957688,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.0810149908065796,0.2987803816795349,0.27638874966627924,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.0402634143829346,0.2580288052558899,0.24804179565321724,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.9409770965576172,1.1587424874305725,0.5969892635444478,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.0606045722961426,0.2783699631690979,0.26246347643631623,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,0.9655410051345825,0.18330639600753784,0.18984838037198387,True
20,LH-E2E,Ground Truth,3,0.7822346091270447,1.0006365776062012,0.2184019684791565,0.21826302712382778,True
50,MLP,Ground Truth,3,0.6466265916824341,0.8444769382476807,0.19785034656524658,0.23428744777304755,True
50,MLP,Ground Truth,3,0.6466265916824341,1.117909550666809,0.471282958984375,0.42157521483134736,True
50,MLP,Ground Truth,3,0.6466265916824341,0.7727535367012024,0.1261269450187683,0.1632175577703468,True
50,MLP,Ground Truth,3,0.6466265916824341,0.617089033126831,-0.029537558555603027,-0.047865959318599875,False
50,MLP,Ground Truth,3,0.6466265916824341,1.1898791790008545,0.5432525873184204,0.45656113402588605,True
50,MLP,Ground Truth,3,0.6466265916824341,0.9914901852607727,0.3448635935783386,0.34782350718644356,True
50,MLP,Ground Truth,3,0.6466265916824341,0.945641279220581,0.299014687538147,0.31620308261564223,True
50,MLP,Ground Truth,3,0.6466265916824341,0.9628651738166809,0.3162385821342468,0.32843495718171567,True
50,MLP,Ground Truth,3,0.6466265916824341,1.4177850484848022,0.7711584568023682,0.5439177522901029,True
50,MLP,Ground Truth,3,0.6466265916824341,0.8602569699287415,0.21363037824630737,0.24833321404417477,True
50,MLP,Ground Truth,3,0.6466265916824341,0.9823646545410156,0.33573806285858154,0.34176521041002483,True
50,MLP,Ground Truth,3,0.6466265916824341,0.8565356135368347,0.20990902185440063,0.24506747709839813,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.8444769382476807,-0.044093430042266846,-0.05221389483265495,False
50,MLP-E2E,Ground Truth,3,0.8885703682899475,1.117909550666809,0.22933918237686157,0.20515003404351065,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.7727535367012024,-0.11581683158874512,-0.1498755115158115,False
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.617089033126831,-0.27148133516311646,-0.43993868078890097,False
50,MLP-E2E,Ground Truth,3,0.8885703682899475,1.1898791790008545,0.301308810710907,0.25322639140884623,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.9914901852607727,0.1029198169708252,0.10380316265435967,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.945641279220581,0.057070910930633545,0.06035154363996534,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.9628651738166809,0.0742948055267334,0.07716013367919185,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,1.4177850484848022,0.5292146801948547,0.37326862824546675,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.8602569699287415,-0.028313398361206055,-0.03291272183886097,False
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.9823646545410156,0.09379428625106812,0.09547807508902187,True
50,MLP-E2E,Ground Truth,3,0.8885703682899475,0.8565356135368347,-0.03203475475311279,-0.037400376874971775,False
50,LH,Ground Truth,3,0.8133979439735413,0.8444769382476807,0.031078994274139404,0.036802656018800714,True
50,LH,Ground Truth,3,0.8133979439735413,1.117909550666809,0.3045116066932678,0.27239377864840064,True
50,LH,Ground Truth,3,0.8133979439735413,0.7727535367012024,-0.04064440727233887,-0.05259685700805104,False
50,LH,Ground Truth,3,0.8133979439735413,0.617089033126831,-0.1963089108467102,-0.3181208874382355,False
50,LH,Ground Truth,3,0.8133979439735413,1.1898791790008545,0.37648123502731323,0.31640291020424927,True
50,LH,Ground Truth,3,0.8133979439735413,0.9914901852607727,0.17809224128723145,0.1796207808556282,True
50,LH,Ground Truth,3,0.8133979439735413,0.945641279220581,0.1322433352470398,0.1398451380591568,True
50,LH,Ground Truth,3,0.8133979439735413,0.9628651738166809,0.14946722984313965,0.15523173327649775,True
50,LH,Ground Truth,3,0.8133979439735413,1.4177850484848022,0.604387104511261,0.4262896587583387,True
50,LH,Ground Truth,3,0.8133979439735413,0.8602569699287415,0.046859025955200195,0.05447096343675276,True
50,LH,Ground Truth,3,0.8133979439735413,0.9823646545410156,0.16896671056747437,0.17199998980665654,True
50,LH,Ground Truth,3,0.8133979439735413,0.8565356135368347,0.04313766956329346,0.05036296084078511,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.8444769382476807,-0.0012923479080200195,-0.0015303531091111699,False
50,LH-E2E,Ground Truth,3,0.8457692861557007,1.117909550666809,0.2721402645111084,0.24343674705058435,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.7727535367012024,-0.07301574945449829,-0.09448775836885107,False
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.617089033126831,-0.22868025302886963,-0.3705790262875547,False
50,LH-E2E,Ground Truth,3,0.8457692861557007,1.1898791790008545,0.3441098928451538,0.28919733945937603,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.9914901852607727,0.14572089910507202,0.14697160019465633,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.945641279220581,0.09987199306488037,0.1056129795298246,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.9628651738166809,0.11709588766098022,0.12161192537146848,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,1.4177850484848022,0.5720157623291016,0.40345732446566507,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.8602569699287415,0.014487683773040771,0.01684111176017655,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.9823646545410156,0.13659536838531494,0.13904751942560023,True
50,LH-E2E,Ground Truth,3,0.8457692861557007,0.8565356135368347,0.010766327381134033,0.01256962023642819,True
75,MLP,Ground Truth,3,0.6458837389945984,0.948449432849884,0.30256569385528564,0.3190108859532359,True
75,MLP,Ground Truth,3,0.6458837389945984,0.8935254216194153,0.2476416826248169,0.27715124453425616,True
75,MLP,Ground Truth,3,0.6458837389945984,0.8760074973106384,0.23012375831604004,0.2626961059380483,True
75,MLP,Ground Truth,3,0.6458837389945984,0.645125150680542,-0.0007585883140563965,-0.001175877755279208,False
75,MLP,Ground Truth,3,0.6458837389945984,1.1098624467849731,0.46397870779037476,0.4180506414415758,True
75,MLP,Ground Truth,3,0.6458837389945984,0.8950610756874084,0.24917733669281006,0.27839143435149544,True
75,MLP,Ground Truth,3,0.6458837389945984,0.8850003480911255,0.2391166090965271,0.270188152594835,True
75,MLP,Ground Truth,3,0.6458837389945984,1.1026415824890137,0.4567578434944153,0.4142396321235838,True
75,MLP,Ground Truth,3,0.6458837389945984,1.2487623691558838,0.6028786301612854,0.4827809077629466,True
75,MLP,Ground Truth,3,0.6458837389945984,0.8494835495948792,0.20359981060028076,0.23967481265220264,True
75,MLP,Ground Truth,3,0.6458837389945984,0.9804686903953552,0.33458495140075684,0.34125001101854857,True
75,MLP,Ground Truth,3,0.6458837389945984,0.8024438619613647,0.15656012296676636,0.19510414421277517,True
75,MLP-E2E,Ground Truth,3,0.7517741322517395,0.948449432849884,0.19667530059814453,0.20736508851840216,True
75,MLP-E2E,Ground Truth,3,0.7517741322517395,0.8935254216194153,0.14175128936767578,0.15864270443561343,True
75,MLP-E2E,Ground Truth,3,0.7517741322517395,0.8760074973106384,0.12423336505889893,0.14181769612737105,True
