feature,importance_global,importance_mean,importance_median,importance_variance
ATSC1pe,0.0780779751135583,0.16276213015333094,0.1536359572017531,0.008510708922058227
BCUTi-1l,0.07765568868392636,0.11763299408946908,0.11801225114969092,0.006346587612100574
MATS5pe,0.07750511114024095,0.1793645650707377,0.17334308296556655,0.010098371215021128
MATS4p,0.07740883812441934,0.1621119034370035,0.16694979507930782,0.009760868016150037
VSA_EState4,0.07739931303389858,0.21598719984168976,0.19838387575304428,0.011483681391402108
Mor11m,0.07733648402777638,0.14562808593718796,0.15304781733267256,0.007971072749180276
GATS2p,0.07724303923958331,0.13399063896431054,0.14282529853770762,0.00916203280835746
AXp-1d,0.07704716308910342,0.2009889438853791,0.1910236449305079,0.011250764721868952
Mor10p,0.07703331048945072,0.19853639151821326,0.1962149229872301,0.00992472000935361
ATSC5i,0.07665175538710844,0.18241345307193554,0.17106673514388884,0.011946407304990414
MPC3,0.07636774555682324,0.16227090048561102,0.15755515537131565,0.01130211318777513
ATS3v,0.0762359499440759,0.1675590874319806,0.18064641247565863,0.01206169219850784
Mor07v,0.07563586898436903,0.1275500864086776,0.1284783612367061,0.008242308090994787
AATS3se,0.07559068530538404,0.1763487489230563,0.1658943558938888,0.009198986695250247
TASA,0.07546559366375094,0.18731053575500797,0.17405908234944914,0.012960890972687763
ATSC8v,0.0752722324825732,0.15219146011474677,0.1495447705508773,0.009382975921275476
AATS0dv,0.07446482965523504,0.14960339258676436,0.14672983741120532,0.008820857914426545
MLOGP,0.07439560968679615,0.10907090113595819,0.10538760488038962,0.007203052299425519
ZMIC0,0.07438866363367103,0.16239907466512532,0.15054104897037923,0.009457335733381854
ATSC4dv,0.07379587857810321,0.1448631996354167,0.146725773239518,0.008627445464715493
Mor09p,0.07371110485975096,0.18748830162218202,0.16863121579087123,0.012080356536052786
Xp-5dv,0.07364496014685029,0.19449293615398194,0.1951687708104488,0.012289932768632213
ATS7v,0.0735238146548216,0.12082904373752283,0.12187378657377583,0.009066917786456562
AATSC8p,0.07343615233072542,0.15439863282781113,0.1612048241162031,0.009014012177179495
ETA_epsilon_4,0.07332421547349144,0.18531098214255812,0.17954939590126,0.011368568951420572
DPSA1,0.07332283156491703,0.12640514639130532,0.12343350962772397,0.008613283675283837
MAXaaCH,0.07314938009402461,0.14824086767748876,0.15477390964583737,0.00836926044793674
SIC3,0.07305443002695533,0.10343504038082832,0.09767255569747421,0.007501114243677645
Mor21v,0.07300676747080592,0.17099144840901437,0.16506883768813987,0.012497230543494171
ATS5p,0.07287557913159981,0.1608339565445642,0.15123689316419966,0.008640996237388072
ABCGG,0.07266142268404874,0.10039690968994698,0.09162907209520153,0.007594510597222866
MATS1se,0.07245199699219995,0.18528836299137935,0.18871128654289038,0.010035994813674726
GATS8s,0.07240813538694324,0.1440692680946054,0.1424522824286582,0.009604318196585977
Mor08v,0.07215002716406582,0.14989814870014906,0.14641105884939445,0.010048855792334726
ATSC8d,0.07210790975213355,0.16539608735293757,0.1674645384176613,0.008941335486176455
Mor06m,0.07196292093765866,0.15289005623293647,0.16055008177826952,0.008284355004077202
ATSC2s,0.07185981227417626,0.14855525644697704,0.15753414657200027,0.008146738379928636
Consensus_Log_P,0.07175067115023825,0.15319243515991635,0.1435743164046377,0.008979482474482563
CIC0,0.07138211914515269,0.1541992150362492,0.14773825113504271,0.0077046345533336395
Mor30m,0.0713068976496034,0.15335808073756804,0.1563220235403268,0.008571686450903605
AATS6p,0.07088712478841241,0.19900626082514583,0.19517440829974786,0.01520527810300272
MATS4s,0.07077401367530722,0.13437131196763308,0.12622584526887295,0.008078393178065238
IC3,0.07064848771444154,0.18994897557243862,0.1930844319363963,0.00872873530853583
PPSA5,0.07057571317134936,0.168979077372568,0.16858528815317297,0.009706039694892083
MATS2dv,0.07052963023863912,0.1206799381337844,0.11385105764020971,0.008278853511054245
TIC0,0.07047375331677852,0.15593548219322956,0.1553003445356866,0.007699325992650693
ATSC0d,0.07044290495857553,0.1438166475242944,0.13661227512750979,0.00948427582662071
Mor30,0.07028067697679408,0.18051166699232996,0.17159090787218315,0.010332489224726429
AATS4i,0.07014132498438919,0.15242313901536028,0.14102625534403998,0.010496345846054233
BIC3,0.06990838079385497,0.1151731394486442,0.09864228311830546,0.010690923647436823
Mor28m,0.06988536476582619,0.12349456438995708,0.11754141081551983,0.007683715990592121
Mor04v,0.0698208254982986,0.15133180456792666,0.14913075742041934,0.009285551279173207
GATS4d,0.06953150826201426,0.14481228867435822,0.14684149512233424,0.009194156955119163
ATSC6dv,0.0694784971593867,0.13264055429808222,0.1338344248185825,0.007534803521952972
FPSA5,0.06924663609947945,0.14045618372678448,0.14371517624679503,0.007995884999378674
GATS8i,0.06914956781852988,0.10660980630707707,0.09704423348712034,0.010029214700379116
AATS2se,0.06891577842005203,0.12984924523665867,0.13360618484695524,0.007683844912554294
Mor29p,0.0688985898348573,0.16664782894989807,0.15491597763782042,0.009563331491896145
C2SP3,0.06885520607135742,0.16105399609902707,0.14866207667138032,0.006860315385411472
GATS6i,0.06875807501866271,0.11078599182659048,0.10349339442485957,0.0071009009638809345
AATS4dv,0.06868338925497453,0.19067434544447515,0.18155954327336005,0.011259571451167032
Mor22p,0.06848011519017883,0.13741317902990066,0.12836446594119824,0.008847449124184182
ATS3dv,0.06828063706734167,0.1607110501369837,0.1496877259678238,0.010546240418369079
CIC3,0.06786617741621814,0.09574685931009852,0.07516918851185886,0.00831677396889431
WNSA5,0.06775418127537725,0.19809994563758734,0.1948733787017568,0.010309058135946809
ETA_dEpsilon_C,0.06749315031987813,0.19833134212386597,0.18799085141361122,0.012447458950168308
AATSC5p,0.06736792233430133,0.1503334159637271,0.1434735315220573,0.008658071447923845
AATS7s,0.06709725323960969,0.17098619831280792,0.14703148333348237,0.015493074676760669
MATS7d,0.0670825684642482,0.1639450063385754,0.1580484585398265,0.010553571003836667
GATS5d,0.06706405643770363,0.1128803998089169,0.10644861435662094,0.007824942311328173
MATS5c,0.06702829000847821,0.13266943140577578,0.1329290363950389,0.011799209056038026
ATSC0se,0.06693755805996027,0.14416949012366137,0.14797950777606858,0.008053148477659103
MATS6i,0.06675727040730939,0.17715393763514137,0.17795175930901616,0.008812580134072249
ATS2v,0.06657156787149665,0.17786149490259326,0.16849942652343583,0.01202581474848282
GATS2se,0.06645695023118581,0.133437518603762,0.13329357086866295,0.009253896912313314
Mor22v,0.06610691315121953,0.15544421616909845,0.15007990853293016,0.010639121528841554
Xp-4dv,0.06604954842218991,0.18190247392467265,0.1690882358649441,0.011536191761156328
ZMIC2,0.06603734712849407,0.13805513193262262,0.14583509565718697,0.009598703820277558
ATS7d,0.06600290637666317,0.1567282546845686,0.14776291404450678,0.011076109913185535
GATS4i,0.06527947353946706,0.09376900041181195,0.09766890972722574,0.0056210217303403875
Mor13m,0.0649837310640029,0.10842235021084479,0.10884381459403515,0.007851691806532689
Mor16m,0.06492254676984599,0.0898905744509014,0.08681346515523987,0.00618521381251683
MATS8c,0.06391238711944736,0.15647628397668745,0.14011146204816408,0.012159731681044058
Mor29v,0.06380594900636538,0.15097749211866718,0.1312362443199256,0.010180122658167912
GATS6se,0.06345640259001373,0.09361354901821409,0.08159241924110411,0.006580974778244517
Mor12v,0.06318499636712538,0.12340009314416094,0.11593828427525368,0.011111353941125272
ATS6p,0.06305326688778345,0.16892162805436728,0.16362001230852516,0.008170537399785313
GATS1v,0.06286259752555035,0.16863663156299968,0.1601043942263648,0.011708929606976377
Mor10se,0.06267106322377414,0.1113807527982426,0.09352028346473543,0.008362404372889593
AATSC7se,0.06252319756294566,0.08108060409492247,0.07521425272200441,0.005706327716783395
ATSC2i,0.06197016304319947,0.13834380852921435,0.14039614853533813,0.008016092694906158
MOMI-Y,0.06192632978319734,0.2250603641662252,0.21242093047582777,0.013672927578350232
ATS3d,0.0619008098247984,0.17198087628069048,0.16686925054406576,0.010792535447711974
Mor13v,0.0618392454030805,0.1005654628196612,0.09790530817842125,0.007533530756701232
GATS5se,0.061754182909025346,0.12144472580395622,0.11880396596155364,0.008668144578661446
Mor23p,0.06143456371667222,0.1511047280318709,0.14115925701344764,0.011408390578144764
ATSC2c,0.06130871674325622,0.20194060972148917,0.1978257070676428,0.012478142653025999
ATSC2dv,0.06115202766782879,0.12087914492991378,0.10897894476729308,0.009201725031826494
Mor17p,0.0609375466082529,0.1824673707741517,0.1689147651348092,0.011030480652584518
Mor13,0.06090154550810256,0.1705360145052465,0.16113572008313787,0.010002559002345023
ATS2dv,0.06066458985294876,0.12049898932673592,0.11386761930917962,0.00797402129056769
AXp-0dv,0.06030794138552542,0.13948516501403382,0.13005557144845634,0.009214701595320307
AATSC7are,0.060301984696920385,0.10192867708822052,0.09580866584225069,0.008149843192996241
Mor31p,0.06020885858953218,0.14561338272781923,0.1374844524542788,0.008376292106559224
GATS3v,0.060086983761493684,0.1684813280984662,0.15883309172271956,0.009734520499462069
GATS5s,0.05982151996598439,0.11515537998705633,0.11521114337978094,0.006762405059111167
Mor09m,0.05980996200874378,0.20478658066306368,0.21070129214007305,0.010236598626699253
AATS1p,0.05933985956462262,0.12408423489253738,0.11521447895615025,0.01238183039757565
Xp-3d,0.05897511806246847,0.13798580924455686,0.12974670218365827,0.008808830665720767
GATS6are,0.058927519539952566,0.09631334532063268,0.08656262066712972,0.006443874442208581
ATS4p,0.05865482386620258,0.16218068492961338,0.1450798724646521,0.009522356420553992
GATS5c,0.058633341510653025,0.09453404977962267,0.0879206809682669,0.00632819874792286
ATSC5dv,0.05842348403240205,0.11578247324152711,0.10421150290759079,0.007258285057799765
AATSC0se,0.058095202911086385,0.17470115356967086,0.17217511798359333,0.00949966367335238
MATS7se,0.05800126654522186,0.10299135380336255,0.08875430323303482,0.006725968919816904
Mor06v,0.05794691785314621,0.17733589464716135,0.1769706852509387,0.009775171132152217
Mor03se,0.05789824541517685,0.12947905392219378,0.11804851600981955,0.009345347946202245
ATSC2d,0.05750028360406434,0.12389670249515053,0.10316372766475042,0.009278777764139386
ATS6s,0.05748783610769692,0.13709906422693774,0.1372259163945858,0.009458884741987443
Xp-2dv,0.05736338347546255,0.13403941479190226,0.11997196747152707,0.008293222865205402
ATSC8pe,0.05613484240222899,0.12123121760557445,0.11165477888181617,0.008054521012779432
nHBAcc,0.05611844324952031,0.17348081985785538,0.16669961955764304,0.008215978508219476
AATSC3are,0.05601197905185096,0.10430277872457083,0.10489819890694427,0.007632325566840867
ATSC5d,0.05579433945749379,0.14067819663930506,0.13138254001321303,0.010535477494512073
FilterItLogS,0.05506317471061095,0.07890538352808445,0.07513785150032713,0.005373446326345605
ATS5v,0.0549744199965585,0.17216952814952793,0.16157180585820383,0.00937059663583894
Mor08m,0.05482273778437996,0.16629904773618032,0.1531988046088529,0.0101538754658064
MATS3are,0.05476205987896998,0.12747645369561125,0.11176164557975107,0.008689066039147767
Mor08,0.05472977647497901,0.1467773743447392,0.13526469876773692,0.011569949695852464
AATSC8se,0.054461894104189223,0.12484222447169407,0.13210289496247915,0.008126221453862471
MOMI-X,0.053968518231363394,0.21999600899533617,0.20065063612101836,0.013362793091086622
Mor24m,0.053888292378658775,0.1300126537181054,0.12301668747130046,0.01017868584842155
WNSA2,0.05361336326183297,0.16978189437767655,0.14789293554331637,0.01008855077888571
AATS6se,0.05345015885862514,0.16717243649039112,0.15381900262775022,0.00960640295173923
SRW05,0.05313300651673103,0.09702303103751987,0.09224524004659164,0.0074747468972168
GATS1p,0.053032966688039807,0.11134734695374214,0.09577152412739445,0.00971872570878407
ATSC7c,0.05273873832407494,0.14117805586567142,0.1395516275471578,0.006857096358734229
AATS5p,0.05268165216718801,0.11782254736547734,0.11375706895656985,0.008489953439358463
BCUTd-1l,0.0520546256994896,0.12791607980553935,0.11778495699869575,0.008583499512567004
WPSA2,0.05195769993784349,0.1811463081314267,0.15871185456793283,0.013837351920925865
ATSC8se,0.05182144028976543,0.13241807169882733,0.12922917512566418,0.008576051026288226
ATS3s,0.05161063028895718,0.07942424984136495,0.06328224989694202,0.0058155358192006215
GATS5v,0.05146838848483215,0.12415616013671593,0.11309494667340826,0.01072596216283567
GATS4s,0.051285892727767735,0.10054644012545048,0.08183985320249465,0.007625111293460916
Mor30p,0.051229717914594186,0.1246021047665598,0.11193346457375898,0.010517961393012894
Mor09v,0.05114645630251724,0.18161579455435364,0.1674128593316531,0.012680089313545494
XLOGP3,0.05104667523465656,0.09202074578309238,0.06801960857950358,0.009393312936829008
SMR_VSA1,0.05100994429907679,0.10265204202002787,0.09013569372606267,0.008571961624945642
AATS8i,0.05044064850712715,0.08708908121287641,0.07262581808283496,0.0068811668999609905
Mor29m,0.050383545030146415,0.11454724712470438,0.10820671812739538,0.008812558818496052
ATSC6c,0.05017873621210622,0.09657263169372136,0.07923450024249752,0.008738128616739066
AATSC4p,0.04987350648500399,0.1027922835675814,0.0863033856398842,0.008493226685698152
Xc-4dv,0.049730731837609676,0.09200570417684854,0.0932650818380757,0.001960239577090685
ATS4v,0.04972029983692483,0.12437061626572411,0.11309294418489124,0.00948327736629157
AATSC8s,0.04960810979751118,0.10133157804883577,0.08972530234568653,0.007407872481460466
ETA_shape_y,0.049260324889562224,0.11180606983700159,0.10239559839030483,0.006612091312263486
Mor31v,0.04921813376953743,0.15012518586574022,0.14155500468522592,0.008404010718732261
MID_X,0.04919778534917407,0.07692148440090112,0.0727112809299711,0.0038813205210965636
Mor11v,0.04915829254842086,0.19233548830463734,0.18503850284373569,0.01322189935969062
ATSC4i,0.049069019255568946,0.1064424998888914,0.08876083041881132,0.009594079512637216
GATS7d,0.04903081473168758,0.12992504107813663,0.11362059637143876,0.009819603914200158
GATS8are,0.0488205891273501,0.11639013142193196,0.10410582961537136,0.01143491342981109
ETA_shape_x,0.04879033192183235,0.07578236785851286,0.07861215608952764,0.0020581013024339864
GATS8p,0.04841293320014861,0.12482733499392883,0.1069186831444027,0.012130828803644043
Mor11p,0.04833729256575703,0.152245719943084,0.12330603747759576,0.013240738329820291
MATS2se,0.048217868882154846,0.13908425963064333,0.13215852717505203,0.009785835981113947
ATSC3d,0.04749304029463719,0.11828313228017515,0.10654690399757293,0.009126119223404621
GATS8c,0.0474872125296133,0.08374400951598657,0.05929982434334864,0.007461323058542142
SssO,0.04746751584204145,0.09932750337066226,0.090951835644152,0.005555612643936882
Xpc-4d,0.0470092620689897,0.12646208180210342,0.10792501423183748,0.009594354627835356
ATSC5s,0.0464773589589047,0.09866527725673227,0.088482349208343,0.00702038467177297
PPSA1,0.04626161888262281,0.14313229616989867,0.12103309339761728,0.01262618489303629
WPSA5,0.0462195143115558,0.13260886226975566,0.12064131520149769,0.008751079309106341
AATS8se,0.045985989022817364,0.1606753769353484,0.1597073121911229,0.009829440046607414
ATSC4se,0.045862263534272696,0.09040073422610367,0.07643211260628295,0.006343017904027862
Xc-3d,0.045568822244111296,0.12541428444666333,0.11948215640459724,0.010444123134082245
ATS1dv,0.04508228446893092,0.12422041865818141,0.1210477157751604,0.008039433933671212
FPSA2,0.044751400663307184,0.15467369373594939,0.13008010221172162,0.011562734714793986
GATS8dv,0.04457790644030002,0.05899563739001571,0.05144147015712783,0.0036363278178714433
AATSC6are,0.04446197266021246,0.08987117811872486,0.06955064297699676,0.008886857783889326
ATS2s,0.044364274095530565,0.09519535562792139,0.09101829624615076,0.006230714566155172
ATSC1d,0.044282994879043525,0.11142807590682936,0.09112951540459811,0.010139467452192854
MATS4i,0.04422776096411685,0.10507042374351033,0.0878928938552608,0.009290823200940341
Mor22m,0.04397407399337716,0.1307612356917165,0.11278244320348944,0.010572480549366704
ATSC8are,0.04369472685498765,0.08364695092753766,0.07424932104769763,0.007754591899540078
MATS3se,0.04355228840335146,0.08991098281092715,0.07872918337278424,0.006566725862408454
VSA_EState9,0.04339090242951693,0.04192592688451514,0.0373029292376894,0.001502597131301043
AATSC2dv,0.04328175488216379,0.13137860857323735,0.10468421718693226,0.01134775664682569
AATS2v,0.04306425810355474,0.1370404189918787,0.13018357627326102,0.009737582785112752
MATS6c,0.04305066315778783,0.1399097069984742,0.12611257237486187,0.013877136321827719
Mor32m,0.04301463417814455,0.0861590131742788,0.0759926544403553,0.007000820897700462
WPol,0.042384175353434195,0.0939252819298367,0.07629868307837259,0.007816343126741693
AATSC7d,0.04213439805302599,0.17777539624266384,0.15154267537912663,0.014080353459838478
FNSA5,0.04191587470392255,0.14004010635220002,0.11592047368322263,0.009645102999867325
Mor05p,0.04147680815820953,0.08414312917228445,0.058638259582993554,0.007783088805295786
AATS5se,0.04131074730961881,0.10169043164548801,0.0801779440119078,0.008740678700816724
C1SP2,0.04119583761861456,0.1801739541799753,0.16872321245649888,0.010796180370433762
GATS2c,0.04096249174669753,0.13175817072101173,0.12364219615821921,0.00806792353907298
GATS8se,0.04093120140482753,0.06130156551793323,0.043746336899359826,0.004216764648687485
WNSA3,0.04035852301894094,0.17368869086819835,0.15901085149102873,0.01432660748867599
GATS3s,0.04001061754374913,0.08664327525085345,0.0812665158725727,0.005800665951519158
GATS4v,0.03994988769684671,0.14177674073917365,0.13329462331644248,0.008546915576491627
FNSA4,0.039827321877861976,0.18498684863625828,0.1666414431480801,0.011265373764250027
SssssC,0.039770819708823346,0.06187697750134429,0.06573921261831803,0.0015197280213095747
ATSC1se,0.03901336201650052,0.16861130279573724,0.15381981258598443,0.008791393958119058
Mor21p,0.038746488471955054,0.11549731457082814,0.09877104450562826,0.008553702337263509
ATS7s,0.03854624718577604,0.10464350929527513,0.08941420557806101,0.008365821786793867
SsssCH,0.03820441614803949,0.08812784849530399,0.09303700416174038,0.002392324580709236
ATSC4p,0.03710208975180285,0.11846061963560754,0.1022145782459889,0.008311194041371789
Mor32v,0.03704190023585996,0.1169252222624649,0.10908076417230905,0.008356823087823385
Mor05v,0.03689057290343811,0.13197317922713322,0.13033647863820044,0.0076920308956934195
Mor28v,0.03662887115023272,0.05933692130950778,0.03853843381064529,0.004921241109927205
ATSC8dv,0.036621808314568405,0.08791042171538317,0.08066700421173686,0.006791686243538964
AATS2d,0.03662112071989165,0.14797191807592966,0.13560859916743212,0.012083880480165444
MATS3c,0.03622491885163681,0.09005909603254898,0.07009979637806031,0.007508844439962908
H-bond_acceptors,0.0359177259428729,0.08473212761504714,0.07153696598954408,0.0057272594078408
ATS8dv,0.03569475467943484,0.13516862987236766,0.12028523465860991,0.00987510944037675
AATS6s,0.035382939162932114,0.09514541773622688,0.07756798894734397,0.007451754452999723
Silicos-IT_LogSw,0.03534854741175186,0.1310052340688415,0.1170849625814495,0.009179622108069597
ATSC4s,0.03517460930985772,0.06868990442751101,0.044640433098456174,0.006225169537647152
AATSC6s,0.035001874142178924,0.09950437894361447,0.08035323655190643,0.008032936382859172
ATS8s,0.03483286542648223,0.11984609769741021,0.09436839222382987,0.012494695367890907
Xc-4d,0.03483285114086532,0.08631448563963984,0.084389390868765,0.0019383768694357254
Mor07m,0.03452470439390698,0.06852251193893949,0.04730556455929935,0.007401674509702677
AATSC3se,0.034474448185159545,0.09157972091103565,0.07651754588580602,0.007345781426386216
Mor14m,0.03447049465066909,0.08110346886232107,0.06840813605077045,0.005759146709150693
Mor19m,0.034115908729109634,0.1087909007689779,0.09407159802989917,0.009018692810157027
Mor16p,0.03388987501587515,0.08787057430492116,0.07729409316998143,0.0075901570423056435
MATS8are,0.03379468263418195,0.10254485146493757,0.09097180675493773,0.006517140004974307
GATS4se,0.03377243072751268,0.08082793867743625,0.06531503957368333,0.005889493729677348
ESOL_Log_S,0.03318058730676521,0.05967264722612319,0.02706860862831416,0.005266580687640601
GATS3se,0.032689907685974795,0.15804660362101589,0.14471590484131122,0.01067841765069864
MATS2s,0.03267424436562516,0.06998214613389452,0.04457553815996018,0.0071187919100682475
ATSC0dv,0.032626112401958896,0.07460081429225796,0.055310336519672536,0.006081356702780455
Xc-6d,0.03240976506224236,0.062305013063739825,0.06415739247441823,0.0011215339114025867
MATS6are,0.032358939639391515,0.06664621561533286,0.05738781960150285,0.005227569665666006
ATS4s,0.03206328336691788,0.07935563648541688,0.05911798297160675,0.00803446335647017
Mor02m,0.03196400070327643,0.12857413537025797,0.11791234303081723,0.00863619847460176
Mor03v,0.031554046254424595,0.059802625500021335,0.027005540740545446,0.0059461457539760915
MATS2i,0.03095184963151354,0.0705586012671864,0.05990701456290314,0.005112621802280635
AATS1se,0.030784832040477106,0.1131623555225686,0.09349181048291852,0.00934288316002478
AATS5v,0.030778816549679178,0.11181302223657855,0.08578074522865302,0.010591927465229594
GATS2s,0.029874937202780227,0.07923528507254596,0.06544328911550208,0.005256176179732895
Mor03,0.02981278840149848,0.06322896707354046,0.04241554398619537,0.0053772578435798395
Xc-6dv,0.029618759458329258,0.06000078015950599,0.06445930898835348,0.0013164133682641488
ATSC8i,0.0294878609950171,0.09881537146034294,0.08778262034478193,0.008443949012913473
MATS8s,0.029486015889780948,0.13969475056811023,0.1250702595772485,0.010330672993631941
GATS8pe,0.02914801605731565,0.069401254160979,0.03802361291221611,0.007528739688650036
Mor09se,0.028688439880191652,0.10042682278500314,0.084782089155578,0.007379367408286664
ATSC7se,0.028603817171741763,0.06721518232035165,0.05159342314530939,0.004432223108142491
ATSC6p,0.02805086940118784,0.13745684614727255,0.10758604732249959,0.012629140579014658
ATSC6se,0.027560406267128634,0.10068359618481798,0.08890352564949529,0.011008107990784497
SsCl,0.027440867230768884,0.024797007644608966,0.01189080246173556,0.0009561368254543367
Mor19v,0.02648212089972901,0.08925742910457245,0.062274755497155394,0.007431250634363001
Mor14v,0.02578922963621011,0.09155969669829342,0.07502811683094554,0.006390974537720412
GATS5are,0.024994202152959666,0.06868388469812764,0.043026984954092816,0.00654436018385118
AATSC1d,0.024968031134577462,0.0670815032836229,0.04258562478308894,0.006887100607810865
Ali_Solubility_(mg/ml),0.023955550849850127,0.08576493399780759,0.07688226165621957,0.006061425349522212
SLogP,0.023896239508869765,0.0464556622629028,0.020934752263601274,0.003718641216256469
ATSC8p,0.023424597998130015,0.10616036685223076,0.08335492145838486,0.010226973131666614
Mor04m,0.02316305813902897,0.1043933300183602,0.09574047659066445,0.007765614958937874
AATS6d,0.023072476711120338,0.09342600844359744,0.07852644849377563,0.007271476667811203
Mor17m,0.02306157581430046,0.0595677510585676,0.030388532015287188,0.0052879497923353745
Mor30v,0.022763462808028656,0.07522372412580668,0.056162728103601615,0.006668320373932516
Mor10v,0.022563371605555105,0.1220272317321029,0.09673354844086013,0.01116213527710786
GATS3i,0.02254395799014075,0.13332635082757038,0.11230420069334053,0.011346960746564612
ATSC8s,0.02166399064687452,0.076276816530192,0.06777931084908115,0.005322554467985526
MATS8i,0.02124161787513712,0.09259037825189376,0.07283077269669493,0.008015142599946104
ATSC3s,0.020030433262637093,0.08327017983533555,0.06414230139096053,0.006313991849193985
SsOH,0.01943131067776438,0.044479483326611655,0.04361594831439842,0.0010280404371649503
AATSC4s,0.019378042813369856,0.06081725833383346,0.04042719279626267,0.0050676655171985946
ATSC6s,0.018967297312278752,0.07464928516870148,0.041580918462001085,0.008908445988269384
FPSA3,0.018381001650300988,0.07249069520860356,0.054115317151115956,0.006333244831468437
Mor16v,0.017820566679256356,0.08157919257935664,0.0721680444350905,0.004990314297619925
Mor24p,0.017590080234612504,0.09870869445610805,0.08242575282424192,0.008912295430726557
SsNH2,0.01753425970307121,0.06614067817851847,0.058005004461396455,0.002635616071017139
MATS1d,0.016730555801807157,0.060185952246520076,0.045031344566723246,0.005259618763238183
ATSC7are,0.016488437304384096,0.07480535936853297,0.055831723963779,0.005630613280091662
GATS7dv,0.016247623328750294,0.052876216741002825,0.04101911976335309,0.003888396152717193
ATSC3are,0.015525377792937167,0.052279405664184944,0.03259564566516383,0.00436741566925196
SdCH2,0.014848204240908491,0.013080340628526331,0.004582475561506818,0.0003214286123418756
GATS5dv,0.014785868472897423,0.08194656480419366,0.04439314094026724,0.010461509597088125
Mor08se,0.014488255814105067,0.07625303852135647,0.05407612557354269,0.006404552745816831
MATS3s,0.014254139596909354,0.06702001149930178,0.04950019740882084,0.004618543763558581
GATS5pe,0.014070695744693218,0.06141323494714093,0.03674735159093585,0.006308472098636786
ATSC3pe,0.01399982579807002,0.07446503033425103,0.05058854904437476,0.0064845560979612145
AATSC6se,0.01354385699045979,0.06734692710821766,0.04770403462921216,0.0060864205771366565
Mor12m,0.01348264166104629,0.051241906302710985,0.0250225478489644,0.004123033456693235
MATS6se,0.012754558783186098,0.0706783365036796,0.05257936388489356,0.006687462567550133
Mor32,0.012337869878918717,0.07065000931820212,0.04798197910228153,0.007490910036880129
EState_VSA1,0.01209035917264667,0.04198743858606434,0.031058770505459108,0.002376945386499169
ATS8d,0.01083379911189608,0.13714194056111084,0.11671314954503048,0.012681326510064424
Mor24v,0.010356777611948864,0.08073103694739793,0.06134339190792232,0.007401197291677713
AATSC8are,0.009877452729535996,0.07492862053999008,0.05730372191485511,0.006373532026838244
MATS4se,0.009455450614073602,0.0538221799385308,0.02721265172728643,0.004305771450157818
MATS7s,0.008967989755706007,0.056852450549110166,0.025919036399218987,0.00549725893037361
MATS4pe,0.008937782852512122,0.03368096207563271,0.011091399223619016,0.0024010102330684806
AATSC7s,0.008332488835271157,0.03837021088706843,0.0,0.003640459699913271
Mor23se,0.008209964492857935,0.08706044216840245,0.06993242103223139,0.007656084668351552
ATSC3c,0.00801087229182551,0.1167185349154759,0.09370608113511118,0.01089642843636335
Mor32se,0.007744422871471812,0.07458077686526018,0.048562959489195,0.007893275233420375
SddssS,0.0076518540764525245,0.010954320656737345,0.0010825481317300394,0.0003122850316409762
ATSC4v,0.00732805454852592,0.04584718154811056,0.016192070861442753,0.0044376870979866015
Mor23v,0.006975679401439283,0.1057772744685497,0.09681564550461863,0.008025059507232113
Mor14p,0.0067925765501684054,0.0640889137686361,0.03915559108114859,0.007716053326797279
Xpc-4dv,0.005884334424773652,0.1006773718503856,0.08101295722876727,0.009956537541078522
AATSC4se,0.005882294805880317,0.08114939129889266,0.06872022255936791,0.007165569583302722
Mor10,0.005604326654446989,0.07515043130894934,0.04307090879214126,0.008209716056514434
log_Kp_(cm/s),0.00471323222931197,0.06562953086929263,0.041255508193080034,0.00644251417446777
Mor13p,0.004433744052443789,0.11011164560043459,0.08809094856192697,0.009579574811318195
MATS6s,0.004166817275508272,0.058312648644716525,0.03763639071967451,0.005496110060009115
MATS3pe,0.0041014914658030754,0.07389139821428466,0.040897934216193685,0.00813786160906494
MATS7are,0.0030804319344346354,0.06501361842591957,0.02307168185453504,0.007791682021017993
GATS6s,0.002968881788582678,0.041948712838000106,0.021736742449012653,0.003495071809091075
AATSC6pe,0.002874619862184513,0.04433652648244524,0.01023206616659112,0.003748686625842145
GATS6dv,0.0006588337521860055,0.05458608623169006,0.016914951442989018,0.006390631127636753
AATSC8i,0.000597015630892539,0.047034119334708906,0.022087084504244764,0.0042161860237564085
GATS1d,0.0003784579000112309,0.10585164125134672,0.07852186657799703,0.01230354519539458
Mor28p,0.0,0.038401093106525834,0.0,0.004048561104969617
GATS4dv,0.0,0.05791372520583608,0.03616360207355143,0.005108886135447023
ATSC3se,0.0,0.027844777869739254,0.0,0.0025771483760144015
AATSC8pe,0.0,0.07106085204843293,0.0456838589523268,0.006285409001189273
Mor26m,0.0,0.037346550163917684,0.0,0.004259875762156014
ATSC2p,0.0,0.026892418859035084,0.0,0.002851189670270148
FNSA1,0.0,0.052021321329031006,0.012517048402759088,0.006940521422878149
ATSC7pe,0.0,0.018231766653397978,0.0,0.00305900321078004
AATSC7pe,0.0,0.025602764677466045,0.0,0.002939243445065833
ESOL_Solubility_(mg/ml),0.0,0.03986051894279238,0.0,0.004882414639996049
Silicos-IT_Solubility_(mg/ml),0.0,0.025781919308983554,0.010246454242902448,0.0012738153028260374
