pIC50,AATS3p,AATS6s,AATS7d,AATSC0c,AETA_beta_s,AETA_eta_L,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,ETA_shape_y,FNSA1,GATS1c,GATS1s,GATS3d,GATS3v,GATS4d,GATS4p,GATS5dv,GATS6c,GATS6d,GATS7c,GATS7v,GATS8s,GGI10,GGI3,GGI4,GGI8,GGI9,JGI2,MATS1c,MATS5s,MAXaasC,MDEC-22,MDEC-23,MINaaCH,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,PEOE_VSA10,PEOE_VSA3,PEOE_VSA7,PEOE_VSA8,RASA,SaaaC,SdCH2,SdS,SdsCH,Silicos-IT_Log_P,SlogP_VSA1,SlogP_VSA5,SpMax_A,SsCH3,SsCl,SsOH,SssNH,SsssCH,SsssN,SssssC,VE1_A,VSA_EState1,fMF
6.669586227,1.749390571,2.547567175,3.41025641,0.008186869895,0.630952381,0.2019334369,-0.4046587802,0.9938475708,3.041832901,0.6049930215,0.0,0.3227848101,0.4533481442,1.509021312,0.8737970942,0.9279699248,1.022784679,0.9903236352,1.117915973,1.161597709,1.654244339,1.042105263,1.469892204,1.031451223,1.391681402,0.04938271605,1.201388889,0.9933333333,0.09448223734,0.04875,0.05882352941,-0.4495084976,0.06038625767,1.241032308,10.22575554,15.42353692,1.98657124,-1.362203929,0.4467455678,0.8783033825,-0.4642519014,0.05466087964,5.007623697,9.499376415,12.99010427,11.12690298,0.9461315198,0.9216288738,0.0,0.0,0.0,4.58,0.0,5.563451492,2.48236264,2.092978133,0.0,0.0,0.0,0.0,0.0,0.0,3.945460161,1.865740741,0.5882352941
7.585026652,1.566710196,2.587673611,3.080808081,0.0161243722,0.6574074074,0.2445972413,-0.3649753945,0.9728909641,7.008272309,0.609420757,0.0,0.3333333333,0.3542404884,1.613476074,0.6417967388,0.9263126492,0.8706170821,1.004534606,0.9840519598,1.071547038,1.291507749,1.140736874,0.7914597215,1.083511643,0.8591526253,0.1267258443,1.576388889,1.438333333,0.2734158478,0.230632716,0.06349206349,-0.5849951113,-0.05904886091,1.07890188,6.09278728,18.20621283,1.861063938,-2.404904405,-0.0226778959,0.7459138122,-0.8714003241,0.5720010929,16.52595619,14.95193556,25.47729296,36.52675749,0.839102029,2.153718992,0.0,0.0,0.0,6.49,5.316788604,24.86289132,2.482821465,3.521343853,0.0,0.0,2.824598601,0.0,0.0,0.0,4.350846645,1.148682891,0.4130434783
7.886056648,1.540074128,2.792139078,2.575163399,0.02603774353,0.6515151515,0.1850487197,-0.5277860826,0.9871941861,3.51758125,1.419941043,0.0,0.321888412,0.2419485205,1.337855722,0.8993316454,1.231210402,0.9371082262,1.439962125,1.080690031,1.38887047,1.091981899,0.9464406489,0.8210227428,0.920670284,0.7673162763,0.1897765534,2.5,1.871111111,0.3361048123,0.225,0.0589569161,-0.3409797437,-0.2359820419,0.8896488445,13.30615681,25.6926211,1.741141729,-2.866047935,1.582193904,2.391331663,-0.8777798709,0.03006391058,11.44343983,4.983978521,43.32193961,41.46464532,0.9152296158,0.0,0.0,0.0,0.0,4.92,24.26424042,5.693927995,2.403428026,6.694695804,0.0,0.0,3.362726467,0.0,0.0,0.0,5.293209112,22.49209755,0.4482758621
7.292429824,1.56711025,3.051038844,2.961832061,0.0137524337,0.6517857143,0.211665326,-0.435712488,0.9729406901,7.008275627,1.343828866,5.907179729,0.405,0.3460834344,1.46352584,0.6911987976,1.068031052,0.8682646925,1.168913494,0.975248426,0.9960870835,0.8177346489,1.18615612,1.082397325,1.159264474,0.9119878302,0.0826446281,1.944444444,1.858888889,0.3570168808,0.165007716,0.07092198582,-0.467156569,-0.03561304303,1.203966837,11.89484589,29.02169651,1.715167942,-2.036753328,1.213218731,1.269677979,-0.5615303473,0.1475342032,5.693927995,0.0,61.72703435,40.64258317,0.8542140039,1.721297609,0.0,0.0,0.0,3.69,5.733667477,28.16666629,2.557236073,1.980074255,0.0,0.0,0.0,0.0,0.0,0.0,4.483107027,2.082220175,0.5106382979
8.530177984,1.718410396,3.196194476,3.475728155,0.01324773915,0.6640625,0.1801325383,-0.4158684268,0.9113313423,6.027276828,1.197963748,0.0,0.3412017167,0.470839169,1.48786674,0.5619294582,1.038913194,0.9682974007,1.014950166,1.032660873,1.022091289,0.9974030678,1.090206186,1.31073082,1.095738262,0.6061816573,0.2226303438,1.729166667,2.122777778,0.3361048123,0.2365740741,0.0697167756,-0.4510651777,-0.02890979897,0.9270640898,13.71800807,25.84353075,1.516060177,-1.891337171,0.9271141027,1.382389201,-1.063335899,0.4027328734,12.02124807,14.18117935,73.23599868,29.3384529,0.9446071336,0.7330421382,0.0,5.603112534,0.0,3.4,5.316788604,11.25737949,2.489279474,1.943960139,0.0,0.0,3.165491938,0.0,0.0,0.0,4.623396865,3.325228743,0.5833333333
6.863279433,1.486369874,2.575528007,2.6,0.01218053691,0.6153846154,0.2557206477,-0.434974959,0.9876256621,6.002808455,1.134637095,0.0,0.3510638298,0.3058725594,1.3264719,0.9912409366,1.154411,1.081585703,1.000155441,0.9033441936,1.199751581,0.9465877291,1.363162691,0.7241267002,1.187286309,1.006024126,0.04122028364,2.833333333,2.029444444,0.4167375283,0.1625,0.08080808081,-0.3888343976,0.007765125896,1.263325302,8.508274228,20.72329238,1.73990914,-2.505327715,1.140070661,0.5661235179,-0.461662646,-0.1719400351,11.44343983,0.0,41.66473186,23.72004194,0.9009159541,0.0,0.0,0.0,0.0,4.64,0.0,45.00071083,2.598156685,8.98611209,0.0,9.704155719,0.0,0.3906582,0.0,0.1718530722,4.12572346,2.155247543,0.3921568627
8.346787486,1.621516487,2.826258843,3.141304348,0.02349506882,0.6759259259,0.2349530978,-0.478741888,0.9779111491,7.008273656,0.6094207635,6.093240071,0.3375,0.3894086547,1.74623453,0.6725037858,1.028571429,0.8340346176,1.107575758,1.032806248,0.9937862515,0.9977619857,1.058319957,1.188532639,1.004718226,0.9360763621,0.1356004489,1.576388889,1.518333333,0.2849899219,0.2253240741,0.06878306878,-0.697601261,0.03519519719,1.004155355,3.993947608,16.13367148,1.834516258,-2.889178437,0.5690124001,0.6616526061,-0.8396554321,0.7103206796,16.52595619,19.74647275,25.98020854,16.63744226,0.8502304101,2.077479142,0.0,0.0,0.0,5.64,5.316788604,18.44206969,2.483385735,3.724182381,0.0,0.0,2.694195326,0.0,0.0,0.0,4.381949493,6.011089091,0.4318181818
7.721246399,1.453744263,2.449192783,2.745454545,0.00952783564,0.6465517241,0.2208739966,-0.3791549794,1.734391303,3.059396814,1.338814635,0.0,0.2785714286,0.2881372627,1.194198336,0.710656682,1.156476033,1.027279982,1.009557318,0.9294537848,1.053242671,0.9829972071,0.9478490747,0.7458488837,0.997194386,0.9118637993,0.09407407407,1.215277778,0.9705555556,0.1703278534,0.08031635802,0.05925925926,-0.1752454657,-0.04222091113,1.360256858,24.45844991,26.60459224,1.787176044,-2.228863869,1.664326377,1.061745154,-0.6997649482,0.2185651845,5.693927995,0.0,61.32352731,36.2621901,0.952722565,0.0,0.0,0.0,0.0,5.12,0.0,18.40509474,2.435579376,0.0,0.0,0.0,0.0,0.0,2.519769497,0.0,4.489073469,0.0,0.5576923077
7.744727495,1.563472387,2.666666667,3.111111111,0.01425990228,0.6693548387,0.2198468132,-0.3832819479,0.9925445055,3.057290481,1.414050045,0.0,0.3648648649,0.3634470053,1.614537504,0.9173361195,1.256278967,1.01617081,1.061655603,1.155590771,0.8079508318,1.148198788,0.8716751269,1.343630671,0.8766059636,1.073987218,0.2275257627,2.041666667,1.908888889,0.3699058327,0.284691358,0.07555555556,-0.5050139881,0.1160569582,1.260109621,9.857598928,23.997636,1.990068038,-2.204403603,1.168915645,1.307268539,-0.7873009664,0.1791179053,12.16293986,14.98529578,56.17323589,23.15437369,0.8939926241,0.0,0.0,0.0,7.450218549,3.76,10.74258,28.33916347,2.479665346,6.234086082,0.0,0.0,3.508697772,0.0,1.755450688,0.0,4.592143098,0.0,0.5185185185
7.602059991,1.793093368,3.257291108,2.973684211,0.01259379638,0.6625,0.2420024042,-0.402613914,0.9574915386,7.008813497,0.6049127757,0.0,0.3868682097,0.5469332503,1.312315027,0.4646766494,0.9036043117,0.7849281182,1.029265255,1.228463701,1.372817274,1.323036794,1.117294521,1.225572989,1.171340417,2.425631809,0.03774920926,1.680555556,1.202222222,0.0625,0.04063271605,0.07347670251,-0.3910746654,-0.08971174475,1.081718632,4.969523767,14.40748187,1.793619562,-1.596104066,0.2676889898,0.5020813714,-0.2043286158,0.01663654816,16.39547969,4.983978521,24.97437738,16.50399085,0.8562529472,0.7768055556,0.0,0.0,0.8197803288,4.3,0.0,34.25563817,2.541721686,0.0,5.887494508,0.0,0.0,0.5696147554,0.0,0.0,3.91159965,1.661964758,0.5666666667
5.387216143,1.626474535,2.560657596,3.125,0.00922302494,0.66,0.2068145203,-0.4664934324,0.9929587712,3.04035729,1.397244298,0.0,0.3966942149,0.2785897674,1.267859783,0.8710680637,1.158204334,0.9521608994,1.180392157,1.053616304,1.015531742,1.154665724,1.022088836,0.8969571366,1.08175675,1.028650802,0.06132231405,2.173611111,1.445555556,0.2537399219,0.120632716,0.07235142119,-0.1611694183,0.03144652425,1.185005669,12.3941942,24.98386549,2.016736872,-1.892690518,1.030475707,1.178498005,-0.7715673488,0.4918373914,5.693927995,0.0,48.89504414,35.40481997,0.9877364622,2.475383677,0.0,0.0,4.31662037,3.66,0.0,11.38785599,2.544444728,4.090610258,0.0,0.0,0.0,0.0,0.0,0.0,4.376036068,4.202707546,0.5348837209
6.230622674,1.592733857,2.784348865,3.505494505,0.01314508033,0.6696428571,0.195732824,-0.4399134371,0.9929587708,3.048132821,1.428244122,0.0,0.3656716418,0.3483851568,1.530857124,0.8964879272,1.094460227,0.939643254,1.130461165,1.081434493,1.019410314,1.365447376,1.052041331,0.9360240755,1.066302573,0.9626202315,0.1348882767,1.979166667,1.497222222,0.3061303225,0.213132716,0.06763285024,-0.462561352,-0.01666632543,0.963135813,11.18197485,24.1830971,1.861798556,-2.334123543,1.002834733,1.616252822,-0.7852770218,0.2517169376,5.693927995,15.29317186,43.32193961,29.37866196,0.9431070653,2.161279031,0.0,0.0,0.0,3.34,10.63357721,16.95130748,2.460728968,3.904079596,0.0,0.0,3.457160336,0.0,0.0,0.0,4.848711797,1.861815007,0.5652173913
6.292429824,1.379042503,2.861821261,2.87394958,0.02260006806,0.6637931034,0.2627614403,-0.486881848,0.9778937848,7.008271675,0.6101352802,0.0,0.3229665072,0.3125228745,1.598578088,0.6604398659,0.9674438349,0.8809016128,1.026094276,1.011532353,1.068294492,0.76899515,1.09321087,0.9912273102,1.085750803,0.6817933047,0.1784613815,1.701388889,1.438333333,0.3409312799,0.210632716,0.06565656566,-0.5508059373,-0.08395157844,0.9710943531,8.320894015,20.08812386,1.90984869,-2.328037354,0.7977313507,0.603421699,-0.5658566481,0.613294332,16.52595619,9.967957042,37.96448165,36.02384191,0.8347820895,0.0,0.0,0.0,0.0,6.04,14.79051451,37.70453456,2.482948494,4.019216738,0.0,0.0,2.909887469,0.0,0.0,0.0,4.369701087,10.94653182,0.358490566
7.920818754,1.52479137,3.878726287,3.192,0.02563496816,0.6911764706,0.2101437256,-0.4353723444,0.9893222081,8.007392646,1.240140882,6.362358859,0.3163233938,0.4844006908,1.885203501,0.6099341314,1.039315275,0.9913126359,1.141813264,1.055480285,0.9567766419,0.8575438436,0.9125695094,1.09708339,0.9533945663,0.4181185954,0.3266993164,2.104166667,2.237777778,0.4061712648,0.3187654321,0.06464646465,-0.6570422121,0.01376135733,0.8358149501,11.76696401,23.81549845,1.248830869,-2.499649374,1.778319235,2.017839804,-1.18554222,0.215966058,12.16293986,14.98529578,37.26522558,17.46698741,0.8884546629,0.0,0.0,0.0,6.972474923,3.31,15.47944295,17.21226049,2.479730606,1.889937692,0.0,0.0,2.965781106,0.0,1.63899863,-4.792018266,4.635891784,42.36489577,0.5384615385
6.742321425,1.538811367,2.602191641,2.464,0.007248248358,0.6354166667,0.242249822,-0.4349769101,0.9916128073,3.045311096,1.13463711,0.0,0.3362068966,0.271436375,1.176742693,0.9064493229,1.193663503,1.123018354,1.050603217,0.9243572805,1.218046396,1.281947009,1.406492117,0.9151172879,1.257449802,1.262047665,0.0,2.770833333,1.798333333,0.2582514487,0.046875,0.07588075881,-0.1438069726,0.01618676303,1.309727891,7.015426052,16.54069007,1.844847411,-2.081039551,0.8665368331,0.7582811471,-0.4255905211,-0.2904327176,5.693927995,0.0,42.16764743,36.11372908,0.9488148711,0.0,0.0,0.0,0.0,4.18,0.0,38.07697363,2.596847574,8.948709871,0.0,0.0,0.0,0.436781935,0.0,0.2109888747,4.055144593,2.180332577,0.4347826087
7.655607726,1.715241105,2.532462522,3.388888889,0.01190044546,0.6532258065,0.2304076644,-0.3836350842,0.9925445055,3.057287729,0.6049842514,0.0,0.3544857768,0.3868399348,1.630287458,0.8937935067,1.24724257,1.006014742,1.009327251,1.369558595,0.8279600872,1.482560055,0.9127065254,1.378936789,1.110295051,0.9781196409,0.2275257627,2.041666667,1.908888889,0.3699058327,0.284691358,0.07555555556,-0.5428470777,0.1449637136,1.309247823,9.823552408,23.86358443,1.996709352,-2.772526122,-0.1580163283,1.161492086,-0.4893930086,0.3046546448,12.03246336,14.98529578,55.67032032,24.01174382,0.9186554403,0.0,0.0,0.0,7.582958613,4.87,10.74258,27.26142966,2.479665346,6.299471727,0.0,0.0,3.520952381,0.0,1.783445302,0.0,4.592143098,0.0,0.5283018868
8.0,1.674972571,4.030435528,3.464285714,0.02251122592,0.6785714286,0.1881080167,-0.4379787028,0.9778299974,8.00739318,1.197957711,6.362358859,0.3246791132,0.5163689278,1.883170904,0.6061565275,0.996266713,0.9864553424,1.043636752,1.035699166,1.085654069,0.7110347005,1.019328442,1.011510222,1.124957332,0.558354706,0.2626303438,2.479166667,2.282777778,0.4469875913,0.324691358,0.06237816764,-0.6489870991,-0.1137738129,0.8179913762,11.91980475,24.4497476,1.200842523,-2.237155556,1.785412797,1.587005082,-1.543130765,0.5864370347,17.7707599,14.18117935,61.10326455,35.40481997,0.9302827335,0.6533171805,0.0,5.49681444,0.0,3.97,10.05365156,5.693927995,2.489564699,1.879582156,0.0,0.0,2.902408037,0.0,0.0,-4.794439428,4.6862198,44.79141315,0.5490196078
5.419075024,1.583004036,2.85955711,2.822368421,0.01738286914,0.6637931034,0.2166457319,-0.5291147373,0.9872002708,3.514920505,1.343178184,0.0,0.392251816,0.2226911869,1.176135065,0.7779949468,1.148648649,0.8313563363,1.286795627,1.043732762,1.112929932,1.30874455,1.212369947,0.8580738001,1.198164944,1.071057233,0.08601367207,2.506944444,2.09,0.3597962333,0.183132716,0.06018518519,-0.2158740108,0.06392882127,1.244145592,9.744957246,26.52295334,1.836319444,-2.3818119,1.408401666,1.74016382,-0.8567569509,0.2017356667,17.19295166,0.0,37.96448165,47.38909309,0.926242235,1.798334646,0.0,0.0,0.0,4.59,9.473725908,17.80867761,2.5666259,5.33047856,0.0,0.0,0.0,0.0,0.0,0.0,4.588869829,13.28103061,0.4705882353
6.091514981,1.482232951,2.787111409,3.034090909,0.02485824717,0.6770833333,0.2475140301,-0.4868700299,0.9878153998,4.004860439,0.610137334,0.0,0.3448275862,0.338122589,1.558863878,1.092531525,0.967032241,0.8802018891,1.038242894,1.070018579,1.055174007,1.154968778,1.316790417,0.8585227914,1.241553013,0.9212616999,0.05234567901,1.451388889,1.358333333,0.2109158478,0.150632716,0.06432748538,-0.5132570142,0.1042256118,1.00796438,6.09278728,17.1366556,1.9255391,-2.246143458,0.6356449582,0.2445683936,-0.6403483629,0.5452612505,16.52595619,9.967957042,38.08841643,23.05826388,0.8216438426,0.0,0.0,0.0,0.0,4.89,15.20739338,17.93915412,2.48268941,1.988328908,0.0,0.0,0.0,0.0,0.0,0.0,4.323768632,10.88954096,0.4523809524
8.388276692,1.66347221,3.226015947,3.465346535,0.01366148945,0.6693548387,0.1834415511,-0.4158683429,0.9779547335,8.001919365,1.197963927,0.0,0.3552505586,0.473032887,1.498422711,0.5759313814,1.022153181,0.9521990572,1.025767584,0.9945472249,0.9141964017,1.102311023,1.087558816,1.170653136,1.106243265,0.4771771205,0.2026303438,1.729166667,2.082777778,0.3361048123,0.2365740741,0.07111111111,-0.4631945484,0.08028097411,0.911702137,11.99634369,24.65421357,1.370377734,-1.954801563,1.232595694,1.567388682,-1.074154639,0.3320564805,17.83846891,18.5715944,73.23599868,29.3384529,0.8728876002,0.722606603,0.0,5.545981618,0.0,3.78,5.316788604,5.693927995,2.489223894,1.933676692,0.0,0.0,3.084142731,0.0,0.0,0.0,4.609166181,16.48094531,0.5957446809
6.886056648,1.38956811,2.680354267,2.922077922,0.01406520877,0.6693548387,0.2460482597,-0.5217570929,1.734393689,3.51166118,1.243178376,0.0,0.3318284424,0.2562488093,1.17760212,0.7338246099,1.087826701,0.8531650172,1.137486993,0.9355624273,1.056256401,1.107194438,1.272791024,0.8428255809,1.180294578,0.9146064745,0.1044750536,1.604166667,1.752777778,0.2060893802,0.121882716,0.05664488017,-0.2202924921,0.06729999568,1.276694547,20.90545082,33.07099305,1.824670229,-3.03006104,2.417834987,1.734753448,-0.4190460542,-0.1278071877,18.05032179,0.0,67.64494039,42.18892921,0.9315595801,2.026949641,0.0,0.0,0.0,4.65,4.736862954,24.95639286,2.554419443,0.0,0.0,0.0,0.0,0.1933021637,0.0,0.0,4.433858685,13.93879321,0.5636363636
6.721246399,1.697955764,4.196933493,3.14516129,0.04216799896,0.6956521739,0.2092316713,-0.48687096,0.9729446467,7.008293415,0.610138462,5.969305288,0.4141104294,0.4616410832,1.526176318,0.7848951028,1.053727708,0.9853048718,0.9917437252,1.194658769,0.8307879349,0.886477388,1.183342566,1.304429863,1.19441,1.307816392,0.02,1.451388889,1.483333333,0.1993024061,0.105007716,0.07602339181,-0.5635375359,0.01304467063,0.862510813,2.697679302,13.02227314,1.7875274,-1.86176707,0.6998647196,0.996805863,-0.6308522726,0.4752943115,10.70155169,14.76249423,25.12283841,16.63744226,0.6311729364,0.0,0.0,0.0,0.0,3.93,9.473725908,16.31286968,2.489068717,1.879969717,0.0,9.221046443,0.0,0.0,0.0,0.0,4.330861325,10.67718928,0.5588235294
6.88941029,1.506078082,2.971698113,2.868421053,0.0142407383,0.6293103448,0.1812130415,-0.4915767511,0.992525869,8.001918986,1.435689019,0.0,0.3256374914,0.3901285414,1.41248291,0.6141812134,1.087912088,0.9844447674,1.113484646,0.9822351461,1.036799426,1.207780186,1.212938005,0.9136545206,1.1637736,0.9133929333,0.1443730232,1.6875,1.48,0.3114134543,0.18375,0.06060606061,-0.431836192,0.03828639845,1.04191935,15.06316447,25.56795761,1.419216367,-2.340465476,1.428908591,2.013590133,-0.67071751,-0.03649349186,17.26066067,9.374393569,74.00822951,29.33191118,0.8908828199,0.0,0.0,0.0,0.0,5.68,10.05365156,11.25737949,2.415358586,3.974897958,0.0,0.0,3.249459114,0.0,0.0,0.0,4.386276537,19.30652932,0.5306122449
8.031517051,1.557021405,3.194271374,2.981818182,0.01974486039,0.6583333333,0.2509168625,-0.4778197801,0.9777854316,7.008274308,0.6094207349,6.093240071,0.3033707865,0.3756908884,1.777307116,0.7100039468,0.7378952708,1.223185911,0.7211207799,0.6357983775,1.074761265,1.389506005,0.9501656845,1.274371298,1.047131581,0.7645973939,0.2678318539,1.701388889,1.918333333,0.321255354,0.3393981481,0.06944444444,-0.7043564232,0.2594842893,1.003390892,3.993947608,16.13367148,1.838342789,-2.799239051,0.258409117,1.108981639,-0.6992319461,0.7726226041,16.52595619,19.74647275,24.47146181,16.63744226,0.863722593,2.076106145,0.0,0.0,0.0,6.49,5.316788604,32.28954409,2.483445175,8.007290123,0.0,0.0,2.765861993,0.0,0.0,-0.08298018775,4.409015629,6.374963598,0.358490566
5.22184875,1.601621314,3.061173533,3.136363636,0.01271820306,0.6296296296,0.1780669637,-0.3857259184,0.9729411994,8.001919505,1.432397289,0.0,0.3510401189,0.4346680611,1.379699805,0.5393116736,1.173558601,1.006587194,0.9310534228,1.02193541,0.9249283001,0.9563027756,1.259068149,0.4636616931,1.182860186,0.8829066344,0.1363126212,1.409722222,1.465555556,0.3567806752,0.275,0.07936507937,-0.4833355777,-0.03882586022,0.9337325208,14.19850435,27.927141,1.418322974,-1.88839001,1.153717328,1.356030399,-0.716194481,0.2989944241,11.64162534,9.374393569,43.32193961,34.64749311,0.7931762919,0.0,0.0,0.0,0.0,5.86,0.0,17.28172588,2.475845804,1.537779396,0.0,0.0,0.0,0.0,0.0,0.0,4.356319718,13.33507704,0.5348837209
7.958607315,1.57952162,2.909484805,3.207207207,0.01605308889,0.6833333333,0.211579616,-0.3832817955,0.9929414619,3.057285826,1.304727454,0.0,0.3375984252,0.440543788,1.597480027,0.8845713701,1.054281988,0.9837412122,1.056209518,1.03391428,0.9356012687,1.232712324,0.9874856487,1.239045997,0.9697838481,0.8959947737,0.2026303438,1.479166667,1.797777778,0.2590230537,0.211882716,0.06481481481,-0.5111398772,0.1340426436,0.9690885496,11.91630315,24.29046293,1.854054634,-2.261161064,0.7366731661,1.265395249,-0.9039505407,0.05375859869,12.16293986,14.98529578,49.39795972,28.177007,0.8924841645,0.0,0.0,0.0,7.383275726,3.35,10.74258,17.21226049,2.478903901,1.976199814,5.969801387,0.0,3.368157649,0.0,1.739185567,0.0,4.498947703,0.0,0.5833333333
4.73072061,1.639571811,3.461835749,3.044247788,0.02287544598,0.6416666667,0.1810800126,-0.5283489169,0.9113276882,7.008281928,1.400027586,0.0,0.3475177305,0.3900871851,1.289780278,0.5446483392,1.306474314,0.943808923,1.155491699,1.09913052,1.144442114,0.8519256626,1.197901049,0.7408240169,0.9735924125,1.034022137,0.1279461279,2.291666667,2.176666667,0.4270754598,0.230625,0.07729468599,-0.328286221,-0.1350005344,0.6684704376,13.54639888,26.39880165,1.665810085,-2.307493793,0.9549070829,1.958382602,-0.5888906486,0.08387734908,0.0,4.681802935,54.09438804,6.196843572,0.8708884813,0.0,0.0,0.0,0.0,4.22,15.0329928,5.563451492,2.522733116,3.109596788,0.0,0.0,0.0,0.0,0.0,0.0,4.446991436,12.16590032,0.4791666667
7.6,1.614440359,2.856229323,3.13,0.01779936019,0.6339285714,0.1941264787,-0.3817537555,0.9877164069,8.001918968,1.304326965,0.0,0.3694581281,0.467319627,1.360256577,0.6952777147,1.207936335,0.9224047234,1.113316628,0.9916049776,1.132578952,0.7425335688,1.135146366,0.8973705473,1.089899389,1.129332362,0.1404958678,2.25,1.773333333,0.3408919123,0.215625,0.08080808081,-0.4610514897,-0.1256650061,0.9644160998,10.78528013,27.64213788,1.327967941,-2.232619483,0.9981352607,1.70183324,-0.7684211434,0.05089532831,11.56673267,4.390415048,54.44884259,28.66715822,0.8411547037,1.303301032,0.0,0.0,0.0,5.63,5.316788604,12.48718869,2.447093052,2.017820977,6.032799568,10.29948396,3.356077098,0.0,0.0,0.0,4.793948725,14.29720066,0.5111111111
7.950781977,1.685800705,2.622318111,3.411764706,0.01264783856,0.6583333333,0.2262521845,-0.3836345073,0.99294184,3.057284784,0.6049846518,0.0,0.3325791855,0.3960070552,1.6178824,0.8760093448,1.001602564,1.033535669,1.062753036,1.224456026,0.9536907823,1.494180311,0.9557038835,1.275598056,1.101423199,0.971301665,0.1695724926,1.729166667,1.797777778,0.2711404006,0.244691358,0.06018518519,-0.5395434782,0.09456313326,1.249918767,11.86652881,23.88832352,1.993954531,-3.021859999,0.07321260254,1.134999841,-0.6000809464,0.3294017303,12.03246336,14.98529578,37.61968013,24.01174382,0.9106332523,0.0,0.0,0.0,7.569080012,4.35,10.74258,21.69797817,2.478964104,4.097914854,0.0,0.0,3.480119048,0.0,1.780111969,0.0,4.505698205,0.0,0.56
8.412289035,1.740090696,3.041173697,3.465346535,0.01265889347,0.6693548387,0.1867141934,-0.4158683152,0.9779547335,3.066006577,1.197962146,0.0,0.3453304375,0.4851766488,1.529039708,0.8426922983,1.022153181,0.9642722052,1.025767584,1.031022745,1.017617962,1.095401983,1.087558816,1.250186372,1.070285364,0.7961000317,0.2026303438,1.729166667,2.082777778,0.3361048123,0.2365740741,0.07111111111,-0.4634021685,0.07528393966,0.9438417146,11.99634369,24.65421357,1.524524683,-1.786960274,0.7580408127,1.30703454,-1.155590694,0.5671215673,12.02124807,14.18117935,73.23599868,34.36108622,0.9463483511,0.7456177798,0.0,5.606745507,0.0,4.0,5.316788604,5.693927995,2.489223894,1.953517962,5.974580683,0.0,3.192167423,0.0,0.0,0.0,4.609166181,3.358995671,0.5957446809
7.610833916,1.662759939,2.779473613,3.4375,0.013470729,0.6637931034,0.2218371014,-0.3841204441,0.9938424863,3.057263684,0.6049877535,0.0,0.3091334895,0.4063987056,1.602459466,0.8482306971,1.023674242,0.9868779623,1.03714364,1.123297828,0.9098965566,1.306929059,1.094129555,1.326810002,1.037392272,0.8110277244,0.1365146414,1.416666667,1.606666667,0.2398904006,0.164691358,0.05797101449,-0.5346896222,0.1681684608,1.21158855,14.31861096,22.53967696,2.0002376,-2.96510097,0.2826825663,1.064869272,-0.6254337812,0.391100539,6.338535363,14.98529578,30.69594294,24.01174382,0.9119569556,0.0,0.0,0.0,7.485346521,3.84,10.74258,16.95130748,2.478793984,2.0002376,0.0,0.0,3.452896825,0.0,1.763097889,0.0,4.473770881,0.0,0.5957446809
6.279014256,1.590894272,2.972624799,2.904761905,0.01519714395,0.6551724138,0.2142963571,-0.4963776006,0.9776701433,7.008273414,1.343043853,0.0,0.392251816,0.3050070706,1.35008478,0.5715990939,1.123880062,0.826102554,1.310775296,0.9278642951,1.039859513,1.169627915,1.226189796,0.9391132119,1.142838467,1.048523114,0.06183042547,2.319444444,1.898888889,0.3169721592,0.165941358,0.06944444444,-0.3685903215,0.0520064886,1.176365741,11.82835611,28.56224093,1.782925642,-2.392158792,1.178465616,1.014550274,-0.3864094707,0.2115673008,5.693927995,4.794537184,55.66066728,35.07913167,0.9150048267,1.546251312,0.0,0.0,0.0,4.46,0.0,28.16666629,2.566577762,3.376057418,0.0,0.0,0.0,0.0,0.0,0.0,4.583620745,7.111213456,0.4897959184
8.603800653,1.690803163,3.073921028,3.19379845,0.02075573822,0.6764705882,0.1894627029,-0.529354413,0.977891196,3.514945347,1.197962429,0.0,0.3558282209,0.3307756647,1.375888378,0.8485937258,1.102466149,0.9456300612,1.06547793,1.081867653,1.050066621,1.174993855,1.012861736,0.7894834076,1.039038164,0.7804354379,0.2026303438,2.416666667,2.273888889,0.3794721592,0.3987654321,0.06172839506,-0.3632307174,0.04849614467,0.9267645456,9.959216892,24.77369417,1.52084537,-2.295373844,1.27536627,1.735041241,-1.32017055,0.3698685579,23.52027174,14.18117935,48.97053041,47.53755411,0.9003906711,0.7338690391,0.0,5.684291803,0.0,3.48,14.79051451,5.693927995,2.489975236,5.151582052,0.0,0.0,3.21303162,0.0,0.0,0.0,4.71596176,14.05060874,0.5090909091
6.420216403,1.794331729,3.20962963,2.68,0.01585984054,0.6630434783,0.1887907273,-0.3989091992,0.9929423376,4.005275594,0.6050168691,0.0,0.3529411765,0.3762926527,1.566150722,1.097125467,0.9884467266,0.8364746317,1.291720154,1.090908868,1.074146036,1.28497732,1.207702182,1.07457675,1.234870868,1.185173254,0.01234567901,1.534722222,1.432777778,0.1224489796,0.04125,0.06606606607,-0.575695827,0.1249484841,0.9801417234,6.723200076,16.8748562,1.751691127,-1.853297408,0.05554501583,1.790278537,-0.7232237683,-0.1196205732,5.693927995,4.983978521,37.25557254,23.65106663,0.882440789,1.708679086,0.0,0.0,0.0,4.28,5.733667477,5.693927995,2.491354202,1.969162415,0.0,0.0,0.0,0.0,0.0,0.0,4.275538042,0.0,0.5833333333
