SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml),AATS8dv,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS2s,MATS3s,MATS8s,GATS4c,GATS7dv,GATS7d,GATS3s,GATS1p,GATS6p,GATS3i,GATS6i,BCUTc-1h,Xch-5d,Xch-7d,Xc-5d,AXp-1d,SdssC,SaasC,SsNH2,SddssS,MAXaaCH,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,MDEC-33,GGI5,GGI7,JGI5,FPSA3,RPCS,Mor03m,Mor06m,Mor11m,Mor13m,Mor16m,XLOGP3,ESOL_Log_S,Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS5d,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC7d,ATSC8dv,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6s,GATS7i,GATS7p,GATS8c,GATS8dv,JGI4,MLOGP,Mor26m,Mor30m,Mor31m,RNCS,SMR_VSA3,SMR_VSA4,SaaS,SdO,SlogP_VSA3,SpDiam_A,SssS,Xc-3dv
2.479141095,4.559241528,3.108527132,2.946444444,2.978291317,1.545834205,148.9538979,157.8651086,160.1684534,161.8859586,13.08367627,0.02181811829,-0.5244068093,0.05246333694,-0.08853737145,-0.09584242769,1.581013886,1.091947151,1.161094374,0.4644908296,1.060759262,0.9330959317,1.020339891,1.12103117,1.124560635,0.9512283556,0.6498261063,0.6312401175,0.4974798932,0.831777339,0.9943804193,0.9626834421,1.003638588,1.004837943,-0.4964113844,0.9776678664,7.008274488,1.434196594,0.158205242,0.1146963115,0.07754276402,0.0,3.321529192,0.0,7.28823688,0.0,0.0,0.0,3.311170372,1.715970631,0.0,4.801673642,0.0,0.0,0.9158134779,1.712108471,0.349137931,0.6818181818,0.2100980799,0.03036075036,0.5185185185,29.15388612,19.77983296,5.425791397,18.20875424,43.33159265,23.15437369,12.16293986,9.531400138,11.38785599,10.74258,39.37848628,13.08951281,27.57024916,5.687386275,0.0,4.801673642,2.381728836,1.365406853,11.82790416,25.86406442,109.6,1.854166667,1.957777778,0.654829932,0.2711404006,0.2940740741,0.2556881951,0.06837606838,0.3824473349,0.8309015566,31.13332434,-2.950510437,0.8013546445,1.798423602,-0.8153272077,0.3668088611,2332.661741,2.7,0.0367,5.0,155.6255508,74.97256516,1.452331962,11.62192014,91.91103692,0.09664664942,-0.004431026804,0.166211873,1.208000989,1.042322741,1.037755226,0.7999070739,1.021414554,0.95791051,1.056267058,1.030536375,0.4545428107,0.2140761751,0.8558461486,0.3928227826,0.4351807591,0.5108713435,5.298232566,0.0,0.0,1.971365934,1.081465046,0.800952381,3.84122157,4.97638565,0.7785018522,53.67426737,15.03763008,4.983978521,36.29978942,5.969305288,12.1082079,23.20801373,9.720841475,5.027141003,8.049250038,10.43192897,0.8752777778,0.5755385488,0.0182349537,0.04752829273,35.42594154,-5.100805941,0.3912943702,0.789081384,-1.633803195,0.3643805406,2.53,-4.08,-4.18,0.0289,0.000106,3.386554622,2.809216193,47.17769406,0.4686868687,0.01515151515,1.522152121,-3.727366255,45.66529492,0.6904812668,1.913665932,46.02638289,13.4483329,0.03131313131,0.6451241259,1.300582885,0.8795457303,1.127304941,1.102822716,1.129639151,0.9610463085,1.143905565,1.078017312,1.458352389,1.124961548,1.175033439,1.102074418,0.8819613734,0.9462800302,0.9122015486,0.6649033465,0.8158215796,0.04078703704,1.89,-0.1974132498,0.4308054436,-0.2378230414,60.67773073,25.38663948,4.992404733,0.0,11.81577396,11.28161936,4.848810246,0.0,0.7982445288
2.489627297,4.709614217,3.495327103,3.552500312,3.307215234,1.671110381,150.4066888,157.7889795,161.9305644,160.8583299,6.1024,0.01692239715,-0.5276620063,-0.09666841046,0.05250629878,-0.05716231825,1.693800806,0.8118291962,1.244813946,0.405811396,0.9222310086,1.040350064,0.8936402483,1.048387097,0.9366971168,0.9907543174,0.5859879313,0.3604475448,0.5351404479,0.8465979244,0.9965082625,1.118619182,1.000381158,0.8429112737,-0.4158684811,0.977831141,8.007391374,1.197955072,0.1340544584,0.1685072163,0.1406041932,0.00449957706,1.888115468,0.0,0.0,0.0,0.6656086559,-4.405643132,2.934908037,0.0,0.0,0.0,5.490956541,0.0,0.8355428165,0.9953777345,0.3314472901,0.6691176471,0.1903907265,0.01681472589,0.56,34.82509604,14.18117935,23.36860876,6.066367068,73.23599868,29.3384529,12.02124807,13.17124514,22.51475897,5.316788604,34.47495837,6.9237372,11.25737949,18.85863142,11.73975001,41.65313688,1.888115468,0.0,11.99634369,24.65421357,72.93,2.229166667,2.202777778,0.7756462585,0.4348702444,0.267191358,0.2956881951,0.07936507937,0.5211058169,0.9481499287,34.27874728,-2.236616815,1.669456208,1.140500893,-1.239487994,0.4825320756,2684.64687,4.42,0.000773,5.946540881,158.8268799,60.58737778,-5.3664,13.79356912,155.8225756,0.4667276892,0.01767458518,0.02665557371,0.9127026475,0.9484927725,1.081549593,0.5288463461,0.8029707665,0.9269986274,0.8982886913,0.573429662,0.5022292222,0.2140761751,0.8817096458,0.8258354845,0.4282896881,0.1976551608,3.368204297,0.0,0.0,1.889842385,1.208636827,0.8717006803,3.782683189,4.843074189,0.8007820003,59.89821784,5.316788604,4.983978521,11.25737949,5.112436885,22.72241949,16.90908504,12.21787344,11.89718754,0.6051336902,8.909425461,1.271111111,0.8012329932,0.02594104308,0.0353565921,0.2803844331,-5.31934768,1.231986124,1.50560649,-1.239729512,0.6454819476,4.46,-5.79,-6.38,0.000198,2.85e-06,3.570093458,3.303363332,44.66730801,0.4703081232,0.01470588235,1.42462227,-10.7808,26.04551111,0.7021078894,1.861173001,28.95356512,23.14185715,0.02969187675,0.9016577061,0.9498797175,0.8021584919,0.8954994875,1.058467742,0.8609593657,1.011620751,1.06184492,1.034010057,0.9790472807,1.002411818,0.923940311,0.9351972484,0.3237365134,0.8011644097,1.133841376,0.7124846877,0.8368552088,0.04319172113,3.56,-0.2845050735,0.4654530261,-0.05849205447,24.89467075,29.36252149,0.0,0.0,0.0,6.176298517,4.85933536,0.0,1.01599569
2.483220901,4.616454563,3.247863248,3.414627931,3.060810811,1.45018871,151.5397617,163.9501948,165.6773776,164.2447909,9.5936,0.01951692235,-0.4433256323,-0.05133666594,0.08533710262,-0.03166865434,1.505000946,0.9790110842,1.200870746,0.4652399709,1.093141008,0.9200525224,0.8562393154,1.115925441,1.040124838,0.9555324881,0.5543362403,0.6007089793,0.619044626,0.9144217359,0.9833939999,0.9658674497,0.9917518123,0.9933429702,-0.3746296163,0.9925253564,8.002960574,1.297044256,0.137098969,0.06905223839,0.1081377858,0.0,1.616456927,0.0,7.427456838,-0.09766172153,0.0,0.0,6.102862782,1.85555765,0.0,0.0,0.0,0.0,0.6594831297,1.385459126,0.3757455268,0.685483871,0.206097908,0.04960693955,0.56,30.1954073,23.74119187,0.0,18.20875424,37.26522558,11.77305942,23.79738154,8.780830095,11.38785599,10.74258,32.46515906,18.55817888,17.21226049,14.46821637,0.0,27.74123424,1.893049032,0.0,10.08208983,23.58296898,81.23,1.791666667,1.908888889,0.6376417234,0.4041635173,0.245941358,0.2645627997,0.08,0.3966646616,0.7783372748,32.54069769,-2.729151097,1.218255942,2.181332014,-0.7870082005,0.1378311035,3323.706211,3.55,0.0196,5.036036036,157.5474193,54.6384,-7.7476,11.09543257,127.9140774,-0.001970284238,0.02505710133,0.01943746072,1.205508879,1.00756112,1.129865338,0.870103561,0.9555020638,0.9217125538,0.9737986572,0.7886498985,0.4067590278,0.2140761751,0.9349875773,0.5594894492,0.430872001,0.8346478962,2.454837658,0.0,0.0,1.758721429,1.07948729,0.812605042,3.981147632,4.995728751,0.6481274391,46.93284082,10.30076712,10.43470392,35.00785466,24.3449737,34.28750275,37.52774084,4.983978521,4.907825381,7.329795117,11.31181214,0.8891666667,0.6884212018,0.02067829457,0.04875387616,340.6406445,-3.300392342,1.018688079,0.7579477917,-1.780355747,-0.08957225305,2.88,-4.33,-4.25,0.0238,3.19e-05,3.495327103,3.267568851,46.38335578,0.46359447,0.04838709677,1.493523353,-9.3572,4.3056,0.6894086529,1.662708558,5.57310453,12.13273414,0.03640552995,0.7269941622,1.083167515,0.8474360554,1.222267084,1.175059952,1.097325073,0.9163680588,1.215562686,1.048362729,1.232122093,1.085707475,0.9814319086,1.037142727,0.4908363559,0.9052767932,0.9364601387,1.049787704,0.8756320352,0.04439276486,2.78,-0.1606903739,0.199278872,0.003629710523,32.14371601,25.38663948,4.992404733,0.0,0.0,6.544756406,4.86411098,0.0,0.7796250903
2.482936404,4.362765158,3.070707071,2.712384259,2.326874125,1.580000369,146.0578528,158.2126298,158.1276848,156.7398841,11.63090737,0.01622049363,-0.5782421107,-0.07846243571,0.1387177127,-0.04472322984,1.608914061,0.7032975075,1.158524198,0.4875452438,1.186736467,1.039107772,1.010423051,1.00350537,0.9880668258,1.132159905,0.6335624934,0.6202846962,0.6806917843,0.8483259098,0.8803640824,1.062384109,0.9848454751,0.9934473862,-0.3644036887,0.9776267537,7.008271118,0.6094207572,0.1702540293,0.1039261862,0.1110709264,0.0,3.64462226,0.0,0.0,0.0,2.143746338,0.0,2.654100432,0.0,0.0,0.0,0.0,0.0,1.06912436,1.857844414,0.3333333333,0.6574074074,0.245972114,0.03601532567,0.4130434783,29.55684488,14.95193556,0.0,6.066367068,25.47729296,36.52675749,16.52595619,4.794537184,21.95893118,5.316788604,32.8907658,6.9237372,24.35997574,0.0,0.0,1.143089074,1.986084877,1.658537383,6.09278728,18.69813734,83.56,1.576388889,1.358333333,0.5814512472,0.3409312799,0.185941358,0.1584613815,0.06878306878,0.3593536805,0.8460125321,27.7772158,-2.371183769,0.3108277222,0.6371448548,-0.4810664381,0.6442480118,2820.732543,6.49,0.0164,2.835051546,152.7064416,65.15984037,-6.622400756,15.55058893,82.81560826,0.0683976972,-0.126644421,-0.02403246151,1.150342608,1.079706915,1.139437333,1.226384321,0.8131694162,1.086480165,0.916839684,0.9436508976,0.4022260874,0.3319273053,0.7727998196,0.2749716524,0.4378453864,0.04925768629,5.672261043,0.0,0.0,2.137684529,0.858684665,0.7862068966,3.955323576,4.952591032,0.5709709241,40.52094163,10.30076712,4.794537184,21.4210879,5.907179729,12.84164325,29.72124374,4.983978521,5.590700534,1.953842416,9.997070013,0.7327777778,0.4089073129,0.0198048048,0.0398400264,75.92134323,-5.002244807,1.903169066,0.5919023433,-0.5511233934,0.4614997091,3.21,-4.39,-5.82,0.000597,8.86e-06,3.322916667,2.58586205,52.2001832,0.5,0.0,1.470065027,-10.2452741,-16.86725478,0.6963983015,1.56823838,50.11470593,0.0,0.0,0.6553504457,1.16807596,0.8356615394,0.9698239584,1.031716364,1.112008543,1.078070599,1.138834485,1.033731113,1.37614399,1.063544153,1.003833621,0.8369413001,0.5588952402,1.03260033,0.9864876842,0.8425239805,0.9289594964,0.03671171171,1.1,-0.2435168652,0.1141317098,0.1226979139,42.09305619,25.25270269,0.0,3.220442956,11.46402478,11.21535881,4.831074097,0.0,0.8603172599
2.542257615,4.314852378,3.0,2.596754057,2.256410256,1.628700991,144.9900046,153.5359795,153.7729693,155.7811776,12.16,0.01004014928,-0.1405069187,-0.004223289938,-0.1349379471,-0.05188286141,1.229280533,1.13804482,0.7881649699,0.492071503,1.087658157,1.044461448,1.093936126,1.221219377,1.207650273,1.01468963,0.7998350855,0.9045780474,0.9256352113,0.7865122048,0.9483661898,1.126218693,1.050074128,1.055323047,-0.4664932241,0.9938723241,3.041961411,1.397278957,0.2410172699,0.08192204586,0.1445767338,0.0,2.071118565,0.0,4.304609316,0.0,2.473508677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182549131,1.819249864,0.3706896552,0.6666666667,0.2010594842,0.0,0.575,25.07837358,0.0,5.098681808,18.20875424,41.97130694,35.90773555,5.693927995,0.0,22.51475897,0.0,19.33156291,0.0,5.693927995,0.0,0.0,4.190114953,0.8221708081,2.071118565,14.70806892,24.32669293,35.64,1.986111111,1.254444444,0.3796371882,0.1962947216,0.08969907407,0.02479338843,0.07046070461,0.2788406322,0.9835442722,23.55616808,-1.814130585,1.010725867,1.124974243,-0.8214247546,0.4407393706,1603.66504,3.15,0.0202,2.474358974,151.4394426,53.54,-8.88,9.001463567,66.57156082,-0.0375304661,0.03700829222,0.01985655099,0.8165479834,1.00508843,1.010457886,0.9574766236,0.9207815186,0.98215663,0.9875490043,1.011304383,0.3915994961,0.2926435952,1.032629881,0.446626588,0.4217736817,0.0,5.363407449,0.0,0.0,2.241851852,0.989548778,0.7666666667,3.3114712,4.553055907,0.7688721876,46.75099613,4.567099648,9.665781456,17.9326124,0.0,0.0,0.0,5.098681808,6.048804905,8.217541782,8.644681517,0.6916666667,0.3498441043,0.01921296296,0.04019216266,71.51436683,-2.582790922,0.07569914413,0.689079698,-1.204405202,0.7617818293,3.06,-4.19,-3.48,0.105,0.000427,3.522727273,2.45210728,50.28462104,0.4833333333,0.0,1.758098653,-7.92,-34.22,0.6706519733,2.010456895,29.18999188,16.46637642,0.01666666667,0.5267324888,1.15311604,0.8373941296,1.585699682,1.036774479,1.094281749,0.979368949,1.075573066,1.059841903,1.008818342,1.098872951,1.067207681,0.9706787967,1.185762695,1.004318426,1.124430747,0.822218167,1.078080229,0.03484567901,2.4,-0.2137462585,0.3191817551,-0.4071049453,6.213165586,19.33156291,7.047671983,0.0,0.0,13.59242839,4.930389993,0.0,0.6785276564
2.434981486,4.319810774,2.831168831,2.718300654,2.489379085,1.632400559,144.7338718,152.0935618,155.0184353,159.1287456,8.9375,0.009825470008,-0.2010278609,-0.06445935692,-0.1598968571,0.08465367034,1.152242729,1.288164652,0.7896347613,0.5284009055,1.010061104,1.127301394,1.118297762,1.187707641,1.188452285,0.9603283174,0.817705502,0.9267630633,0.9431335993,0.8855946229,1.019133467,1.077112044,1.017937371,1.071131178,-0.3792163137,0.9938455743,3.059385215,1.427503886,0.1905441432,0.1268445828,0.0761440227,0.0,2.085917374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219619221,1.776306776,0.3017241379,0.625,0.1812432276,0.01866666667,0.575,26.41852871,0.0,5.098681808,29.82891977,42.81902403,29.7174337,5.693927995,0.0,33.77213846,0.0,20.16532066,6.9237372,5.563451492,0.0,0.0,0.0,2.085917374,0.0,14.12674474,23.05833076,54.46,1.118055556,0.9755555556,0.2806802721,0.1395817586,0.08,0.04938271605,0.06606606607,0.3385684668,0.9489042811,22.95538616,-1.717431671,0.8934605213,1.226051821,-0.8125903502,0.210865493,1507.447412,4.99,0.0111,3.558823529,148.84458,41.83,-2.75,9.001463567,66.57156082,-0.04592662797,-0.03778519869,0.04537670511,0.7649114415,0.9244627054,1.001208094,0.9490347121,0.8682100669,0.9535203787,1.037926673,0.8795123302,0.3870630874,0.1178511302,0.5183302655,0.2749716524,0.4373949292,0.0,7.057280471,0.0,0.0,2.140024172,1.030489884,0.748,3.195461844,4.439822782,0.8821053129,50.68959938,0.0,15.06663885,11.38785599,0.0,0.0,6.196843572,0.0,7.32469351,5.513977316,7.235214526,0.6044444444,0.2552437642,0.01777777778,0.0437583038,208.2106733,-2.878147589,1.226665277,0.8246801116,-1.260821538,0.5270327281,3.43,-4.45,-4.25,0.0174,1.21e-06,3.24137931,2.514430014,50.28462104,0.4833333333,0.0,1.740455415,-2.9375,-2.02,0.681465016,2.126466251,33.77213846,5.563451492,0.01666666667,0.6116819903,1.002635692,0.8175745518,1.212982767,1.143579373,1.095555569,0.8802815513,0.9901078222,1.107444603,0.8623079827,1.084202085,1.105996014,0.9788848724,1.241427017,1.003307691,1.09001285,0.9036671327,1.008751952,0.02787301587,2.13,-0.05556609761,0.3339689284,-0.2549486631,53.66552016,20.16532066,0.0,0.0,0.0,0.0,4.817506871,0.0,0.5905032613
2.598841631,4.136798639,2.597014925,2.540855828,2.056510876,1.547153023,145.3956436,154.9790837,161.709892,154.9556316,17.87130362,0.006932664093,-0.2455749542,-0.0135267323,-0.1328685501,-0.1219197996,1.311624759,1.263979514,0.9280608417,0.4346384855,1.02191186,1.198589562,1.365449927,1.156627907,1.011337209,1.350059125,0.9286006147,0.7264175173,1.196062144,0.7876971053,1.038924942,1.140155782,0.8695636958,0.9770031648,-0.4349723905,0.987625614,3.042027938,1.134637064,0.1853999472,0.08952602959,0.4665289338,0.1020620726,8.996491366,0.0,0.0,0.3889338992,0.0,0.1717595742,0.0,0.0,0.0,0.0,0.0,6.197203282,1.260155738,1.756112843,0.3433667781,0.6346153846,0.2558672244,0.0,0.4081632653,29.10698288,4.983978521,5.098681808,45.36225576,41.66473186,29.91688551,10.84703781,0.0,22.51475897,0.0,19.74844179,5.414990469,45.00071083,0.0,0.0,2.156712018,9.902031254,0.0,6.603436335,18.43158883,43.6,2.958333333,1.949444444,0.9389569161,0.3408919123,0.148125,0.01234567901,0.07575757576,0.3454333446,0.960862579,17.67971796,-2.725461643,0.7735348689,0.3896063268,-0.461435828,-0.1549024156,1985.784971,5.19,0.00153,1.030075188,153.3079873,95.09978867,-18.39941691,12.11128589,75.54153181,0.198511816,-0.002852494482,-0.2006284013,1.070722072,1.277773518,1.19396043,1.012204085,0.9786990464,1.078157481,1.173352693,1.138826978,0.386549259,0.1466088019,1.204624947,0.7194749337,0.4276901838,0.0,6.855585261,0.0,0.0,2.057837087,0.8695163181,0.7879120879,3.357438747,4.377379426,1.237330418,44.6051984,0.0,9.665781456,11.38785599,5.414990469,11.07101586,6.196843572,21.68360022,5.473198434,2.660138705,10.61269411,1.261111111,0.6510770975,0.02866161616,0.02848445882,30.34526417,-3.701790425,0.8701087366,0.6022239633,-0.7453756657,0.3489916418,4.73,-5.38,-5.38,0.00155,5.75e-06,3.13740458,2.294730053,52.84191381,0.4928571429,0.01923076923,1.660257732,-26.40149938,-133.0494547,0.7105510391,2.257271098,41.174265,5.693927995,0.007142857143,0.7626118068,1.244419885,0.9545545737,1.23706978,1.374793698,1.137541657,1.093266256,1.06101955,0.9893829533,0.9210270777,1.132575892,0.9544564191,0.7780821525,1.237828678,1.090590555,1.11295107,1.024026955,1.176979826,0.04641534392,3.06,0.04481259323,0.2116638243,0.2270066036,5.076987816,19.74844179,5.414990469,0.0,0.0,12.96557803,4.999578757,0.0,1.834031643
2.482383273,4.30402107,3.0,2.408008658,2.026024996,1.656287155,143.9403387,157.0389161,156.6965443,153.0945087,11.76134122,0.01189721143,-0.5396529017,-0.1431720247,-0.1059273699,-0.08575635946,1.571246268,1.173557631,0.9898789738,0.4758720982,1.052302905,1.273678825,1.312242243,0.942464442,1.087554037,1.35822274,0.9607083169,0.8402431548,0.9511339239,0.8258951035,0.8315864994,1.182091742,0.986530713,1.026303907,-0.363784315,0.9878173507,3.0404216,0.6094207858,0.2199755994,0.108133281,0.1110709264,0.0,4.181982507,0.0,0.0,0.0,2.230648962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138385299,1.883941746,0.3399433428,0.652173913,0.2529911733,0.02053140097,0.4871794872,28.49793147,14.95193556,0.0,12.99010427,25.47729296,23.05826388,16.52595619,0.0,21.95893118,0.0,19.93591408,6.9237372,24.86289132,0.0,0.0,1.190195237,4.181982507,0.0,4.650980454,16.02327091,54.46,1.451388889,1.358333333,0.5258956916,0.2109158478,0.09594135802,0.04,0.06606606607,0.3518722491,0.8986121784,22.7724817,-2.057322119,-0.02046992176,0.4795217058,-0.8736494963,0.6436521145,2119.841262,6.97,0.00251,1.559670782,150.2663309,61.58711374,-4.879684418,13.96925152,71.13789081,0.1091659926,-0.08487518107,-0.06900777507,1.28746156,1.201586221,1.236351204,1.151148041,0.7751068369,1.181323155,0.9115670476,1.055940177,0.40059623,0.3319273053,0.7727998196,0.2749716524,0.4323659516,0.0,6.177899109,0.0,0.0,2.180756803,0.7815787433,0.7722222222,3.789538208,4.765795488,0.5196067309,38.54700732,4.983978521,0.0,21.4210879,0.0,0.0,22.67357176,4.983978521,3.041809414,2.011239135,9.398776366,0.6216666667,0.3272746599,0.01942708333,0.03511837668,150.6071259,-3.552300285,0.9291555926,0.6448283245,-0.7522350706,0.8360750351,4.5,-5.13,-6.55,9.58e-05,1.75e-05,3.586666667,2.361694102,53.81594127,0.5115942029,0.0,1.541302822,-15.45825115,-28.52969538,0.6874430569,1.495864011,51.83560763,4.699919916,0.0,0.5790872148,1.092915625,0.8050723821,1.013555888,0.9363269332,1.141976825,1.154287816,1.053134476,1.055927443,0.9593378517,1.264726477,1.012033865,0.8655348979,1.165488894,1.048934366,1.072868706,0.5130928182,0.9447594664,0.04116161616,1.94,-0.179588607,0.1009237475,0.2129567621,18.18570524,19.93591408,0.0,3.305401628,0.0,6.420821623,4.830502271,0.0,0.7881484763
2.483204969,4.356167928,3.156626506,3.291270972,3.235943775,1.550463443,146.1363507,157.6642698,157.610933,156.0673624,8.301875,0.03454055879,-0.5647065506,0.1813461611,-0.09626915737,-0.004216798126,1.523630395,1.071492411,0.8546993794,0.4886642624,1.205283664,0.8667377649,1.066160385,1.012123234,1.013156013,1.191191191,0.7621789764,0.4902192924,0.8867638809,0.840506786,0.9541379681,1.230487041,1.096429583,1.050328711,-0.4868751073,0.9728927718,7.008293607,0.6101374033,0.1806011464,0.1138269128,0.07931626887,0.0,1.928811002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.911700783,10.8028479,0.0,0.0,0.9228913402,1.853481487,0.3792134831,0.68,0.2278383624,0.0430617284,0.475,28.91833544,9.967957042,0.0,0.0,25.12283841,23.05826388,16.52595619,19.37479049,33.45795484,9.473725908,32.82071055,6.9237372,17.93915412,0.0,5.969305288,10.8028479,2.141267814,0.0,4.650980454,17.38346181,97.33,1.451388889,1.518333333,0.6370068027,0.2537399219,0.2253240741,0.0908070605,0.06666666667,0.3818396072,0.6906066905,24.83248033,-2.002301705,0.1996088336,0.967316987,-0.5507356751,0.3286910732,2021.920682,4.67,0.0637,4.152610442,152.4278319,52.08972222,-3.848125,11.57256052,65.84967642,0.1931680207,-0.2153046816,0.0670318968,0.994911215,0.9383493095,1.194688665,1.088309447,0.8928730414,1.212978284,0.9943242533,1.05992311,0.492285778,0.3319273053,0.7727998196,0.2749716524,0.4320484567,-0.8540068722,6.139508918,0.0,0.0,1.962659071,0.9032632186,0.8382716049,4.089822782,4.73418372,0.5877443751,35.83855535,19.56423182,4.794537184,12.11474962,13.21376393,23.74424979,0.0,14.5802533,11.66879674,0.3488805954,10.36511981,0.6216666667,0.4522746599,0.01726851852,0.05453687188,34.24375597,-1.729818309,-0.1476463394,0.4220010196,-1.000495809,0.7387909189,2.46,-3.75,-4.74,0.00649,0.00128,3.6375,2.926520898,47.96762908,0.4746666667,0.0,1.435253007,-14.323125,19.44527778,0.6955416231,1.232105313,27.65285917,11.33678588,0.02533333333,0.7081500105,1.179194403,0.8262273554,0.8955513257,1.030196864,1.127560723,0.8966980323,0.9802844821,1.154223618,0.8805533769,1.171171171,1.003914405,0.8746210898,0.9161348566,1.103604175,1.310527087,0.633755394,0.9125043207,0.04338095238,0.79,-0.3429843861,0.3300919656,-0.02324784046,145.6491467,14.95193556,0.0,1.508772886,10.85322099,11.21535881,4.831349667,0.0,0.7292229112
2.464302333,4.072513451,2.776595745,2.903703704,2.870266334,1.41654789,147.5474914,161.3773564,161.0335822,159.3149639,10.45283951,0.0225460053,-0.604728055,0.01355752718,-0.03797900037,0.01017822255,1.591049672,0.8674864806,1.247000768,0.5047612499,1.129846936,1.079652018,1.139452347,0.9241642959,1.036475929,1.161317568,0.7683227531,0.5526693093,0.8848861912,0.9453408971,0.8971326744,1.090800532,1.040504442,0.964979294,-0.3635937596,0.9778763872,7.008271541,0.6101372261,0.2178844778,0.1257174394,0.06542737998,0.0,3.913751117,0.0,0.0,0.0,0.0,0.0,2.867978762,0.0,9.510659254,0.0,0.0,0.0,0.9420876807,1.634673903,0.3305785124,0.64,0.2391909549,0.05742857143,0.3555555556,24.99321444,9.967957042,0.0,6.9237372,37.6100271,23.05826388,22.27546802,9.901064579,27.70844301,5.316788604,25.96564269,6.9237372,31.28371294,0.0,0.0,0.0,4.255293067,0.0,5.777470331,16.38359906,90.9,1.444444444,1.452222222,0.5406349206,0.283446712,0.2053240741,0.1025425977,0.07207207207,0.351575665,0.7915458123,23.40259178,-1.965495382,0.369257035,1.016287966,-0.7753167022,0.4468586156,2355.817502,4.9,0.086,2.940074906,153.5407693,62.15155007,-8.570864198,12.8449693,74.04258257,0.0897471288,-0.1342391457,0.02216069146,1.265277036,1.076986074,1.245327775,1.186150442,0.8977153457,1.19881535,0.8904182069,1.106132972,0.3976127611,0.2140761751,0.6027732678,0.191638319,0.4467734054,0.01085785252,5.133949016,0.0,0.0,1.979476488,0.8871416987,0.7785714286,4.011204419,4.969413652,0.5224394445,34.49400717,15.40729452,4.794537184,12.2386844,11.65669156,18.78998253,12.13273414,0.0,15.18029943,1.315921255,8.195794628,0.6705555556,0.521789966,0.01915873016,0.04537694469,146.4064895,-2.498457725,0.5292314956,0.7989863694,-0.7902108733,0.6284183748,2.47,-3.62,-4.62,0.00862,0.000104,3.25,2.834449698,51.02747748,0.484,0.02,1.477486721,-14.31654321,-38.52021948,0.7124476124,1.480648677,34.0736808,11.33678588,0.016,0.729406268,1.22118888,0.8986800851,0.8137069767,1.090168491,1.243798385,0.9993277753,1.049341583,1.148842898,1.166231269,1.130701014,1.063489852,0.8485415132,0.8054488317,1.089327795,1.118231561,0.8123545226,1.064471954,0.0427124183,0.75,-0.282705007,0.07946755677,0.2489804524,166.8044079,20.26872417,0.0,1.530135723,11.69804537,11.33929359,4.782522541,0.0,0.6935264414
