sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain
10,MLP-E2E,Gaussian,3,2.1100335121154785,0.9065638780593872,-1.2034696340560913,-1.3275067131863536
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.0504869222640991,-1.0595465898513794,-1.008624255471695
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.3746296167373657,-0.7354038953781128,-0.5349833049018452
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.2799991369247437,-0.8300343751907349,-0.6484647928630095
10,MLP-E2E,Gaussian,3,2.1100335121154785,2.090379238128662,-0.019654273986816406,-0.009402252772282219
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.4194787740707397,-0.6905547380447388,-0.4864847228848559
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.6209832429885864,-0.4890502691268921,-0.3016997684844886
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.1769287586212158,-0.9331047534942627,-0.7928302768193077
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.156961441040039,-0.9530720710754395,-0.8237716809461556
10,MLP-E2E,Gaussian,3,2.1100335121154785,0.9696575999259949,-1.1403759121894836,-1.1760604075877075
10,LH,Gaussian,3,2.0109446048736572,1.6535065174102783,-0.3574380874633789,-0.21616974816839452
10,LH,Gaussian,3,2.0109446048736572,1.2574301958084106,-0.7535144090652466,-0.5992494943870875
10,LH,Gaussian,3,2.0109446048736572,0.9065638780593872,-1.10438072681427,-1.2182050857556055
10,LH,Gaussian,3,2.0109446048736572,1.0504869222640991,-0.9604576826095581,-0.9142976102353542
10,LH,Gaussian,3,2.0109446048736572,1.3746296167373657,-0.6363149881362915,-0.46289922782732007
10,LH,Gaussian,3,2.0109446048736572,1.2799991369247437,-0.7309454679489136,-0.5710515318823132
10,LH,Gaussian,3,2.0109446048736572,2.090379238128662,0.07943463325500488,0.03800010629942724
10,LH,Gaussian,3,2.0109446048736572,1.4194787740707397,-0.5914658308029175,-0.4166781790661998
10,LH,Gaussian,3,2.0109446048736572,1.6209832429885864,-0.3899613618850708,-0.24057087793585327
10,LH,Gaussian,3,2.0109446048736572,1.1769287586212158,-0.8340158462524414,-0.7086374941075444
10,LH,Gaussian,3,2.0109446048736572,1.156961441040039,-0.8539831638336182,-0.7381258644764673
10,LH,Gaussian,3,2.0109446048736572,0.9696575999259949,-1.0412870049476624,-1.0738708230896497
50,MLP,Gaussian,3,1.5283290147781372,1.2145062685012817,-0.31382274627685547,-0.2583953285511793
50,MLP,Gaussian,3,1.5283290147781372,0.9485012888908386,-0.5798277258872986,-0.6113093705600963
50,MLP,Gaussian,3,1.5283290147781372,0.9341353178024292,-0.594193696975708,-0.6360895318395196
50,MLP,Gaussian,3,1.5283290147781372,0.907942533493042,-0.6203864812850952,-0.6832882681443952
50,MLP,Gaussian,3,1.5283290147781372,1.2145661115646362,-0.313762903213501,-0.25833332597210645
50,MLP,Gaussian,3,1.5283290147781372,1.282543659210205,-0.24578535556793213,-0.1916389775918331
50,MLP,Gaussian,3,1.5283290147781372,1.6398108005523682,0.11148178577423096,0.06798454171461638
50,MLP,Gaussian,3,1.5283290147781372,1.2182081937789917,-0.3101208209991455,-0.2545712814795004
50,MLP,Gaussian,3,1.5283290147781372,1.7036516666412354,0.17532265186309814,0.10290991714799795
50,MLP,Gaussian,3,1.5283290147781372,1.1245371103286743,-0.4037919044494629,-0.3590738809246095
50,MLP,Gaussian,3,1.5283290147781372,1.0860111713409424,-0.4423178434371948,-0.40728664226450534
50,MLP,Gaussian,3,1.5283290147781372,0.9362809658050537,-0.5920480489730835,-0.6323401527916523
10,LH-E2E,Gaussian,3,1.6828498840332031,1.6535065174102783,-0.029343366622924805,-0.017746145124896383
10,LH-E2E,Gaussian,3,1.6828498840332031,1.2574301958084106,-0.4254196882247925,-0.3383246955917797
10,LH-E2E,Gaussian,3,1.6828498840332031,0.9065638780593872,-0.7762860059738159,-0.8562948786747965
10,LH-E2E,Gaussian,3,1.6828498840332031,1.0504869222640991,-0.632362961769104,-0.6019712843318233
10,LH-E2E,Gaussian,3,1.6828498840332031,1.3746296167373657,-0.3082202672958374,-0.2242205926185318
10,LH-E2E,Gaussian,3,1.6828498840332031,1.2799991369247437,-0.4028507471084595,-0.3147273583920742
10,LH-E2E,Gaussian,3,1.6828498840332031,2.090379238128662,0.407529354095459,0.19495474632645377
10,LH-E2E,Gaussian,3,1.6828498840332031,1.4194787740707397,-0.2633711099624634,-0.18554071732060876
10,LH-E2E,Gaussian,3,1.6828498840332031,1.6209832429885864,-0.0618666410446167,-0.03816612004609866
10,LH-E2E,Gaussian,3,1.6828498840332031,1.1769287586212158,-0.5059211254119873,-0.4298655476858932
10,LH-E2E,Gaussian,3,1.6828498840332031,1.156961441040039,-0.5258884429931641,-0.4545427568618206
10,LH-E2E,Gaussian,3,1.6828498840332031,0.9696575999259949,-0.7131922841072083,-0.7355094047235228
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.2145062685012817,-0.12799644470214844,-0.105389694579426
50,MLP-E2E,Gaussian,3,1.3425027132034302,0.9485012888908386,-0.39400142431259155,-0.4153936625361154
50,MLP-E2E,Gaussian,3,1.3425027132034302,0.9341353178024292,-0.408367395401001,-0.4371608562683326
50,MLP-E2E,Gaussian,3,1.3425027132034302,0.907942533493042,-0.4345601797103882,-0.4786207977706977
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.2145661115646362,-0.12793660163879395,-0.10533523076317569
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.282543659210205,-0.0599590539932251,-0.04675010754031414
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.6398108005523682,0.297308087348938,0.1813063356143222
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.2182081937789917,-0.12429451942443848,-0.10203060532606144
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.7036516666412354,0.3611489534378052,0.21198520830834722
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.1245371103286743,-0.21796560287475586,-0.19382695410652115
50,MLP-E2E,Gaussian,3,1.3425027132034302,1.0860111713409424,-0.2564915418624878,-0.23617762747853432
50,MLP-E2E,Gaussian,3,1.3425027132034302,0.9362809658050537,-0.40622174739837646,-0.4338673563112435
50,LH,Gaussian,3,1.6231043338775635,1.2145062685012817,-0.40859806537628174,-0.3364314174191111
50,LH,Gaussian,3,1.6231043338775635,0.9485012888908386,-0.6746030449867249,-0.7112304989860312
50,LH,Gaussian,3,1.6231043338775635,0.9341353178024292,-0.6889690160751343,-0.7375473370345816
50,LH,Gaussian,3,1.6231043338775635,0.907942533493042,-0.7151618003845215,-0.7876729792943467
50,LH,Gaussian,3,1.6231043338775635,1.2145661115646362,-0.40853822231292725,-0.33636556991256533
50,LH,Gaussian,3,1.6231043338775635,1.282543659210205,-0.3405606746673584,-0.2655353462798115
50,LH,Gaussian,3,1.6231043338775635,1.6398108005523682,0.016706466674804688,0.010188045272769966
50,LH,Gaussian,3,1.6231043338775635,1.2182081937789917,-0.4048961400985718,-0.33237023208861155
50,LH,Gaussian,3,1.6231043338775635,1.7036516666412354,0.08054733276367188,0.04727922634705701
50,LH,Gaussian,3,1.6231043338775635,1.1245371103286743,-0.49856722354888916,-0.4433532864052573
50,LH,Gaussian,3,1.6231043338775635,1.0860111713409424,-0.5370931625366211,-0.49455583580549195
50,LH,Gaussian,3,1.6231043338775635,0.9362809658050537,-0.6868233680725098,-0.7335654500697343
20,MLP,Gaussian,3,1.6701772212982178,1.07426917552948,-0.5959080457687378,-0.5547101781776712
20,MLP,Gaussian,3,1.6701772212982178,0.9178025722503662,-0.7523746490478516,-0.8197565269435878
20,MLP,Gaussian,3,1.6701772212982178,0.7884331345558167,-0.8817440867424011,-1.1183498613857135
20,MLP,Gaussian,3,1.6701772212982178,0.8281973600387573,-0.8419798612594604,-1.016641566232544
20,MLP,Gaussian,3,1.6701772212982178,0.9748454093933105,-0.6953318119049072,-0.7132739254910612
20,MLP,Gaussian,3,1.6701772212982178,0.9623938798904419,-0.7077833414077759,-0.7354404014792253
20,MLP,Gaussian,3,1.6701772212982178,1.8160083293914795,0.14583110809326172,0.0803031052958484
20,MLP,Gaussian,3,1.6701772212982178,1.2324029207229614,-0.43777430057525635,-0.35522010960380224
20,MLP,Gaussian,3,1.6701772212982178,1.0552637577056885,-0.6149134635925293,-0.582710681668296
20,MLP,Gaussian,3,1.6701772212982178,0.8216739296913147,-0.8485032916069031,-1.0326520788187445
20,MLP,Gaussian,3,1.6701772212982178,0.7803165316581726,-0.8898606896400452,-1.1403842588713213
20,MLP,Gaussian,3,1.6701772212982178,0.7637892365455627,-0.906387984752655,-1.1866990805631572
50,LH-E2E,Gaussian,3,1.322972059249878,1.2145062685012817,-0.10846579074859619,-0.08930854748279278
50,LH-E2E,Gaussian,3,1.322972059249878,0.9485012888908386,-0.3744707703590393,-0.39480259515191496
50,LH-E2E,Gaussian,3,1.322972059249878,0.9341353178024292,-0.38883674144744873,-0.4162531209741587
