SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,SpMax_A,VE1_A,AATS8dv,AATS8s,ATSC1dv,ATSC0p,MATS3s,MATS6s,MATS8s,GATS4c,GATS1dv,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS8i,BCUTc-1h,BCUTd-1l,Xch-5d,Xch-7d,Xc-5dv,Xc-6dv,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC1,CIC2,ZMIC1,PEOE_VSA9,SlogP_VSA1,SlogP_VSA10,EState_VSA9,VSA_EState3,VSA_EState8,MDEC-33,GGI3,GGI6,JGI2,JGI5,FPSA3,RPCS,Mor03m,Mor06m,Mor08m,Mor13m,XLOGP3,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS5d,AATS6i,AATS7s,AATSC0v,ATSC7d,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1v,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5i,GATS6dv,GATS7i,GATS7p,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SdO,SlogP_VSA4,SssS,VSA_EState9
4.931474058,3.989690722,3.820868946,243.2739835,144.4433418,148.6042359,152.6652993,157.2877824,36.32231405,9.074380165,-2.938016529,92.60133291,0.02397713981,-0.4180494422,-0.02585091579,-0.05050573714,1.375566915,1.178311087,0.890489454,0.9505324754,0.7637941505,0.8096364276,1.008331606,0.9826163645,0.952139166,0.6261845039,1.231303658,1.17884937,1.239457987,0.9887123746,0.9103615826,0.5881161927,1.245047556,0.9257819251,1.076362228,0.8564710905,0.8735106222,0.9231002716,8.001920409,1.39137419,17.42477297,10.9431888,0.1115543688,0.6160248987,0.5490804341,0.7123218982,0.0,0.4309470101,0.0,0.0,0.0,0.0,3.095238804,0.0,0.0,10.80905451,0.0,0.0,0.0,-0.4976187264,0.4661904762,0.03333333333,0.8359447005,-0.1132567509,4.367300987,33.94087439,9.473725908,9.893218992,9.072217983,18.19910121,48.53093655,11.49902367,0.0,6.792942306,16.57342705,0.0,11.37648774,17.91984529,34.00724092,60.66367068,0.0,1.622879259,80.04,1.4175,0.5538194444,0.4285793021,0.2297067901,0.0450708061,82.14567904,501.2536816,26.03677355,1.148440341,0.4874484088,2.118887264,0.075330666,-0.4465666489,-0.387093241,-0.637109507,3.32,4.94,2.534674628,4.598942645,6.028301887,4.159853249,35.95041322,9.946526176,-0.001106215772,-0.1428045455,0.09851068337,1.166780427,0.458670178,0.8022402758,0.8584182711,1.013862802,0.8815859892,0.914919819,1.147237437,1.056191083,0.4931691773,0.9113320353,0.1964185503,0.9411707493,0.1255936109,0.0,0.0,3.179393608,0.0,0.0,0.0,0.0,1.783978766,0.65,0.1859418411,1.199360729,3.439832002,1.092130632,60.32987205,28.57743857,15.0329928,4.390415048,14.73561746,12.11177613,0.1267165641,13.30555157,2.298611111,0.7354648526,0.07709750567,0.02835,0.04634667496,54.63557643,-2.742447212,1.084475327,-2.753946002,-1.891746421,4.38,-5.44,0.00143,-5.78,0.000667,4.92e-06,3.653846154,155.5613241,4.157777778,44.62114817,-7.549586777,0.6888187153,2.019599616,0.0,10.74817,0.03380952381,0.01786482335,0.7646185333,1.074907812,0.9753347853,0.7501331583,0.9401369856,1.06925842,1.182491633,1.170283274,0.8867646355,1.122908217,1.065830158,1.103428587,0.04485260771,3.4,2137.985131,-0.4539880556,0.5466657542,-0.4442947437,5.261891555,0.1811396587,140.7034517,13.86414096,9.780484743,0.0,45.63991372,13.34851253,17.14833371,0.0,0.0
4.84886367,3.443478261,2.963631157,215.361625,148.4885439,154.9564336,156.9498913,160.6751917,-79.0,13.91975309,-4.404320988,91.83830858,0.01425458694,-0.5018382988,0.2263289625,0.1413197503,1.611020551,1.122689715,1.305043699,1.109601832,1.388814606,0.9092731438,0.9766883713,1.024019262,1.164975845,0.6679502888,1.024674465,1.040567185,0.7824621227,1.076142132,0.9615096005,0.6981384003,0.9359935082,0.859921542,1.072248528,1.144208545,1.273040708,0.9360145071,3.057290394,1.43418935,14.63947554,10.94728093,0.09341899671,0.5652352563,0.2749716524,1.006577862,0.0,0.4299099009,6.193937567,0.0,7.447733822,0.0,3.483744567,4.229335821,0.0,0.0,0.0,0.0,0.0,0.8390301398,0.4774193548,0.01612903226,0.7606060606,-0.06522875817,4.671011113,30.15823057,10.30076712,4.983978521,14.98529578,18.20875424,62.23960296,0.0,27.315968,5.316788604,26.29938345,6.544756406,0.0,0.0,6.544756406,11.34744789,8.24516313,1.607324281,83.3,0.6669444444,0.5130385488,0.3023904006,0.324691358,0.04609929078,82.88111178,595.6083073,25.30336322,0.9913844917,1.197579376,1.284446728,0.2005323035,-0.3187504862,-0.04337983352,-0.9020991131,0.0,3.76,2.47919456,4.548122311,4.130434783,2.752173913,87.0,11.85822227,-0.2023239016,0.1144430539,-0.2050367575,1.151396732,0.4684343434,1.218946452,0.8342492746,1.080794955,0.9915273299,0.863327166,1.083240714,0.9762463528,0.396067915,0.9929188504,0.2140761751,0.933003347,0.06365387513,0.0,0.9492649282,7.925317045,0.0,0.0,0.0,3.481244069,2.164654767,0.6693548387,0.2197751249,0.9877718045,3.666317062,1.083876389,52.42625378,23.62654039,10.74258,5.687386275,9.967957042,5.236116244,6.770602974,10.56715887,2.166666667,0.696462585,0.05777777778,0.01551033592,0.04080337454,83.19612633,-4.238669596,0.7171349896,-2.791507448,-1.565040969,3.41,-4.6,0.0102,-4.54,0.0117,1.86e-05,3.272727273,163.5770398,2.544788975,49.59307996,-3.268518519,0.6894086529,2.08857044,46.02638289,11.12690298,0.02258064516,0.02971652004,0.8958941687,1.173216809,1.139197924,1.091939632,1.09863856,1.038791764,1.069905116,0.8985352124,1.203720677,0.7969003007,0.9725419045,0.8790894217,0.04419753086,2.45,1951.964934,-0.1246018187,0.2541830988,-0.1725971049,5.425791397,0.1597286254,67.63502807,0.0,25.38663948,4.992404733,11.38785599,0.0,26.93698721,0.0,0.0
4.848822136,3.52991453,4.226517755,218.1299614,146.9088126,153.5593233,157.1375709,158.8014546,-18.50800183,9.287379973,-1.001028807,90.03109943,0.02379145548,-0.5304780801,0.3344631912,-0.05685607028,1.577231837,1.144882277,0.7892489829,1.054080573,0.8737325592,0.8585639176,0.9451028777,0.998537104,0.9843238449,0.8661456572,1.104999801,0.9574475994,0.9915088444,1.061595728,0.9429844995,0.5185653573,0.4010486369,0.8889875738,1.000284754,0.8329421287,1.315355906,0.8740436224,7.014216481,0.3002066653,14.55854528,10.319282,0.07763040083,0.5805272079,0.7079843543,1.387918528,0.0589255651,0.4287655283,1.935539908,0.0,0.0,0.0,0.0,0.0,0.0,10.9624359,0.0,0.0,-3.727789,0.06291120782,0.4747474747,0.01515151515,0.8148148148,-0.1123524624,4.792402901,33.91662091,14.79051451,4.567099648,23.52472776,6.066367068,55.45467375,17.32342816,18.36397708,12.10973091,29.74579598,16.56804756,10.02329115,11.68842578,23.86818457,12.13273414,1.933128359,1.468030535,121.36,1.021111111,0.6067885488,0.3577884858,0.2425,0.03880718954,85.28849561,538.5892365,36.96481016,1.505550769,1.24216124,1.336993208,0.936185236,-0.6804028302,-0.6065485893,-0.6494732285,2.58,2.01,2.479150728,4.583601775,4.254742547,2.87654321,35.49169334,14.61357199,-0.07438134512,0.06114549491,-0.07177580976,0.9723387165,0.6112817258,0.9481397701,0.8647754529,1.024257192,1.193473072,0.7865924067,1.05510139,0.9642933756,0.4928017668,0.968524792,0.2140761751,0.8494002929,0.1929949,0.01964185503,0.0,6.175118676,0.0,0.0,5.162669075,3.259558663,1.945738356,0.6742424242,0.1946720032,1.158891693,3.760824526,0.9624846009,58.40596094,22.82155415,19.92948825,5.687386275,19.59667817,8.422227738,2.560057898,7.89977645,1.979166667,0.6540136054,0.07407407407,0.02269135802,0.04671083633,26.58893849,-4.760226914,3.79001841,-3.197433137,-2.31240423,2.59,-4.47,0.0159,-4.96,0.00504,1.13e-05,3.2,160.6937876,2.905176886,48.32185019,-9.973593964,0.6970128713,1.994062976,28.45655653,12.13273414,0.02525252525,0.0468013468,0.8748730999,1.165278436,1.135180087,0.9406026094,1.126232062,1.020462353,1.123402209,0.94250495,1.082079458,0.9677419817,1.093680031,1.057067808,0.04080378251,1.06,2519.307196,-0.8539703396,-0.0601761671,-0.2957641662,0.0,0.1482338421,171.9376281,17.89152289,14.53505669,5.138973738,28.70474243,22.89945391,6.9237372,0.0,-3.727789
4.84857093,3.606060606,2.991930686,233.4254065,146.0295952,151.7288371,154.6627463,156.0859804,-32.88824059,8.401991852,-6.646446356,83.86680723,0.01343402776,-0.5549134885,0.03433761906,0.1370045912,1.616848692,1.009692111,1.040796788,1.311071099,0.90664357,0.950515268,1.011539262,0.9959649229,1.050253732,0.6944113059,1.013559936,1.144995484,1.056333682,1.185769306,1.09021573,0.9069794489,1.333995224,0.9325571661,0.9927735142,1.055054619,1.133422462,0.9701643409,3.057283058,0.6049843636,14.63943838,10.31162888,0.105417972,0.5805272079,0.2749716524,1.045211369,0.0,0.4309705789,1.982841128,0.0,7.516015789,0.0,0.0,4.22560072,0.0,0.0,0.0,1.597046756,0.0,0.7283299214,0.4982539683,0.03333333333,0.7952380952,-0.08984901278,4.803860926,30.07588135,5.316788604,4.983978521,14.98529578,47.21284708,42.82867707,5.13155848,13.46849361,5.316788604,21.31540493,6.544756406,0.0,0.0,6.544756406,22.68423376,8.321184976,1.540247171,67.51,0.7225,0.5755385488,0.2590230537,0.211882716,0.03287037037,81.67285009,628.5176089,28.71703635,-0.2894025073,0.8133898082,0.6115351874,0.1133213651,-0.0431252227,-0.2149187401,-0.5950689764,0.0,4.47,2.478903901,4.498947703,4.499064721,2.678656709,49.75638941,13.36390641,-0.05894721605,-0.1578171439,0.03194514333,1.134523371,0.5479366939,1.043667115,0.8152846252,0.9970488836,0.7812320436,1.153642652,1.04088595,0.9822380494,0.3979084352,0.9929414619,0.2140761751,0.8910669595,0.1146045727,0.0,1.016989863,6.373300763,0.0,0.0,0.0,3.429276266,2.005472344,0.6666666667,0.2225054328,0.9589777583,3.789746282,0.7507279259,52.81114793,10.57107519,10.74258,5.13155848,21.56889693,6.755289487,2.642483408,8.797257867,1.479166667,0.5723809524,0.06481481481,0.01720238095,0.03864671877,69.020558,-4.753211743,2.389076642,-2.514754953,-0.8145319063,4.49,-5.44,0.00156,-5.93,0.000514,2.61e-05,3.621052632,156.9824689,2.738254458,49.68752494,-12.11815301,0.6833808251,1.76484257,49.41545461,0.0,0.001746031746,0.01650793651,0.7741049506,1.087034566,1.084240045,1.074629915,1.039761687,0.9991973353,1.178536448,1.141715182,1.09945731,1.110380088,1.157407611,1.400113114,0.04384823848,3.31,2203.569401,-0.2406564925,0.2252311037,0.2361106881,5.425791397,0.1705155979,30.2354183,0.0,20.40266096,4.992404733,11.38785599,0.0,13.08951281,0.0,0.0
4.842947434,3.682926829,3.467460317,227.9002031,150.0218546,157.13422,162.9071435,159.9432576,63.885,10.851875,4.89125,91.63511247,0.01576077397,-0.270498605,0.02076005042,-0.1029061835,1.288865257,1.32510193,1.129935277,0.9245077037,1.022266633,0.8319696084,1.126584574,0.9650314618,0.7839647203,0.6355192402,1.161649454,1.041041041,0.9030717464,0.872040872,0.8281008281,0.6246353563,1.378509951,1.026811325,0.8835595447,0.9959465816,1.154487725,1.009469959,8.001918197,1.409403453,17.42477238,10.98214099,0.0882659421,0.439238079,0.3539449579,0.6800588782,0.0,0.4326497693,3.680913601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3951980453,0.4674285714,0.04,0.8197802198,-0.1149625737,4.743942708,25.40958791,5.316788604,14.64975998,9.374393569,0.0,37.25557254,5.817220841,6.9237372,5.316788604,24.73242031,7.047671983,5.817220841,5.693927995,5.693927995,35.40506779,5.059039433,1.502872518,68.52,0.6630555556,0.2621527778,0.2048217435,0.18,0.05243055556,74.02747725,479.7958479,22.37169179,0.7544204297,1.01053964,1.608905417,0.488134544,-0.2289545709,-0.1083743732,-0.7253544186,2.76,2.96,2.448407349,4.263284078,5.272727273,3.018518519,63.9675,8.699041447,-0.04371939872,-0.1223523558,0.0654685248,0.9427036974,0.4028651815,1.000941447,0.7875019701,0.9115842958,0.9951922663,0.9952229528,0.9230594884,0.8795302852,0.4226659387,0.9929407581,0.09622504486,0.7074739059,0.08220369498,0.0,0.0,2.696545863,1.688794654,0.0,0.0,3.327026172,1.870648673,0.68,0.1802456283,1.080337712,3.706198333,0.577985387,42.45952162,17.57815784,5.316788604,15.7651876,0.0,7.553723169,1.820582491,8.191064404,2.097222222,0.4147845805,0.07222222222,0.02072048611,0.04378559589,157.7008641,-2.554602646,0.686694343,-2.109340779,-1.642732495,2.19,-3.72,0.0643,-3.26,0.183,2.79e-05,3.114942529,163.3945515,2.924242424,46.49131169,1.998125,0.6955416231,1.615729762,28.10210198,6.066367068,0.03257142857,0.02079120879,0.8725356991,1.104247104,1.197657445,1.289986892,1.095208907,0.9992116673,1.063007619,0.827165179,0.9702899226,1.116341462,1.012025775,1.11662198,0.03469135802,1.52,933.9882592,-0.244518616,0.3252126801,-0.2417529678,5.098681808,0.1873339944,5.938131367,4.390415048,24.73242031,7.047671983,11.38785599,0.0,12.74095804,0.0,1.86033111
4.84878054,3.548672566,3.243794326,218.1205727,148.4111189,154.2850091,158.4354811,158.9463001,5.148451406,12.16518334,-1.511569954,91.01694804,0.01659012321,-0.4910888196,0.0634784885,-0.0431214025,1.535897833,1.08609763,0.9275600357,1.16166739,0.8869951893,0.8686251834,0.9327185025,0.9877027412,0.9278995416,0.6739297829,1.077703944,1.121280747,0.8997378311,1.024892203,0.9793737473,0.6201694087,0.9220105663,0.981097073,0.9555811638,1.047595131,1.255466419,1.013488229,7.008272924,1.434196465,14.63947865,10.95345846,0.08722449459,0.5805272079,0.441638319,0.8586399347,0.0,0.4323245357,3.524287001,0.0,7.32461262,0.0,3.424954963,4.210628741,0.0,0.0,0.0,0.0,0.0,0.6675170283,0.4729166667,0.015625,0.781372549,-0.08506188647,4.783786492,30.24433177,10.30076712,9.778515705,14.98529578,24.27512131,44.18896278,5.783244946,20.39223081,5.316788604,32.0826284,6.544756406,0.0,5.783244946,12.1082079,17.99901679,8.094760321,1.566306573,100.37,0.8475,0.5755385488,0.2711404006,0.2940740741,0.03784013605,83.98352269,600.1176113,30.23285924,1.250027542,0.9193986469,1.641201356,0.4777827356,-0.4193160174,0.01870270859,-0.7739136444,0.0,3.16,2.479111826,4.547271052,4.706896552,2.925287356,75.67070132,11.4810563,-0.1344468759,-0.1058824453,0.1450772197,1.240983269,0.4514178773,1.206608538,0.8711516523,0.9805301307,0.9723684624,0.9505284851,0.9951005528,1.043039165,0.3982996249,0.9729364532,0.2140761751,0.8558461486,0.097674566,0.0,0.9376198896,5.643342123,0.0,0.0,0.0,3.342632958,1.980241674,0.671875,0.2116649676,1.054107104,3.778147618,0.9441339626,53.36039613,23.62654039,10.74258,5.687386275,4.983978521,5.067479328,3.988318243,10.43192897,1.854166667,0.614829932,0.06535947712,0.01842391304,0.04232485035,89.64621106,-3.749361218,1.263984359,-2.357136065,-1.576704325,2.36,-3.95,0.0476,-3.81,0.0653,5.46e-05,3.305785124,162.0193274,2.729276896,48.05463568,-2.136347455,0.6899617195,1.949772836,46.02638289,6.338535363,0.02708333333,0.03008578431,0.8659919951,1.156419575,1.180956639,1.073365695,1.175731369,1.029657361,1.124467561,1.007551174,1.142235722,1.019042337,0.9413092725,0.903224463,0.04256038647,1.59,2259.568145,-0.2522174393,0.1859384892,-0.09096398465,5.425791397,0.1491359745,27.25425001,4.794537184,25.38663948,4.992404733,11.38785599,11.66994063,13.08951281,0.0,0.0
4.848683342,3.643564356,3.1316505,233.7558847,145.9988968,151.4131156,153.8651411,157.2383784,-6.209104938,9.328125,-4.57421875,89.29566889,0.01398932191,-0.534469659,0.007354266045,-0.1211845011,1.568695073,0.9848458826,1.005974207,1.344695422,0.8708438101,0.8986900486,0.9616662427,1.161690389,0.9605330594,0.6618553072,1.013752634,1.123803297,1.023437312,1.167701863,1.056347282,0.577404318,1.10977111,1.010884784,1.037806236,1.278042356,1.106229252,1.053888665,6.027276383,0.60498736,14.63947948,10.31163838,0.1001055623,0.5805272079,0.2749716524,0.9395624658,0.0,0.4340286995,1.979185672,0.0,7.385450718,0.0,0.0,4.214448028,0.0,0.0,0.0,1.557769563,0.0,0.6434372853,0.488172043,0.01612903226,0.7833333333,-0.0884610814,4.808208073,30.07249401,5.316788604,4.983978521,14.98529578,35.61190719,42.82867707,5.13155848,13.46849361,5.316788604,21.31540493,6.544756406,0.0,0.0,12.1082079,22.41206547,8.167796294,1.556515455,91.3,0.7294444444,0.5130385488,0.2711404006,0.269382716,0.03679078014,82.7928273,638.1277052,28.89842334,-0.2781968411,0.7125648658,1.291577699,0.3562841817,-0.05322310611,-0.5322591631,-0.5431504472,0.0,3.87,2.479015615,4.520309251,4.96369637,2.85606894,52.30864198,12.71693028,-0.04856010877,-0.05644050626,0.05625935585,1.079781584,0.4981370573,0.7667824437,0.8340867552,1.010419693,0.8249962609,1.416589106,1.11736851,0.9713617994,0.4000619568,0.9113366495,0.2140761751,0.8666591913,0.1073021503,0.0,0.9371148075,6.108027334,0.0,0.0,0.0,3.394801587,2.0022553,0.6612903226,0.2145229825,1.01649212,3.815220818,0.7767544274,52.66568821,27.89767599,10.74258,5.13155848,15.2298486,15.04194062,2.553858816,9.113837606,1.729166667,0.614829932,0.0589569161,0.01657828283,0.04076071143,83.06668144,-4.486433074,0.8282217775,-2.325355846,-1.045158246,3.59,-4.8,0.00666,-5.49,0.00137,8.47e-05,3.612244898,157.1023978,2.89314059,48.1355192,-10.1171875,0.6841461785,1.769741683,44.39282129,6.338535363,0.01182795699,0.01559139785,0.7882212531,1.096000872,1.043386535,1.069514872,1.041351748,1.039447038,0.9770518206,1.0396501,1.185817429,1.036564102,1.016489042,1.021269875,0.04176767677,2.17,2723.437559,-0.5053803314,0.1645552914,0.08592192636,10.68768295,0.1619215929,43.73068469,0.0,20.40266096,4.992404733,16.6402965,0.0,24.42062568,0.0,0.0
4.824530955,3.85483871,3.449204855,236.8606329,148.8349854,153.6858513,156.4040319,154.8192767,8.863687379,9.099173554,3.107438017,59.12577217,0.03314205788,-0.6089468803,0.171928784,0.02233338818,1.626544529,0.9201319986,0.7410223499,0.9840342229,0.9034633094,0.9203137351,0.9678173121,1.100816158,0.9952370753,0.6164251208,1.123141655,1.160168303,1.16057971,1.16101949,0.8111304348,0.7504116714,1.241472593,1.112314942,0.8637353435,0.9854851311,1.132876354,1.152286989,4.005301525,0.6101389397,14.55979499,10.31170095,0.1020099945,0.6279367163,0.2749716524,0.6501659697,0.0,0.4251462474,1.954622494,0.0,0.0,0.0,3.096824452,0.0,0.0,10.74599844,0.0,1.545147891,0.0,0.3662221277,0.480952381,0.02380952381,0.7916666667,-0.1270501836,4.513794877,27.76816663,20.19137191,0.0,9.967957042,0.0,25.12283841,17.44736295,6.9237372,12.52660978,21.74487787,0.0,0.0,6.792942306,5.948339281,11.33678588,0.0,1.41493967,86.05,0.5416666667,0.2395833333,0.1222206475,0.055625,0.04837962963,72.20845346,391.0219924,21.75128385,0.5303720481,0.5550759974,0.6480669391,0.6951549711,0.2969394989,-0.4341460061,-0.6072280764,1.93,3.8,2.476523727,4.228221225,2.926666667,2.757037037,43.32017141,9.736884089,-0.2457846505,-0.09380630248,-0.03884160131,0.846022564,0.5030019797,1.121975606,0.7334362995,0.9613799912,0.8186337557,1.274112045,0.9992085099,0.8625595605,0.4921488045,0.9929424288,0.3319273053,0.7572309881,0.07931626887,0.0,0.0,6.169059508,0.0,0.0,5.827947137,0.0,1.989710937,0.7023809524,0.2126786451,0.8792658529,3.980169408,0.5305992426,33.27801093,5.693927995,15.20739338,5.948339281,15.20739338,2.83055986,2.207036964,9.398776366,1.451388889,0.5258956916,0.06984126984,0.0193452381,0.06204153058,96.10539747,-3.730303174,0.0149949016,-1.919094446,-1.016018277,2.32,-3.6,0.0762,-4.36,0.0131,0.00347,3.596774194,160.5123403,3.036345253,47.73240195,-8.173553719,0.6855703213,1.064224711,39.15188284,0.0,0.01904761905,0.07023809524,0.7529765975,0.9986735446,0.9325946209,1.016946739,1.165982519,0.9089669945,1.237637351,0.7699417377,1.145211904,1.101392269,1.010723001,1.123304557,0.04252873563,0.78,1314.287359,-0.07938771027,0.3087753427,-0.00873682086,0.0,0.2004813414,128.5925693,9.473725908,14.95193556,0.0,33.45795484,0.0,6.9237372,0.0,0.0
4.848697334,3.526785714,3.149456522,217.9089658,148.5111826,153.7288018,158.5092233,159.6436914,-46.18934911,10.13609467,-3.573964497,92.73080558,0.0157246166,-0.4788635202,0.01338942961,-0.07329736105,1.549150028,1.105728845,1.137729115,1.168789929,1.180564099,0.9102364546,0.9679134186,1.09821341,1.06796453,0.6698543233,1.051515508,1.128062613,0.9325317604,1.113510911,1.012570489,0.5708954067,0.8398708976,0.9607805422,0.9839195773,1.042581479,1.228633874,0.9959756759,6.027275724,1.424267567,14.63951865,10.9540584,0.08905243654,0.5805272079,0.2749716524,0.791095659,0.0,0.4358612357,1.969942999,0.0,7.355131966,0.0,3.441941846,4.215315886,0.0,0.0,0.0,0.0,0.0,0.7802589076,0.475,0.015625,0.7705882353,-0.08311688312,4.944974093,28.59441315,10.30076712,4.983978521,14.98529578,24.27512131,42.82867707,0.0,19.88931523,5.316788604,26.29938345,12.96557803,0.0,0.0,12.96557803,5.008912524,8.514958963,1.571333817,107.09,0.7572222222,0.5130385488,0.2711404006,0.269382716,0.03602430556,83.88317849,653.7758049,29.92663584,0.5642247774,1.229170035,1.502192319,0.285008378,-0.1475931218,-0.2517500364,-0.7404977699,0.0,3.14,2.479029471,4.526849527,4.669642857,2.900545635,62.0591716,11.06714203,-0.1466576186,0.0166322191,-0.08682621574,1.184204923,0.4833819389,0.9767994212,0.9171861945,1.008991876,0.9479623955,0.9554430058,0.983215293,1.034756669,0.3972912859,0.9110327994,0.2140761751,0.8666591913,0.06365387513,0.0,0.9165033903,6.10834007,0.0,0.0,0.0,3.388982164,1.987618137,0.671875,0.2094889322,1.05455163,3.835258088,0.7554656253,52.34991594,36.11658333,10.74258,5.687386275,10.24587008,14.05978464,2.470332187,9.113837606,1.729166667,0.654829932,0.05777777778,0.01646135266,0.04322852375,86.74498028,-2.972905826,0.602168896,-2.751063629,-1.649606297,2.33,-3.91,0.0515,-3.92,0.0503,3.76e-05,3.379310345,161.7930975,2.739611563,47.66983334,-4.680473373,0.6848636974,1.86518163,51.58983439,6.338535363,0.025,0.02941176471,0.845116772,1.16631865,1.17669752,1.0491301,1.107254195,0.9989893403,1.08104638,0.7168603107,1.139068481,0.9656143368,0.9314693496,0.9208660225,0.03995169082,1.59,2526.494757,-0.2768026063,0.2649830094,-0.1950083339,10.68768295,0.1522656084,35.26427424,0.0,25.38663948,4.992404733,17.4570773,0.0,24.42062568,0.0,0.0
4.849748974,3.699115044,3.170875421,224.1876316,149.5353358,157.4033236,158.1605413,158.5727552,-14.34693878,17.76913265,-1.710778061,93.53331602,0.02396427595,-0.4221932456,-0.02696315477,0.1813631051,1.467114642,1.403325015,1.328253549,0.7879618576,1.052990741,0.9430919684,1.154795017,0.8131530792,0.9632522355,0.5558563436,1.261744709,1.079015255,0.7923909579,0.9080256024,1.003252913,1.045183051,0.8741677857,1.030518426,0.9649382303,1.058327934,1.362862317,1.02840643,3.515313479,1.424173312,14.63948162,10.95957115,0.07019953079,0.5652352563,0.4110544159,0.7720365805,0.0,0.4366629633,5.21020126,0.0,7.356082999,0.0,3.448528282,4.223511053,0.0,10.9234963,0.0,0.0,0.0,0.6425811567,0.4686868687,0.04545454545,0.800952381,-0.09188199188,4.874057377,31.11015337,19.77449303,4.983978521,14.98529578,18.20875424,37.26522558,11.49902367,13.46849361,19.53638369,40.51897853,6.544756406,0.0,0.0,18.04378007,19.22850761,8.130644411,1.517018954,101.76,0.9030555556,0.5538548753,0.4011558327,0.309382716,0.04088050314,85.16785714,637.7183763,29.9861309,1.150052449,0.9125688076,1.66330387,0.306286702,-0.3202883181,0.03352076113,-0.8999377555,0.0,2.83,2.480066464,4.664261695,4.699186992,2.758355917,88.93877551,12.11772381,0.0385369182,0.03208325963,-0.05423610405,1.193336088,0.4786464836,0.9382021952,0.7736002982,0.9469667197,1.087333155,1.011318029,1.038800985,1.047999837,0.4305728338,0.9871956667,0.2140761751,0.8931456284,0.09041339701,0.0,0.9099694694,6.257209449,0.0,0.0,0.0,3.388836661,1.98803263,0.6893939394,0.2122635027,1.066167658,3.806856417,0.9332975448,52.72511141,43.53352175,20.21630591,5.687386275,19.44168295,5.121473988,2.423070291,11.14244263,2.166666667,0.614829932,0.07264957265,0.01881365741,0.05175897252,110.3778781,-3.624503256,1.592015608,-2.631215133,-1.859637952,2.62,-4.15,0.0315,-4.11,0.0342,7.11e-05,3.205882353,162.6646942,2.548135464,47.86880698,8.100127551,0.6904812668,2.000498505,46.02638289,6.338535363,0.03131313131,0.03036075036,0.9213906582,1.035914095,1.105942261,0.8909367919,1.081460674,1.182549591,1.168619615,1.061007417,1.132767739,0.7959686916,0.8616964044,0.8109797442,0.0405664488,1.42,2416.366032,-0.3620989644,0.3927646453,-0.1931955243,5.425791397,0.1565571095,46.45595604,9.473725908,25.38663948,4.992404733,22.88687966,0.0,13.08951281,0.0,3.239425628
