SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,SpMax_A,VE1_A,AATS8dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,GATS4c,GATS5dv,GATS6d,GATS7d,GATS3v,GATS1p,GATS6i,BCUTc-1h,BCUTd-1l,BCUTs-1h,Xch-5d,Xch-7d,Xc-5d,AXp-1d,SaasC,SaaaC,SssssC,SssNH,SsOH,SdS,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC2,ZMIC1,PEOE_VSA2,SlogP_VSA1,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,MDEC-33,GGI3,GGI5,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),pIC50
4.933105502,3.768292683,2.549450549,2.420833333,146.5154789,153.69586,154.4824564,156.3614444,155.9861939,54.62984878,-60.50558843,11.82117028,-9.504273504,48.68718614,-0.2011455542,0.1363277034,-0.03075848675,1.479755545,0.8994308687,1.141602007,0.4655770391,1.059872436,1.148423363,1.058623428,0.9591910251,1.229550162,0.5210708725,1.011384089,1.249117632,0.9112127984,0.9309523064,1.154399846,1.148325263,0.843559247,0.7578813484,0.9871552647,1.075194469,1.135618409,1.233982263,1.058187476,1.042088171,1.018556236,1.098173712,1.048833616,0.9354415781,0.2065253099,0.07374049156,0.6597440455,0.1397268263,0.0,0.6706519733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179351852,0.4791666667,0.0,0.02083333333,0.7833333333,0.0,3.426930273,1.858471946,0.6770864604,25.00643644,4.567099648,5.098681808,18.20875424,35.29333391,0.0,24.31554143,7.047671983,22.51475897,24.31554143,13.59242839,0.0,0.0,45.78684481,0.0,0.8086522896,2.014978899,1.673129435,48.53,0.4170521542,0.4244614512,0.03484567901,6.629331589,23.38320668,-2.644903442,-1.225903154,-0.1097559832,0.3438174447,-0.3340264312,1675.99095,2.02,0.045,-3.16,2.444512848957169,4.01761628116557,3.170311277560882,6.8614785682522585,13.847437264463352,107.34112523723591,-0.4462982005413914,0.07231683802619379,0.0050069329885373964,0.9605243025130695,1.1393634979365674,1.0470319704518702,1.0970477413052935,0.9441592673069216,0.9332558731507969,0.8418157479756403,0.43609887707913614,1.0862011176670288,7.236753721530617,0.28018839793083383,0.9562219786876333,0.48758583328744665,0.43156402393818283,6.232264853745873,1.0065640428979867,0.5704330567810316,1.6582977026624834,-7.103169503096806,-1.9188076283518325,0.6653332780317966,0.212506496485434,1.0855829057556694,4.695116740060158,44.05412430398097,4.064269772666562,11.226762863558038,6.40906287257765,4.494727403274624,15.615558892392823,29.928619490806106,5.788257268135103,13.42416861293138,6.0447645972492285,8.53946426627411,2.2157259249282166,0.5999038444870846,0.4187870645314373,0.3038640185934949,0.0755606195138161,0.023331103671890112,0.04998133100940813,94.76759647635457,0.23093169602665886,-2.008419480518986,0.6549548981437934,0.6823459434301868,-0.5815735963939799,2.0868035803284775,1.595786860509754,-6.269377380733518,0.06696957986500515,-0.020718847557725985,7.242009322578503
5.015108728,3.571428571,2.631991051,2.365774534,147.897182,153.2500106,159.8000222,158.4352573,156.5160676,72.73256198,-2.237024793,14.57487603,-10.73586777,49.76772029,0.0274089292,-0.08780878329,-0.05223775724,1.052637781,0.963340124,0.9363942786,0.4693557578,0.9446395246,1.147607674,1.182902024,1.122437907,0.9319946198,0.5839789217,0.9204824621,1.298889625,0.6404486558,0.8226436839,1.345580498,0.8846520018,0.8880320811,0.9492248359,0.969858803,1.093431052,1.163814925,1.168735181,1.184679694,0.9198820902,0.9564230304,1.080397992,1.075039646,1.010904983,0.1554476511,0.110785658,0.6759707009,0.1476931915,0.0,0.6841461785,-0.1081919926,5.51115406,12.46795355,0.0,0.0,0.0,0.0,2.033670292,0.4752688172,0.0,0.0247311828,0.7578431373,0.04430740038,3.659357268,2.122002445,1.00293199,29.99511672,11.05045608,5.098681808,12.13273414,11.21062871,4.794537184,25.06523039,5.733667477,22.51475897,38.74513433,12.96557803,0.0,0.0,59.22490518,5.693927995,2.041327498,0.0,1.636943219,98.72,0.5683446712,0.4010416667,0.03583877996,15.27572621,24.3618497,-3.285621319,-1.615521938,0.04160494237,0.3046910244,-0.1291054674,2401.104149,1.47,0.109,-3.5,2.5089706423594498,4.526864141955312,4.2971867074268655,0.007529543716850995,12.157719709804171,90.94137327902381,-0.3144579997310184,0.02084680346719508,-0.05041109207549375,0.8954733902164147,0.9503044578565591,0.8817469930245617,1.2063836401579595,0.9523801867522339,0.8486307364844937,1.0187995996464878,0.4609926695777832,0.8206204807724805,4.656625009219653,0.34621582496702813,1.122978470715545,0.4994009178155602,0.43333220785327997,3.639473805663509,1.399060415327396,1.265693394485178,4.859681525564197,2.542573069052675,0.7894612931976953,0.6368968716272396,0.2230303438991241,1.0534579630012857,4.906378006746541,40.6963275471533,17.715815833318747,3.2971117114750577,1.1192576909266931,12.7964998577384,1.8903199420816303,14.619625223387214,12.594724351841267,12.053458212000775,7.89302121429254,8.360820712011078,2.5452757499100107,0.7956465588451719,0.2803852968101045,0.200716437648914,0.06930946237476981,0.024411272626610865,0.03788727646246382,82.88630326464349,1.408201522418672,-1.9723059230524609,0.8009054118641067,0.22567934221099556,-0.6274586649535089,3.5953327219259195,2.7625783704990337,-4.60305275018204,0.16224983433577872,-0.02464990722673493,7.646981427431504
4.848604167,3.390909091,2.957093254,2.795616718,145.817401,151.6956697,154.9312634,159.4511839,159.8611656,56.6336,-32.0544,9.9336,-8.3792,48.00479604,-0.04874419023,-0.08189938511,0.002947625096,1.052138131,0.9569433776,0.9595148514,0.4979332692,1.066522332,1.036704142,1.035630388,1.128239643,1.01336723,0.6667444211,1.146201083,1.153381258,0.6188269067,0.7522544724,1.034024883,0.6974253849,0.8296626622,0.8543536252,0.9536000239,0.9276053034,0.9602099302,1.169962633,0.9637660562,1.163531034,1.152525708,1.131815708,0.8948269672,0.983333486,0.1684908076,0.08573239903,0.7703214932,0.06263564417,0.0,0.6841461785,0.0,0.0,0.0,10.97587234,0.0,0.0,0.0,1.977958239,0.4731182796,0.01612903226,0.02688172043,0.7828282828,0.0311502118,3.722055263,1.921800927,0.919483369,30.3948269,19.77449303,5.261891555,18.19910121,23.02052879,9.473725908,14.95193556,0.0,40.21348046,21.74487787,6.544756406,18.25485007,5.948339281,39.6521268,0.0,2.757644992,0.0,1.62882504,95.85,0.5723809524,0.5755385488,0.04273901809,153.256611,31.32674132,-2.745339574,-1.684852272,-0.411534874,0.4527151931,-0.2987425721,3436.069107,1.7,0.00274,-5.81,2.598315930797379,4.371435910800167,3.8327956192320767,-1.8928775773495974,10.973745199610075,79.80112722966939,-0.11256367181956195,0.21454050279995646,-0.0906471809069622,1.1809162797540393,1.0836124010201071,1.267773863365479,1.2919876966486323,0.8238154520382992,0.8047040394547248,0.9052757694112328,0.4579542487112571,1.2195325886695054,3.9945703925454126,-0.08176836385645517,0.6355510499577985,0.383657800866401,0.43285630618246207,5.149027796028869,1.1286343416379325,0.06291998198846613,3.128900096051858,5.840803770128923,2.469181139281373,0.6611212552624658,0.23241655419952176,1.1174168233422497,4.353722277285558,57.22890130855748,17.59418658771928,4.9062670190644075,-6.4831205123740485,5.73732138969625,20.186393107781594,11.611486847597707,6.607979730970814,4.446046624876303,7.8701971051519966,8.795553561770317,1.8895077870966446,0.058324436997154505,0.2365626499190514,0.21886651115205827,0.06751334292874035,0.017510108194015182,0.03317933571227957,158.14215842794687,1.8522887006265056,-2.270436660254249,0.22458671060798802,0.36881687924210727,-0.8932210565838742,2.910086884097578,3.8935569767043012,-4.072481718487143,0.013816958855618372,-0.005268151437545806,8.809205840100669
4.858476049,3.762711864,3.022092268,2.872962963,145.965132,148.7197258,156.2312563,153.4077307,156.927851,24.59014386,5.312723192,6.887052342,-4.085399449,47.44714678,-0.1978008921,-0.074507349,0.132535663,0.8193750239,0.9897271524,0.754210114,0.5423185858,1.032053912,1.146320962,1.17883387,0.9949820346,0.9758640492,0.6090808416,0.9084005695,1.263584661,0.8915563402,0.9338551708,0.9701733084,1.374195297,0.7039576171,0.864309327,1.145186648,1.276874688,1.106021644,1.04927032,1.200461358,0.9692374843,1.092060965,0.9571189891,1.063535324,0.8469217936,0.2183749109,0.1052572446,0.6253075811,0.104861554,0.0,0.6791339464,0.0,5.906248583,0.0,0.0,0.0,1.414607663,0.0,1.954145881,0.4924242424,0.02272727273,0.007575757576,0.7611111111,0.04191919192,2.978308984,2.066085135,1.042617332,33.1876727,5.733667477,0.0,17.40315295,27.29840462,0.0,19.93591408,0.0,21.95893118,19.93591408,0.0,0.0,5.13155848,32.99233261,11.33678588,0.0,0.0,1.544872639,77.58,0.3257142857,0.2951743197,0.04279569892,98.84426499,21.21627301,-3.710514406,-0.8750101132,0.01203561213,0.1600318658,0.2848917983,1287.918955,0.8,0.0601,-4.08,2.526285465433387,4.523287850219837,4.036283963450451,-9.72587002522874,16.52139810471914,106.10661089780655,-0.6377607053422563,0.10547668921565488,-0.15202685393362567,0.7485193803718948,1.0444800794551725,1.0806610396251708,1.1842267355489637,0.9882013614960568,0.7730212039132703,1.0885789386204898,0.4059042239193428,0.7299169682918407,7.634213671854287,0.23835546992303913,1.1433218413543975,0.22726352156263013,0.43226908529560776,4.840161841185422,-0.13543989046595828,-0.42580024964137364,2.440975332565384,1.2973605587505115,0.24125686805425622,0.6681049343893639,0.22829629562254436,0.9149084984525615,4.9872107121853615,53.24472334455202,3.8506295650513227,-1.2314435747107089,0.16169814976856456,0.43285025085813,8.887364350820558,8.419681371847695,2.5637611819457238,9.397422561859072,4.1098585472643645,7.016134036861073,2.1647973856216103,0.7406335990548408,0.21681555975957217,0.17729535385742246,0.06592766652041755,0.02382875465521311,0.041543848178557025,3.721738735107621,1.9102855674347827,-1.894155806959061,1.2860129425674836,0.6481736374340148,-0.7033340785194545,4.036395875282295,4.875704296375848,-5.259692572229206,-0.0033510434865878444,0.009247709137461353,7.717259301866115
4.831538567,3.340206186,2.479275935,2.536344167,143.8342162,150.5906385,157.9759516,157.6851889,156.9293981,71.19983904,-35.60982848,11.84065188,-11.35400634,53.44415339,-0.06582273275,-0.01224650426,0.04663802084,0.9410499501,1.177159127,0.7233211652,0.4586706659,1.138548365,1.046151011,1.11569112,1.089646922,1.04105992,0.6611620795,1.018650878,1.073536366,0.6442035185,1.388200894,1.278591789,0.9244687619,0.855234519,0.8887542334,0.8653392236,1.050497638,0.9560124957,1.121664671,1.172867144,0.9136092057,1.035612272,1.050766493,0.9964699958,0.9559912031,0.1843532327,0.09062556891,0.8902105489,0.1110709264,0.0,0.6963983015,0.2853449797,0.0,11.9107451,0.0,0.0,3.217612154,0.0,2.13540958,0.5037037037,0.0,0.0,0.7892857143,0.01812169312,3.784859663,1.769729189,0.7186050534,29.93570488,4.983978521,0.0,12.99010427,21.4210879,4.794537184,19.93591408,0.0,21.95893118,25.71915903,11.21535881,6.9237372,0.0,50.11470593,0.0,4.015279208,0.0,1.537519983,71.53,0.6370068027,0.4930909864,0.03995614035,29.01030548,26.00988528,-3.754171496,-0.9584610654,-0.149519295,0.02413719429,0.3617843353,2211.254099,1.74,0.00462,-6.48,2.4556537547401533,4.582015377551858,3.2068099464005444,-1.0320546226595617,11.547311618064535,99.7545243089586,-0.456007738763605,0.08769790095690694,0.05951244612041023,1.1486874999182082,1.1184052746177726,1.0621483956890094,1.0851638622792008,0.9505734491161916,1.243905661266114,1.0054193602005872,0.40319562370732914,0.9045824869449212,3.0103175923161443,0.05427317557315428,0.8898959653641035,0.29874950065045724,0.4265738504049185,5.7758912661580935,1.3579578204240188,-1.8405957745982293,1.1228656043456011,-2.420406797785912,-1.944456738512621,0.657936828970756,0.20482671018021611,0.9937813068342934,4.239778591229632,53.853297392071944,13.085860212916277,-6.017620941941371,2.624311733958402,0.8874884824964719,-12.916787769305458,16.4617708721279,1.6121055994616285,1.657399025139914,6.457826009329685,8.242739129991842,1.5378460642262748,0.8676434841692883,0.2611402083609897,0.2558666055164282,0.06625793994795057,0.026134754777282006,0.039838659502643266,-60.42452485218641,1.6800264050732334,-1.1263038453305443,0.7108081095553975,0.7654747956587342,-0.9365421301234691,2.654025429072263,4.782799615661409,-5.2621287985939915,0.08396798701515659,-0.00847216674375768,7.560204756119613
5.006229029,3.172131148,2.529392765,2.49870801,144.1317178,150.6909405,151.30043,160.8580615,150.8226569,76.25333333,-43.30666667,16.64592593,-19.9362963,51.69127177,-0.05079685259,-0.04012927864,-0.09966269817,1.23783485,0.9140068045,1.005345059,0.4318467337,0.9100683598,0.9743463695,1.228364042,0.9962603716,1.028397803,0.7241924157,1.464937801,1.179602597,0.4547948313,0.5890807537,0.6806217052,0.8634210964,0.9165081855,0.7857167175,0.7065690325,1.172647092,1.333426757,1.09643337,0.9903265774,1.198465298,1.01203861,0.8068454077,1.219763578,1.045609261,0.1944231464,0.07395948859,1.676147384,0.489065941,0.1020620726,0.7041633411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022203326,0.484,0.0,0.016,0.764,0.0,3.446539763,2.045313334,1.11198,27.92704578,0.0,10.36057336,38.9703128,17.3266008,0.0,14.76446326,5.414990469,28.45350378,14.76446326,6.544756406,16.74610334,0.0,28.92903888,5.693927995,7.720865772,0.0,1.735377145,54.5,0.7552834467,0.5260416667,0.04186507937,3.080868168,13.94363753,-2.286157193,-0.7564583901,-0.163705367,0.2886096115,-0.06481507017,1588.803392,2.5,0.0088,-4.52,2.5414833045799785,4.735562654624277,3.258241893121581,-8.266555872431123,14.335622506306926,72.82435398389848,-0.606968315200872,0.18348744457713087,-0.0037294410700275324,1.1714720117645412,1.0256896055578977,1.2144702620902947,1.2632540235482275,1.0835497900472681,0.8759072041796157,1.0427751133863725,0.45809442749354395,0.9923787370769825,4.989505812284114,0.2447701486794504,0.833412913394705,0.5748698951299679,0.4380451960503977,3.600310523092669,1.15878975671541,-0.25785842130937897,0.7807313816972052,-0.7426069045560655,1.9370816501729018,0.6742658983768844,0.2054401520618451,1.0065032645143026,5.210132793862037,47.782294666891715,2.1217073740316676,0.943077267815597,8.138415627895775,8.014531838705272,19.905489441609724,16.193770110785536,23.540420562281017,12.113686442306179,3.3284531697061173,14.020534316978459,2.0039316007853447,1.0289325812508658,0.2409085559124154,0.13616099598191994,0.07267027033789697,0.020530044280859205,0.03679790572000672,75.9933218293722,0.7545546126322298,-1.5127113123676863,0.81681766655081,0.2511570760758385,-0.7390337207177929,2.7568574684558507,4.763349167837044,-5.984255844298193,-0.1309346494380208,0.04552951792833337,7.405417882443442
4.847452889,3.530612245,2.572892852,2.180371503,143.1073484,148.5630816,156.2282466,159.4922955,152.0573617,58.83544582,-20.63533608,9.197530864,-15.66666667,52.6718837,0.1072929272,-0.07268125226,-0.006720706816,0.9161994799,1.019279271,0.5987414776,0.4776343016,1.132702586,1.083286102,1.190040756,1.126390836,0.8920549413,0.7111836735,1.114325581,1.107183673,0.6185304277,1.262830874,1.145185725,0.5796535401,0.799338894,0.9009137659,0.7666573462,1.080293227,1.167652913,1.064889858,1.154575111,0.998971234,1.017156935,0.9309585878,1.067321304,1.019620465,0.1884912493,0.09272645569,1.020040897,0.1433457877,0.0,0.6807446078,0.3652299085,0.0,11.61305256,0.0,0.0,3.260796266,0.0,2.16533074,0.5037037037,0.0,0.0,0.7892857143,0.01812169312,3.888764974,1.603088122,0.7002172223,31.8231755,4.983978521,0.0,6.066367068,21.4210879,4.794537184,19.93591408,0.0,21.95893118,25.71915903,4.794537184,6.9237372,0.0,56.53552755,0.0,2.003334106,0.0,1.570395305,71.53,0.5764172336,0.4175878685,0.03962962963,6.809623619,28.07042095,-4.266136945,-1.042451766,-0.1742769619,-0.03938169315,0.3845302451,2877.676418,1.74,0.00547,-5.94,2.479155237149881,4.12346906103144,4.2870341351666506,2.854576067224164,10.865586292239506,59.810635676303626,-0.2182284565086457,0.03139049484830415,-0.10292079595130896,0.8737694548130086,1.0165175398548998,1.1481735883230648,0.8280217813644851,0.8840372575788015,0.671917037770384,1.1214959864572134,0.46162050619718775,1.0676988675101335,6.252089074779075,0.20805253779899485,0.7576129035471166,0.3284694283194095,0.43380044347073826,7.351495301428819,-0.16740193605330755,0.6270329781734274,4.498053199368392,6.652453943212912,3.336599838631183,0.6627064774537065,0.26624520824273207,1.082131575269196,4.542933330838848,48.49836860091624,17.418384379935382,-1.7747634589079437,-0.23548148242558975,11.852653020794591,1.404891823902254,19.562548000556703,18.15023544640078,7.407560842408954,1.6798348892570023,11.456699489679412,2.5007821634594753,0.8209708772918103,0.3444583079674491,0.29659028557964184,0.07077907950458422,0.030140533735668943,0.04148350342645877,120.9405569452027,1.8010588943702333,-2.548457594569597,0.5086958151536314,1.0039469404783206,-0.6675328176745597,1.6176926420954298,3.805294021698334,-3.561291084083259,0.01232401533369409,0.02171036764267349,6.6947547846576185
4.852763733,3.369747899,2.819333333,2.881018519,145.7399843,151.6176975,157.2517157,158.6214866,159.0802236,65.85938056,-52.67141331,11.41046636,-7.743681025,48.7992792,-0.08789543262,-0.04911403994,0.08541488505,1.191630292,0.8516917766,0.9522513535,0.4849390068,1.043200668,1.083811977,0.9866575168,1.066937327,1.074240463,0.6426382412,1.083304464,1.165312201,0.6428460608,0.7215789145,1.059323526,0.9117261125,0.8535014844,0.894064931,1.028010687,0.9930206748,0.9284735004,1.181960564,1.120570244,0.9958436832,1.149643081,1.153994611,0.979682613,0.9246652909,0.1656998431,0.08431228547,0.7211465865,0.06263564417,0.0,0.6848636974,0.0,0.0,0.0,11.0125403,0.0,0.0,0.0,2.018617256,0.4739583333,0.015625,0.02604166667,0.7803921569,0.0300245098,3.709658437,2.018262017,0.9429088387,31.0661429,19.77449303,5.261891555,19.05647134,35.25921319,9.473725908,14.95193556,0.0,40.21348046,21.74487787,12.96557803,11.33111287,5.687386275,52.0212877,0.0,2.783400981,0.0,1.640540121,95.85,0.614829932,0.5538548753,0.04082125604,155.2055286,30.53157844,-3.154877816,-1.840477807,-0.5391049505,0.4722204238,-0.3878206079,3260.296642,1.5,0.00229,-5.95,2.551734598960802,4.331900060798074,5.134033473115711,-9.650030335068749,13.329798854973557,80.83268919653638,-0.5238606211350821,0.2873522698320009,0.006006957609020175,0.8850589851932971,1.199614586093559,0.9314625333557414,0.9218822553602934,0.8160638471145073,1.0885792043857065,0.953034045830427,0.40973175903314396,1.2407239020090102,4.444103079092483,0.25828426364487567,0.5660251789046786,0.42300396145721875,0.4343207549636837,6.819754735378155,0.08634300564939135,0.7463225843694424,2.2459389905008385,3.8669637209561962,-0.5221885899263683,0.6510236123212508,0.23215527565159336,0.9435140123610001,4.689872580633412,47.775118799447164,10.553947477692844,9.448067817362913,4.816831938426484,6.305869483184907,2.1250730663398834,15.59496749545848,24.886539999925155,5.805221743352186,3.6752916336563715,11.858713743132862,1.5816036418822232,0.9749652974336294,0.330480833017889,0.17679855610399234,0.0676543852366951,0.021182811500423553,0.03821560928166808,100.09620433002821,1.4509096773310757,-2.978816205913688,0.2403213023130662,0.5048716926515647,-0.36004435367457777,3.6169868653785953,3.867781322638575,-5.1806811435435,0.021865080017334726,-0.05513624196880886,7.140273616032458
4.822259131,3.016806723,2.568297655,2.384343434,147.1468356,155.7885873,155.1615497,158.3514158,157.6122133,63.32544379,8.112426036,11.58986686,-2.907914201,50.37525144,-0.03542498152,-0.07059744909,0.04835920177,1.52915975,1.051481772,0.8494905065,0.5597102411,0.9813260341,0.8010144578,1.08031409,0.9422308534,0.9532183145,0.6589029751,1.174291721,0.9604565022,1.027330139,1.097649667,0.7876549587,0.9723877494,0.9461106021,0.8158761012,0.8159325465,1.024478648,1.175839812,1.265551793,0.996345469,1.012618695,1.061377077,0.9397553346,1.12396051,0.9824671808,0.2294365405,0.08825062204,0.8081057424,0.0761440227,0.0,0.6915114137,0.0,0.0,0.0,5.865695251,0.0,0.0,0.0,2.065701767,0.4770114943,0.01724137931,0.02298850575,0.7788888889,0.01651340996,3.478842728,2.22159699,1.000751923,28.81008251,9.636772685,5.098681808,18.19910121,11.38785599,4.736862954,25.06523039,0.0,39.52165029,52.31221273,0.0,0.0,0.0,46.0664067,0.0,1.515007169,4.064067143,1.642421604,66.93,0.3819047619,0.3368409864,0.02417989418,62.94211875,25.72135594,-3.488580199,-1.518079313,-0.2357653683,0.3324951081,-0.3109242243,1253.262666,1.42,0.0198,-4.14,2.527366074404544,4.547999686082659,3.1444187997645163,-4.855985371252237,13.814332241241793,117.32255098612036,-0.6438080514953985,-0.022990541708738002,-0.0543138388195495,0.9987442840766558,1.0392935601115736,1.0792559658586083,1.1784221907991534,1.0059136202606929,0.9810236584714,0.9271071801829953,0.3538528214445609,0.7301208774788444,7.1626525068791835,0.1460121372601335,1.0265190417460013,0.23950784937146663,0.4280500966695151,4.796404736532376,1.3914794002674507,0.31559985755624587,-2.0592680993629777,2.9926065931157515,-0.24470649176283743,0.6501889190837948,0.18655373773935513,1.1331898369209084,4.1522123500071535,50.063292339516764,14.725658086126899,4.417336481713212,3.77650747496961,8.525044499747889,20.197582108323175,15.543830651539738,15.356255498885163,1.9136424392235414,4.265202864068036,12.389744223638763,1.4513063644760265,0.34348289308637814,0.34846057856923823,0.1607766976675085,0.07973235764096004,0.026200603624196614,0.030691086579745723,171.27311309506246,1.299698256266233,-2.494525292481796,0.49902359108419625,0.09378479245301768,-1.0417865483095918,3.315078246394367,3.418939818402772,-4.50686301482495,-0.05120353848452927,0.022282984570342734,6.467549741641655
4.824033268,3.034782609,3.005393743,2.876068376,147.1820149,153.4795538,155.7123705,156.9596397,157.6497143,49.33564014,-19.85813149,11.08304498,-0.9134948097,48.91808,0.04176275362,0.0340408739,-0.04858408434,1.273009574,0.8510924523,0.9485205852,0.5452365016,0.9846160342,1.047161619,0.8751369113,0.9805971459,1.024096386,0.6268436578,1.079168343,0.9484417083,0.8017522325,0.9048572102,1.364320662,0.6045779587,0.8870558559,0.8786172393,0.8809349247,1.068306732,1.015685971,1.1614955,1.060724935,0.9995415387,1.149799635,0.9614227774,0.950632126,1.118169519,0.1606839127,0.10528379,0.5582009643,0.09315436814,0.0,0.6920312592,-0.1261945102,0.0,12.15042233,4.949871137,0.0,0.0,0.0,2.004919144,0.4722222222,0.0,0.02777777778,0.7854166667,0.03236111111,3.609673195,2.062752147,0.809494363,28.73446707,10.05365156,5.098681808,18.19910121,17.99473795,9.531400138,25.48210926,0.0,33.77213846,46.3339363,4.736862954,0.0,0.0,33.77213846,0.0,0.9573687972,1.602107478,1.600638701,92.79,0.4806802721,0.3420493197,0.02398989899,120.9183069,26.65185095,-3.348389093,-1.299248066,-0.1422831748,0.2972729381,-0.337707163,1359.879051,0.95,0.0734,-3.77,2.3664359043384073,4.622929476771658,2.795411592745056,-7.326562953768864,12.218144405266841,109.85997873231939,-0.3519693997507177,0.16730245777489947,-0.07087796434701334,1.0948732726754333,1.1403416225525667,1.0423314559729104,1.097025932144177,0.9846669765920381,0.813161367398417,1.068718090971471,0.41843934662223503,0.9309146821739697,4.454005706307718,0.010096213057495668,0.6842254069743159,0.4520795333523424,0.42986277204440476,5.028570975431641,0.573560053887019,-0.7050745382507646,0.6118120660290902,2.0739443022586244,1.4004722992600254,0.6760901808204737,0.21144868547420653,1.1632429215666553,4.635054270954913,57.30146110710628,-1.0557352253620351,4.299030822352101,2.6252009143359376,8.094214442806875,9.420118714948796,7.949763361610199,7.592034114158105,-4.077226729269733,-0.5749235450841228,13.777890704641885,1.9106338719135232,0.8738990199223095,0.41844174216184565,0.20320057313309822,0.04464831253385558,0.02232179754948099,0.0392629734095217,118.88694086265622,0.6558350646672669,-2.7451775379399193,0.7936534925138276,0.5217891193356144,-0.6331677860698147,2.377477170823264,5.095278228407678,-4.252481389074337,0.13258475382099644,0.025278457598606068,7.124530485261763
4.901991542,3.698630137,2.930041152,2.936026936,144.9161981,150.8079865,158.4278802,156.4083164,157.9277442,51.92592593,29.81481481,9.037037037,-14.77777778,49.45692157,-0.09277099295,0.1030299965,0.09553488308,1.239727882,1.210635711,0.4312916165,0.4075797084,1.121622022,1.0691084,1.151985961,0.9976887519,0.85122216,0.6259615385,1.005576923,1.294520548,0.5546443847,1.003197591,0.8459912541,0.6734093572,0.8389268154,0.8743860817,0.9829860175,1.01813781,1.130577033,0.9342640949,1.107284449,0.9474946411,0.9380727305,0.9647380884,0.8635191283,1.149796062,0.1986284753,0.09365369841,0.5936386795,0.08579236005,0.0,0.6865492513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978578567,0.4766233766,0.02272727273,0.02337662338,0.8051948052,0.0,3.332731516,1.837193486,0.8543024306,25.17886494,0.0,5.098681808,24.27512131,17.9326124,4.390415048,14.76446326,0.0,22.51475897,14.76446326,6.544756406,12.74095804,4.390415048,40.44737137,12.13273414,2.722304443,0.0,1.711870415,30.71,0.4907482993,0.3628472222,0.04435763889,11.84715927,18.16389879,-2.895545318,-1.116407159,-0.04038821167,0.2939130884,-0.1725347188,1717.267624,3.05,0.0151,-3.82,2.449654228337587,4.934967260089601,4.707909562996935,-9.742015565682083,6.532453421769021,64.16914270799882,-0.19687587427348524,0.2696150765258441,-0.015712473501218474,1.0120999490293803,1.0254624304369306,0.8454048364107758,1.1691402586460733,0.8786487226027702,0.792853607894882,1.033252528091973,0.4573278754012059,0.690196639938869,8.415699647182658,0.15084731066669826,0.6834100537096652,0.3325250833908632,0.43134033984195663,5.155123849411338,2.1895913651842958,-2.1062902334015345,0.2666305721761304,-1.2220298727520447,3.2309803367573844,0.6485546597753122,0.20084734888591468,0.9217977995006053,4.711737621156004,53.35862545875352,13.11476296332983,1.673306144627861,6.771579983614533,12.50930998273429,22.59107398887686,28.24158176455679,21.627157902644036,2.7986058657566266,7.124791663825377,6.159006504916523,1.7553658453830565,0.4684785201752103,0.481723712899263,0.14431867929337572,0.07189743139240039,0.02366012136115652,0.03499064726743723,52.89794584632177,0.7549806734130997,-2.097111123915905,0.9562174107208822,0.29382475449113754,-0.405108955053198,3.638754242287537,3.20369134061218,-3.6158497902187277,-0.06439053306679508,-0.01280846020866162,4.880859324306339
