SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml),AATS2i,AATS5d,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1dv,ATSC7d,ATSC8dv,AXp-0d,Ali_Log_S,CIC1,CIC2,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_epsilon_5,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS3i,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6p,GATS6s,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GGI7,IC1,JGI4,MATS8s,MAXaaCH,MLOGP,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA9,RNCS,SMR_VSA3,SMR_VSA4,SaaS,SdO,SddssS,SdssC,SlogP_VSA3,SpDiam_A,SsNH2,SssS,Xc-3dv
2.479446586,4.559174955,3.265486726,3.127314815,2.8778826,1.565864707,148.7469203,158.6013569,159.9835815,161.9911032,10.63598501,0.01671880257,-0.4898109316,-0.09203739961,-0.07541630976,0.07019490252,1.556239342,1.204237849,1.126584531,0.4634122443,1.087378641,1.006773538,1.001856451,1.128175182,1.123715992,0.9537712895,0.585806112,0.5524066865,0.8430720638,0.8896698369,0.9587793505,0.9305213494,1.045701949,1.019738425,-0.3970912534,0.911339649,6.027276508,1.434075492,0.153641727,0.09011034916,0.08448720846,0.0,1.960612362,0.0,7.30743222,0.0,0.0,0.0,3.296614439,1.720785858,0.0,0.0,0.0,0.0,0.9235193373,1.78306698,0.3333333333,0.6774193548,0.2040256432,0.03049853372,0.5714285714,30.22465849,14.98529578,10.68768295,24.27512131,37.26522558,17.46698741,18.23216117,0.0,17.4570773,10.74258,26.29938345,24.42062568,22.77571198,5.687386275,0.0,0.0,2.394222214,0.0,13.72041178,25.48287041,107.09,1.729166667,1.757777778,0.5331972789,0.3699058327,0.204691358,0.1944679114,0.06802721088,0.4154845949,0.8985272787,30.29823685,-1.787647228,0.7308494278,1.600092067,-0.8045552178,0.1491882889,2187.811674,2.75,0.0206,137.0361295188027,0.725732953798885,7.499535639473876,1.9838266246641894,0.158818538482337,-0.08553990534001087,1.05094375624514,-233.83571967953398,142.34176489217904,649.9579420750656,0.7403780538459508,11.869236359885978,3.4173773603112254,1.9650968195873206,-29.424869047617356,-62.650867143165804,0.325867256759184,0.44946275927450424,0.8840991779358854,1.511418207957355,0.1831574029443933,-2.4074472705580066,1.3089134413731642,1.8504609471974183,-4.559630832547947,0.9547195490958615,-1.8877999943409578,1.3719637288042352,3.7160352158774197,4.488087448521485,0.2553973421855439,0.9059529337778895,0.4649968426504121,1.169708191886012,-3.823403718436472,0.41696468205757087,0.5170693928924791,-0.2966560385193293,-1.7356944594554076,-0.6237990472247028,0.6507935487512495,4.0965372030240275,-0.009555969819820258,3.186026095786986,-0.5397952242446289,-32.67215387007226,-7.235201945159666,-8.79535418791846,-1.6284802749061495,0.9187390190734589,-6.688145098475568,198.71713856794344,78.60324538682822,1602.3194402309439,17.235895243566276,55.4104039684106,-13.775232635777293,299.3885442452478,-4.933586710255758,-15.433129274612089,-11.884814784016548,4.938771514859191,96.32482779962179,-1.0045214951619819,-2.488798525889703
2.534674628,4.598942645,3.44,4.045532646,4.159853249,1.6359058,144.4433418,152.6652993,157.2877824,155.5613241,9.074380165,0.02397713981,-0.4180494422,0.07139000999,-0.1428045455,-0.05050573714,1.375566915,0.9825463285,0.9505324754,0.458670178,0.9401369856,1.008331606,1.122908217,1.231303658,1.057236995,1.239457987,0.5165781827,0.5881161927,0.9414775042,0.8584182711,1.013862802,1.101087121,1.043925398,1.056191083,-0.4868798843,0.9113320353,8.001920409,1.39137419,0.1811396587,0.1115543688,0.1255936109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80905451,0.0,0.0,0.654627845,1.316716272,0.3861082737,0.65,0.1859418411,0.01786482335,0.5909090909,33.94087439,9.072217983,5.261891555,18.19910121,48.53093655,11.12690298,5.817220841,13.86414096,45.63991372,15.0329928,16.57342705,17.14833371,5.563451492,4.390415048,11.37648774,26.78348917,0.1267165641,0.0,15.04576359,31.1282403,80.04,2.298611111,2.197777778,0.7354648526,0.4285793021,0.2297067901,0.09009488828,0.07709750567,0.5013551192,0.7946563913,26.03677355,-2.753946002,1.148440341,2.118887264,-0.637109507,0.4074166729,2137.985131,4.94,0.00143,133.49147239105275,1.5152022389889037,8.496055502554439,7.240457591670555,0.21796052200839083,-0.05160555684330535,1.0816257126848656,-218.73725048886334,95.60157394557129,455.80937611524615,0.7480783880031586,3.983716720173458,2.6644067642173086,1.7564511570355512,-84.29856508871003,-49.080496415062555,0.27229900963608805,0.59289126873957,1.0552970957707646,1.159127705683243,0.1883832673821314,-1.896701176137269,1.4195972319801273,1.3417848287440615,-3.7559161355268573,1.2564316024582596,-2.061696472891382,1.2599961047715336,3.357053270927554,3.531717849404549,0.33361882731499826,0.9155184841791905,0.36545559770564384,0.8918118982547746,-3.3399069339470184,0.7135139465483529,0.5996299265260252,-0.19275471755783946,-1.1034580443333812,-0.1431860171893704,0.8615162784218884,4.12616948397221,0.016422393081833634,2.4528842045028663,-0.262393801901311,-25.1263143464657,-6.2911897547954645,-7.91544012641866,-2.5072839283192896,1.0806905917594956,-5.875342164856155,172.4958904439659,78.91134571433795,1555.270204694607,-15.286103527541183,40.65698422400265,-10.664638779447484,242.15653250005695,-5.856703640302486,-12.627259886542795,-15.775920519738104,4.832248866977185,74.14509568619994,-1.1315237401828293,-1.5269866209520901
2.47919456,4.548122311,3.069767442,2.569550466,2.752173913,1.550941773,148.4885439,156.9498913,160.6751917,163.5770398,13.91975309,0.01425458694,-0.5018382988,-0.07253310188,0.1144430539,0.1413197503,1.611020551,1.149542552,1.109601832,0.4684343434,1.09863856,0.9766883713,0.7969003007,1.024674465,1.204451386,0.7824621227,0.9274724302,0.6981384003,1.283168794,0.8342492746,1.080794955,0.8674502868,0.9925651784,0.9762463528,-0.3832819285,0.9929188504,3.057290394,1.43418935,0.1597286254,0.09341899671,0.06365387513,0.0,6.193937567,0.0,7.447733822,0.0,0.0,0.0,3.481244069,1.754872175,0.0,0.0,0.0,0.0,1.230017028,1.989628032,0.3648648649,0.6693548387,0.2197751249,0.02971652004,0.5185185185,30.15823057,14.98529578,5.425791397,18.20875424,62.23960296,23.15437369,12.16293986,0.0,11.38785599,10.74258,26.29938345,26.93698721,28.33916347,5.687386275,0.0,0.0,6.770602974,0.0,9.794672464,24.60238641,83.3,2.166666667,1.988888889,0.696462585,0.3023904006,0.324691358,0.2026303438,0.05777777778,0.3579826566,0.8852970527,25.30336322,-2.791507448,0.9913844917,1.284446728,-0.9020991131,0.1596107264,1951.964934,3.76,0.0102,147.7710753390206,1.0553335284368597,6.257400203846646,12.597979570593004,0.21170437124783653,-0.09024393509175836,1.1728396838959436,-145.29831573417036,118.6624254780399,530.168699358199,0.7229598785371399,11.534162147879886,3.10533176011125,1.5827998240904795,13.569944101910128,-54.157351807184334,0.2755707673739123,0.5666938024023822,0.6640621987768933,1.546368565827041,0.5044589491384608,-1.1169782700172681,1.0262585085463587,1.6183204070792419,-3.5759998767859837,0.796575666854083,-1.209185333461356,1.240287702022962,3.0575530302672984,4.256120276925052,0.45528461980956536,0.8820364034696574,0.3909718907659979,1.3770006885045305,-2.80694675707654,0.34156853276124777,0.7708789547177248,0.31994058473197573,-1.0142070250472919,-0.22643894554321098,0.24654234779124737,4.049214221297325,-0.023642591424758767,2.4201579287803883,0.01031460874211998,-25.65885068736191,-5.4479837030621425,-6.65965957767949,-0.8638272503761522,0.6431143874642935,-5.336142012622356,156.36417802675427,41.460296686448906,1274.284775565972,32.21014548679348,39.22958308469302,-11.29293913892644,244.19169587379355,-2.565721768491981,-12.881696238200055,-3.6058355074487745,4.980514246412056,73.49300021910966,-0.6429098391605537,-2.292486650969033
2.479150728,4.583601775,3.25210084,3.079231644,2.87654321,1.547045413,146.9088126,157.1375709,158.8014546,160.6937876,9.287379973,0.02379145548,-0.5304780801,-0.05772794357,0.06114549491,-0.05685607028,1.577231837,0.885335704,1.054080573,0.6112817258,1.126232062,0.9451028777,0.9677419817,1.104999801,0.9532532849,0.9915088444,0.8911538631,0.5185653573,0.8115715237,0.8647754529,1.024257192,1.130253194,1.003784211,0.9642933756,-0.4868321942,0.968524792,7.014216481,0.3002066653,0.1482338421,0.07763040083,0.1929949,0.01964185503,1.935539908,0.0,0.0,0.0,0.0,0.0,3.259558663,0.0,0.0,10.9624359,0.0,0.0,0.8910717412,1.463271253,0.3127659574,0.6742424242,0.1946720032,0.0468013468,0.5185185185,33.91662091,23.52472776,0.0,6.066367068,55.45467375,23.64452491,5.693927995,17.89152289,28.70474243,19.92948825,29.74579598,6.9237372,11.38785599,5.687386275,10.02329115,35.82502592,2.560057898,-3.727789,14.61310424,26.46701045,121.36,1.979166667,1.917777778,0.6540136054,0.3577884858,0.2425,0.2956881951,0.07407407407,0.4172835455,0.7361378748,36.96481016,-3.197433137,1.505550769,1.336993208,-0.6494732285,0.5399820394,2519.307196,2.01,0.0159,130.95487829866252,0.39694731090996394,10.132297245144262,-10.568855530990533,0.08630395947470854,-0.10553171730563768,0.8563830989155746,-316.1607356066205,158.17147684609245,732.36672844548,0.7662368720899433,11.966552069707259,3.124704443254778,2.018271554265614,-97.81777630883914,-74.91649080942173,0.3967053725267574,0.4870860070296856,1.055880492477796,1.3181762395437857,0.019179770869848345,-3.0601498433112844,1.3571328069480113,1.583620110069956,-6.014757228456446,1.1400444946389283,-3.0989046542646124,1.3842078633117643,4.307364268779937,5.137395077435233,0.045893187178275285,0.825287588900766,0.09322349352008397,1.0956468198757516,-5.17873832327366,0.36559945997969223,0.47600914557897556,-0.5442644767576346,-2.061458142813075,-0.7644089751677743,0.7613735831979178,4.413037036878649,-0.011764289009519618,3.6438844472877365,-1.2732520774246177,-38.702716342333844,-7.1431404721825285,-10.409281671009607,-2.716282903029577,1.162612196066569,-8.384389108267216,243.59339472568624,88.93726922144066,2131.1767184805562,-8.650829448702783,59.023681656787936,-16.15675130406028,360.5202534249444,-7.017095493209958,-19.0876057308733,-20.01356519184735,4.912250286710282,110.60209214058902,-1.48996204179242,-3.0566005416464352
2.478903901,4.498947703,3.479166667,2.778184778,2.678656709,1.74455896,146.0295952,154.6627463,156.0859804,156.9824689,8.401991852,0.01343402776,-0.5549134885,0.1126688495,-0.1578171439,0.1370045912,1.616848692,1.331463636,1.311071099,0.5479366939,1.039761687,1.011539262,1.110380088,1.013559936,0.9920161512,1.056333682,0.8526267472,0.9069794489,0.8673471306,0.8152846252,0.9970488836,1.174387659,1.295444741,0.9822380494,-0.3836347181,0.9929414619,3.057283058,0.6049843636,0.1705155979,0.105417972,0.1146045727,0.0,1.982841128,0.0,7.516015789,0.0,0.0,0.0,3.429276266,1.767180181,0.0,0.0,0.0,5.985401454,1.134644105,1.890160077,0.3278114049,0.6666666667,0.2225054328,0.01650793651,0.5957446809,30.07588135,14.98529578,5.425791397,47.21284708,42.82867707,29.03437713,12.03246336,0.0,11.38785599,10.74258,21.31540493,13.08951281,16.13452668,5.13155848,0.0,0.0,2.642483408,0.0,11.96691268,24.04739053,67.51,1.479166667,1.797777778,0.5723809524,0.2590230537,0.211882716,0.2026303438,0.06481481481,0.4716029822,0.9035801957,28.71703635,-2.514754953,-0.2894025073,0.6115351874,-0.5950689764,0.4631121564,2203.569401,4.47,0.00156,149.74874399389805,1.3452656001077932,5.678850220478494,18.363886847749207,0.25200131219939964,-0.07473855739295203,1.253870989217618,-105.57724646916398,97.13805430893282,414.8510111350447,0.7148236438213675,8.637239313542384,2.9553481577290235,1.4888306817758226,24.92377034370324,-48.59163379181951,0.23768254128985167,0.6101164400650185,0.6931955375772767,1.533515542875257,0.5847324853908333,-0.595031949803354,1.1070244875392778,1.501004696310508,-2.8599007899205677,0.8374730241820206,-0.8723578831311134,1.1443848263287286,2.7714259468191424,3.669438891992254,0.5051414536161892,0.9638467703353885,0.4515915708987577,1.2484979161113028,-2.3476187569617757,0.43717650796213237,0.7847086869608679,0.41861409949556183,-0.6822128295018794,0.03620786209636595,0.40319681619509284,4.077015343105661,-0.011500657393698203,1.9822632791766792,0.3529589166955849,-21.44428850927602,-5.198016720745883,-5.898727839620618,-0.8705370311175786,0.6749864859072572,-4.598063762954371,136.72202646155674,46.14581293078578,1101.8784600092108,30.528460239980877,33.041215447976285,-9.617579658999347,203.86241595005313,-2.0220777658179188,-10.48303592216786,0.8073098879318277,4.913342677967829,59.704707891492035,-0.453936240646138,-1.759819211114765
2.448407349,4.263284078,2.961038961,3.299196787,3.018518519,1.551155196,150.0218546,162.9071435,159.9432576,163.3945515,10.851875,0.01576077397,-0.270498605,-0.07034949566,-0.1223523558,-0.1029061835,1.288865257,0.8561043126,0.9245077037,0.4028651815,1.095208907,1.126584574,1.116341462,1.161649454,1.280117327,0.9030717464,0.5775459259,0.6246353563,0.691816444,0.7875019701,0.9115842958,1.137464516,1.147934883,0.8795302852,-0.4340990214,0.9929407581,8.001918197,1.409403453,0.1873339944,0.0882659421,0.08220369498,0.0,3.680913601,0.0,0.0,0.0,1.688794654,0.0,3.327026172,0.0,0.0,0.0,0.0,0.0,0.8609475519,1.404257219,0.3765281174,0.68,0.1802456283,0.02079120879,0.55,25.40958791,9.374393569,5.098681808,0.0,37.25557254,30.8226734,16.72732943,4.390415048,11.38785599,5.316788604,24.73242031,12.74095804,5.693927995,15.7651876,5.817220841,15.84917641,1.820582491,1.86033111,6.069430483,17.35618681,68.52,2.097222222,1.248888889,0.4147845805,0.2048217435,0.18,0.1357024793,0.07222222222,0.32104177,0.8585318053,22.37169179,-2.109340779,0.7544204297,1.608905417,-0.7253544186,0.06196991717,933.9882592,2.96,0.0643,152.4782159499708,1.310967362246501,5.548790141673383,18.92164307708647,0.24789817008232212,-0.08682417429288679,1.2455169226764904,-98.28697416075792,101.676513762571,444.44136947804316,0.7150733894548831,10.41648269413367,2.94381565197671,1.4040956326734455,29.654951624491183,-46.45725787376609,0.24024606620934003,0.6293637428491684,0.5939043855531333,1.549757927824929,0.6584784386096837,-0.4272941939783177,0.9450120122578457,1.480996723610588,-2.882470042783231,0.7592573365425436,-0.8270646252516742,1.1568954887163854,2.6747342742375233,3.930885842800155,0.5406581332533048,0.8492819976465957,0.3380385819514594,1.4380893388277698,-2.2261054903661535,0.35638528400812464,0.889838562989064,0.6063645609672499,-0.6363950732479897,0.011496333481742504,0.12401155002917175,4.022393775334756,-0.026824844113285513,1.9462289072251702,0.3465592862578484,-21.15642820759324,-4.646262623002528,-5.5313670115506435,-0.5813948761390468,0.5299502083794565,-4.518164171702872,130.39911979100876,25.210772255725836,1071.7915590525233,37.051481918008285,30.36950384828816,-9.605809285469492,207.8531030997854,-1.5725735689143643,-11.078012142905196,-0.46312221375629914,4.975909682801884,59.46275068247137,-0.47266016834363744,-2.009452743470468
2.479111826,4.547271052,3.087301587,2.954248366,2.925287356,1.535474468,148.4111189,158.4354811,158.9463001,162.0193274,12.16518334,0.01659012321,-0.4910888196,0.08655815039,-0.1058824453,-0.0431214025,1.535897833,1.308018056,1.16166739,0.4514178773,1.175731369,0.9327185025,1.019042337,1.077703944,1.082947805,0.8997378311,0.6384461648,0.6201694087,0.5261713645,0.8711516523,0.9805301307,0.926541931,1.078199442,1.043039165,-0.3856228635,0.9729364532,7.008272924,1.434196465,0.1491359745,0.08722449459,0.097674566,0.0,3.524287001,0.0,7.32461262,0.0,0.0,0.0,3.342632958,1.724846371,0.0,0.0,0.0,0.0,0.9263898979,1.805858471,0.3568281938,0.671875,0.2116649676,0.03008578431,0.5283018868,30.24433177,14.98529578,5.425791397,24.27512131,44.18896278,28.71782518,12.16293986,4.794537184,11.38785599,10.74258,32.0826284,13.08951281,34.49398636,5.687386275,0.0,0.0,3.988318243,0.0,11.82790416,25.86406442,100.37,1.854166667,1.957777778,0.614829932,0.2711404006,0.2940740741,0.2356881951,0.06535947712,0.395568724,0.8417262004,30.23285924,-2.357136065,1.250027542,1.641201356,-0.7739136444,0.003488957098,2259.568145,3.16,0.0476,147.3260406536906,0.5867619493095066,6.991078809752799,5.056852699152991,0.15594979263059688,-0.1137007848118938,1.079111211868503,-184.87014529288987,144.33049793523188,640.9306912246687,0.7309026606181823,14.979840946289105,3.3150858467382793,1.7081963042668216,8.204835446195347,-65.53793882831731,0.32859305201738975,0.5260861955084826,0.6589764688146464,1.627216313565275,0.44152832848761836,-1.560057512349771,0.9952974278897884,1.7138599557459528,-4.525134579759904,0.7422112054816932,-1.6543418487655508,1.2790876073169122,3.4500895717228097,4.94144495900454,0.32713169579613477,0.8395273138968435,0.2599514136926282,1.4685612834892943,-3.5731037969426183,0.20765146654959954,0.7309588844227182,0.1780279920485277,-1.3948171033705785,-0.4683788004677705,0.19107940363316067,4.160115946321949,-0.036902897850420675,2.9010808146362876,-0.4069529675822041,-31.28298195483532,-5.759939272442541,-7.697079094829682,-0.9625740471062876,0.6928646077209466,-6.402436831070172,186.18213835926665,44.22242085657648,1516.645641051647,35.31479836572656,46.57578434849819,-13.7112821308134,293.9452072358033,-3.018927502096759,-15.620068798255595,-5.65671805358076,5.011392556565543,88.37482147661122,-0.7811737029868927,-2.942627000929823
2.479015615,4.520309251,3.510204082,3.039116309,2.85606894,1.712631764,145.9988968,153.8651411,157.2383784,157.1023978,9.328125,0.01398932191,-0.534469659,0.04449621576,-0.05644050626,-0.1211845011,1.568695073,1.2968241,1.344695422,0.4981370573,1.041351748,0.9616662427,1.036564102,1.013752634,1.079573421,1.023437312,0.5671182007,0.577404318,0.6380288783,0.8340867552,1.010419693,1.026028723,1.116738311,0.9713617994,-0.3983578889,0.9113366495,6.027276383,0.60498736,0.1619215929,0.1001055623,0.1073021503,0.0,1.979185672,0.0,7.385450718,0.0,0.0,0.0,3.394801587,1.738711849,0.0,0.0,0.0,0.0,1.02320892,1.798404767,0.3237885463,0.6612903226,0.2145229825,0.01559139785,0.5833333333,30.07249401,14.98529578,10.68768295,35.61190719,42.82867707,24.01174382,6.338535363,0.0,16.6402965,10.74258,21.31540493,24.42062568,22.51475897,5.13155848,0.0,0.0,2.553858816,0.0,13.77113205,25.27831061,91.3,1.729166667,1.837777778,0.614829932,0.2711404006,0.269382716,0.1695724926,0.0589569161,0.4448631839,0.905564772,28.89842334,-2.325355846,-0.2781968411,1.291577699,-0.5431504472,0.1454258399,2723.437559,3.87,0.00666,137.7152152785665,1.117839170154626,6.9026514066117315,8.384038707506377,0.20606311415139167,-0.0663523137075023,1.1366048000877682,-197.29396133555153,118.91151538605892,541.1839101515558,0.733083448397437,8.70819154819265,3.240753593594299,1.865180823226011,-23.473101143419406,-54.013583726591726,0.2813245463169225,0.4883085130198974,0.9018502988205609,1.4576994025639347,0.24163665550206082,-1.972015116946487,1.3627383264867772,1.7516559442315336,-3.749858074386635,1.0097852118863473,-1.5197861411464846,1.318465131617081,3.384244988460413,3.868835659165834,0.3512463200965562,0.9645259335627618,0.5613182273500921,1.0636698833041796,-3.227649072887872,0.5404966382842715,0.5438590081204995,-0.19339528308370424,-1.3934092086522099,-0.38552235536622503,0.7488973993525743,4.027880409992242,0.003235134305179105,2.7473402375434137,-0.17569587782683715,-27.869504140425228,-6.933049096998637,-7.923573656244868,-1.5971245145692057,0.9114709526346247,-5.820979133958064,174.447108227445,79.0069630573582,1400.7790412047332,14.028306388203344,48.92480278961428,-11.819124499383323,255.84184816969207,-4.52893414035529,-12.975937178761304,-9.308779099451325,4.896613146349064,82.74128627840881,-0.8592037729758105,-1.9071388241587033
2.476523727,4.228221225,2.948275862,3.242078189,2.757037037,1.679710867,148.8349854,156.4040319,154.8192767,160.5123403,9.099173554,0.03314205788,-0.6089468803,0.06485725483,-0.09380630248,0.02233338818,1.626544529,1.221642234,0.9840342229,0.5030019797,1.165982519,0.9678173121,1.101392269,1.123141655,1.124637681,1.16057971,1.145877989,0.7504116714,1.193856341,0.7334362995,0.9613799912,1.212869838,1.252709893,0.8625595605,-0.4868649305,0.9929424288,4.005301525,0.6101389397,0.2004813414,0.1020099945,0.07931626887,0.0,1.954622494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74599844,0.0,0.0,0.965933432,1.880533352,0.396039604,0.7023809524,0.2126786451,0.07023809524,0.5757575758,27.76816663,9.967957042,0.0,0.0,25.12283841,16.63744226,10.70155169,9.473725908,33.45795484,15.20739338,21.74487787,6.9237372,5.693927995,5.948339281,0.0,10.74599844,2.207036964,0.0,2.697679302,12.37803984,86.05,1.451388889,1.233333333,0.5258956916,0.1222206475,0.055625,0.02,0.06984126984,0.3843374984,0.7837736492,21.75128385,-1.919094446,0.5303720481,0.6480669391,-0.6072280764,0.2985264379,1314.287359,3.8,0.0762,136.7894885887945,1.269404513990548,8.309218338618429,6.295793076251549,0.19584079888492312,-0.07339453737306445,1.0578880213114537,-215.40248350765788,111.25687038488144,533.1980955725024,0.74618750974336,7.325770617295042,2.690523282574257,1.633362363831698,-69.04890617527008,-51.14881620487863,0.2919140403209032,0.5977035548571684,0.9140225473841238,1.2119957781300101,0.27590756021796137,-1.8357649304593373,1.198649624650241,1.3645833278458794,-4.094965307407283,1.1176396232497727,-2.042289964551675,1.3041996755379248,3.370678054026448,4.075920036904661,0.3704178341103156,0.8287795247626444,0.2654765329526738,1.142231140248172,-3.405272348607494,0.5136154928956345,0.6988550259703874,0.018954179573253738,-1.164076518614832,-0.2663388006034535,0.5095237116755034,4.138806384805193,-0.0037672348246750864,2.5949038766457764,-0.38225542944764257,-26.86716098804926,-5.764923836245536,-7.728902818137648,-2.0550680991305015,0.8696908704449209,-6.040296705427142,175.3450975568855,58.68130036378976,1588.6040747617408,-4.028388861065963,40.11093074066875,-11.210632208610239,260.87219192294054,-5.12006167637934,-14.004474511014887,-14.101264165650875,4.92687401063135,78.6072889656614,-1.1508395887282983,-2.06167351491022
2.479029471,4.526849527,3.146341463,3.031848659,2.900545635,1.550384998,148.5111826,158.5092233,159.6436914,161.7930975,10.13609467,0.0157246166,-0.4788635202,-0.002590437511,0.0166322191,-0.07329736105,1.549150028,1.16537344,1.168789929,0.4833819389,1.107254195,0.9679134186,0.9656143368,1.051515508,1.112269737,0.9325317604,0.58399396,0.5708954067,0.9210154176,0.9171861945,1.008991876,0.9396603734,1.041207467,1.034756669,-0.4083836897,0.9110327994,6.027275724,1.424267567,0.1522656084,0.08905243654,0.06365387513,0.0,1.969942999,0.0,7.355131966,0.0,0.0,0.0,3.388982164,1.732222834,0.0,0.0,0.0,0.0,0.9753873987,1.942465128,0.3223684211,0.671875,0.2094889322,0.02941176471,0.5384615385,28.59441315,14.98529578,10.68768295,24.27512131,42.82867707,23.15437369,12.16293986,0.0,17.4570773,10.74258,26.29938345,24.42062568,22.77571198,5.687386275,0.0,0.0,2.470332187,0.0,15.67449932,26.52683459,107.09,1.729166667,1.837777778,0.654829932,0.2711404006,0.269382716,0.1895724926,0.05777777778,0.4023134061,0.9035003084,29.92663584,-2.751063629,0.5642247774,1.502192319,-0.7404977699,0.2451598205,2526.494757,3.14,0.0515,137.0151675855998,0.7303359115986487,7.490910561810389,2.0354354769134773,0.15931382510717884,-0.08556504755687216,1.0517332861968498,-234.04559637710244,142.36884918584465,651.0039324163124,0.7402712986470268,11.898153963246386,3.416179368835559,1.963259652199771,-29.461139493758502,-62.46344397131245,0.32547256355171306,0.4491363537517258,0.8810880219082073,1.5096501472598696,0.18293547995335502,-2.4085344107293043,1.3041452426174676,1.8521452952053759,-4.554934899329874,0.9521407724891247,-1.8828681550654451,1.3735459504094674,3.7130308786561974,4.488785619388941,0.25913629299336494,0.9027885504454278,0.4660479001369896,1.1748305644879724,-3.8090489940978287,0.4189836085695807,0.5209793597382693,-0.2939634673618232,-1.7355038605696067,-0.6248624350305292,0.6402823832080675,4.087527806418187,-0.009836211986202596,3.185790893018261,-0.5375721616110889,-32.646122101632834,-7.2330091546078,-8.780835739913506,-1.6202299031556515,0.9147261804042259,-6.677874232697293,198.35866815848854,78.12076722983969,1600.1701892694748,17.285506446948844,55.34449777671372,-13.750978129406775,299.1574832256688,-4.926583614929823,-15.436584704572448,-11.988413052397608,4.940860453603369,96.34474519324093,-1.0057348932850614,-2.493035890170269
