SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,AXp-0d,JGI4,GATS7i,GATS4s,RNCS,AATS7s,ETA_dAlpha_B,GATS3i,GATS4i,GATS6p,Mor30m,GATS2d,Xc-6dv,SMR_VSA1,VSA_EState9,Mor13m,GGI6,EState_VSA5,GATS1v,Mor26m,GATS4dv,AATS6i,Mor03m,ETA_dEpsilon_D,MLOGP,IC1,Ali_Log_S,ESOL_Solubility_(mg/ml),Mor31m,EState_VSA4,Xc-5dv,GATS3dv,GATS1dv,ATSC1dv,SlogP_VSA10,GATS8i,GATS3c,MOMI-Z,GATS5i,AATSC0v,SMR_VSA3,CIC2,CIC1,MATS8s,VSA_EState8,GATS3s,SdssC,GATS6dv,SMR_VSA9,ATSC7d,GATS7p,SdO,SMR_VSA4,SssS,AATS8s,SlogP_VSA4,MAXaaCH,MATS6s,GATS2i,AATS5d,RNCG,SsNH2,GATS2v,PEOE_VSA9,PEOE_VSA4
4.821652195,3.343137255,2.816872428,212.9926013,144.6864366,149.6808312,153.1129697,155.0960483,-51.56899811,11.62570888,-4.111531191,74.31829025,0.008701300716,-0.21108114,0.03300170163,0.08090229906,1.183694953,1.181540417,1.262838272,0.9764918432,1.202472416,0.8713764698,0.9788693617,1.072633701,1.208085739,0.6600765306,1.234101749,0.8505295836,1.081429368,1.092694257,0.9724978885,0.8698811343,0.9375154858,0.9087748033,1.004316979,0.9438620566,1.044514858,0.8873555863,3.059390398,1.270375394,14.69084179,10.94421389,0.1194464028,0.4048115028,0.441638319,0.8087367741,0.0,0.4386326445,4.400650106,0.0,0.0,0.5233374565,2.964063799,0.0,0.0,0.0,0.0,0.0,0.0,0.8452830641,0.4846153846,0.0,0.7444444444,-0.04910394265,4.522711956,27.17618782,0.0,15.06663885,0.0,44.17930974,41.3102773,0.0,19.76538045,0.0,20.16532066,0.0,0.0,0.0,5.917906046,6.196843572,5.531015771,1.754984108,54.46,0.785,0.298646542,0.1977985639,0.117808642,0.03107638889,74.61337704,584.3086955,21.57875153,0.9160697772,0.4014621572,1.004120657,0.4512117674,-0.06204477428,-0.1347778779,-0.8389653517,2.67,5.56,0.6897119482,0.02567251462,1.103226678,0.891306778,55.08181869,2.64375,0.01538461538,1.013272831,1.136610759,0.8996472356,0.2989831553,1.219500751,0.0,0.0,0.0,-1.345942514,0.4202721088,5.563451492,0.8749905926,-0.0004833313589,0.9192840973,159.6649304,-2.92944833,0.01709401709,2.57,3.307143543,-5.04,0.00356,-0.1473803225,33.77213846,0.1723690676,0.9877159692,0.5080385295,59.41398866,0.0,1.043662247,0.8358597974,1161.615963,1.018229312,51.64301269,20.16532066,1.00085,2.216418413,-0.1744699482,4.400650106,0.8416496978,0.0,1.011455726,33.77213846,-6.155009452,1.079498083,0.0,0.0,0.0,2.583333333,0.0,2.172144799,0.0647087092,1.087183919,2.873873874,0.1794307015,0.0,0.8949545526,11.38785599,5.098681808
4.842909832,3.75,3.423307146,237.9213693,148.7279603,152.3729238,157.4992747,163.9760886,-14.21743442,7.864958449,3.747922438,86.99878328,0.01554013594,-0.3326541045,-0.01206801754,-0.03266702409,1.311149891,1.117540489,0.9151700206,0.9246558,0.9427804769,0.8428425873,1.043067884,1.082673062,1.196234605,0.6850924447,1.199625416,1.056184186,1.19145394,1.063082686,0.8540510544,0.6407214295,0.7632976463,1.092562201,1.100122423,0.9181425559,0.9777620708,1.010657095,8.001918144,1.304329657,17.4247722,10.9497222,0.1069538921,0.3554988603,0.4182003203,0.7959800722,0.0,0.4326497693,1.929352149,0.0,0.0,0.0,2.922679246,0.0,0.0,0.0,0.0,0.0,0.0,-0.3689143466,0.48,0.06,0.8111111111,-0.1204570792,4.764650461,26.99347139,5.316788604,15.06663885,4.390415048,11.60093989,42.81902403,0.0,6.9237372,5.316788604,20.16532066,0.0,0.0,5.817220841,16.2800128,30.72326485,5.059829195,1.516083216,66.49,0.7116666667,0.3863024376,0.1801303855,0.14,0.0390625,73.67574327,479.9344848,22.71180821,0.7207081383,1.123916513,1.723966556,0.1994542751,0.1898238713,-0.2782671131,-0.8074977213,2.1,4.69,0.6955416231,0.04228571429,1.024605333,1.100771067,15.50598347,3.03899177,0.02,1.136562109,0.9118948046,1.069006653,0.3500750989,1.205831904,0.0,4.390415048,0.0,-1.276195731,0.5689795918,12.13273414,0.7472636961,-0.2283165139,1.073418652,155.8561857,-3.395269926,0.04088888889,2.83,3.902679738,-4.89,0.00499,-0.2661108443,27.97162548,0.1102287127,1.023561116,0.4733135227,39.66923156,15.7651876,0.9052299779,1.076814317,969.247588,0.9094050775,46.59364857,20.16532066,0.483277052,1.345247776,-0.1314241383,1.929352149,0.9259583665,0.0,0.9426669945,11.25737949,-4.837950139,1.103254785,0.0,0.0,0.0,3.101379157,12.74095804,1.847245895,0.007352210875,1.127421676,3.268292683,0.1986672254,0.0,0.8175687187,17.57815784,5.098681808
4.906024121,3.666666667,3.465488215,219.0015945,145.9284196,150.8544803,159.0226946,156.9169378,24.63623083,8.3834916,-4.395909423,81.71946213,0.01420329161,-0.3192135109,-0.04712819563,0.08166073868,1.225921359,1.121472217,0.9316375391,0.756819034,0.6863417528,0.8175925623,1.016109774,0.9164823293,0.8967450016,0.6263956311,1.037756203,1.297457844,1.029559639,1.17389043,0.9019628535,0.6961039815,0.6518086096,1.099048544,0.8730656035,0.9957593797,0.9261871142,0.9155837368,8.001918162,1.399828552,17.42477146,10.94611841,0.1258854745,0.5198743352,0.2823601614,0.5558263275,0.0,0.433013519,0.0,0.0,4.057336939,0.0,0.0,0.0,9.302000314,0.0,0.0,0.0,0.0,-0.2684641325,0.4703933747,0.02173913043,0.8117063492,-0.09477124183,4.452696609,25.56972271,5.106527395,4.681802935,9.374393569,24.27512131,35.90493987,0.0,13.15163837,0.0,19.87099066,13.15163837,0.0,12.42410281,17.9326124,18.19910121,4.057336939,1.648730692,50.94,0.6605555556,0.4036635488,0.1579821744,0.09125,0.04359567901,73.69761297,413.27628,18.99837156,1.034618293,0.3667324565,1.282017986,0.4724233559,-0.1330549883,-0.2106537618,-0.5701352505,2.56,3.46,0.6874430569,0.0429248366,0.8631998611,0.8459317717,128.6423698,3.165674603,0.02960662526,0.9422149677,0.9471137703,1.033563188,0.2756642071,1.00419241,0.0,9.496942443,0.0,-1.214603604,0.4907482993,12.13273414,0.8140703953,-0.1138651724,1.082377803,158.1438382,-2.786360801,0.02224810214,2.2,3.465417554,-2.95,0.0959,-0.1925699135,22.51475897,0.08579236005,1.03925099,0.4946435002,34.53177502,4.390415048,1.156512358,0.7890130193,1765.628802,0.9739057768,48.1291803,14.76446326,0.7567567568,1.744035811,0.1029145278,0.5936595033,0.8020933025,0.0,1.087787438,22.51475897,-14.31628926,1.115758057,0.0,0.0,0.0,3.349436393,5.817220841,1.86900463,-0.05353659644,1.126745047,3.710526316,0.2331526327,0.0,0.9164131685,30.23342235,5.098681808
4.94607165,3.227586207,2.518518519,192.4734445,147.3022814,157.3117519,160.4068955,157.8429401,-153.408949,20.11654527,-22.8616025,98.28621267,0.009187041706,-0.2374891435,0.1453269528,0.1054383849,1.38955716,1.576194186,0.9184997828,1.1402214,1.115811289,0.9217345292,0.8241011926,1.157097223,1.279553599,0.5745624696,1.092593276,0.8825823498,0.9436127745,1.323457996,1.203053171,0.8054904608,1.081205527,0.8533563813,0.8416983929,0.9860784498,1.426233442,0.8985239771,3.042185699,1.348984601,14.69238902,10.94500663,0.05759486882,0.7087065288,0.4184429249,0.9091450214,0.0,0.4353712887,6.47162037,0.0,4.335801706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195622424,0.48125,0.0,0.775,-0.05454545455,4.794258456,29.50407834,9.467009379,9.665781456,4.983978521,32.05622864,68.88376791,0.0,40.28154603,19.63426922,48.84972038,13.08951281,0.0,0.0,0.0,0.0,7.422878725,1.676636968,51.77,0.8305555556,0.6345663265,0.3270817586,0.210632716,0.0450708061,85.45981627,694.142929,28.62357504,1.554090676,0.9200091143,1.006453843,0.2247291774,-0.2918132412,0.04122185857,-0.7646344652,3.57,4.18,0.6899617195,0.0320521542,0.9971034265,0.9902050675,0.0,2.314814815,0.01875,0.9333000038,1.045996401,0.8438896506,0.378919728,1.051563905,0.0,0.0,0.0,-1.695909788,0.8187301587,5.516700718,1.026295351,-0.1345762037,0.9441140592,162.7812977,-3.904510293,0.0,2.71,3.399043482,-4.75,0.0052,-0.3028188478,78.56391933,0.1288113406,1.070872638,0.4718456292,109.351717,0.0,1.18361365,1.298240728,3140.245739,1.090675683,51.39271422,29.21545116,1.159937854,2.555152828,-0.158533627,11.54946392,0.9819928471,0.0,0.9841889871,22.51475897,-19.55150884,0.9699695949,0.0,0.0,0.0,2.340095029,6.9237372,2.266918462,-0.002677874066,1.161890655,2.905325444,0.1597513465,0.0,0.8575412809,35.29333391,5.098681808
4.903290807,3.784615385,3.405643739,234.8325878,146.2763838,149.5533264,156.3062105,158.8644865,-47.91493056,7.729492188,-3.006835938,55.40018472,0.03376361953,-0.474877254,-0.008259964581,-0.2033903866,1.309482828,0.6628468642,1.352956454,1.188098878,0.7955833306,0.7255368327,1.266244331,1.277301196,1.4077181,0.6776773157,0.9444552634,1.311023813,1.086660175,1.125687252,1.183821336,0.6173316373,1.011621103,1.049303155,0.8811099781,1.007193033,0.9679658941,0.9322451446,7.00881555,0.6049131424,14.69445216,10.31198315,0.1385247586,0.6786375592,0.4142664266,0.8066314647,0.0,0.4237097956,0.0,0.0,0.6924886621,0.501599268,0.0,0.0,19.28768366,0.0,0.0,1.472753029,0.0,-0.1191949588,0.4777777778,0.04761904762,0.8289855072,-0.1567982456,4.413909766,28.5542293,10.21305479,4.794537184,4.983978521,11.33678588,24.97437738,6.286160523,18.75954929,0.0,31.09727354,0.0,0.0,11.49902367,34.11624697,0.0,2.967682422,1.394808738,87.72,0.8755555556,0.3637329932,0.0987654321,0.06532407407,0.06229575163,75.99320795,337.3953376,18.73121702,1.043804739,0.3039794051,1.133156923,0.3812981665,-0.1097749954,-0.2792063402,-0.2548429622,1.96,2.69,0.6933387359,0.04494623656,0.9997379097,0.8373882666,149.9607166,3.854096521,0.02222222222,1.051650288,1.079900414,1.06381015,0.115961165,1.046413502,0.0,15.00759197,0.0,-0.9447948455,0.3877097506,34.05128498,0.7253265191,-0.1129437718,0.9806342579,159.5824823,-3.637890898,0.05037957212,0.74,3.988608501,-4.24,0.128,-0.04842567354,17.84926694,0.1700819133,0.7764188213,0.5232925738,27.78298611,0.0,0.707877483,0.9398863515,639.2867266,1.070045724,46.74764026,14.59805822,0.5860902344,1.011391499,0.006643695685,0.0,0.8094982854,0.0,1.230142926,22.75640315,-5.51953125,1.334424776,11.42148636,0.0,0.0,4.585858586,0.0,1.533639141,0.1104630421,1.378704511,3.534482759,0.2399813599,0.0,0.9631505734,0.0,9.614079702
4.920619776,3.712643678,3.060121766,209.4347232,144.8697502,152.8502441,157.4491661,156.5676654,-23.85872576,9.083102493,-1.879501385,60.51029278,0.02276401408,-0.4410545484,0.037220738,0.01980245561,1.438625798,1.254815702,0.7699262812,0.8808102807,1.053221326,0.881819731,1.050075232,0.9795867011,1.133609767,0.5477922078,1.234106583,1.359079402,1.057805643,0.944743083,0.873970474,0.9611229649,1.015676246,1.130421146,0.9089283728,1.015335348,1.304927117,1.070832173,3.517051553,1.348826331,14.5580823,10.9513015,0.1180634227,0.6899777895,0.3656934947,0.5273052045,0.0,0.4221844254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95591545,0.0,0.0,0.0,0.7944609263,0.4724637681,0.0,0.8188405797,-0.08784699454,4.523986066,26.86770968,14.04082556,4.983978521,4.983978521,6.066367068,36.75265697,11.49902367,19.38639965,6.792942306,21.327999,12.96557803,0.0,6.792942306,0.0,0.0,3.968240793,1.667782255,49.17,0.6047222222,0.2777777778,0.06627928949,0.02500771605,0.04205246914,75.06730801,440.1204641,22.80739312,1.238326648,0.4610090612,1.191031748,0.3948251619,-0.1704483677,-0.2986949644,-0.4033257034,2.83,3.43,0.6619740814,0.03571895425,0.9681489699,1.047038101,111.7397811,2.5,0.02753623188,0.9988712117,1.044136637,1.122128114,0.2180561449,0.922158572,0.0,9.473725908,0.0,-1.281841995,0.3501587302,0.0,0.8770198874,-0.06654262156,1.149298117,155.8440342,-2.989618915,0.0,1.6,3.480525949,-3.16,0.0595,-0.09397003003,59.35506329,0.1042207808,1.03867693,0.4684815875,52.12465374,0.0,0.9111136049,0.8317573953,1611.221159,1.137258221,48.74890143,14.53505669,0.7239414475,1.767401565,-0.0481985837,1.28704234,0.8299261487,0.0,1.021924076,34.14425914,-5.56232687,1.143640921,0.0,0.0,0.0,2.344017094,0.0,2.071990741,-0.1162533099,1.079616888,3.772151899,0.232031317,0.0,0.8480531296,11.38785599,0.0
4.999997217,3.412280702,2.674084596,208.1229858,146.4008444,153.4498709,154.6962972,161.9397171,-64.73200543,16.77320054,-6.338614758,73.49888513,0.01148526777,-0.2460706911,-0.01359643257,0.01965797203,1.192733714,1.11792625,1.470919011,0.9119776849,0.9743989514,0.9400775984,1.317710224,1.172019821,1.010260906,0.7489281046,1.177559913,1.173851063,1.342418301,1.131561479,0.7228406234,0.8387321791,0.8106780575,1.065062971,1.12835002,0.8383844654,1.22286065,1.028400998,6.002696249,1.13129629,14.69234494,10.96363493,0.1230406646,0.6486252434,0.585351958,1.683183489,0.2041241452,0.4288988743,6.353161244,0.0,0.0,0.04326341648,0.0,0.0,10.07462764,0.0,0.0,0.0,0.0,0.8640816327,0.4773333333,0.0,0.7756410256,-0.0720315281,4.748752618,25.34629145,5.106527395,14.64975998,0.0,19.91384147,42.16764743,0.0,33.23387405,6.606881965,31.46185114,6.544756406,0.0,17.93977848,0.0,12.39368714,3.585102986,1.653667298,63.83,1.2475,0.4913194444,0.315696649,0.0625,0.07025193798,76.9336169,494.2510765,16.41095012,0.9774364922,0.3662864643,0.9702847176,0.2632408405,-0.1779959479,0.1918965544,-0.5405870252,2.89,3.56,0.7041633411,0.04472868217,1.141508517,0.7067280344,138.4694054,2.697265625,0.02266666667,1.187941124,1.000595834,1.060562626,0.1819037362,1.421100713,0.07216878365,5.106527395,0.0,-1.041154275,0.7348752834,0.0,0.9653608987,0.0224470962,0.9756179025,157.6651255,-2.635297057,0.01902564103,1.52,3.627693238,-3.09,0.0933,-0.08627962816,40.44737137,0.3550137732,0.9738995535,0.514504008,73.05070167,0.0,1.012651103,0.9702203012,1544.866915,0.9703716258,50.88720075,19.74844179,0.8058362336,1.926895614,-0.07748350216,7.250901544,0.8587260626,0.0,1.255795967,22.51475897,-24.46401086,1.271741497,0.0,5.414990469,0.0,2.403205128,12.33872767,2.005871638,-0.02498689981,1.12957305,3.094488189,0.2317427121,0.0,0.8173282209,17.99473795,5.098681808
4.852686175,3.482758621,3.166666667,213.1675628,145.7399843,151.6176975,157.2517157,158.6400265,-62.31505874,11.41046636,-12.73905304,86.5684814,0.02162683921,-0.4931476503,0.01611830522,-0.08993584574,1.527046346,1.19064646,0.8346182636,1.160715715,0.9827519255,0.8795944381,0.902366271,1.106359473,1.100102523,0.6426382412,1.112745526,1.157983193,1.022522916,1.160524704,1.203713778,0.6443054162,0.5929496297,0.9717933952,0.9510145909,1.015444258,1.181960564,1.059981591,6.027276895,1.424214188,14.56390891,10.95129636,0.08440806613,0.5805272079,0.2749716524,0.7211465865,0.0,0.4369169246,2.08804807,0.0,0.0,0.0,3.447870607,0.0,0.0,11.01344293,0.0,0.0,0.0,0.6276014634,0.4739583333,0.015625,0.7803921569,-0.0845924029,4.822747465,30.22208543,19.77449303,4.983978521,4.983978521,12.99010427,61.01812524,11.49902367,19.88931523,12.10973091,21.74487787,12.96557803,0.0,6.792942306,17.85771973,12.13273414,0.8555948724,1.640581622,95.85,0.8475,0.6163548753,0.2590230537,0.221882716,0.03018707483,83.90132197,637.1353011,31.61680521,1.116676347,0.6963193037,1.458846881,0.2962874711,-0.4389154192,-0.2857767695,-0.8881260184,3.03,5.38,0.6848636974,0.04172839506,0.9510261388,1.083115348,154.5240183,2.760304659,0.02604166667,0.9958436832,1.138506566,0.9778592516,0.4447921076,1.101665556,0.0,9.473725908,0.0,-1.854239339,0.5723809524,0.0,0.8535014844,-0.5434571371,1.093527423,159.0996635,-2.836778123,0.0300245098,1.5,3.747394286,-5.95,0.00229,-0.3922014872,52.0212877,0.06263564417,1.058574152,0.4849390068,65.85938056,5.687386275,1.010402472,0.8361713343,3034.587562,1.167247071,48.7992792,14.95193556,0.9051729896,1.980526168,-0.02720955583,2.813238391,0.7096272969,0.0,0.9586465087,40.21348046,-9.558561766,0.9455925636,0.0,0.0,0.0,2.778007346,11.33111287,2.021312773,0.0463526317,1.120570244,3.336134454,0.1658880819,0.0,0.894064931,35.25921319,5.261891555
4.876787905,3.546218487,3.05427502,229.8345074,144.2776369,148.7295007,154.0665194,155.7138691,10.55845146,9.419753086,0.1234567901,94.99327266,0.01074368915,-0.3033830078,0.0123279754,-0.02722528681,1.320325732,1.203121644,1.145278713,0.9291981877,1.064964266,0.9386942541,1.068741554,1.089840215,0.9422504852,0.7145084373,1.023422135,1.096601154,1.120611702,1.107031655,0.9753345916,0.5393674829,0.9394461388,0.9129385782,1.068081001,1.124505581,1.023208031,1.006584837,6.027277283,1.194228955,14.69238359,10.31286058,0.07939366519,0.4971938746,0.2749716524,1.017758715,0.0,0.4364434561,1.968516657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588765249,0.0,0.0,0.576645749,0.4921568627,0.01470588235,0.7647619048,-0.07513896876,4.759064585,32.26806089,5.316788604,14.64975998,0.0,36.48334172,61.01812524,0.0,13.46849361,5.316788604,24.73694389,6.544756406,0.0,0.0,17.09671,18.32957771,3.790623783,1.663244827,79.42,1.111666667,0.536529195,0.4323664651,0.288757716,0.04310796646,84.36464873,710.1421164,28.71846822,0.9090256373,0.8085817689,1.749335371,0.1242136726,-0.6653486845,-0.05862798989,-0.9699097829,3.56,5.93,0.6909702525,0.0381372549,1.041336271,0.943238899,26.09951296,2.762571515,0.007843137255,1.035252418,1.034588902,0.9028503817,0.2796186624,1.178644183,0.0,0.0,0.0,-1.497823673,0.7821315193,0.0,0.7862862821,-0.7532930285,1.074661027,156.7813352,-4.19078643,0.01366946779,2.2,3.594016263,-6.54,0.000899,-0.3028647485,44.79899817,0.0761440227,1.078877885,0.5139635362,56.50175278,5.687386275,0.9794432969,1.175643226,2587.664503,1.116652128,49.93867788,19.74844179,0.9958229169,2.160871239,-0.02604596601,2.357472077,0.802499793,0.5931506338,1.126369123,28.58398029,-7.481481481,1.054892253,0.0,0.0,0.0,2.692254082,18.25485007,2.11799898,-0.1051338299,1.172443263,3.43220339,0.1655701404,0.0,0.875056236,29.38805792,10.36057336
4.848810246,3.625,3.439473684,222.1987092,148.9538979,155.6255508,157.8651086,160.1684534,45.66529492,13.08367627,1.452331962,91.91103692,0.02181811829,-0.5244068093,0.09664664942,-0.09584242769,1.581013886,1.127304941,0.8085826668,1.161094374,0.6649033465,0.8686352924,0.9330959317,1.042322741,0.8158215796,0.6451241259,1.12103117,1.124961548,0.9512283556,1.037755226,0.9223287223,0.6312401175,0.8819613734,0.9829114094,1.015643154,1.102074418,1.300582885,1.030536375,7.008274488,1.434196594,14.63948171,10.95445455,0.1146963115,0.5805272079,0.3928227826,0.7982445288,0.0,0.4351807591,3.321529192,0.0,7.28823688,0.0,3.411436445,4.207868324,0.0,4.801673642,0.0,0.0,0.0,0.4800170283,0.4686868687,0.01515151515,0.800952381,-0.09846357346,4.97638565,29.15388612,15.03763008,4.983978521,19.77983296,18.20875424,43.33159265,0.0,13.46849361,12.42658615,39.37848628,11.28161936,0.0,5.969305288,12.1082079,23.20801373,8.049250038,1.522152121,109.6,0.8752777778,0.5755385488,0.2711404006,0.2940740741,0.03635620915,85.09208781,579.2661504,31.13332434,0.8013546445,0.789081384,1.798423602,0.3643805406,-0.2772381553,-0.04741814036,-0.8153272077,0.0,2.7,0.6904812668,0.04078703704,0.9462800302,1.458352389,60.67773073,2.809216193,0.03131313131,1.056267058,1.078017312,0.95791051,0.4308054436,1.102822716,0.0,9.531400138,1.365406853,-1.633803195,0.654829932,13.4483329,0.8795457303,-0.1974132498,1.143905565,161.8859586,-5.100805941,0.03036075036,1.89,3.84122157,-4.18,0.0367,-0.2378230414,46.02638289,0.07754276402,1.060759262,0.4644908296,74.97256516,5.687386275,1.004837943,0.9610463085,2332.661741,1.175033439,47.17769406,25.38663948,0.7785018522,1.913665932,0.166211873,2.381728836,0.7999070739,0.5108713435,1.020339891,11.38785599,-3.727366255,0.9122015486,11.81577396,4.992404733,0.0,2.978291317,13.08951281,1.971365934,-0.08853737145,1.129639151,3.386554622,0.158205242,0.0,0.831777339,36.29978942,5.425791397
4.85933536,3.80952381,5.618055556,240.5307578,150.4066888,158.8268799,157.7889795,161.9305644,26.04551111,6.1024,-5.3664,155.8225756,0.01692239715,-0.5276620063,0.4667276892,-0.05716231825,1.693800806,0.8954994875,1.020302464,1.244813946,0.7124846877,0.6836992266,1.040350064,0.9484927725,0.8368552088,0.9016577061,1.048387097,1.002411818,0.9907543174,1.081549593,1.025182593,0.3604475448,0.3237365134,0.8999089077,0.9707409122,0.9351972484,0.9498797175,0.573429662,8.007391374,1.197955072,17.43070681,10.3132176,0.1685072163,0.5680413817,0.8258354845,1.01599569,0.01349873118,0.4282896881,1.888115468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490956541,0.0,0.0,-0.7342360498,0.4703081232,0.01470588235,0.8717006803,-0.1584937521,4.843074189,34.82509604,5.316788604,4.983978521,14.18117935,6.066367068,73.23599868,10.75961411,13.10003572,5.316788604,34.47495837,6.176298517,11.73975001,5.112436885,22.72241949,16.90908504,0.6051336902,1.42462227,72.93,1.271111111,0.8012329932,0.4348702444,0.267191358,0.0412808642,86.49843711,685.4511475,34.27874728,1.669456208,1.50560649,1.140500893,0.6454819476,-0.2145409739,0.06235274488,-1.239487994,3.08,4.42,0.7021078894,0.04319172113,0.8011644097,0.9790472807,24.89467075,3.303363332,0.02969187675,0.8982886913,1.034010057,0.9269986274,0.4654530261,1.058467742,0.00449957706,13.17124514,0.0,-1.239729512,0.7756462585,23.14185715,0.8021584919,-0.2845050735,1.06184492,160.8583299,-5.31934768,0.01681472589,3.56,3.782683189,-6.38,0.000773,-0.05849205447,28.95356512,0.1406041932,0.9222310086,0.405811396,60.58737778,18.85863142,0.8429112737,1.011620751,2684.64687,0.923940311,44.66730801,29.36252149,0.8007820003,1.861173001,0.02665557371,1.888115468,0.5288463461,0.1976551608,0.8936402483,22.51475897,-10.7808,1.133841376,0.0,0.0,0.0,3.307215234,6.9237372,1.889842385,0.05250629878,0.8609593657,3.570093458,0.1340544584,0.0,0.8465979244,11.25737949,23.36860876
4.86411098,3.508928571,3.525617284,210.6564933,151.5397617,157.5474193,163.9501948,165.6773776,4.3056,9.5936,-7.7476,127.9140774,0.01951692235,-0.4433256323,-0.001970284238,-0.03166865434,1.505000946,1.222267084,1.028657848,1.200870746,1.049787704,0.8172224284,0.9200525224,1.00756112,0.8756320352,0.7269941622,1.115925441,1.085707475,0.9555324881,1.129865338,1.097107572,0.6007089793,0.4908363559,0.9475185286,0.9793851226,1.037142727,1.083167515,0.7886498985,8.002960574,1.297044256,17.4258173,10.96052467,0.06905223839,0.5652352563,0.5594894492,0.7796250903,0.0,0.430872001,1.616456927,0.0,7.427456838,-0.09766172153,3.26554965,4.29483747,0.0,0.0,0.0,0.0,0.0,-0.3710246966,0.46359447,0.04838709677,0.812605042,-0.1181869111,4.995728751,30.1954073,10.30076712,10.43470392,23.74119187,18.20875424,37.26522558,6.165775612,19.63426922,5.316788604,32.46515906,6.544756406,0.0,24.3449737,34.28750275,37.52774084,7.329795117,1.493523353,81.23,0.8891666667,0.6884212018,0.4041635173,0.245941358,0.03656462585,82.93280588,532.0605743,32.54069769,1.218255942,0.7579477917,2.181332014,-0.08957225305,-0.5426592526,0.07550646728,-0.7870082005,2.37,3.55,0.6894086529,0.04439276486,0.9052767932,1.232122093,32.14371601,3.267568851,0.03640552995,0.9737986572,1.048362729,0.9217125538,0.199278872,1.175059952,0.0,8.780830095,0.0,-1.780355747,0.6376417234,12.13273414,0.8474360554,-0.1606903739,1.215562686,164.2447909,-3.300392342,0.04960693955,2.78,3.981147632,-4.25,0.0196,0.003629710523,5.57310453,0.1081377858,1.093141008,0.4652399709,54.6384,14.46821637,0.9933429702,0.9163680588,3323.706211,0.9814319086,46.38335578,25.38663948,0.6481274391,1.662708558,0.01943746072,1.893049032,0.870103561,0.8346478962,0.8562393154,11.38785599,-9.3572,0.9364601387,0.0,4.992404733,0.0,3.060810811,18.55817888,1.758721429,0.08533710262,1.097325073,3.495327103,0.137098969,0.0,0.9144217359,35.00785466,0.0
