sample,strategy,imputation,upstream,best_tl_rmse,best_st_rmse,abs_gain,pct_gain
20,MLP-E2E,Mean,4,0.6629246645544739,0.6109546899581245,-0.05196997459634933,-0.08506354963886342
50,LH,Gaussian,2,1.0407864235839213,1.0541648531986922,0.013378429614770981,0.012691022257264893
50,LH,Gaussian,3,1.0936316378329631,1.0541648531986922,-0.03946678463427089,-0.037438911489522095
50,LH,Gaussian,4,1.1869073033016442,1.0541648531986922,-0.13274245010295194,-0.12592190841894083
50,LH,Mean,2,1.0309148491776627,1.0541648531986922,0.023250004021029502,0.02205537772434846
50,LH,Mean,3,0.9296167567342624,1.0541648531986922,0.12454809646442988,0.11814859515237004
50,LH,Mean,4,1.051248876503014,1.0541648531986922,0.002915976695678335,0.002766148659605067
50,LH-E2E,Gaussian,2,0.9693323990244586,1.0541648531986922,0.08483245417423368,0.08047361275309395
50,LH-E2E,Gaussian,3,0.9499469404377044,1.0541648531986922,0.1042179127609878,0.09886301221744914
50,LH-E2E,Gaussian,4,0.7164212872052097,1.0541648531986922,0.33774356599348254,0.3203897046734716
50,LH-E2E,Mean,2,0.6919070367035878,1.0541648531986922,0.36225781649510447,0.3436443696599179
50,LH-E2E,Mean,3,0.8165035534505231,1.0541648531986922,0.23766129974816919,0.22544984214473146
50,LH-E2E,Mean,4,0.8535071984077351,1.0541648531986922,0.2006576547909571,0.19034750986251722
50,MLP,Gaussian,2,0.9690559029631165,1.0541648531986922,0.08510895023557574,0.08073590195814861
50,MLP,Gaussian,3,1.0904771319005397,1.0541648531986922,-0.0363122787018475,-0.03444648964691223
50,MLP,Gaussian,4,1.1973002395460925,1.0541648531986922,-0.1431353863474003,-0.13578083723155748
50,MLP,Mean,2,0.8765728887999935,1.0541648531986922,0.17759196439869873,0.1684669754069534
50,MLP,Mean,3,0.9308365113669197,1.0541648531986922,0.12332834183177255,0.11699151366842928
50,MLP,Mean,4,1.0376194574410655,1.0541648531986922,0.016545395757626702,0.01569526408267396
50,MLP-E2E,Gaussian,2,0.9757585682607554,1.0541648531986922,0.07840628493793689,0.07437763144922327
50,MLP-E2E,Gaussian,3,0.9124090084152917,1.0541648531986922,0.14175584478340053,0.13447217895120048
50,MLP-E2E,Gaussian,4,1.109733538377682,1.0541648531986922,-0.05556868517898983,-0.052713467927123225
50,MLP-E2E,Mean,2,0.6823475484370123,1.0541648531986922,0.37181730476167996,0.3527126745247299
50,MLP-E2E,Mean,3,0.8158797092068615,1.0541648531986922,0.23828514399183076,0.22604163216862444
50,MLP-E2E,Mean,4,0.8238912814334576,1.0541648531986922,0.23027357176523466,0.2184417086820025
75,LH,Gaussian,2,1.0733297643435133,0.8588370688231854,-0.2144926955203279,-0.24974783146497714
75,LH,Gaussian,3,1.0619865892153226,0.8588370688231854,-0.20314952039213718,-0.23654023302755336
75,LH,Gaussian,4,1.1769756180876276,0.8588370688231854,-0.3181385492644422,-0.3704294572431171
75,LH,Mean,2,1.0471729291755403,0.8588370688231854,-0.18833586035235483,-0.21929172271339023
75,LH,Mean,3,0.9504810865731017,0.8588370688231854,-0.09164401774991626,-0.10670710554621349
75,LH,Mean,4,1.065092225966476,0.8588370688231854,-0.20625515714329046,-0.24015632840104342
75,LH-E2E,Gaussian,2,0.9807364633665407,0.8588370688231854,-0.1218993945433553,-0.14193541355915967
75,LH-E2E,Gaussian,3,0.9277393657310443,0.8588370688231854,-0.06890229690785887,-0.08022743708800517
75,LH-E2E,Gaussian,4,0.8061152583803983,0.8588370688231854,0.05272181044278712,0.06138744164248611
75,LH-E2E,Mean,2,0.7785424225656082,0.8588370688231854,0.0802946462575772,0.09349229227797573
75,LH-E2E,Mean,3,0.8337985909291689,0.8588370688231854,0.025038477894016586,0.029153932454645162
75,LH-E2E,Mean,4,0.8703133842839278,0.8588370688231854,-0.011476315460742348,-0.013362622408075231
75,MLP,Gaussian,2,1.058208771173363,0.8588370688231854,-0.19937170235017754,-0.2321414731473631
75,MLP,Gaussian,3,1.0768280176685676,0.8588370688231854,-0.21799094884538217,-0.2538210759161601
75,MLP,Gaussian,4,1.176877117637051,0.8588370688231854,-0.3180400488138655,-0.3703147667457546
75,MLP,Mean,2,0.897799055688388,0.8588370688231854,-0.03896198686520258,-0.04536598183703217
75,MLP,Mean,3,0.9497746848995354,0.8588370688231854,-0.09093761607634998,-0.10588459601651395
75,MLP,Mean,4,1.072964808708958,0.8588370688231854,-0.2141277398857726,-0.2493228898226056
75,MLP-E2E,Gaussian,2,1.0060492930495095,0.8588370688231854,-0.14721222422632407,-0.1714087916908855
75,MLP-E2E,Gaussian,3,0.9129878059732163,0.8588370688231854,-0.054150737150030825,-0.06305123418139186
75,MLP-E2E,Gaussian,4,1.0819831129179864,0.8588370688231854,-0.223146044094801,-0.25982348945483347
75,MLP-E2E,Mean,2,0.7561985064626404,0.8588370688231854,0.10263856236054503,0.11950877073946597
75,MLP-E2E,Mean,3,0.8339000863698144,0.8588370688231854,0.02493698245337106,0.029035754695056138
