SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,AATS3d,AATS2s,AATS3v,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,GATS1c,GATS5c,GATS7c,GATS2dv,GATS5dv,GATS3d,GATS6d,GATS7d,GATS8d,GATS6v,GATS3p,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,Xch-6d,Xc-5d,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SdS,MINaasC,ETA_dEpsilon_C,IC2,PEOE_VSA2,PEOE_VSA3,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,GGI5,GGI8,GGI9,JGI3,TSRW10,TASA,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,pIC50
4.821039433,2.953846154,2.394249513,2.440262843,146.4327135,154.0555887,156.2294845,157.4069102,156.5939366,46.83588466,-10.09398362,8.848700605,2.772872909,50.39199382,-0.01342839177,0.07618278179,0.03860514118,1.61561772,0.9490094055,0.9123744911,0.6043859649,1.017966174,0.8247991968,0.9126674766,0.9041516945,1.062197176,0.6649098063,1.212234452,0.98674189,1.159798776,0.9231515999,0.6607882871,0.9081300893,0.9129480585,0.8991088707,0.8635399839,1.129918689,1.010022727,1.217379077,1.078604923,0.9865035396,1.08985028,0.9260445303,0.939231614,1.079012138,0.183220843,0.06935744629,0.6998016078,0.0761440227,0.0,0.6725050447,0.0,0.0,0.0,5.432232248,0.0,0.0,0.0,2.190791814,0.4777777778,0.0,0.02222222222,0.776344086,0.0158781362,3.600219399,2.127701056,0.9533834908,28.84727671,4.736862954,0.0,30.33183534,37.06428237,4.736862954,25.71944957,0.0,11.25737949,41.17114351,11.28161936,18.50450328,0.0,67.322539,5.563451492,6.503998578,0.0,1.6827229,64.38,0.4170068027,0.3785076531,0.02527131783,131.0975158,25.22661253,-4.398098724,-1.534311961,-0.367143291,0.3026446117,-0.05553001206,1760.410372,1.54,0.143,-2.3,3.387504241384415,3.424082282185322,209.1843816957769,-5.765376173290753,82.64247690502927,0.0068603015504025006,-0.1560428530249688,0.12198607224764733,1.3794384413547218,0.9149845400847484,0.9264812482707454,0.8708373363088648,1.036857844705007,0.9217625359638615,1.1592924336775945,1.126873626067812,1.0106153137475156,0.9048981439135448,0.8673609307315494,0.787682924637914,5.04008038208767,0.6878003603534939,16.87718547171885,10.743094056804429,0.6613577080746147,0.5929444931609613,0.0018728126308763717,0.433690017022097,5.547962833663435,0.5302653122889807,-7.344960480927527,-0.06340225929287986,0.02708355315935984,2.2851376009561024,5.633710048993286,1.276091011344965,0.9258896793855429,-0.17245012363841888,4.686692616377583,9.802490986466536,7.2341708199670824,68.05254521708707,-0.2561357801405295,16.46129809115565,9.791631919081071,6.5813550769753135,4.109790273308167,27.4546803707405,3.80596891815639,8.604899286484791,0.7156163031305528,0.5277296152090918,0.2666384920921519,0.043253372397401055,74.05797369203039,597.4955557395479,1.6259161617202524,1.1964555176964378,1.7636067999029095,0.11811339700118911,-0.09942792855301365,-0.04710194093302056,-0.9290629586907793,2.921229677587475,4.626643151940526,7.602823382104702
4.933105502,3.768292683,2.549450549,2.420833333,146.5154789,153.69586,154.4824564,156.3614444,155.9861939,54.62984878,-60.50558843,11.82117028,-9.504273504,48.68718614,-0.2011455542,0.1363277034,-0.03075848675,1.479755545,0.8994308687,1.141602007,0.4655770391,1.059872436,1.148423363,1.058623428,0.9591910251,1.229550162,0.5210708725,1.011384089,1.249117632,0.9112127984,0.9309523064,1.154399846,1.148325263,0.843559247,0.7578813484,0.9871552647,1.075194469,1.135618409,1.233982263,1.058187476,1.042088171,1.018556236,1.098173712,1.048833616,0.9354415781,0.2065253099,0.07374049156,0.6597440455,0.1397268263,0.0,0.6706519733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179351852,0.4791666667,0.0,0.02083333333,0.7833333333,0.0,3.426930273,1.858471946,0.6770864604,25.00643644,4.567099648,5.098681808,18.20875424,35.29333391,0.0,24.31554143,7.047671983,22.51475897,24.31554143,13.59242839,0.0,0.0,45.78684481,0.0,0.8086522896,2.014978899,1.673129435,48.53,0.4170521542,0.4244614512,0.03484567901,6.629331589,23.38320668,-2.644903442,-1.225903154,-0.1097559832,0.3438174447,-0.3340264312,1675.99095,2.02,0.045,-3.16,3.4487746759325097,3.1248238749982002,222.18976497489774,-11.065718877110463,90.40771623362772,0.012361362416397764,-0.16213331340223114,0.15635062841453495,1.3561928880985799,0.9247540069183687,1.2728079538398827,0.8510878612819847,1.1295010007150736,1.1606431578211471,1.0851369065871863,0.9653445623670687,1.2120079902124097,0.9481138456668446,0.92413013420231,0.914296299758626,6.462656559270197,0.457708403804408,13.514613874295055,10.827409369457193,0.7242001009638916,0.4341407887818948,0.06878718463717995,0.4308716811541231,1.0108872868227747,0.8074989185871428,6.597864338273353,-0.06276424881718194,1.9280321007979877,-0.10165884657840507,-0.9851893569903829,0.4230309383306208,0.7040549245758653,-0.09408736443595997,4.829732398582083,4.343832292631547,10.201224119856372,48.322656053151405,5.310109806018705,12.194346057290488,-14.516579954628927,4.387632261930808,2.859211570086429,17.16472835319435,46.03759407211771,2.6604227630884845,0.8666466580832812,0.20640741066083207,0.30120128201584123,0.02568559961049378,71.51635860634788,726.5078595702261,1.031551921640185,0.9483087359590414,1.2189388766197093,0.2178496983848748,-0.1362624829959518,-0.0883733537445251,-0.8228205268357868,4.786331773937773,5.243789524274735,8.363918070045399
5.015108728,3.571428571,2.631991051,2.365774534,147.897182,153.2500106,159.8000222,158.4352573,156.5160676,72.73256198,-2.237024793,14.57487603,-10.73586777,49.76772029,0.0274089292,-0.08780878329,-0.05223775724,1.052637781,0.963340124,0.9363942786,0.4693557578,0.9446395246,1.147607674,1.182902024,1.122437907,0.9319946198,0.5839789217,0.9204824621,1.298889625,0.6404486558,0.8226436839,1.345580498,0.8846520018,0.8880320811,0.9492248359,0.969858803,1.093431052,1.163814925,1.168735181,1.184679694,0.9198820902,0.9564230304,1.080397992,1.075039646,1.010904983,0.1554476511,0.110785658,0.6759707009,0.1476931915,0.0,0.6841461785,-0.1081919926,5.51115406,12.46795355,0.0,0.0,0.0,0.0,2.033670292,0.4752688172,0.0,0.0247311828,0.7578431373,0.04430740038,3.659357268,2.122002445,1.00293199,29.99511672,11.05045608,5.098681808,12.13273414,11.21062871,4.794537184,25.06523039,5.733667477,22.51475897,38.74513433,12.96557803,0.0,0.0,59.22490518,5.693927995,2.041327498,0.0,1.636943219,98.72,0.5683446712,0.4010416667,0.03583877996,15.27572621,24.3618497,-3.285621319,-1.615521938,0.04160494237,0.3046910244,-0.1291054674,2401.104149,1.47,0.109,-3.5,3.6711462306900575,4.276101242957492,230.2196350505408,-1.0577612763977826,93.4000834220262,0.015438292493624595,-0.4598354064643179,0.26487564669283853,1.160454567928939,1.0895869336515513,1.1975624161326859,0.9339249627420464,1.0059820748432364,0.9751537268023424,1.1331734747501312,1.1678404957914963,0.7719572361520438,1.0340565581782077,1.011474738066958,1.0319063242948883,6.025755733714216,1.4830709506769484,15.202282512136746,10.74895513817037,0.6482363883136233,0.5300980334366803,-0.039420464739050406,0.43172389789559185,4.716691739883732,0.22208779681905763,4.219664981395592,-0.04251268509689711,0.5006170054541769,2.8847581361639354,0.3151434276530797,2.3557579420114756,0.8391111465558905,-0.10740693934550505,4.441208723815423,8.875739228894227,7.7951158011441075,54.64306566941669,-2.8342273291357323,3.935960003931065,8.953057367420417,2.9839294778157304,3.7815771725224923,4.359915384102422,0.5463449550454449,6.663103814773695,0.8691364263671408,0.39177445489951485,0.25411836991933123,0.04573144904282376,81.0990201787482,629.541848580057,0.06082135000288269,0.8845629819339849,1.3916320956621808,-0.27414548046946646,-0.06365709589695878,-0.5511776000348911,-0.5948267024307619,3.7150583982602203,3.5860674520571316,7.050176826361167
4.848604167,3.390909091,2.957093254,2.795616718,145.817401,151.6956697,154.9312634,159.4511839,159.8611656,56.6336,-32.0544,9.9336,-8.3792,48.00479604,-0.04874419023,-0.08189938511,0.002947625096,1.052138131,0.9569433776,0.9595148514,0.4979332692,1.066522332,1.036704142,1.035630388,1.128239643,1.01336723,0.6667444211,1.146201083,1.153381258,0.6188269067,0.7522544724,1.034024883,0.6974253849,0.8296626622,0.8543536252,0.9536000239,0.9276053034,0.9602099302,1.169962633,0.9637660562,1.163531034,1.152525708,1.131815708,0.8948269672,0.983333486,0.1684908076,0.08573239903,0.7703214932,0.06263564417,0.0,0.6841461785,0.0,0.0,0.0,10.97587234,0.0,0.0,0.0,1.977958239,0.4731182796,0.01612903226,0.02688172043,0.7828282828,0.0311502118,3.722055263,1.921800927,0.919483369,30.3948269,19.77449303,5.261891555,18.19910121,23.02052879,9.473725908,14.95193556,0.0,40.21348046,21.74487787,6.544756406,18.25485007,5.948339281,39.6521268,0.0,2.757644992,0.0,1.62882504,95.85,0.5723809524,0.5755385488,0.04273901809,153.256611,31.32674132,-2.745339574,-1.684852272,-0.411534874,0.4527151931,-0.2987425721,3436.069107,1.7,0.00274,-5.81,3.7569659882697204,2.291479982402349,234.57066859050028,-7.847351519572941,97.9931674502215,0.020338408611506834,-0.5224299239779785,0.23765853332749654,1.4671152495052757,0.8554819715109339,1.071042315886226,0.8514880348681327,1.1406394454674105,1.050286002336275,1.119202293666205,1.0205322354687576,0.9028399752111171,1.1709705435522904,0.9981747679452591,1.0464594824503117,4.887400236009598,0.6508756802110616,14.425252657247418,11.073716318703662,0.5256029665613735,0.4028307108318694,-0.02764657316253678,0.4393770171658285,6.698391499343801,-0.7151320708325362,7.894231257024263,-0.049275331925068416,0.25084301819423693,1.6255872117114432,7.9522507409309435,2.1530566933861994,-0.4051988926653563,-0.12470518340125097,4.530495382858868,7.854730300210416,10.26470739668925,65.35557408003382,0.04401870171195377,5.5699262758833505,-4.813080160945593,5.5172067615516145,0.8692449345236128,24.134099234450083,28.331852812606563,4.993377157145698,0.9081673341230571,0.24523149601069333,0.3833623156831757,0.04852271008767971,78.37429251084718,551.7893166335444,1.1530152930969373,0.935805141343719,1.5658145675616661,0.8970459209848258,-0.4108060101056671,0.013274553160125324,-0.8211906306756326,3.0925773408568853,3.7219555667447337,5.809758348986591
4.858476049,3.762711864,3.022092268,2.872962963,145.965132,148.7197258,156.2312563,153.4077307,156.927851,24.59014386,5.312723192,6.887052342,-4.085399449,47.44714678,-0.1978008921,-0.074507349,0.132535663,0.8193750239,0.9897271524,0.754210114,0.5423185858,1.032053912,1.146320962,1.17883387,0.9949820346,0.9758640492,0.6090808416,0.9084005695,1.263584661,0.8915563402,0.9338551708,0.9701733084,1.374195297,0.7039576171,0.864309327,1.145186648,1.276874688,1.106021644,1.04927032,1.200461358,0.9692374843,1.092060965,0.9571189891,1.063535324,0.8469217936,0.2183749109,0.1052572446,0.6253075811,0.104861554,0.0,0.6791339464,0.0,5.906248583,0.0,0.0,0.0,1.414607663,0.0,1.954145881,0.4924242424,0.02272727273,0.007575757576,0.7611111111,0.04191919192,2.978308984,2.066085135,1.042617332,33.1876727,5.733667477,0.0,17.40315295,27.29840462,0.0,19.93591408,0.0,21.95893118,19.93591408,0.0,0.0,5.13155848,32.99233261,11.33678588,0.0,0.0,1.544872639,77.58,0.3257142857,0.2951743197,0.04279569892,98.84426499,21.21627301,-3.710514406,-0.8750101132,0.01203561213,0.1600318658,0.2848917983,1287.918955,0.8,0.0601,-4.08,3.8238559405531327,2.7815496190795166,224.8918646008178,-16.27406303763419,91.47605974662432,0.01762031484635043,-0.3436896461364812,0.00948155542044525,1.4547121237150153,1.146737730202285,0.6795206734912096,0.7049902630653375,0.7889125419189507,1.23273351959957,1.2461366096689923,1.05572237262322,1.096101313022263,1.038594527196725,0.8795549356340132,0.9169227103828703,4.71038893866433,1.0527191954136461,14.845312018205561,10.81323419883373,0.5694728764747,0.560410764584005,-0.040663304081429694,0.42997130122263705,5.356633398130439,-0.16619079777248968,5.562257840227,-0.1513979139643989,1.2607639388054286,-3.225147227127797,5.597892007042192,1.2312100629037555,0.3583510196488446,-0.11009015669681108,4.743633722161055,8.159051120402848,18.131953098787776,36.393548825056754,7.673990774755259,5.2042140577400815,11.392574228329313,-0.13427289785490126,2.804518428091379,13.220568050240448,22.2149563857992,-0.49465471514353343,1.5188442371175186,0.1724874297583711,0.3582014513221323,0.041051852435606,77.83460305421599,559.0949599444363,0.2902242821458375,0.5720239506053615,0.5129689302249749,0.893330531176649,-0.12713557849051904,-0.19439751709814046,-0.4969983289865242,3.727423125720988,5.122098407095166,8.202905321228759
4.831538567,3.340206186,2.479275935,2.536344167,143.8342162,150.5906385,157.9759516,157.6851889,156.9293981,71.19983904,-35.60982848,11.84065188,-11.35400634,53.44415339,-0.06582273275,-0.01224650426,0.04663802084,0.9410499501,1.177159127,0.7233211652,0.4586706659,1.138548365,1.046151011,1.11569112,1.089646922,1.04105992,0.6611620795,1.018650878,1.073536366,0.6442035185,1.388200894,1.278591789,0.9244687619,0.855234519,0.8887542334,0.8653392236,1.050497638,0.9560124957,1.121664671,1.172867144,0.9136092057,1.035612272,1.050766493,0.9964699958,0.9559912031,0.1843532327,0.09062556891,0.8902105489,0.1110709264,0.0,0.6963983015,0.2853449797,0.0,11.9107451,0.0,0.0,3.217612154,0.0,2.13540958,0.5037037037,0.0,0.0,0.7892857143,0.01812169312,3.784859663,1.769729189,0.7186050534,29.93570488,4.983978521,0.0,12.99010427,21.4210879,4.794537184,19.93591408,0.0,21.95893118,25.71915903,11.21535881,6.9237372,0.0,50.11470593,0.0,4.015279208,0.0,1.537519983,71.53,0.6370068027,0.4930909864,0.03995614035,29.01030548,26.00988528,-3.754171496,-0.9584610654,-0.149519295,0.02413719429,0.3617843353,2211.254099,1.74,0.00462,-6.48,3.9169570554745823,4.30423671648,227.78951154979885,-6.298265963072311,62.17842122852957,0.025704520040670736,-0.4901795136926309,0.06735615100349143,1.5758655790423493,1.2302502621912872,0.9835184338557024,0.8384599320388318,0.9386892516527543,0.9420829348104593,1.183757792391893,1.1242939477955178,1.02993746361842,1.0264629513179964,0.8662567644522143,0.9534464212616751,3.357002421132233,1.387744200591508,15.638769667174715,10.68740705460911,0.3644488621875117,0.46125303023151554,0.020056913503731785,0.4354519248987994,2.857813931233182,0.2550399018622087,6.596037396133846,-0.1282282097714197,1.9393850842629194,1.478949991569056,-4.497654929029942,0.6375509354426121,0.2999979577033465,-0.11067651824339036,4.741717003639588,4.858872972018178,8.593721953356496,61.62329017814515,18.152177882629964,13.070583331875577,17.222891144097648,-4.194903384061673,15.848449598431777,13.42605202362503,3.2562361568449187,1.6934394206297494,0.9807563713654252,0.29719350480825385,0.24348795959163397,0.06260055033672085,87.99560656521147,517.0728769240951,1.6191742379969758,0.6954813619634534,1.644914435867332,0.102096686607835,-0.14499777062772382,-0.14395005045443882,-0.97061878957692,1.930593088176964,4.517299307228646,8.574368228615633
5.006229029,3.172131148,2.529392765,2.49870801,144.1317178,150.6909405,151.30043,160.8580615,150.8226569,76.25333333,-43.30666667,16.64592593,-19.9362963,51.69127177,-0.05079685259,-0.04012927864,-0.09966269817,1.23783485,0.9140068045,1.005345059,0.4318467337,0.9100683598,0.9743463695,1.228364042,0.9962603716,1.028397803,0.7241924157,1.464937801,1.179602597,0.4547948313,0.5890807537,0.6806217052,0.8634210964,0.9165081855,0.7857167175,0.7065690325,1.172647092,1.333426757,1.09643337,0.9903265774,1.198465298,1.01203861,0.8068454077,1.219763578,1.045609261,0.1944231464,0.07395948859,1.676147384,0.489065941,0.1020620726,0.7041633411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022203326,0.484,0.0,0.016,0.764,0.0,3.446539763,2.045313334,1.11198,27.92704578,0.0,10.36057336,38.9703128,17.3266008,0.0,14.76446326,5.414990469,28.45350378,14.76446326,6.544756406,16.74610334,0.0,28.92903888,5.693927995,7.720865772,0.0,1.735377145,54.5,0.7552834467,0.5260416667,0.04186507937,3.080868168,13.94363753,-2.286157193,-0.7564583901,-0.163705367,0.2886096115,-0.06481507017,1588.803392,2.5,0.0088,-4.52,3.577273049657682,3.373121224004663,223.96930318987802,1.2591109667882652,67.68595426019132,0.010647850498616353,-0.603616474061281,0.16915784294605796,1.475582936878823,1.1689309128513192,0.8707649066925132,0.7746034346730034,1.1570351731918707,0.9296123367827664,1.1161113939618479,1.107874671526645,1.0088932757713212,1.0317775742475181,1.0085064897795466,0.924865364002595,7.5727580322812384,0.8958240861990445,15.935609315599903,11.028209668767136,0.5356454569790241,0.4034365800578077,-0.04509541912958488,0.4324557337277884,1.8720744352637286,-0.11700257221746554,4.4740970262315924,-0.08427597576878132,-0.9490414436097994,0.222516278373862,2.17350128810713,1.634885194654936,0.29977329639827266,-0.09561160317925672,4.785389557207513,5.317314703485161,1.578306833197991,49.595430220856265,6.670674424965858,38.0872670059632,0.32185301406620503,5.8010265199625985,-0.21097839395884055,0.5122329677158781,15.65397213266011,4.040493286116366,0.37943260372750676,0.3544672891961064,0.12054591538649893,0.035728733046378205,82.55036821145643,483.24112154461005,0.466121590190193,0.39226859688596133,0.659052192403951,0.3408437242647257,-0.11980824285839539,-0.3563158922677494,-1.0285989581813904,1.7545816355822097,3.219676695831302,8.047718201138531
4.847452889,3.530612245,2.572892852,2.180371503,143.1073484,148.5630816,156.2282466,159.4922955,152.0573617,58.83544582,-20.63533608,9.197530864,-15.66666667,52.6718837,0.1072929272,-0.07268125226,-0.006720706816,0.9161994799,1.019279271,0.5987414776,0.4776343016,1.132702586,1.083286102,1.190040756,1.126390836,0.8920549413,0.7111836735,1.114325581,1.107183673,0.6185304277,1.262830874,1.145185725,0.5796535401,0.799338894,0.9009137659,0.7666573462,1.080293227,1.167652913,1.064889858,1.154575111,0.998971234,1.017156935,0.9309585878,1.067321304,1.019620465,0.1884912493,0.09272645569,1.020040897,0.1433457877,0.0,0.6807446078,0.3652299085,0.0,11.61305256,0.0,0.0,3.260796266,0.0,2.16533074,0.5037037037,0.0,0.0,0.7892857143,0.01812169312,3.888764974,1.603088122,0.7002172223,31.8231755,4.983978521,0.0,6.066367068,21.4210879,4.794537184,19.93591408,0.0,21.95893118,25.71915903,4.794537184,6.9237372,0.0,56.53552755,0.0,2.003334106,0.0,1.570395305,71.53,0.5764172336,0.4175878685,0.03962962963,6.809623619,28.07042095,-4.266136945,-1.042451766,-0.1742769619,-0.03938169315,0.3845302451,2877.676418,1.74,0.00547,-5.94,3.838935650030444,3.878389287240611,233.3016899297258,-6.385842985019346,75.6164526171728,0.021563943054432454,-0.2618048813623215,0.2214372398172884,1.4410141462504562,0.7170679021412001,1.0630609302321576,0.8677468621370148,1.0228078387658608,1.1117357117307232,1.301328081766161,1.0982296554076365,0.8546120519071891,0.8852104309592609,0.8779639584372613,0.9941730797771738,6.513651806411409,0.8202211687205165,15.06644422499429,10.778565283119576,0.44622548510222004,0.3994171146856498,-0.022672743551973382,0.4314662095557331,-0.8241834831389516,0.4922175831433707,5.899580374762971,0.1275098684449918,2.2745346480012016,1.90181009535076,0.921292047911261,1.0672165454104392,0.13618715677657534,-0.13341852566637824,4.941802443327296,2.70390462839483,8.343049088816116,58.7870248139118,-0.866173339146485,17.145608655185146,4.99959948152533,8.208237319365528,3.247785073708021,2.7265043086735847,16.191855962248855,7.894056495209713,0.7524821586895318,0.3829234963088362,0.07525443756899988,0.03855748793183869,75.71709497727011,514.8533236428957,2.427308852486033,0.5960091167420608,2.3594438525799544,0.4389016808800859,-0.15384448614345805,0.005271035963584497,-0.3035704382995415,1.447308220842455,5.6983248946351885,7.007941979514038
4.852763733,3.369747899,2.819333333,2.881018519,145.7399843,151.6176975,157.2517157,158.6214866,159.0802236,65.85938056,-52.67141331,11.41046636,-7.743681025,48.7992792,-0.08789543262,-0.04911403994,0.08541488505,1.191630292,0.8516917766,0.9522513535,0.4849390068,1.043200668,1.083811977,0.9866575168,1.066937327,1.074240463,0.6426382412,1.083304464,1.165312201,0.6428460608,0.7215789145,1.059323526,0.9117261125,0.8535014844,0.894064931,1.028010687,0.9930206748,0.9284735004,1.181960564,1.120570244,0.9958436832,1.149643081,1.153994611,0.979682613,0.9246652909,0.1656998431,0.08431228547,0.7211465865,0.06263564417,0.0,0.6848636974,0.0,0.0,0.0,11.0125403,0.0,0.0,0.0,2.018617256,0.4739583333,0.015625,0.02604166667,0.7803921569,0.0300245098,3.709658437,2.018262017,0.9429088387,31.0661429,19.77449303,5.261891555,19.05647134,35.25921319,9.473725908,14.95193556,0.0,40.21348046,21.74487787,12.96557803,11.33111287,5.687386275,52.0212877,0.0,2.783400981,0.0,1.640540121,95.85,0.614829932,0.5538548753,0.04082125604,155.2055286,30.53157844,-3.154877816,-1.840477807,-0.5391049505,0.4722204238,-0.3878206079,3260.296642,1.5,0.00229,-5.95,3.5202414811913894,4.66030342589819,227.5111627148561,5.488377039125107,80.95996871920588,0.01681537577813298,-0.2708894910890375,0.20444514286344095,1.6656749755650306,1.259356088754927,0.8249474711583997,0.9877115315151181,1.07274492337779,1.2006980140075771,1.1478862718928966,1.0037762388989033,0.9042069017879626,0.9938376135697911,0.9520028347899785,1.1005887080613423,7.432333742522175,1.198341848974256,13.063344540216548,10.744059578536508,0.6375490781655742,0.2577528549541619,-0.023867805077796397,0.444264355666618,3.319131566450317,0.24616675941837227,7.856974900945117,-0.017488566571390196,0.08312811376372187,2.6264972266930995,3.596465949877236,2.30254271739358,0.2678161259713144,-0.08517340941190668,4.275452753363429,11.352462346159278,6.297151587427818,48.309484575793434,2.1064591105878945,29.493454446908956,2.623092229820095,-2.8095651292966495,2.6540753418826393,4.443674803280832,32.53968406930513,5.913893607796418,0.405299529843003,0.450207354323504,0.16389586994974564,0.03825883645558913,76.38525685981642,497.3939196005766,1.6504965690633857,0.5839860147371658,1.1708665774914457,0.1188152739478856,-0.4412885787519856,-0.4105429068811943,-0.8931034677753654,2.2458940066864597,2.332253434954782,8.19081787925884
4.822259131,3.016806723,2.568297655,2.384343434,147.1468356,155.7885873,155.1615497,158.3514158,157.6122133,63.32544379,8.112426036,11.58986686,-2.907914201,50.37525144,-0.03542498152,-0.07059744909,0.04835920177,1.52915975,1.051481772,0.8494905065,0.5597102411,0.9813260341,0.8010144578,1.08031409,0.9422308534,0.9532183145,0.6589029751,1.174291721,0.9604565022,1.027330139,1.097649667,0.7876549587,0.9723877494,0.9461106021,0.8158761012,0.8159325465,1.024478648,1.175839812,1.265551793,0.996345469,1.012618695,1.061377077,0.9397553346,1.12396051,0.9824671808,0.2294365405,0.08825062204,0.8081057424,0.0761440227,0.0,0.6915114137,0.0,0.0,0.0,5.865695251,0.0,0.0,0.0,2.065701767,0.4770114943,0.01724137931,0.02298850575,0.7788888889,0.01651340996,3.478842728,2.22159699,1.000751923,28.81008251,9.636772685,5.098681808,18.19910121,11.38785599,4.736862954,25.06523039,0.0,39.52165029,52.31221273,0.0,0.0,0.0,46.0664067,0.0,1.515007169,4.064067143,1.642421604,66.93,0.3819047619,0.3368409864,0.02417989418,62.94211875,25.72135594,-3.488580199,-1.518079313,-0.2357653683,0.3324951081,-0.3109242243,1253.262666,1.42,0.0198,-4.14,3.7784467761221427,2.8201230018647134,223.67216320188214,-1.8265322464399238,107.9239185908026,0.020502385538390566,-0.4196470026608672,0.07237739228298017,1.2386102852909537,1.2480141488822183,0.7797678341272272,0.7066537625698466,0.9029746377751307,0.9253932095479646,1.271502025844076,1.0587793712018299,1.153439980823479,0.9805548323510853,0.9580456074858159,0.9078604628188593,4.971843279640631,1.519026002028461,14.117927192771688,10.803482505241986,0.868701212427945,0.47771828413167294,0.0008599822545177754,0.42473659183759527,0.10709278785631726,-0.21951486396104397,2.4661487651658827,0.008457644169106288,1.3527169985471217,1.2928800056299306,-1.4936037642291173,2.0357327125636595,0.85092707571503,-0.05508638245978084,4.394327869165678,12.483832487241713,19.05740858783597,64.29558528573386,4.260786921862682,21.940074256747735,15.539883985163485,6.263651724877775,3.419542728287004,13.518663945559098,8.698264580211179,0.9335645493153968,0.8057000478570712,0.5952038586671337,0.27348112855352175,0.04106149958567779,75.89063972608416,610.8346223447714,0.479699100919741,0.48783030704461505,1.2776452163203307,-0.12209176940649952,-0.45081344767111964,-0.06960201869847657,-1.042055738149792,1.8652411993953917,5.113302225263172,10.52571061564576
