SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),GATS1i,GATS2c,AXp-0d,JGI4,GATS7i,GATS4s,RNCS,AATS7s,GATS5d,ETA_dAlpha_B,SlogP_VSA3,GATS4i,Mor30m,GATS2d,SMR_VSA1,VSA_EState9,AATS3i,ATSC8dv,EState_VSA5,GATS1v,AETA_beta_ns_d,Mor26m,GATS4dv,AATS6i,ETA_dEpsilon_D,MLOGP,Mor31m,AATS1i,PEOE_VSA6,EState_VSA4,GATS8c,Xc-3dv,GATS3dv,SpDiam_A,SaaS,AATS4i,ZMIC2,ATSC1d,GATS3c,AMID_C,MOMI-Z,GATS5i,AATSC0v,SMR_VSA3,CIC1,GATS6dv,GATS8dv,SMR_VSA9,ATSC7d,GATS7p,SdO,SMR_VSA4,SssS,AETA_alpha,GATS5p,SlogP_VSA4,GATS1d,GATS6s,GATS2i,AATS5d,RNCG,PEOE_VSA4
2.435728067,4.419661774,3.3,2.583333333,149.6808312,59.41398866,-4.111531191,10.57459456,74.31829025,-0.21108114,0.03300170163,0.06358575774,0.0647087092,0.08090229906,-0.1744699482,0.761344676,0.5080385295,0.9788693617,1.072633701,1.081429368,1.092694257,0.8698811343,0.8416496978,0.8949545526,0.9871799589,0.9231413293,0.8996472356,1.013272831,0.8873555863,1.043662247,0.3873629752,0.9889172072,3.059390398,0.1194464028,0.1178511302,0.4831094546,0.441638319,0.1723690676,0.0,0.4386326445,0.0,7.173221676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172144799,0.6153846154,0.2055689007,1.003723493,0.7444444444,3.307143543,4.522711956,1.00085,52.04992968,0.0,15.06663885,11.38785599,0.0,20.16532066,0.0,0.0,0.0,5.917906046,6.196843572,0.0,7.352379035,5.531015771,4.400650106,7.971116459,54.46,1.243055556,0.785,0.4202721088,0.298646542,0.1977985639,0.117808642,0.07777777778,0.02242857143,0.04172629303,220.5921662,21.57875153,-2.92944833,1.333434731,-1.802243402,0.4014621572,-1.345942514,0.4512117674,-0.8389653517,4.19,5.56,-4.98,0.00356,-5.04,0.00308,5.02e-07,1.044514858,1.181540417,0.6897119482,0.02567251462,1.103226678,0.891306778,55.08181869,2.64375,0.8505295836,0.01538461538,0.0,1.136610759,0.2989831553,1.219500751,0.0,0.0,153.1129697,-51.56899811,5.563451492,0.8749905926,0.0,-0.0004833313589,0.9192840973,159.6649304,0.01709401709,2.57,-0.1473803225,144.6864366,44.17930974,33.77213846,1.202472416,0.8087367741,0.9877159692,4.821652195,0.0,155.0960483,27.17618782,11.62570888,0.8358597974,1.754984108,1161.615963,1.018229312,51.64301269,20.16532066,2.216418413,1.011455726,1.208085739,33.77213846,-6.155009452,1.079498083,0.0,0.0,0.0,0.4846153846,0.9438620566,0.0,0.6600765306,0.9375154858,1.087183919,2.873873874,0.1794307015,5.098681808
2.432592644,4.6562983,4.201201201,3.101379157,152.3729238,39.66923156,3.747922438,9.047020724,86.99878328,-0.3326541045,-0.01206801754,-0.02180336847,0.007352210875,-0.03266702409,-0.1314241383,1.274327784,0.4733135227,1.043067884,1.082673062,1.19145394,1.063082686,0.6407214295,0.9259583665,0.8175687187,1.074144081,0.7752595174,1.069006653,1.136562109,1.010657095,0.9052299779,0.4237064003,0.992940763,8.001918144,0.1069538921,0.1178511302,0.6784047875,0.4182003203,0.1102287127,0.0,0.4326497693,0.0,3.518139296,1.56205245,0.0,0.0,3.338854875,0.0,0.0,0.0,0.0,1.847245895,0.66,0.1823027796,1.068019628,0.8111111111,3.902679738,4.764650461,0.483277052,40.78871379,5.316788604,15.06663885,17.57815784,5.316788604,20.16532066,15.7651876,0.0,5.817220841,16.2800128,30.72326485,11.60093989,10.72968941,5.059829195,1.929352149,10.48840552,66.49,1.5625,0.7116666667,0.5689795918,0.3863024376,0.1801303855,0.14,0.08333333333,0.02156565657,0.04068465908,176.1136074,22.71180821,-3.395269926,2.082105077,-1.877218409,1.123916513,-1.276195731,0.1994542751,-0.8074977213,3.8,4.69,-4.85,0.00499,-4.89,0.00455,1.14e-06,0.9777620708,1.117540489,0.6955416231,0.04228571429,1.024605333,1.100771067,15.50598347,3.03899177,1.056184186,0.02,0.0,0.9118948046,0.3500750989,1.205831904,4.390415048,0.0,157.4992747,-14.21743442,12.13273414,0.7472636961,0.06,-0.2283165139,1.073418652,155.8561857,0.04088888889,2.83,-0.2661108443,148.7279603,11.60093989,27.97162548,0.9427804769,0.7959800722,1.023561116,4.842909832,0.0,163.9760886,26.99347139,7.864958449,1.076814317,1.516083216,969.247588,0.9094050775,46.59364857,20.16532066,1.345247776,0.9426669945,1.196234605,11.25737949,-4.837950139,1.103254785,0.0,0.0,0.0,0.48,0.9181425559,12.74095804,0.6850924447,0.7632976463,1.127421676,3.268292683,0.1986672254,5.098681808
2.53064632,4.028846043,3.173913043,3.349436393,150.8544803,34.53177502,-4.395909423,8.555155208,81.71946213,-0.3192135109,-0.04712819563,0.001119923848,-0.05353659644,0.08166073868,0.1029145278,0.8962592858,0.4946435002,1.016109774,0.9164823293,1.029559639,1.17389043,0.6961039815,0.8020933025,0.9164131685,0.8880122343,0.8793902803,1.033563188,0.9422149677,0.9155837368,1.156512358,0.3912031907,0.9878633221,8.001918162,0.1258854745,0.1964185503,0.8139167982,0.2823601614,0.08579236005,0.0,0.433013519,0.0,4.58175979,0.0,0.0,0.0,0.0,9.302000314,0.0,0.0,0.0,1.86900463,0.6413043478,0.2033804814,0.9913910392,0.8117063492,3.465417554,4.452696609,0.7567567568,44.80394345,5.106527395,4.681802935,30.23342235,0.0,19.87099066,4.390415048,0.0,12.42410281,17.9326124,18.19910121,0.0,13.95347282,4.057336939,0.5936595033,7.746935681,50.94,1.569444444,0.6605555556,0.4907482993,0.4036635488,0.1579821744,0.09125,0.06606606607,0.01834876543,0.04499125899,186.364184,18.99837156,-2.786360801,0.4564326463,-1.769456163,0.3667324565,-1.214603604,0.4724233559,-0.5701352505,2.24,3.46,-3.51,0.0959,-2.95,0.349,0.000911,0.9261871142,1.121472217,0.6874430569,0.0429248366,0.8631998611,0.8459317717,128.6423698,3.165674603,1.297457844,0.02960662526,13.15163837,0.9471137703,0.2756642071,1.00419241,9.496942443,0.0,159.0226946,24.63623083,12.13273414,0.8140703953,0.02173913043,-0.1138651724,1.082377803,158.1438382,0.02224810214,2.2,-0.1925699135,145.9284196,24.27512131,22.51475897,0.6863417528,0.5558263275,1.03925099,4.906024121,0.0,156.9169378,25.56972271,8.3834916,0.7890130193,1.648730692,1765.628802,0.9739057768,48.1291803,14.76446326,1.744035811,1.087787438,0.8967450016,22.51475897,-14.31628926,1.115758057,0.0,0.0,0.0,0.4703933747,0.9957593797,5.817220841,0.6263956311,0.6518086096,1.126745047,3.710526316,0.2331526327,5.098681808
2.546942326,4.491588993,2.434210526,2.340095029,157.3117519,109.351717,-22.8616025,14.0238006,98.28621267,-0.2374891435,0.1453269528,0.07663787154,-0.002677874066,0.1054383849,-0.158533627,0.8818327365,0.4718456292,0.8241011926,1.157097223,0.9436127745,1.323457996,0.8054904608,0.9819928471,0.8575412809,0.8623406552,1.134112081,0.8438896506,0.9333000038,0.8985239771,1.18361365,0.4009481735,0.9872569004,3.042185699,0.05759486882,0.2926435952,1.113404975,0.4184429249,0.1288113406,0.0,0.4353712887,0.0,6.320373398,2.206759705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266918462,0.6640625,0.249155046,0.9336929524,0.775,3.399043482,4.794258456,1.159937854,52.42262683,9.467009379,9.665781456,35.29333391,0.0,48.84972038,0.0,0.0,0.0,0.0,0.0,10.08266033,4.920113663,7.422878725,11.54946392,9.917457191,51.77,2.298611111,0.8305555556,0.8187301587,0.6345663265,0.3270817586,0.210632716,0.0697167756,0.01661111111,0.03553559229,106.6429036,28.62357504,-3.904510293,0.1280405033,-2.266669987,0.9200091143,-1.695909788,0.2247291774,-0.7646344652,3.96,4.18,-4.91,0.0052,-4.75,0.00763,1.22e-05,1.426233442,1.576194186,0.6899617195,0.0320521542,0.9971034265,0.9902050675,0.0,2.314814815,0.8825823498,0.01875,13.08951281,1.045996401,0.378919728,1.051563905,0.0,0.0,160.4068955,-153.408949,5.516700718,1.026295351,0.0,-0.1345762037,0.9441140592,162.7812977,0.0,2.71,-0.3028188478,147.3022814,32.05622864,78.56391933,1.115811289,0.9091450214,1.070872638,4.94607165,0.0,157.8429401,29.50407834,20.11654527,1.298240728,1.676636968,3140.245739,1.090675683,51.39271422,29.21545116,2.555152828,0.9841889871,1.279553599,22.51475897,-19.55150884,0.9699695949,0.0,0.0,0.0,0.48125,0.9860784498,6.9237372,0.5745624696,1.081205527,1.161890655,2.905325444,0.1597513465,5.098681808
2.548364003,4.030865044,4.101010101,4.585858586,149.5533264,27.78298611,-3.006835938,9.588727165,55.40018472,-0.474877254,-0.008259964581,-0.02007284096,0.1104630421,-0.2033903866,0.006643695685,0.8856813387,0.5232925738,1.266244331,1.277301196,1.086660175,1.125687252,0.6173316373,0.8094982854,0.9631505734,0.7848640447,0.739191697,1.06381015,1.051650288,0.9322451446,0.707877483,0.4405991588,0.9574770895,7.00881555,0.1385247586,0.4104947254,1.129453377,0.4142664266,0.1700819133,0.0,0.4237097956,0.0,1.935856489,0.6402546296,0.0,0.0,0.0,19.28768366,0.0,0.0,0.0,1.533639141,0.6666666667,0.2336790367,0.8822347369,0.8289855072,3.988608501,4.413909766,0.5860902344,33.44886946,10.21305479,4.794537184,0.0,0.0,31.09727354,0.0,0.0,11.49902367,34.11624697,0.0,0.0,24.73892185,2.967682422,0.0,9.050330552,87.72,2.118055556,0.8755555556,0.3877097506,0.3637329932,0.0987654321,0.06532407407,0.07575757576,0.03242798354,0.04511870673,32.60760975,18.73121702,-3.637890898,1.93128077,-1.392420227,0.3039794051,-0.9447948455,0.3812981665,-0.2548429622,2.17,2.69,-3.37,0.128,-4.24,0.0174,0.391,0.9679658941,0.6628468642,0.6933387359,0.04494623656,0.9997379097,0.8373882666,149.9607166,3.854096521,1.311023813,0.02222222222,0.0,1.079900414,0.115961165,1.046413502,15.00759197,0.0,156.3062105,-47.91493056,34.05128498,0.7253265191,0.04761904762,-0.1129437718,0.9806342579,159.5824823,0.05037957212,0.74,-0.04842567354,146.2763838,11.33678588,17.84926694,0.7955833306,0.8066314647,0.7764188213,4.903290807,1.472753029,158.8644865,28.5542293,7.729492188,0.9398863515,1.394808738,639.2867266,1.070045724,46.74764026,14.59805822,1.011391499,1.230142926,1.4077181,22.75640315,-5.51953125,1.334424776,11.42148636,0.0,0.0,0.4777777778,1.007193033,0.0,0.6776773157,1.011621103,1.378704511,3.534482759,0.2399813599,9.614079702
2.538080078,4.197074624,2.346153846,2.344017094,152.8502441,52.12465374,-1.879501385,8.577072279,60.51029278,-0.4410545484,0.037220738,0.04536017332,-0.1162533099,0.01980245561,-0.0481985837,0.9624978559,0.4684815875,1.050075232,0.9795867011,1.057805643,0.944743083,0.9611229649,0.8299261487,0.8480531296,0.9022954751,1.046840351,1.122128114,0.9988712117,1.070832173,0.9111136049,0.4921294322,1.734393944,3.517051553,0.1180634227,0.3142696805,0.9358308275,0.3656934947,0.1042207808,0.0,0.4221844254,0.0,6.793444192,0.0,0.0,0.0,0.0,0.0,10.95591545,0.0,0.0,2.071990741,0.7065217391,0.2221076636,0.9064796348,0.8188405797,3.480525949,4.523986066,0.7239414475,41.73863277,14.04082556,4.983978521,11.38785599,9.473725908,21.327999,0.0,0.0,6.792942306,0.0,0.0,14.45770443,0.0,3.968240793,1.28704234,8.047178597,49.17,1.513888889,0.6047222222,0.3501587302,0.2777777778,0.06627928949,0.02500771605,0.06267806268,0.01727777778,0.04909011268,81.0367584,22.80739312,-2.989618915,0.1699210399,-2.082195593,0.4610090612,-1.281841995,0.3948251619,-0.4033257034,2.48,3.43,-3.71,0.0595,-3.16,0.213,0.000698,1.304927117,1.254815702,0.6619740814,0.03571895425,0.9681489699,1.047038101,111.7397811,2.5,1.359079402,0.02753623188,12.96557803,1.044136637,0.2180561449,0.922158572,9.473725908,0.0,157.4491661,-23.85872576,0.0,0.8770198874,0.0,-0.06654262156,1.149298117,155.8440342,0.0,1.6,-0.09397003003,144.8697502,6.066367068,59.35506329,1.053221326,0.5273052045,1.03867693,4.920619776,0.0,156.5676654,26.86770968,9.083102493,0.8317573953,1.667782255,1611.221159,1.137258221,48.74890143,14.53505669,1.767401565,1.021924076,1.133609767,34.14425914,-5.56232687,1.143640921,0.0,0.0,0.0,0.4724637681,1.015335348,0.0,0.5477922078,1.015676246,1.079616888,3.772151899,0.232031317,0.0
2.603792083,4.098914982,1.284615385,2.403205128,153.4498709,73.05070167,-6.338614758,10.66296538,73.49888513,-0.2460706911,-0.01359643257,-0.1012502516,-0.02498689981,0.01965797203,-0.07748350216,0.7758602045,0.514504008,1.317710224,1.172019821,1.342418301,1.131561479,0.8387321791,0.8587260626,0.8173282209,1.110240303,1.043163929,1.060562626,1.187941124,1.028400998,1.012651103,0.3848500927,0.9876685073,6.002696249,0.1230406646,0.1466088019,1.125883558,0.585351958,0.3550137732,0.07216878365,0.4288988743,0.0,5.916917819,0.0,-0.03033056973,0.0,0.0,10.07462764,0.0,0.0,0.0,2.005871638,0.64,0.240937234,0.8987880388,0.7756410256,3.627693238,4.748752618,0.8058362336,38.35060823,5.106527395,14.64975998,17.99473795,0.0,31.46185114,0.0,0.0,17.93977848,0.0,12.39368714,5.098681808,14.96955819,3.585102986,7.250901544,9.154781551,63.83,3.020833333,1.2475,0.7348752834,0.4913194444,0.315696649,0.0625,0.07407407407,0.02901162791,0.03429958884,14.98413282,16.41095012,-2.635297057,0.6078527095,-2.190412308,0.3662864643,-1.041154275,0.2632408405,-0.5405870252,2.12,3.56,-3.55,0.0933,-3.09,0.271,0.000188,1.22286065,1.11792625,0.7041633411,0.04472868217,1.141508517,0.7067280344,138.4694054,2.697265625,1.173851063,0.02266666667,6.544756406,1.000595834,0.1819037362,1.421100713,5.106527395,0.0,154.6962972,-64.73200543,0.0,0.9653608987,0.0,0.0224470962,0.9756179025,157.6651255,0.01902564103,1.52,-0.08627962816,146.4008444,19.91384147,40.44737137,0.9743989514,1.683183489,0.9738995535,4.999997217,0.0,161.9397171,25.34629145,16.77320054,0.9702203012,1.653667298,1544.866915,0.9703716258,50.88720075,19.74844179,1.926895614,1.255795967,1.010260906,22.51475897,-24.46401086,1.271741497,0.0,5.414990469,0.0,0.4773333333,0.8383844654,12.33872767,0.7489281046,0.8106780575,1.12957305,3.094488189,0.2317427121,5.098681808
2.480021592,4.550656233,4.371900826,2.778007346,151.6176975,65.85938056,-12.73905304,11.84938605,86.5684814,-0.4931476503,0.01611830522,0.02114506124,0.0463526317,-0.08993584574,-0.02720955583,1.194879826,0.4849390068,0.902366271,1.106359473,1.022522916,1.160524704,0.6443054162,0.7096272969,0.894064931,0.9478822678,0.9791240048,0.9778592516,0.9958436832,1.059981591,1.010402472,0.4923764485,0.911336655,6.027276895,0.08440806613,0.2140761751,0.8422514231,0.2749716524,0.06263564417,0.0,0.4369169246,0.0,8.217851263,0.0,0.0,0.0,3.351690497,0.0,11.01344293,0.0,0.0,2.021312773,0.6640625,0.2034152444,1.097410436,0.7803921569,3.747394286,4.822747465,0.9051729896,55.08015951,19.77449303,4.983978521,35.25921319,14.79051451,21.74487787,5.687386275,0.0,6.792942306,17.85771973,12.13273414,24.7035745,12.3255002,0.8555948724,2.813238391,10.96278745,95.85,1.479166667,0.8475,0.5723809524,0.6163548753,0.2590230537,0.221882716,0.06222222222,0.01883333333,0.04591658196,116.986228,31.61680521,-2.836778123,1.119007042,-2.752312626,0.6963193037,-1.854239339,0.2962874711,-0.8881260184,4.23,5.38,-5.27,0.00229,-5.95,0.000471,1.68e-07,1.181960564,1.19064646,0.6848636974,0.04172839506,0.9510261388,1.083115348,154.5240183,2.760304659,1.157983193,0.02604166667,12.96557803,1.138506566,0.4447921076,1.101665556,9.473725908,0.0,157.2517157,-62.31505874,0.0,0.8535014844,0.015625,-0.5434571371,1.093527423,159.0996635,0.0300245098,1.5,-0.3922014872,145.7399843,12.99010427,52.0212877,0.9827519255,0.7211465865,1.058574152,4.852686175,0.0,158.6400265,30.22208543,11.41046636,0.8361713343,1.640581622,3034.587562,1.167247071,48.7992792,14.95193556,1.980526168,0.9586465087,1.100102523,40.21348046,-9.558561766,0.9455925636,0.0,0.0,0.0,0.4739583333,1.015444258,11.33111287,0.6426382412,0.5929496297,1.120570244,3.336134454,0.1658880819,5.261891555
2.477181776,4.590853691,4.430107527,2.692254082,148.7295007,56.50175278,0.1234567901,14.41954964,94.99327266,-0.3033830078,0.0123279754,-0.06126183427,-0.1051338299,-0.02722528681,-0.02604596601,0.9774323183,0.5139635362,1.068741554,1.089840215,1.120611702,1.107031655,0.5393674829,0.802499793,0.875056236,1.021366643,0.7627314921,0.9028503817,1.035252418,1.006584837,0.9794432969,0.398249815,0.9113304311,6.027277283,0.07939366519,0.09622504486,0.8097178565,0.2749716524,0.0761440227,0.0,0.4364434561,0.5931506338,5.882148834,2.003993644,0.0,0.0,3.202282638,0.0,0.0,5.588765249,0.0,2.11799898,0.6323529412,0.1860662197,1.188328966,0.7647619048,3.594016263,4.759064585,0.9958229169,63.31571963,5.316788604,14.64975998,29.38805792,5.316788604,24.73694389,5.687386275,0.0,0.0,17.09671,18.32957771,27.56242533,18.24704425,3.790623783,2.357472077,10.21799068,79.42,2.284722222,1.111666667,0.7821315193,0.536529195,0.4323664651,0.288757716,0.05450733753,0.02223333333,0.03462954091,11.99788995,28.71846822,-4.19078643,1.644453716,-2.390437255,0.8085817689,-1.497823673,0.1242136726,-0.9699097829,4.48,5.93,-5.71,0.000899,-6.54,0.000132,6.69e-08,1.023208031,1.203121644,0.6909702525,0.0381372549,1.041336271,0.943238899,26.09951296,2.762571515,1.096601154,0.007843137255,6.544756406,1.034588902,0.2796186624,1.178644183,0.0,0.0,154.0665194,10.55845146,0.0,0.7862862821,0.01470588235,-0.7532930285,1.074661027,156.7813352,0.01366946779,2.2,-0.3028647485,144.2776369,36.48334172,44.79899817,1.064964266,1.017758715,1.078877885,4.876787905,0.0,155.7138691,32.26806089,9.419753086,1.175643226,1.663244827,2587.664503,1.116652128,49.93867788,19.74844179,2.160871239,1.126369123,0.9422504852,28.58398029,-7.481481481,1.054892253,0.0,0.0,0.0,0.4921568627,1.124505581,18.25485007,0.7145084373,0.9394461388,1.172443263,3.43220339,0.1655701404,10.36057336
2.479141095,4.559241528,5.0,2.978291317,155.6255508,74.97256516,1.452331962,11.62192014,91.91103692,-0.5244068093,0.09664664942,-0.004431026804,-0.08853737145,-0.09584242769,0.166211873,1.208000989,0.4644908296,0.9330959317,1.042322741,0.9512283556,1.037755226,0.6312401175,0.7999070739,0.831777339,0.9943804193,1.021414554,0.95791051,1.056267058,1.030536375,1.004837943,0.4545428107,0.9776678664,7.008274488,0.1146963115,0.2140761751,0.8558461486,0.3928227826,0.07754276402,0.0,0.4351807591,0.5108713435,5.298232566,0.0,0.0,0.0,3.311170372,0.0,4.801673642,0.0,0.0,1.971365934,0.6818181818,0.2100980799,1.081465046,0.800952381,3.84122157,4.97638565,0.7785018522,53.67426737,15.03763008,4.983978521,36.29978942,10.74258,39.37848628,5.687386275,0.0,5.969305288,12.1082079,23.20801373,9.720841475,5.027141003,8.049250038,2.381728836,10.43192897,109.6,1.854166667,0.8752777778,0.654829932,0.5755385488,0.2711404006,0.2940740741,0.06837606838,0.0182349537,0.04752829273,35.42594154,31.13332434,-5.100805941,0.3912943702,-2.950510437,0.789081384,-1.633803195,0.3643805406,-0.8153272077,2.53,2.7,-4.08,0.0367,-4.18,0.0289,0.000106,1.300582885,1.127304941,0.6904812668,0.04078703704,0.9462800302,1.458352389,60.67773073,2.809216193,1.124961548,0.03131313131,11.28161936,1.078017312,0.4308054436,1.102822716,9.531400138,1.365406853,157.8651086,45.66529492,13.4483329,0.8795457303,0.01515151515,-0.1974132498,1.143905565,161.8859586,0.03036075036,1.89,-0.2378230414,148.9538979,18.20875424,46.02638289,0.6649033465,0.7982445288,1.060759262,4.848810246,0.0,160.1684534,29.15388612,13.08367627,0.9610463085,1.522152121,2332.661741,1.175033439,47.17769406,25.38663948,1.913665932,1.020339891,0.8158215796,11.38785599,-3.727366255,0.9122015486,11.81577396,4.992404733,0.0,0.4686868687,1.102074418,13.08951281,0.6451241259,0.8819613734,1.129639151,3.386554622,0.158205242,5.425791397
2.489627297,4.709614217,5.946540881,3.307215234,158.8268799,60.58737778,-5.3664,13.79356912,155.8225756,-0.5276620063,0.4667276892,0.01767458518,0.05250629878,-0.05716231825,0.02665557371,0.9127026475,0.405811396,1.040350064,0.9484927725,0.9907543174,1.081549593,0.3604475448,0.5288463461,0.8465979244,0.9965082625,0.8029707665,0.9269986274,0.8982886913,0.573429662,0.8429112737,0.5022292222,0.977831141,8.007391374,0.1685072163,0.2140761751,0.8817096458,0.8258354845,0.1406041932,0.00449957706,0.4282896881,0.1976551608,3.368204297,0.6656086559,-4.405643132,0.0,2.934908037,0.0,0.0,5.490956541,0.0,1.889842385,0.6691176471,0.1903907265,1.208636827,0.8717006803,3.782683189,4.843074189,0.8007820003,59.89821784,5.316788604,4.983978521,11.25737949,5.316788604,34.47495837,18.85863142,11.73975001,5.112436885,22.72241949,16.90908504,12.21787344,11.89718754,0.6051336902,1.888115468,8.909425461,72.93,2.229166667,1.271111111,0.7756462585,0.8012329932,0.4348702444,0.267191358,0.07936507937,0.02594104308,0.0353565921,0.2803844331,34.27874728,-5.31934768,1.231986124,-2.236616815,1.50560649,-1.239729512,0.6454819476,-1.239487994,4.46,4.42,-5.79,0.000773,-6.38,0.000198,2.85e-06,0.9498797175,0.8954994875,0.7021078894,0.04319172113,0.8011644097,0.9790472807,24.89467075,3.303363332,1.002411818,0.02969187675,6.176298517,1.034010057,0.4654530261,1.058467742,13.17124514,0.0,157.7889795,26.04551111,23.14185715,0.8021584919,0.01470588235,-0.2845050735,1.06184492,160.8583299,0.01681472589,3.56,-0.05849205447,150.4066888,6.066367068,28.95356512,0.7124846877,1.01599569,0.9222310086,4.85933536,0.0,161.9305644,34.82509604,6.1024,1.011620751,1.42462227,2684.64687,0.923940311,44.66730801,29.36252149,1.861173001,0.8936402483,0.8368552088,22.51475897,-10.7808,1.133841376,0.0,0.0,0.0,0.4703081232,0.9351972484,6.9237372,0.9016577061,0.3237365134,0.8609593657,3.570093458,0.1340544584,23.36860876
2.483220901,4.616454563,5.036036036,3.060810811,157.5474193,54.6384,-7.7476,11.09543257,127.9140774,-0.4433256323,-0.001970284238,0.02505710133,0.08533710262,-0.03166865434,0.01943746072,1.205508879,0.4652399709,0.9200525224,1.00756112,0.9555324881,1.129865338,0.6007089793,0.870103561,0.9144217359,0.9833939999,0.9555020638,0.9217125538,0.9737986572,0.7886498985,0.9933429702,0.4067590278,0.9925253564,8.002960574,0.06905223839,0.2140761751,0.9349875773,0.5594894492,0.1081377858,0.0,0.430872001,0.8346478962,2.454837658,0.0,0.0,0.0,6.102862782,0.0,0.0,0.0,0.0,1.758721429,0.685483871,0.206097908,1.07948729,0.812605042,3.981147632,4.995728751,0.6481274391,46.93284082,10.30076712,10.43470392,35.00785466,10.74258,32.46515906,14.46821637,0.0,24.3449737,34.28750275,37.52774084,4.983978521,4.907825381,7.329795117,1.893049032,11.31181214,81.23,1.791666667,0.8891666667,0.6376417234,0.6884212018,0.4041635173,0.245941358,0.08,0.02067829457,0.04875387616,340.6406445,32.54069769,-3.300392342,1.018688079,-2.729151097,0.7579477917,-1.780355747,-0.08957225305,-0.7870082005,2.88,3.55,-4.33,0.0196,-4.25,0.0238,3.19e-05,1.083167515,1.222267084,0.6894086529,0.04439276486,0.9052767932,1.232122093,32.14371601,3.267568851,1.085707475,0.03640552995,6.544756406,1.048362729,0.199278872,1.175059952,8.780830095,0.0,163.9501948,4.3056,12.13273414,0.8474360554,0.04838709677,-0.1606903739,1.215562686,164.2447909,0.04960693955,2.78,0.003629710523,151.5397617,18.20875424,5.57310453,1.049787704,0.7796250903,1.093141008,4.86411098,0.0,165.6773776,30.1954073,9.5936,0.9163680588,1.493523353,3323.706211,0.9814319086,46.38335578,25.38663948,1.662708558,0.8562393154,0.8756320352,11.38785599,-9.3572,0.9364601387,0.0,4.992404733,0.0,0.46359447,1.037142727,18.55817888,0.7269941622,0.4908363559,1.097325073,3.495327103,0.137098969,0.0
2.482936404,4.362765158,2.835051546,2.326874125,152.7064416,65.15984037,-6.622400756,15.55058893,82.81560826,-0.5782421107,0.0683976972,-0.126644421,0.1387177127,-0.04472322984,-0.02403246151,1.150342608,0.4875452438,1.039107772,1.079706915,1.132159905,1.139437333,0.6202846962,1.226384321,0.8483259098,0.8803640824,0.8131694162,1.086480165,0.916839684,0.9436508976,0.9934473862,0.4022260874,0.9776267537,7.008271118,0.1039261862,0.3319273053,0.7727998196,0.2749716524,0.1110709264,0.0,0.4378453864,0.04925768629,5.672261043,2.143746338,0.0,0.0,2.654100432,0.0,0.0,0.0,0.0,2.137684529,0.6574074074,0.245972114,0.858684665,0.7862068966,3.955323576,4.952591032,0.5709709241,40.52094163,10.30076712,4.794537184,21.4210879,5.316788604,32.8907658,0.0,0.0,5.907179729,12.84164325,29.72124374,4.983978521,5.590700534,1.953842416,1.986084877,9.997070013,83.56,1.576388889,0.7327777778,0.5814512472,0.4089073129,0.3409312799,0.185941358,0.06878306878,0.0198048048,0.0398400264,75.92134323,27.7772158,-5.002244807,1.903169066,-2.371183769,0.5919023433,-0.5511233934,0.4614997091,-0.4810664381,3.21,6.49,-4.39,0.0164,-5.82,0.000597,8.86e-06,1.16807596,0.9698239584,0.6963983015,0.03671171171,1.03260033,1.37614399,42.09305619,2.58586205,1.063544153,0.0,11.21535881,1.033731113,0.1141317098,1.031716364,4.794537184,1.658537383,158.2126298,-16.86725478,0.0,0.8356615394,0.0,-0.2435168652,1.138834485,156.7398841,0.03601532567,1.1,0.1226979139,146.0578528,6.066367068,50.11470593,0.8425239805,0.8603172599,1.186736467,4.831074097,3.220442956,158.1276848,29.55684488,11.63090737,1.078070599,1.470065027,2820.732543,1.003833621,52.2001832,25.25270269,1.56823838,1.010423051,0.9289594964,21.95893118,-10.2452741,0.9864876842,11.46402478,0.0,0.0,0.5,0.8369413001,6.9237372,0.6553504457,0.5588952402,1.112008543,3.322916667,0.1702540293,0.0
