pIC50,AATS8dv,AETA_beta_s,AETA_eta_F,AETA_eta_L,ATSC0i,ATSC0p,ATSC8d,AXp-1d,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,ESOL_Log_S,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,FPSA3,GATS1p,GATS3v,GATS4c,GATS5dv,GATS6d,GATS6i,GATS7d,GGI3,GGI5,GGI8,GGI9,IC2,JGI2,JGI5,MATS1c,MATS2s,MATS3s,MDEC-33,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,PEOE_VSA2,RPCS,SaaaC,SaasC,SdS,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SpMax_A,SsOH,SssNH,SssssC,VE1_A,VSA_EState3,VSA_EState7,XLOGP3,Xc-5d,Xch-5d,Xch-7d,ZMIC1
7.801342913,4.499064721,0.6666666667,0.9589777583,0.2225054328,83.86680723,13.36390641,-6.646446356,0.4309705789,0.000514,0.3979084352,0.9929414619,3.057283058,-5.44,0.0,0.0,6.544756406,22.68423376,21.56889693,0.03864671877,0.7812320436,0.9970488836,1.134523371,1.011539262,1.056333682,0.9701643409,1.185769306,1.479166667,0.7225,0.2590230537,0.211882716,4.803860926,0.06481481481,0.01720238095,-0.5549134885,0.03433761906,-0.05894721605,8.797257867,2.389076642,-2.514754953,0.8133898082,0.1133213651,-0.5950689764,4.983978521,69.020558,0.0,6.373300763,0.0,4.47,2.61e-05,10.74258,2.478903901,0.0,3.429276266,0.0,4.498947703,6.755289487,8.321184976,4.49,0.2749716524,0.2140761751,0.8910669595,52.81114793
8.4,5.272727273,0.68,1.080337712,0.1802456283,91.63511247,8.699041447,4.89125,0.4326497693,0.183,0.4226659387,0.9929407581,8.001918197,-3.72,5.817220841,5.693927995,5.693927995,35.40506779,0.0,0.04378559589,0.9951922663,0.9115842958,0.9427036974,1.126584574,0.9030717464,1.009469959,0.872040872,2.097222222,0.6630555556,0.2048217435,0.18,4.743942708,0.07222222222,0.02072048611,-0.270498605,0.02076005042,-0.04371939872,8.191064404,0.686694343,-2.109340779,1.01053964,0.488134544,-0.7253544186,14.64975998,157.7008641,1.688794654,2.696545863,0.0,2.96,2.79e-05,5.316788604,2.448407349,0.0,3.327026172,0.0,4.263284078,7.553723169,5.059039433,2.19,0.3539449579,0.09622504486,0.7074739059,42.45952162
7.886056648,4.706896552,0.671875,1.054107104,0.2116649676,91.01694804,11.4810563,-1.511569954,0.4323245357,0.0653,0.3982996249,0.9729364532,7.008272924,-3.95,0.0,5.783244946,12.1082079,17.99901679,4.983978521,0.04232485035,0.9723684624,0.9805301307,1.240983269,0.9327185025,0.8997378311,1.013488229,1.024892203,1.854166667,0.8475,0.2711404006,0.2940740741,4.783786492,0.06535947712,0.01842391304,-0.4910888196,0.0634784885,-0.1344468759,10.43192897,1.263984359,-2.357136065,0.9193986469,0.4777827356,-0.7739136444,9.778515705,89.64621106,0.0,5.643342123,0.0,3.16,5.46e-05,10.74258,2.479111826,0.0,3.342632958,0.0,4.547271052,5.067479328,8.094760321,2.36,0.441638319,0.2140761751,0.8558461486,53.36039613
7.600326279,4.96369637,0.6612903226,1.01649212,0.2145229825,89.29566889,12.71693028,-4.57421875,0.4340286995,0.00137,0.4000619568,0.9113366495,6.027276383,-4.8,0.0,0.0,12.1082079,22.41206547,15.2298486,0.04076071143,0.8249962609,1.010419693,1.079781584,0.9616662427,1.023437312,1.053888665,1.167701863,1.729166667,0.7294444444,0.2711404006,0.269382716,4.808208073,0.0589569161,0.01657828283,-0.534469659,0.007354266045,-0.04856010877,9.113837606,0.8282217775,-2.325355846,0.7125648658,0.3562841817,-0.5431504472,4.983978521,83.06668144,0.0,6.108027334,0.0,3.87,8.47e-05,10.74258,2.479015615,0.0,3.394801587,0.0,4.520309251,15.04194062,8.167796294,3.59,0.2749716524,0.2140761751,0.8666591913,52.66568821
7.045757491,2.926666667,0.7023809524,0.8792658529,0.2126786451,59.12577217,9.736884089,3.107438017,0.4251462474,0.0131,0.4921488045,0.9929424288,4.005301525,-3.6,0.0,6.792942306,5.948339281,11.33678588,15.20739338,0.06204153058,0.8186337557,0.9613799912,0.846022564,0.9678173121,1.16057971,1.152286989,1.16101949,1.451388889,0.5416666667,0.1222206475,0.055625,4.513794877,0.06984126984,0.0193452381,-0.6089468803,0.171928784,-0.2457846505,9.398776366,0.0149949016,-1.919094446,0.5550759974,0.6951549711,-0.6072280764,0.0,96.10539747,0.0,6.169059508,0.0,3.8,0.00347,15.20739338,2.476523727,0.0,0.0,0.0,4.228221225,2.83055986,0.0,2.32,0.2749716524,0.3319273053,0.7572309881,33.27801093
7.958607315,4.669642857,0.671875,1.05455163,0.2094889322,92.73080558,11.06714203,-3.573964497,0.4358612357,0.0503,0.3972912859,0.9110327994,6.027275724,-3.91,0.0,0.0,12.96557803,5.008912524,10.24587008,0.04322852375,0.9479623955,1.008991876,1.184204923,0.9679134186,0.9325317604,0.9959756759,1.113510911,1.729166667,0.7572222222,0.2711404006,0.269382716,4.944974093,0.05777777778,0.01646135266,-0.4788635202,0.01338942961,-0.1466576186,9.113837606,0.602168896,-2.751063629,1.229170035,0.285008378,-0.7404977699,4.983978521,86.74498028,0.0,6.10834007,0.0,3.14,3.76e-05,10.74258,2.479029471,0.0,3.388982164,0.0,4.526849527,14.05978464,8.514958963,2.33,0.2749716524,0.2140761751,0.8666591913,52.34991594
7.236572006,4.699186992,0.6893939394,1.066167658,0.2122635027,93.53331602,12.11772381,-1.710778061,0.4366629633,0.0342,0.4305728338,0.9871956667,3.515313479,-4.15,0.0,0.0,18.04378007,19.22850761,19.44168295,0.05175897252,1.087333155,0.9469667197,1.193336088,1.154795017,0.7923909579,1.02840643,0.9080256024,2.166666667,0.9030555556,0.4011558327,0.309382716,4.874057377,0.07264957265,0.01881365741,-0.4221932456,-0.02696315477,0.0385369182,11.14244263,1.592015608,-2.631215133,0.9125688076,0.306286702,-0.8999377555,4.983978521,110.3778781,0.0,6.257209449,0.0,2.83,7.11e-05,20.21630591,2.480066464,0.0,3.388836661,0.0,4.664261695,5.121473988,8.130644411,2.62,0.4110544159,0.2140761751,0.8931456284,52.72511141
5.397940009,0.9871794872,0.625,0.9154742613,0.2092807627,62.0865036,9.055523783,-7.512820513,0.4288138676,0.0235,0.384262629,0.992941462,3.040345304,-4.42,0.0,0.0,0.0,0.0,5.098681808,0.03481117118,0.9358679917,0.9747042048,0.9121688662,1.163828941,1.16420141,1.015064301,1.325107296,1.569444444,0.5980555556,0.1456364953,0.065625,4.221049014,0.06790123457,0.01758986928,-0.1433039918,0.1321687775,-0.1029287,7.746935681,0.3287762346,-1.689679101,0.5104938411,0.3633409504,-0.5165295323,9.665781456,63.24679325,0.0,7.706377262,0.0,4.18,0.00018,0.0,2.529904177,0.0,0.0,0.0,3.992545729,4.792558107,4.30055839,3.75,0.2823601614,0.1964185503,0.8383245664,44.45880756
6.420216403,5.12745098,0.65625,0.9493344276,0.2007314057,57.82542362,11.14263216,-5.87755102,0.4309393182,0.0001,0.4159753672,0.9877778018,3.513558004,-5.99,0.0,0.0,10.04526663,23.75792957,27.93874273,0.03196227456,0.712569651,0.9452846976,0.9245754705,0.9068803068,1.026873767,0.9847885785,1.244601889,1.701388889,1.004166667,0.1793981481,0.1125,4.31767239,0.07407407407,0.03719135802,-0.3973774462,-0.1609845892,0.02923898127,7.108679771,2.766060109,-1.448137018,1.062891643,0.9279656807,-0.5619087632,0.0,58.06094364,0.8072543724,5.534316998,0.0,5.35,1.81e-05,4.736862954,2.492512437,0.0,0.0,0.0,4.15988082,6.561971568,1.903736125,5.4,0.3309330933,0.1924500897,0.8428254316,49.86538891
7.37675071,5.167901235,0.6666666667,0.9486447811,0.250969533,85.4754979,17.23879462,-17.15555556,0.4235849189,5.18e-05,0.4606145107,0.9725391961,7.009375612,-4.64,18.42124142,4.320534086,27.89828482,27.99457095,33.14072864,0.04288968893,0.6568369435,0.8368710361,1.113529764,1.061952688,1.057625348,0.9190690932,1.208504014,3.069444444,1.115555556,0.4613803855,0.4122067901,4.922749975,0.07060185185,0.02231111111,-0.6289348213,0.1428770549,-0.0940956818,13.77107221,2.697901141,-1.986045392,0.3776546361,0.8007268473,-0.2473288575,14.4889841,32.85122299,0.7375824358,3.757711289,5.205926291,3.66,0.0967,5.733667477,2.557663321,9.056324159,0.0,0.0,4.512952422,14.82098695,3.944362987,3.09,0.6015447178,0.4890621455,1.472161476,44.66875368
8.568636236,2.361111111,0.675,0.818599861,0.2191274243,59.08028869,11.15420007,4.506666667,0.4265070908,0.00144,0.4018965162,0.9938484478,3.042257683,-4.35,0.0,0.0,0.0,29.00089183,0.0,0.04512430783,0.7049828707,0.9558804023,1.018005231,1.065085311,1.16221374,1.004127101,0.9810895212,1.034722222,0.4061111111,0.09097064752,0.055625,4.523231429,0.07407407407,0.0169212963,-0.4914573448,-0.01688861458,-0.1339023504,7.376268394,1.20865904,-1.689858583,0.4450662365,1.056400907,-0.8413175583,0.0,188.433127,2.211368234,5.003452591,0.0,5.77,0.000228,0.0,2.459286405,0.0,0.0,0.0,4.186790889,2.989206664,1.720505008,3.31,0.2749716524,0.3535533906,0.6886438216,38.33953136
7.091514981,3.146551724,0.625,0.9223919635,0.2512699138,92.36692616,13.96957233,-2.777777778,0.4407029439,2.39e-05,0.3916367227,1.734391199,3.510571965,-6.4,0.0,0.0,0.0,6.196843572,4.736862954,0.0426121437,1.016844473,0.9535737615,0.9047828001,0.959878699,1.04406662,0.8694272582,1.074446387,1.055555556,0.8405555556,0.2091364324,0.154683642,4.568494554,0.06018518519,0.01954780362,-0.2549440264,0.07470262557,0.1433401104,6.999128773,2.45064358,-2.364387565,0.8165463797,0.422009738,-0.8995190968,15.06663885,296.2361395,0.0,6.653062014,0.0,6.38,5.02e-08,4.736862954,2.434970856,0.0,0.0,0.0,4.409315887,7.392746814,13.58968151,6.13,0.2749716524,0.1178511302,0.5660912809,61.74249516
7.494850022,3.3,0.6153846154,1.003723493,0.2055689007,74.31829025,10.57459456,-4.111531191,0.4386326445,0.00308,0.3873629752,0.9889172072,3.059390398,-4.98,0.0,0.0,5.917906046,6.196843572,0.0,0.04172629303,0.9231413293,0.9871799589,0.761344676,0.9788693617,1.081429368,0.8873555863,1.092694257,1.243055556,0.785,0.1977985639,0.117808642,4.522711956,0.07777777778,0.02242857143,-0.21108114,0.03300170163,0.06358575774,7.971116459,1.333434731,-1.802243402,0.4014621572,0.4512117674,-0.8389653517,15.06663885,220.5921662,0.0,7.173221676,0.0,5.56,5.02e-07,0.0,2.435728067,0.0,0.0,0.0,4.419661774,7.352379035,5.531015771,4.19,0.441638319,0.1178511302,0.4831094546,52.04992968
7.8,4.201201201,0.66,1.068019628,0.1823027796,86.99878328,9.047020724,3.747922438,0.4326497693,0.00455,0.4237064003,0.992940763,8.001918144,-4.85,0.0,5.817220841,16.2800128,30.72326485,11.60093989,0.04068465908,0.7752595174,1.074144081,1.274327784,1.043067884,1.19145394,1.010657095,1.063082686,1.5625,0.7116666667,0.1801303855,0.14,4.764650461,0.08333333333,0.02156565657,-0.3326541045,-0.01206801754,-0.02180336847,10.48840552,2.082105077,-1.877218409,1.123916513,0.1994542751,-0.8074977213,15.06663885,176.1136074,1.56205245,3.518139296,0.0,4.69,1.14e-06,5.316788604,2.432592644,0.0,3.338854875,0.0,4.6562983,10.72968941,5.059829195,3.8,0.4182003203,0.1178511302,0.6784047875,40.78871379
5.581698709,3.173913043,0.6413043478,0.9913910392,0.2033804814,81.71946213,8.555155208,-4.395909423,0.433013519,0.349,0.3912031907,0.9878633221,8.001918162,-3.51,0.0,12.42410281,17.9326124,18.19910121,0.0,0.04499125899,0.8793902803,0.8880122343,0.8962592858,1.016109774,1.029559639,0.9155837368,1.17389043,1.569444444,0.6605555556,0.1579821744,0.09125,4.452696609,0.06606606607,0.01834876543,-0.3192135109,-0.04712819563,0.001119923848,7.746935681,0.4564326463,-1.769456163,0.3667324565,0.4724233559,-0.5701352505,4.681802935,186.364184,0.0,4.58175979,0.0,3.46,0.000911,0.0,2.53064632,9.302000314,0.0,0.0,4.028846043,13.95347282,4.057336939,2.24,0.2823601614,0.1964185503,0.8139167982,44.80394345
6.913640169,2.434210526,0.6640625,0.9336929524,0.249155046,98.28621267,14.0238006,-22.8616025,0.4353712887,0.00763,0.4009481735,0.9872569004,3.042185699,-4.91,0.0,0.0,0.0,0.0,10.08266033,0.03553559229,1.134112081,0.8623406552,0.8818327365,0.8241011926,0.9436127745,0.8985239771,1.323457996,2.298611111,0.8305555556,0.3270817586,0.210632716,4.794258456,0.0697167756,0.01661111111,-0.2374891435,0.1453269528,0.07663787154,9.917457191,0.1280405033,-2.266669987,0.9200091143,0.2247291774,-0.7646344652,9.665781456,106.6429036,2.206759705,6.320373398,0.0,4.18,1.22e-05,0.0,2.546942326,0.0,0.0,0.0,4.491588993,4.920113663,7.422878725,3.96,0.4184429249,0.2926435952,1.113404975,52.42262683
6.910094889,4.101010101,0.6666666667,0.8822347369,0.2336790367,55.40018472,9.588727165,-3.006835938,0.4237097956,0.0174,0.4405991588,0.9574770895,7.00881555,-3.37,0.0,11.49902367,34.11624697,0.0,0.0,0.04511870673,0.739191697,0.7848640447,0.8856813387,1.266244331,1.086660175,0.9322451446,1.125687252,2.118055556,0.8755555556,0.0987654321,0.06532407407,4.413909766,0.07575757576,0.03242798354,-0.474877254,-0.008259964581,-0.02007284096,9.050330552,1.93128077,-1.392420227,0.3039794051,0.3812981665,-0.2548429622,4.794537184,32.60760975,0.6402546296,1.935856489,0.0,2.69,0.391,0.0,2.548364003,19.28768366,0.0,0.0,4.030865044,24.73892185,2.967682422,2.17,0.4142664266,0.4104947254,1.129453377,33.44886946
6.337242168,2.346153846,0.7065217391,0.9064796348,0.2221076636,60.51029278,8.577072279,-1.879501385,0.4221844254,0.213,0.4921294322,1.734393944,3.517051553,-3.71,0.0,6.792942306,0.0,0.0,14.45770443,0.04909011268,1.046840351,0.9022954751,0.9624978559,1.050075232,1.057805643,1.070832173,0.944743083,1.513888889,0.6047222222,0.06627928949,0.02500771605,4.523986066,0.06267806268,0.01727777778,-0.4410545484,0.037220738,0.04536017332,8.047178597,0.1699210399,-2.082195593,0.4610090612,0.3948251619,-0.4033257034,4.983978521,81.0367584,0.0,6.793444192,0.0,3.43,0.000698,9.473725908,2.538080078,0.0,0.0,0.0,4.197074624,0.0,3.968240793,2.48,0.3656934947,0.3142696805,0.9358308275,41.73863277
5.849857838,1.284615385,0.64,0.8987880388,0.240937234,73.49888513,10.66296538,-6.338614758,0.4288988743,0.271,0.3848500927,0.9876685073,6.002696249,-3.55,0.0,17.93977848,0.0,12.39368714,5.098681808,0.03429958884,1.043163929,1.110240303,0.7758602045,1.317710224,1.342418301,1.028400998,1.131561479,3.020833333,1.2475,0.315696649,0.0625,4.748752618,0.07407407407,0.02901162791,-0.2460706911,-0.01359643257,-0.1012502516,9.154781551,0.6078527095,-2.190412308,0.3662864643,0.2632408405,-0.5405870252,14.64975998,14.98413282,0.0,5.916917819,0.0,3.56,0.000188,0.0,2.603792083,10.07462764,0.0,-0.03033056973,4.098914982,14.96955819,3.585102986,2.12,0.585351958,0.1466088019,1.125883558,38.35060823
6.443697499,4.371900826,0.6640625,1.097410436,0.2034152444,86.5684814,11.84938605,-12.73905304,0.4369169246,0.000471,0.4923764485,0.911336655,6.027276895,-5.27,0.0,6.792942306,17.85771973,12.13273414,24.7035745,0.04591658196,0.9791240048,0.9478822678,1.194879826,0.902366271,1.022522916,1.059981591,1.160524704,1.479166667,0.8475,0.2590230537,0.221882716,4.822747465,0.06222222222,0.01883333333,-0.4931476503,0.01611830522,0.02114506124,10.96278745,1.119007042,-2.752312626,0.6963193037,0.2962874711,-0.8881260184,4.983978521,116.986228,0.0,8.217851263,0.0,5.38,1.68e-07,14.79051451,2.480021592,0.0,3.351690497,0.0,4.550656233,12.3255002,0.8555948724,4.23,0.2749716524,0.2140761751,0.8422514231,55.08015951
7.292429824,4.430107527,0.6323529412,1.188328966,0.1860662197,94.99327266,14.41954964,0.1234567901,0.4364434561,0.000132,0.398249815,0.9113304311,6.027277283,-5.71,0.0,0.0,17.09671,18.32957771,27.56242533,0.03462954091,0.7627314921,1.021366643,0.9774323183,1.068741554,1.120611702,1.006584837,1.107031655,2.284722222,1.111666667,0.4323664651,0.288757716,4.759064585,0.05450733753,0.02223333333,-0.3033830078,0.0123279754,-0.06126183427,10.21799068,1.644453716,-2.390437255,0.8085817689,0.1242136726,-0.9699097829,14.64975998,11.99788995,2.003993644,5.882148834,5.588765249,5.93,6.69e-08,5.316788604,2.477181776,0.0,3.202282638,0.0,4.590853691,18.24704425,3.790623783,4.48,0.2749716524,0.09622504486,0.8097178565,63.31571963
7.769551079,5.0,0.6818181818,1.081465046,0.2100980799,91.91103692,11.62192014,1.452331962,0.4351807591,0.0289,0.4545428107,0.9776678664,7.008274488,-4.08,0.0,5.969305288,12.1082079,23.20801373,9.720841475,0.04752829273,1.021414554,0.9943804193,1.208000989,0.9330959317,0.9512283556,1.030536375,1.037755226,1.854166667,0.8752777778,0.2711404006,0.2940740741,4.97638565,0.06837606838,0.0182349537,-0.5244068093,0.09664664942,-0.004431026804,10.43192897,0.3912943702,-2.950510437,0.789081384,0.3643805406,-0.8153272077,4.983978521,35.42594154,0.0,5.298232566,0.0,2.7,0.000106,10.74258,2.479141095,0.0,3.311170372,0.0,4.559241528,5.027141003,8.049250038,2.53,0.3928227826,0.2140761751,0.8558461486,53.67426737
8.517126416,5.946540881,0.6691176471,1.208636827,0.1903907265,155.8225756,13.79356912,-5.3664,0.4282896881,0.000198,0.5022292222,0.977831141,8.007391374,-5.79,11.73975001,5.112436885,22.72241949,16.90908504,12.21787344,0.0353565921,0.8029707665,0.9965082625,0.9127026475,1.040350064,0.9907543174,0.573429662,1.081549593,2.229166667,1.271111111,0.4348702444,0.267191358,4.843074189,0.07936507937,0.02594104308,-0.5276620063,0.4667276892,0.01767458518,8.909425461,1.231986124,-2.236616815,1.50560649,0.6454819476,-1.239487994,4.983978521,0.2803844331,0.6656086559,3.368204297,5.490956541,4.42,2.85e-06,5.316788604,2.489627297,0.0,2.934908037,-4.405643132,4.709614217,11.89718754,0.6051336902,4.46,0.8258354845,0.2140761751,0.8817096458,59.89821784
7.91721463,5.036036036,0.685483871,1.07948729,0.206097908,127.9140774,11.09543257,-7.7476,0.430872001,0.0238,0.4067590278,0.9925253564,8.002960574,-4.33,0.0,24.3449737,34.28750275,37.52774084,4.983978521,0.04875387616,0.9555020638,0.9833939999,1.205508879,0.9200525224,0.9555324881,0.7886498985,1.129865338,1.791666667,0.8891666667,0.4041635173,0.245941358,4.995728751,0.08,0.02067829457,-0.4433256323,-0.001970284238,0.02505710133,11.31181214,1.018688079,-2.729151097,0.7579477917,-0.08957225305,-0.7870082005,10.43470392,340.6406445,0.0,2.454837658,0.0,3.55,3.19e-05,10.74258,2.483220901,0.0,6.102862782,0.0,4.616454563,4.907825381,7.329795117,2.88,0.5594894492,0.2140761751,0.9349875773,46.93284082
7.431798276,2.835051546,0.6574074074,0.858684665,0.245972114,82.81560826,15.55058893,-6.622400756,0.4378453864,0.000597,0.4022260874,0.9776267537,7.008271118,-4.39,0.0,5.907179729,12.84164325,29.72124374,4.983978521,0.0398400264,0.8131694162,0.8803640824,1.150342608,1.039107772,1.132159905,0.9436508976,1.139437333,1.576388889,0.7327777778,0.3409312799,0.185941358,4.952591032,0.06878306878,0.0198048048,-0.5782421107,0.0683976972,-0.126644421,9.997070013,1.903169066,-2.371183769,0.5919023433,0.4614997091,-0.4810664381,4.794537184,75.92134323,2.143746338,5.672261043,0.0,6.49,8.86e-06,5.316788604,2.482936404,0.0,2.654100432,0.0,4.362765158,5.590700534,1.953842416,3.21,0.2749716524,0.3319273053,0.7727998196,40.52094163
4.912573543,2.474358974,0.6666666667,0.989548778,0.2010594842,66.57156082,9.001463567,-8.88,0.4217736817,0.105,0.3915994961,0.9938723241,3.041961411,-4.19,0.0,0.0,0.0,0.0,5.098681808,0.04019216266,0.9207815186,0.9483661898,0.8165479834,1.044461448,1.01468963,1.011304383,1.010457886,1.986111111,0.6916666667,0.1962947216,0.08969907407,4.553055907,0.07046070461,0.01921296296,-0.1405069187,-0.0375304661,0.03700829222,8.644681517,0.07569914413,-1.814130585,0.689079698,0.7617818293,-0.8214247546,9.665781456,71.51436683,2.473508677,5.363407449,0.0,3.15,0.000427,0.0,2.542257615,0.0,0.0,0.0,4.314852378,6.048804905,8.217541782,3.06,0.446626588,0.2926435952,1.032629881,46.75099613
6.718966633,3.558823529,0.625,1.030489884,0.1812432276,66.57156082,9.001463567,-2.75,0.4373949292,0.0174,0.3870630874,0.9938455743,3.059385215,-4.45,0.0,0.0,0.0,6.196843572,0.0,0.0437583038,0.8682100669,1.019133467,0.7649114415,1.127301394,0.9603283174,0.8795123302,1.001208094,1.118055556,0.6044444444,0.1395817586,0.08,4.439822782,0.06606606607,0.01777777778,-0.2010278609,-0.04592662797,-0.03778519869,7.235214526,1.226665277,-1.717431671,0.8246801116,0.5270327281,-0.8125903502,15.06663885,208.2106733,0.0,7.057280471,0.0,4.99,1.21e-06,0.0,2.434981486,0.0,0.0,0.0,4.319810774,7.32469351,5.513977316,3.43,0.2749716524,0.1178511302,0.5183302655,50.68959938
5.561457651,1.030075188,0.6346153846,0.8695163181,0.2558672244,75.54153181,12.11128589,-18.39941691,0.4276901838,0.00155,0.386549259,0.987625614,3.042027938,-5.38,0.0,5.414990469,11.07101586,6.196843572,21.68360022,0.02848445882,0.9786990464,1.038924942,1.070722072,1.198589562,1.350059125,1.138826978,1.19396043,2.958333333,1.261111111,0.3408919123,0.148125,4.377379426,0.07575757576,0.02866161616,-0.2455749542,0.198511816,-0.002852494482,10.61269411,0.8701087366,-2.725461643,0.6022239633,0.3489916418,-0.461435828,9.665781456,30.34526417,0.0,6.855585261,0.0,5.19,5.75e-06,0.0,2.598841631,0.0,0.0,0.1717595742,4.136798639,5.473198434,2.660138705,4.73,0.7194749337,0.1466088019,1.204624947,44.6051984
8.091514981,1.559670782,0.652173913,0.7815787433,0.2529911733,71.13789081,13.96925152,-4.879684418,0.4323659516,9.58e-05,0.40059623,0.9878173507,3.0404216,-5.13,0.0,0.0,0.0,22.67357176,4.983978521,0.03511837668,0.7751068369,0.8315864994,1.28746156,1.273678825,1.35822274,1.055940177,1.236351204,1.451388889,0.6216666667,0.2109158478,0.09594135802,4.765795488,0.06606606607,0.01942708333,-0.5396529017,0.1091659926,-0.08487518107,9.398776366,0.9291555926,-2.057322119,0.6448283245,0.8360750351,-0.8736494963,0.0,150.6071259,2.230648962,6.177899109,0.0,6.97,1.75e-05,0.0,2.482383273,0.0,0.0,0.0,4.30402107,3.041809414,2.011239135,4.5,0.2749716524,0.3319273053,0.7727998196,38.54700732
6.27572413,4.152610442,0.68,0.9032632186,0.2278383624,65.84967642,11.57256052,-3.848125,0.4320484567,0.00649,0.492285778,0.9728927718,7.008293607,-3.75,5.969305288,13.21376393,23.74424979,0.0,14.5802533,0.05453687188,0.8928730414,0.9541379681,0.994911215,0.8667377649,1.191191191,1.05992311,1.194688665,1.451388889,0.6216666667,0.2537399219,0.2253240741,4.73418372,0.06666666667,0.01726851852,-0.5647065506,0.1931680207,-0.2153046816,10.36511981,-0.1476463394,-2.002301705,0.4220010196,0.7387909189,-0.5507356751,4.794537184,34.24375597,0.0,6.139508918,0.0,4.67,0.00128,9.473725908,2.483204969,8.911700783,0.0,0.0,4.356167928,11.66879674,0.3488805954,2.46,0.2749716524,0.3319273053,0.7727998196,35.83855535
6.886056648,2.940074906,0.64,0.8871416987,0.2391909549,74.04258257,12.8449693,-8.570864198,0.4467734054,0.00862,0.3976127611,0.9778763872,7.008271541,-3.62,0.0,11.65669156,18.78998253,12.13273414,0.0,0.04537694469,0.8977153457,0.8971326744,1.265277036,1.079652018,1.161317568,1.106132972,1.245327775,1.444444444,0.6705555556,0.283446712,0.2053240741,4.969413652,0.07207207207,0.01915873016,-0.604728055,0.0897471288,-0.1342391457,8.195794628,0.5292314956,-1.965495382,0.7989863694,0.6284183748,-0.7753167022,4.794537184,146.4064895,0.0,5.133949016,0.0,4.9,0.000104,5.316788604,2.464302333,9.510659254,2.867978762,0.0,4.072513451,15.18029943,1.315921255,2.47,0.191638319,0.2140761751,0.6027732678,34.49400717
7.37675071,4.339622642,0.652173913,1.034334966,0.1833207902,84.65343277,9.998568022,-1.000865052,0.4309042284,0.00338,0.4053164225,0.99294228,8.001917922,-4.49,0.0,5.817220841,16.38893797,12.26321064,5.733667477,0.04475030239,0.7123679524,0.9095995767,0.9552593061,0.9859538472,1.072707167,1.174213973,1.090008896,1.409722222,0.66,0.1315192744,0.098125,4.263933429,0.06606606607,0.020625,-0.6141739611,0.001974589019,-0.09112934418,9.398776366,1.222367843,-1.952840085,0.1037256549,0.2234014729,-0.4703776087,4.983978521,79.51008664,1.614080058,3.004282531,0.0,4.74,2.25e-05,5.733667477,2.467094542,0.0,0.0,0.0,4.291957895,0.4234674456,1.728717779,3.35,0.2749716524,0.09622504486,0.6851267072,50.85282825
8.645891561,4.956790123,0.671875,1.158120815,0.187328697,92.45596396,13.56880932,-4.465974625,0.4333802246,0.00102,0.4105243517,0.9779390634,3.513573785,-5.02,0.0,0.0,5.112436885,16.30699837,22.05341821,0.04387627902,0.8449141382,0.9430902387,0.7951610053,0.9886957803,1.043000427,0.916548581,1.158799387,1.979166667,1.035,0.3482221592,0.2940740741,4.848129263,0.06535947712,0.0215625,-0.3996888486,0.05150956976,-0.138822507,9.242644364,-0.1314430829,-2.062530517,1.34624924,0.406589116,-1.17799465,4.983978521,100.9143716,0.7458180862,5.795344444,5.645589517,3.42,1.37e-05,10.05365156,2.489417402,0.0,3.218309398,0.0,4.635372996,12.60280965,5.296694467,3.55,0.3928227826,0.2140761751,0.8989685443,54.24670105
7.920818754,5.054545455,0.6640625,1.177339615,0.1777019754,89.97702037,10.97782196,-4.157247213,0.4358612357,0.00323,0.4074037175,0.9113363515,6.027276849,-4.78,0.0,0.0,12.1082079,18.46005421,15.2298486,0.04131966717,0.8988473444,0.950084712,1.345283885,0.9950215285,0.9737543945,1.006694818,1.139714418,1.659722222,0.7816666667,0.2680933485,0.281566358,4.653324,0.05777777778,0.01699275362,-0.4623449437,0.01350152567,-0.04450656505,11.30118547,0.9507745609,-2.104013569,0.5518047696,0.3583403991,-0.9157294885,14.95193556,147.3595109,1.643912856,6.572312346,0.0,5.01,2.75e-08,5.316788604,2.475258467,0.0,3.332529078,0.0,4.551180229,12.45651462,3.369162528,3.27,0.2749716524,0.09622504486,0.8185466689,61.93821204
8.010550182,4.405405405,0.6833333333,1.039714452,0.2082598057,107.2989672,10.97385598,-8.6064,0.4314657775,0.029,0.4032788823,0.9925253564,8.001919071,-4.17,0.0,11.98299645,17.9326124,19.32863963,4.983978521,0.05006289245,0.9564817584,0.9903619376,1.203398933,0.8528037383,0.9957215949,0.9088786478,1.200895792,1.479166667,0.7780555556,0.3053980852,0.205941358,4.93366069,0.06944444444,0.01852513228,-0.4342819427,0.003258547009,0.03127575549,9.900765744,1.519618917,-2.237041993,0.7620697649,0.2844512421,-0.8778967481,10.43470392,329.818662,0.0,3.923845448,0.0,3.13,5.61e-05,10.74258,2.482756918,0.0,6.445015369,0.0,4.560493637,5.260791787,7.564547727,2.78,0.441638319,0.2140761751,0.8648974625,47.3220096
