Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS8dv|AATS8s|AATS2i|ATSC1dv|ATSC8d|ATSC0p|ATSC0i|MATS1c|MATS2s|MATS3s|MATS6s|MATS7s|MATS8s|GATS4c|GATS1dv|GATS5dv|GATS7dv|GATS6d|GATS7d|GATS2s|GATS3s|GATS2v|GATS3v|GATS1p|GATS6p|GATS3i|GATS6i|GATS8i|BCUTc-1h|BCUTd-1l|BCUTs-1h|RPCG|Xch-5d|Xch-7d|Xc-5d|Xc-5dv|Xc-6dv|AXp-1d|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SsOH|SssO|SdS|SddssS|MAXaaCH|AETA_beta_s|AETA_eta_L|AETA_eta_F|ETA_epsilon_5|IC1|IC2|CIC2|ZMIC1|PEOE_VSA1|PEOE_VSA2|PEOE_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|EState_VSA9|VSA_EState3|VSA_EState7|VSA_EState8|MDEC-33|TopoPSA(NO)|GGI3|GGI5|GGI6|GGI7|GGI8|GGI9|JGI2|JGI5|FPSA3|RPCS|Mor02m|Mor03m|Mor06m|Mor08m|Mor11m|Mor13m|Mor16m|Mor23m|XLOGP3|Silicos-IT_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_Solubility_(mg/ml)|pIC50
4h_a46|CCc1cccc(n1)c1nn2c(c1c1ccnc(c1)Nc1ccc(cc1)S(=O)(=O)N)[C@@H](C(C2)(C)C)C|C27H30N6O2S|2.599629263|4.254411194|2.827094474|2.61986697|152.8113119|79.4714825|-18.55555556|17.62383453|107.4941296|-0.5163449244|0.3967458892|-0.03188113189|0.03232553209|-0.06307865482|0.07570400389|0.9963171762|0.551609729|1.105489167|1.151095019|1.176014474|1.11550088|0.4189220161|0.8511417196|0.8611380142|1.067542502|1.164852492|0.9797162752|1.18568031|1.028954121|1.021118364|0.4506514285|0.96828961|7.014217435|0.09491655038|0.1466088019|1.280809411|1.152487636|0.5967746695|0.1217039276|0.4265957485|0.0|7.447557367|0.0|0.09076724461|5.215070543|3.267993734|0.0|0.0|0.0|-3.74433321|2.036030336|0.6319444444|0.2344917886|1.098621741|0.7769230769|3.74150985|4.808805104|1.235589015|58.13030313|5.316788604|9.665781456|16.28333947|10.45576234|28.16623877|11.50524905|10.02329115|10.31047394|17.4231551|18.32957771|15.22163407|13.53284569|2.623629276|9.751689185|12.19770129|115.79|3.708333333|1.629166667|1.139773243|0.9340632086|0.6830593348|0.4425154321|0.07650273224|0.02761299435|0.03618907651|25.45940575|33.10468322|-4.827281156|3.571977856|-3.939847771|1.186846175|-2.061797066|0.1365764741|-0.4493703182|4.21|3.46|-5.69|0.00104|-6.53|0.000149|3.21e-07|6.640164518
4i_a46|COc1ccc(cc1)c1c(nn2c1[C@H](C)C(C2)(C)C)c1cccc(n1)C|C22H25N3O|2.598090925|4.122801369|1.435714286|2.149900794|153.4451433|98.7266436|-17.6082276|11.88922829|76.56192824|-0.2230255204|0.174689441|-0.04888232271|-0.1536566343|-0.07165099477|-0.06566360044|0.8576128263|0.4587651123|1.118987948|1.157526003|1.363162691|1.194559408|0.8075139267|1.056296267|0.7623135628|1.123973627|1.101680197|1.078946296|1.232930943|1.105885555|1.085137185|0.3864650766|0.9876256677|3.513560064|0.07098074541|0.1466088019|1.204624947|0.7194749337|0.4665289338|0.1020620726|0.4276901838|0.0|7.432443985|0.0|0.1965444303|0.0|0.0|0.0|5.330811592|0.0|0.0|2.11907124|0.625|0.2439393179|0.8848686157|0.7756410256|3.297591882|4.462806039|1.209619303|45.23992787|4.736862954|9.665781456|18.49765353|4.736862954|21.87426081|0.0|0.0|5.414990469|5.917906046|7.109797541|14.81952328|4.990007952|0.0|9.883921228|10.00980201|39.94|2.833333333|1.341111111|0.8785034014|0.641510771|0.4356418493|0.161566358|0.08080808081|0.03193121693|0.03548297301|85.53324997|21.9148759|-3.294991607|1.037763001|-2.483032081|0.2974004507|-1.085822916|-0.06278814518|-0.632809373|4.38|4.79|-5.04|0.00317|-4.94|0.00403|1.75e-05|6.213248578
4R4k_a46|Oc1ccc(cc1)c1c(nn2c1[C@@H](C)C(C2)(C)C)c1cccc(n1)C|C21H23N3O|2.597850078|4.101665835|1.26119403|2.312396352|151.630624|86.00520833|-13.83767361|11.16728167|72.82102943|-0.3860697834|0.1572707599|-0.05661729883|-0.1134696196|0.007532301879|-0.003017361532|0.8128885896|0.4774777405|1.188467447|1.156994298|1.385646218|1.169289244|0.5107568841|0.9459305761|0.8125377887|1.137579186|1.012467805|1.128724974|1.234656487|1.149255504|1.02037886|0.3863274904|0.991510793|6.002808208|0.1738843431|0.1466088019|1.229032715|0.7194749337|0.4665289338|0.1020620726|0.423750376|0.0|6.542281956|0.0|0.1731802327|0.0|0.0|9.67224571|0.0|0.0|0.0|2.023902759|0.62|0.2419431816|0.889479317|0.7602564103|3.404520514|4.398802147|1.186160354|44.2804485|5.106527395|9.665781456|11.38785599|0.0|19.87099066|0.0|0.0|11.1645023|5.917906046|12.13273414|10.08266033|14.61084548|0.0|9.756531676|10.00980201|50.94|2.833333333|1.278611111|0.8785034014|0.641510771|0.3797004913|0.096875|0.0826873385|0.03118563686|0.03849835279|106.4695955|20.00470256|-3.396696076|0.9594036185|-2.468484815|0.340268665|-1.014720656|0.006746752774|-0.5149506722|4.05|4.26|-4.83|0.00493|-4.82|0.005|8.28e-05|7.013228266
4R4l_a46|CCc1cccc(n1)c1nn2c(c1c1ccc(cc1)O)[C@H](C(C2)(C)C)C|C22H25N3O|2.598156685|4.12572346|1.335664336|2.283702409|151.7808163|91.43252595|-23.07420223|11.88922829|76.56192824|-0.3888343976|0.1412534912|-0.007912541732|-0.09577186839|-0.004723994585|-0.001318857314|0.8938947741|0.4745684031|1.199751581|1.206264518|1.363162691|1.17816204|0.5303073254|0.8992749702|0.847892995|1.081585703|1.03386409|1.15128987|1.213894295|1.191458704|0.9984535941|0.3864881476|0.9876256621|6.002808455|0.168850319|0.1466088019|1.204624947|0.7194749337|0.4665289338|0.1020620726|0.4276901838|0.0|6.67822517|0.0|0.1718530722|0.0|0.0|9.704155719|0.0|0.0|0.0|2.055152759|0.6153846154|0.2557206477|0.8770760026|0.7580246914|3.303997161|4.32593447|1.346490872|47.56896452|5.106527395|9.665781456|11.38785599|0.0|19.87099066|0.0|0.0|11.1645023|5.917906046|12.13273414|10.08266033|14.67705254|0.9021649974|9.890925645|10.00980201|50.94|2.833333333|1.341111111|0.8785034014|0.6823270975|0.4167375283|0.1625|0.08080808081|0.03118863049|0.03819195035|107.9150061|18.79291702|-3.597607479|0.590989982|-2.505327715|0.4978427345|-1.30235531|-0.0108336606|-0.461662646|4.49|4.64|-5.11|0.0027|-5.28|0.00182|3.47e-05|6.863279433
4n_a46|N#Cc1ccccc1c1nn2c(c1c1ccc(cc1)O)[C@@H](C(C2)(C)C)C|C22H21N3O|2.601884439|4.17682568|1.625899281|2.62470024|148.9090012|74.45314622|-8.990946129|10.9672375|72.61836251|-0.3692118452|0.07987292773|-0.008758248754|-0.05293269713|0.02218484337|-0.06655164956|0.8300813223|0.4676081425|1.171203401|0.9586476298|1.477768814|1.055702967|0.422989731|0.6724461363|0.8109354851|1.121122127|0.9311281617|1.171362843|1.243722818|1.093767301|1.04696394|0.3913357868|0.9113269412|6.027325397|0.1733756634|0.1466088019|1.198739072|0.7750304892|0.489065941|0.1020620726|0.4282707615|0.0|5.821160754|0.0|0.1262688177|0.0|0.0|9.687315431|0.0|0.0|0.0|1.954696555|0.6057692308|0.2308798789|0.9794847297|0.7580246914|3.415667043|4.266730873|1.287857979|48.72467184|5.106527395|4.681802935|17.3266008|0.0|14.88701214|0.0|0.0|11.1645023|11.48135754|12.13273414|5.098681808|24.14712308|0.0|7.610515978|10.80808661|61.84|2.958333333|1.587777778|0.8989115646|0.6849135488|0.4248000126|0.096875|0.08585858586|0.03528395062|0.03705199016|107.1364375|19.52432222|-2.249870182|0.466043642|-2.389147457|0.4766170599|-1.314995199|0.05314855742|-0.4868170984|4.41|4.33|-5.1|0.00273|-5.43|0.00129|7.34e-05|5.284498055
4o_a46|N#Cc1c(C)cccc1c1nn2c(c1c1ccncc1)[C@@H](C(C2)(C)C)C|C22H22N4|2.603308916|4.212044574|1.319148936|2.489952719|151.3278136|89.171875|-9.666666667|11.0878201|76.37894045|-0.0960731633|0.07044806716|-0.01637714179|-0.05776194809|-0.03760352197|-0.1214667309|0.9854132067|0.4149092692|1.226149781|1.126468644|1.454265286|1.178929766|0.442934369|0.6091205088|0.7524506225|1.115456862|1.001155534|1.108491519|1.21174332|1.011585316|1.126201238|0.3892503493|0.9113311692|6.027274506|0.07269249639|0.1466088019|1.174618308|0.8587697079|0.5223591954|0.1020620726|0.4288513391|0.0|6.971383496|0.0|0.1600265338|0.0|0.0|0.0|0.0|0.0|0.0|2.029006047|0.6153846154|0.2354787687|0.9502239559|0.7615384615|3.514665441|4.566340563|1.018621937|40.83563721|0.0|9.665781456|11.25737949|0.0|14.76446326|0.0|0.0|5.414990469|11.48135754|0.0|5.098681808|14.68808288|3.629726159|9.709157166|12.04955294|54.5|3.208333333|1.476666667|0.9332879819|0.6354166667|0.3607961703|0.0625|0.08585858586|0.03210144928|0.02917762627|14.94894881|17.70433445|-2.426582736|0.3901514889|-2.417538419|0.578552637|-1.143454084|0.0005395527397|-0.3770248398|4.06|4.77|-4.87|0.00459|-4.91|0.00422|1.88e-05|6.790484985
4p_a46|N#Cc1c(C)cccc1c1nn2c(c1c1ccc(cc1)O)[C@@H](C(C2)(C)C)C|C23H23N3O|2.604253965|4.256187809|1.609271523|2.609455482|149.6402938|87.52|-18.2444|11.7156257|76.44623931|-0.3696707454|0.09069538136|-0.01993543466|-0.05801846827|0.02315799365|-0.0787035632|0.8227988018|0.4492792029|1.199865657|1.084874376|1.431689952|1.211359633|0.4140418972|0.6864239786|0.7772135721|1.129370037|0.9553595672|1.110188051|1.254084851|1.071654101|1.126050699|0.3916866127|0.9113264144|6.027325697|0.1709368449|0.1466088019|1.247138599|0.8587697079|0.5223591954|0.1020620726|0.4276845228|0.0|6.852961178|0.0|0.1222178918|0.0|0.0|9.723706615|0.0|0.0|0.0|1.976124982|0.6018518519|0.2354456222|0.9773548836|0.755952381|3.495534133|4.46514225|1.178713939|46.20089538|5.106527395|4.681802935|11.25737949|0.0|14.88701214|0.0|0.0|11.1645023|11.48135754|12.13273414|5.098681808|24.40545871|0.0|9.579082854|12.9089223|61.84|3.270833333|1.587777778|1.0769161|0.7942885488|0.5069365709|0.1325|0.09178743961|0.03378250591|0.03555710764|107.8560717|17.18555431|-2.317339412|0.5510468569|-2.73777412|0.8103889706|-1.527632555|-0.1442007949|-0.4654811689|4.77|4.85|-5.4|0.00144|-5.8|0.000567|3.2e-05|6.467245621
4q_a46|COC[C@H]1c2n(CC1(C)C)nc(c2c1ccncc1)c1cccc(n1)C|C21H24N4O|2.60529193|4.131178091|1.388489209|2.275179856|155.1868748|84.3552|-11.3456|11.38322918|77.1952893|-0.1258405574|0.02283107184|-0.1490118526|-0.1570322903|0.05410393277|-0.1526670796|0.8010148133|0.5022426673|1.37596026|1.074674527|1.353531336|1.044152745|1.003925082|1.058717089|0.7645069026|1.150924266|1.134432223|1.240643345|1.233248436|1.18778073|1.082875581|0.3849704362|0.9876076995|3.513018849|0.07007191304|0.1466088019|1.111791727|0.585351958|0.3550137732|0.07216878365|0.4313506372|0.0|6.349201612|0.0|0.09591943027|0.0|0.0|0.0|5.574112707|0.0|0.0|2.047949735|0.6442307692|0.2417244772|0.8984025161|0.791025641|3.508896325|4.79127238|0.8525838097|39.41062013|4.736862954|14.64975998|17.99473795|0.0|33.46512129|0.0|0.0|11.33289652|6.606881965|7.109797541|14.81952328|4.984783163|3.663227986|8.1314571|9.154781551|52.83|3.020833333|1.3275|0.790430839|0.4913194444|0.328042328|0.108125|0.07235142119|0.02765625|0.03763663103|84.61983101|15.47272456|-2.719529306|0.7154108998|-2.291020187|0.7112734479|-1.224437853|0.331490638|-0.4576603823|2.65|4.09|-3.89|0.0449|-3.41|0.135|3.97e-05|6.129011186
4r_a46|OC[C@H]1c2n(CC1(C)C)nc(c2c1ccncc1)c1cccc(n1)C|C20H22N4O|2.603792083|4.098914982|1.284615385|2.403205128|153.4498709|73.05070167|-6.338614758|10.66296538|73.49888513|-0.2460706911|-0.01359643257|-0.1012502516|-0.02498689981|0.01965797203|-0.07748350216|0.7758602045|0.514504008|1.317710224|1.172019821|1.342418301|1.131561479|0.8387321791|0.8587260626|0.8173282209|1.110240303|1.043163929|1.060562626|1.187941124|1.028400998|1.012651103|0.3848500927|0.9876685073|6.002696249|0.1230406646|0.1466088019|1.125883558|0.585351958|0.3550137732|0.07216878365|0.4288988743|0.0|5.916917819|0.0|-0.03033056973|0.0|0.0|10.07462764|0.0|0.0|0.0|2.005871638|0.64|0.240937234|0.8987880388|0.7756410256|3.627693238|4.748752618|0.8058362336|38.35060823|5.106527395|14.64975998|17.99473795|0.0|31.46185114|0.0|0.0|17.93977848|0.0|12.39368714|5.098681808|14.96955819|3.585102986|7.250901544|9.154781551|63.83|3.020833333|1.2475|0.7348752834|0.4913194444|0.315696649|0.0625|0.07407407407|0.02901162791|0.03429958884|14.98413282|16.41095012|-2.635297057|0.6078527095|-2.190412308|0.3662864643|-1.041154275|0.2632408405|-0.5405870252|2.12|3.56|-3.55|0.0933|-3.09|0.271|0.000188|5.849857838
7l_a46|CC1(C)Cc2n(C1)nc(c2c1ccncc1)c1ccccn1|C18H18N4|2.563009046|3.97468675|0.8723404255|2.053191489|152.8831113|62.7175|4.76|9.074659656|65.14978961|-0.1082221707|0.1116246516|-0.1249278601|-0.1817782041|-0.09536397719|-0.1237456674|0.773770832|0.485306479|1.458008505|1.025217316|1.412337662|0.9722866419|0.7953339309|1.025414728|0.8188232486|1.200282581|1.018947238|1.125551827|1.224608521|1.02214368|0.9275252516|0.3821257475|0.9929025382|3.04576716|0.09101639843|0.1619007535|0.9164861012|0.2823601614|0.0940067503|0.0|0.4255903909|0.0|5.559675454|0.0|0.2567064673|0.0|0.0|0.0|0.0|0.0|0.0|2.051203704|0.6477272727|0.227453123|0.8663835249|0.7727272727|3.401205059|4.393942708|0.927985387|38.22060452|0.0|14.64975998|5.693927995|0.0|19.74844179|0.0|0.0|5.414990469|0.0|0.0|5.098681808|4.866736111|6.52175426|5.531894054|6.083643419|43.6|2.236111111|0.9452777778|0.4531972789|0.3159722222|0.1471403376|0.03125|0.06006006006|0.02700793651|0.03692078576|68.52147249|19.00197491|-3.115823545|0.3201963989|-1.993442636|0.4980250961|-0.8177444827|0.08417820048|-0.5280513279|2.61|3.59|-3.72|0.0548|-3.18|0.194|0.000151|5.71219827
8e_a46|Cc1cccc(n1)c1nn2c(c1c1ccncc1)CC(C2)(C)C|C19H20N4|2.564843579|4.038100579|0.9339622642|2.096698113|153.3338636|76.79015684|-1.786911844|9.817374247|68.88403239|-0.1325242157|0.2073108607|-0.1976400095|-0.1948153026|-0.07494943105|-0.2413934584|0.8086729029|0.4575016999|1.398545631|1.196919413|1.376611374|1.213225849|0.7051856404|1.195975789|0.7972622241|1.192449995|1.041761109|1.056098942|1.214473295|1.0020765|1.073619846|0.3819386852|0.9919958289|3.045307176|0.08993480378|0.1619007535|0.9890063919|0.2823601614|0.0940067503|0.0|0.4243694854|0.0|6.603169682|0.0|0.2526555414|0.0|0.0|0.0|0.0|0.0|0.0|2.058006425|0.6413043478|0.2325610475|0.8627829924|0.7695652174|3.394477749|4.545467011|0.8807977437|38.71386982|0.0|14.64975998|5.693927995|0.0|19.74844179|0.0|0.0|5.414990469|0.0|0.0|5.098681808|4.907847222|4.711657691|7.555474799|7.030566863|43.6|2.423611111|0.9452777778|0.6720181406|0.3940972222|0.2378432855|0.046875|0.06267806268|0.02554804805|0.03384682799|70.13355872|18.43754906|-3.359751567|0.6460235072|-2.004441144|0.3910192338|-0.9170196684|0.02704806368|-0.5333749825|3.01|4.09|-4.04|0.0279|-3.59|0.0782|6.57e-05|6.391473966
8j_a46|Clc1nccc(c1)c1c(nn2c1CC(C2)(C)C)c1cccc(n1)C|C19H19ClN4|2.567098117|4.103081045|1.037735849|2.096892228|153.1329816|78.60839693|-5.683612764|10.59041793|68.07908519|-0.2296798214|0.2375710078|-0.20399511|-0.1857674619|-0.07146084963|-0.2232922574|0.8087180231|0.4519276027|1.364566118|1.203651799|1.345037425|1.244410711|0.6839285961|1.21412918|0.7573196253|1.165725148|0.9335462954|0.9882263129|1.214601309|1.007918563|1.060082946|0.3855639879|0.9917750428|3.042034278|0.09619616755|0.1619007535|1.061526683|0.2823601614|0.0940067503|0.0|0.4232390175|0.0|6.729138895|0.0|0.2147534014|0.0|0.0|0.0|0.0|0.0|0.0|2.023185727|0.6458333333|0.2328041209|0.8845068227|0.7952380952|3.537308201|4.545467011|0.8807977437|39.29739594|0.0|9.665781456|5.693927995|0.0|19.74844179|0.0|0.0|5.414990469|5.153109817|6.196843572|16.6996217|5.3878183|2.732503779|7.462773491|8.302832828|43.6|2.611111111|1.031944444|0.8352834467|0.5286635488|0.283446712|0.0625|0.06504065041|0.02646011396|0.02910396881|60.16594201|21.92505775|-3.653322782|1.242621305|-2.249413828|0.6475427892|-0.8547642569|0.2324748449|-0.4571150936|3.97|4.71|-4.83|0.00497|-4.59|0.00878|1.85e-05|5.910801633
8k_a46|Cc1cccc(n1)c1nn2c(c1c1ccnc(c1)Nc1ccc(cc1)S(=O)(=O)N)CC(C2)(C)C|C25H26N6O2S|2.568258515|4.255304425|3.072916667|2.707542438|152.6299104|62.2345679|-6.1|16.12679594|100.0745429|-0.5102222332|0.4036592708|-0.0806523903|0.03442474447|-0.06082743042|0.09517979476|0.8818511352|0.5740894371|1.210675765|1.107209066|1.163374996|1.131401935|0.4127688151|0.9058735361|0.8463643071|1.164127166|1.148741882|0.909540326|1.215883263|0.9301253114|1.07856232|0.4505248574|0.968361427|7.014216593|0.09886738075|0.1619007535|1.137711146|0.7153728633|0.224252486|0.01964185503|0.4233754758|0.0|7.32067251|0.0|0.1337610718|5.195006728|3.247647642|0.0|0.0|0.0|-3.737070812|2.000575585|0.6397058824|0.2169545722|1.111038944|0.7810810811|3.830070432|4.926990804|0.979899792|54.37458768|5.316788604|9.665781456|10.58941147|10.45576234|28.16623877|11.50524905|10.02329115|10.31047394|11.50524905|18.32957771|15.22163407|13.40772206|2.675836208|7.334327888|9.806426764|115.79|3.361111111|1.4|1.036099773|0.8116496599|0.5762314185|0.3368904321|0.06896551724|0.02592592593|0.03813735757|18.84072742|34.75679904|-5.251698573|3.570090127|-3.700157273|0.7190950743|-1.792467797|0.3451861912|-0.5020940653|3.45|2.94|-5.13|0.00355|-5.74|0.000866|1.03e-06|6.832682665
8m_a46|Oc1ccc(cc1)c1c2CC(Cn2nc1c1cccc(n1)C)(C)C|C20H21N3O|2.566216136|4.091776539|1.379310345|2.368055556|151.3938935|75.14814815|-7.444444444|10.43853543|69.06729191|-0.3803938363|0.1546874032|-0.1043602697|-0.1248156427|0.06340630147|-0.08498994786|0.7566253483|0.4933936022|1.353223563|1.146614644|1.368325243|1.253318584|0.5085201033|0.9989836824|0.8232358729|1.20427052|0.9890100586|1.061670937|1.258947355|1.067802695|1.028090831|0.3855340288|0.9917751617|6.002807937|0.1791735546|0.1619007535|1.061526683|0.2823601614|0.0940067503|0.0|0.4232390175|0.0|6.552007013|0.0|0.2148468994|0.0|0.0|9.620258827|0.0|0.0|0.0|2.020501399|0.625|0.2326453294|0.8919320889|0.7626666667|3.46054898|4.471494275|1.020358821|42.23236319|5.106527395|9.665781456|5.693927995|0.0|19.87099066|0.0|0.0|11.1645023|0.0|12.13273414|5.098681808|14.50844193|0.9881205121|7.45394987|7.746935681|50.94|2.486111111|1.056388889|0.8172789116|0.5286635488|0.359292328|0.096875|0.07046070461|0.0277997076|0.03943205988|103.4981046|20.54651653|-3.588551875|0.7500677407|-2.283054267|0.2952998643|-1.142811131|-0.1315496824|-0.6477106229|3.72|4.16|-4.56|0.00888|-4.48|0.0105|0.000112|6.640164518
galu_a46|Cc1cccc(n1)c1nn2c(c1c1ccnc3c1cc(cc3)C(=O)N)CCC2|C22H19N5O|2.557236073|4.483107027|2.903225806|2.744175627|150.8949697|73.12901766|-13.90991399|10.45998991|78.16580123|-0.467156569|0.1695513688|-0.03379665728|0.05319219342|-0.05086990277|0.04418446711|0.9043683926|0.4071275569|0.9960870835|1.162994053|1.18615612|1.19450702|0.4530491683|0.8845581678|0.8556843266|0.8682646925|0.8983906042|1.02041122|0.9386340073|1.044631911|1.018941419|0.4110971697|0.9729406901|7.008275627|0.1284201545|0.1964185503|0.9631815332|0.5624291309|0.1503247011|0.0|0.4254435481|-0.4467478053|6.435890478|1.721297609|0.0|5.515530695|0.0|0.0|0.0|0.0|0.0|2.001742618|0.6517857143|0.211665326|1.062899064|0.7655555556|3.720954608|4.865091576|0.6894972757|47.26950242|5.733667477|19.44429716|11.21062871|5.733667477|25.65562151|0.0|5.907179729|0.0|5.563451492|12.26321064|15.81632781|5.783462931|3.841227455|2.886523744|14.77131208|86.69|1.944444444|1.042222222|0.6744671202|0.5251558957|0.3570168808|0.165007716|0.07092198582|0.02043572985|0.04316114586|67.87902328|22.2651864|-3.992871065|1.173336651|-2.036753328|0.2357142492|-1.358696008|0.3182698552|-0.5615303473|2.39|3.69|-3.99|0.0375|-3.85|0.052|2.75e-05|7.292429824
2_a47|Oc1cccc2c1c(ccn2)Nc1ccnc(c1)c1ccccc1|C20H15N3O|2.427611449|4.188333736|4.672131148|2.93715847|146.1018162|22.382643|-0.8284023669|8.858345261|62.46764447|-0.4448537678|-0.02892808684|-0.06976049983|0.02385848535|-0.07506031486|0.1155272816|0.7885458936|0.6142379454|1.16427588|0.9763345656|0.930510167|0.8956486704|0.6888466757|0.9765775772|0.9810364011|0.9549870422|0.8166995854|1.044632565|1.116336228|1.014867223|0.8595394201|0.4149287333|0.9938724285|6.002807773|0.1603666013|0.0|0.4569100218|0.2730118646|0.07183363128|0.0|0.4373949292|0.0|3.870485185|1.454085483|0.0|0.0|3.357896589|10.17030951|0.0|0.0|0.0|2.027556322|0.6354166667|0.1709410777|1.080176258|0.7448717949|2.819774933|3.899408685|1.385993533|57.60172935|10.423316|9.967957042|22.2842392|5.316788604|15.07448444|11.37477255|0.0|5.749511833|5.386224214|24.52642128|0.0|14.2347555|3.49732946|0.0|7.259024008|58.04|1.6875|0.5833333333|0.2832653061|0.2274305556|0.1809019904|0.085625|0.06006006006|0.01944444444|0.04640514963|112.7616894|21.70862663|-3.085546691|2.093372927|-2.069038732|0.3039448977|-1.438764958|-0.05117055834|-0.7471076458|4.52|3.7|-5.11|0.00243|-5.46|0.00109|4.73e-06|6.2
3_a47|Clc1cccc(c1)c1nccc(c1)Nc1ccnc2c1c(O)ccc2|C20H14ClN3O|2.42854212|4.288879021|4.837887067|2.93790056|145.8865694|20.44498015|0.7975016437|9.421100348|61.43405462|-0.4573306327|-0.0178418886|-0.07462730037|0.01980036242|-0.06539586316|0.1048731877|0.8067614138|0.6275006712|1.160796789|0.9865687707|0.9232076113|0.8963334171|0.6778387145|0.9821905125|0.9228204562|0.9775562246|0.7320783938|1.002080505|1.119625301|1.01397345|0.8650971411|0.4152798632|0.992958786|6.002807991|0.1618126117|0.0|0.5294303125|0.2730118646|0.07183363128|0.0|0.4358396407|0.0|4.264512054|1.416887578|0.0|0.0|3.339525699|10.18618161|0.0|0.0|0.0|1.963945211|0.64|0.1737368461|1.096415804|0.7686067019|3.176714246|4.382343733|0.9030584859|54.32350046|10.423316|9.967957042|22.2842392|5.316788604|15.07448444|11.37477255|0.0|5.749511833|10.40885753|24.52642128|11.60093989|14.88110559|3.449390953|0.0|8.275656165|58.04|1.875|0.6388888889|0.346122449|0.2552083333|0.2055933485|0.105625|0.06267806268|0.01996527778|0.04167884088|112.6085478|22.26950585|-3.798586676|3.276838188|-2.102443137|0.526416267|-1.146922491|-0.002372149951|-0.6432408205|4.6|4.32|-5.35|0.00156|-5.54|0.000995|1.33e-06|6.5
4_a47|Clc1cccc(c1)c1ncc(c(c1)Nc1ccnc2c1c(O)ccc2)C|C21H16ClN3O|2.43849921|4.504189134|3.430555556|2.805578938|147.083025|37.25783153|1.036281179|10.27412048|65.44647248|-0.462831711|0.0139562579|-0.0438877128|-0.01360294654|0.01542913591|-0.09520942434|0.9763347598|0.581361142|1.118048297|1.047794007|1.15582404|1.116742923|0.6563158189|0.9453078191|0.8577817207|1.020153614|0.7652575482|1.003844855|1.238701423|1.01939035|0.8980867165|0.4154057208|0.9929531552|6.002808249|0.1596592802|0.0|0.5778298392|0.3908629948|0.1135002979|0.0|0.4349721911|0.0|5.330378929|1.42341819|0.0|0.0|3.407812736|10.25548433|0.0|0.0|0.0|1.979409801|0.6346153846|0.1807095864|1.095571887|0.7661564626|3.550937415|4.552217125|0.840100298|50.57652967|10.423316|9.967957042|22.2842392|5.316788604|15.07448444|11.37477255|0.0|5.749511833|10.40885753|18.32957771|11.60093989|15.02436381|3.541983545|1.986431231|10.57255592|58.04|1.9375|0.8055555556|0.5706122449|0.3836805556|0.246409675|0.105625|0.07588075881|0.02301587302|0.03939318105|112.5876439|24.12017924|-3.699249011|3.8542825|-2.294812311|0.7823228515|-1.266474026|-0.06984228701|-0.6872409346|4.96|4.83|-5.64|0.000836|-5.92|0.000438|5.81e-07|7.5
6_a47|Clc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1c(O)ccc2)C)F|C21H15ClFN3O|2.443491056|4.725227062|4.112373737|3.311892069|148.2792307|38.9154279|3.540816327|10.4114461|88.26596571|-0.4599345185|0.00727953253|-0.04973200837|0.00292667815|-0.007804002732|-0.1499042238|0.9661265621|0.5094767914|1.099758723|1.052872619|1.135883905|1.131723158|0.5996075563|0.933023792|0.8426216322|1.009394961|0.7653302042|0.9982960069|1.201590176|0.8967573813|0.9533057266|0.4174262338|0.9929395037|8.001918802|0.1505199244|0.0|0.621750457|0.471796088|0.1263661433|0.0|0.4341625714|0.0|3.290039074|1.291219116|0.0|0.0|3.304827098|10.24228874|0.0|0.0|0.0|1.825806671|0.6388888889|0.1792273279|1.141191555|0.8022988506|3.773884841|4.707677244|0.6846401786|48.01966504|10.423316|9.967957042|22.2842392|5.316788604|15.07448444|15.7651876|5.817220841|5.749511833|32.87032401|42.72552249|11.60093989|14.60270161|3.332765438|1.899483952|12.73799104|58.04|2.25|0.8888888889|0.6514285714|0.4149305556|0.271101033|0.184375|0.0826873385|0.02339181287|0.03508395143|36.9499296|22.41741267|-3.684687613|4.013681922|-2.268497332|0.6197391839|-1.541834689|-0.2558404487|-0.7187827141|5.06|5.24|-5.79|0.000619|-6.02|0.000362|3.31e-07|7.9
