SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml)
2.479141095,4.559241528,5.0,2.978291317,155.6255508,74.97256516,1.452331962,11.62192014,91.91103692,-0.5244068093,0.09664664942,-0.004431026804,-0.08853737145,-0.09584242769,0.166211873,1.208000989,0.4644908296,0.9330959317,1.042322741,0.9512283556,1.037755226,0.6312401175,0.7999070739,0.831777339,0.9943804193,1.021414554,0.95791051,1.056267058,1.030536375,1.004837943,0.4545428107,0.9776678664,7.008274488,0.1146963115,0.2140761751,0.8558461486,0.3928227826,0.07754276402,0.0,0.4351807591,0.5108713435,5.298232566,0.0,0.0,0.0,3.311170372,0.0,4.801673642,0.0,0.0,1.971365934,0.6818181818,0.2100980799,1.081465046,0.800952381,3.84122157,4.97638565,0.7785018522,53.67426737,15.03763008,4.983978521,36.29978942,10.74258,39.37848628,5.687386275,0.0,5.969305288,12.1082079,23.20801373,9.720841475,5.027141003,8.049250038,2.381728836,10.43192897,109.6,1.854166667,0.8752777778,0.654829932,0.5755385488,0.2711404006,0.2940740741,0.06837606838,0.0182349537,0.04752829273,35.42594154,31.13332434,-5.100805941,0.3912943702,-2.950510437,0.789081384,-1.633803195,0.3643805406,-0.8153272077,2.53,2.7,-4.08,0.0367,-4.18,0.0289,0.000106
2.489627297,4.709614217,5.946540881,3.307215234,158.8268799,60.58737778,-5.3664,13.79356912,155.8225756,-0.5276620063,0.4667276892,0.01767458518,0.05250629878,-0.05716231825,0.02665557371,0.9127026475,0.405811396,1.040350064,0.9484927725,0.9907543174,1.081549593,0.3604475448,0.5288463461,0.8465979244,0.9965082625,0.8029707665,0.9269986274,0.8982886913,0.573429662,0.8429112737,0.5022292222,0.977831141,8.007391374,0.1685072163,0.2140761751,0.8817096458,0.8258354845,0.1406041932,0.00449957706,0.4282896881,0.1976551608,3.368204297,0.6656086559,-4.405643132,0.0,2.934908037,0.0,0.0,5.490956541,0.0,1.889842385,0.6691176471,0.1903907265,1.208636827,0.8717006803,3.782683189,4.843074189,0.8007820003,59.89821784,5.316788604,4.983978521,11.25737949,5.316788604,34.47495837,18.85863142,11.73975001,5.112436885,22.72241949,16.90908504,12.21787344,11.89718754,0.6051336902,1.888115468,8.909425461,72.93,2.229166667,1.271111111,0.7756462585,0.8012329932,0.4348702444,0.267191358,0.07936507937,0.02594104308,0.0353565921,0.2803844331,34.27874728,-5.31934768,1.231986124,-2.236616815,1.50560649,-1.239729512,0.6454819476,-1.239487994,4.46,4.42,-5.79,0.000773,-6.38,0.000198,2.85e-06
2.483220901,4.616454563,5.036036036,3.060810811,157.5474193,54.6384,-7.7476,11.09543257,127.9140774,-0.4433256323,-0.001970284238,0.02505710133,0.08533710262,-0.03166865434,0.01943746072,1.205508879,0.4652399709,0.9200525224,1.00756112,0.9555324881,1.129865338,0.6007089793,0.870103561,0.9144217359,0.9833939999,0.9555020638,0.9217125538,0.9737986572,0.7886498985,0.9933429702,0.4067590278,0.9925253564,8.002960574,0.06905223839,0.2140761751,0.9349875773,0.5594894492,0.1081377858,0.0,0.430872001,0.8346478962,2.454837658,0.0,0.0,0.0,6.102862782,0.0,0.0,0.0,0.0,1.758721429,0.685483871,0.206097908,1.07948729,0.812605042,3.981147632,4.995728751,0.6481274391,46.93284082,10.30076712,10.43470392,35.00785466,10.74258,32.46515906,14.46821637,0.0,24.3449737,34.28750275,37.52774084,4.983978521,4.907825381,7.329795117,1.893049032,11.31181214,81.23,1.791666667,0.8891666667,0.6376417234,0.6884212018,0.4041635173,0.245941358,0.08,0.02067829457,0.04875387616,340.6406445,32.54069769,-3.300392342,1.018688079,-2.729151097,0.7579477917,-1.780355747,-0.08957225305,-0.7870082005,2.88,3.55,-4.33,0.0196,-4.25,0.0238,3.19e-05
2.482936404,4.362765158,2.835051546,2.326874125,152.7064416,65.15984037,-6.622400756,15.55058893,82.81560826,-0.5782421107,0.0683976972,-0.126644421,0.1387177127,-0.04472322984,-0.02403246151,1.150342608,0.4875452438,1.039107772,1.079706915,1.132159905,1.139437333,0.6202846962,1.226384321,0.8483259098,0.8803640824,0.8131694162,1.086480165,0.916839684,0.9436508976,0.9934473862,0.4022260874,0.9776267537,7.008271118,0.1039261862,0.3319273053,0.7727998196,0.2749716524,0.1110709264,0.0,0.4378453864,0.04925768629,5.672261043,2.143746338,0.0,0.0,2.654100432,0.0,0.0,0.0,0.0,2.137684529,0.6574074074,0.245972114,0.858684665,0.7862068966,3.955323576,4.952591032,0.5709709241,40.52094163,10.30076712,4.794537184,21.4210879,5.316788604,32.8907658,0.0,0.0,5.907179729,12.84164325,29.72124374,4.983978521,5.590700534,1.953842416,1.986084877,9.997070013,83.56,1.576388889,0.7327777778,0.5814512472,0.4089073129,0.3409312799,0.185941358,0.06878306878,0.0198048048,0.0398400264,75.92134323,27.7772158,-5.002244807,1.903169066,-2.371183769,0.5919023433,-0.5511233934,0.4614997091,-0.4810664381,3.21,6.49,-4.39,0.0164,-5.82,0.000597,8.86e-06
2.542257615,4.314852378,2.474358974,2.256410256,151.4394426,53.54,-8.88,9.001463567,66.57156082,-0.1405069187,-0.0375304661,0.03700829222,-0.1349379471,-0.05188286141,0.01985655099,0.8165479834,0.492071503,1.044461448,1.00508843,1.01468963,1.010457886,0.9045780474,0.9574766236,0.7865122048,0.9483661898,0.9207815186,0.98215663,0.9875490043,1.011304383,1.055323047,0.3915994961,0.9938723241,3.041961411,0.08192204586,0.2926435952,1.032629881,0.446626588,0.1445767338,0.0,0.4217736817,0.0,5.363407449,2.473508677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.241851852,0.6666666667,0.2010594842,0.989548778,0.7666666667,3.3114712,4.553055907,0.7688721876,46.75099613,4.567099648,9.665781456,17.9326124,0.0,19.33156291,0.0,0.0,0.0,0.0,0.0,5.098681808,6.048804905,8.217541782,0.8221708081,8.644681517,35.64,1.986111111,0.6916666667,0.3796371882,0.3498441043,0.1962947216,0.08969907407,0.07046070461,0.01921296296,0.04019216266,71.51436683,23.55616808,-2.582790922,0.07569914413,-1.814130585,0.689079698,-1.204405202,0.7617818293,-0.8214247546,3.06,3.15,-4.19,0.0202,-3.48,0.105,0.000427
2.434981486,4.319810774,3.558823529,2.489379085,148.84458,41.83,-2.75,9.001463567,66.57156082,-0.2010278609,-0.04592662797,-0.03778519869,-0.1598968571,0.08465367034,0.04537670511,0.7649114415,0.5284009055,1.127301394,0.9244627054,0.9603283174,1.001208094,0.9267630633,0.9490347121,0.8855946229,1.019133467,0.8682100669,0.9535203787,1.037926673,0.8795123302,1.071131178,0.3870630874,0.9938455743,3.059385215,0.1268445828,0.1178511302,0.5183302655,0.2749716524,0.0761440227,0.0,0.4373949292,0.0,7.057280471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.140024172,0.625,0.1812432276,1.030489884,0.748,3.195461844,4.439822782,0.8821053129,50.68959938,0.0,15.06663885,11.38785599,0.0,20.16532066,0.0,0.0,0.0,0.0,6.196843572,0.0,7.32469351,5.513977316,2.085917374,7.235214526,54.46,1.118055556,0.6044444444,0.2806802721,0.2552437642,0.1395817586,0.08,0.06606606607,0.01777777778,0.0437583038,208.2106733,22.95538616,-2.878147589,1.226665277,-1.717431671,0.8246801116,-1.260821538,0.5270327281,-0.8125903502,3.43,4.99,-4.45,0.0111,-4.25,0.0174,1.21e-06
2.598841631,4.136798639,1.030075188,2.056510876,153.3079873,95.09978867,-18.39941691,12.11128589,75.54153181,-0.2455749542,0.198511816,-0.002852494482,-0.1328685501,-0.1219197996,-0.2006284013,1.070722072,0.4346384855,1.198589562,1.277773518,1.350059125,1.19396043,0.7264175173,1.012204085,0.7876971053,1.038924942,0.9786990464,1.078157481,1.173352693,1.138826978,0.9770031648,0.386549259,0.987625614,3.042027938,0.08952602959,0.1466088019,1.204624947,0.7194749337,0.4665289338,0.1020620726,0.4276901838,0.0,6.855585261,0.0,0.1717595742,0.0,0.0,0.0,0.0,0.0,0.0,2.057837087,0.6346153846,0.2558672244,0.8695163181,0.7879120879,3.357438747,4.377379426,1.237330418,44.6051984,0.0,9.665781456,11.38785599,0.0,19.74844179,0.0,0.0,5.414990469,11.07101586,6.196843572,21.68360022,5.473198434,2.660138705,9.902031254,10.61269411,43.6,2.958333333,1.261111111,0.9389569161,0.6510770975,0.3408919123,0.148125,0.07575757576,0.02866161616,0.02848445882,30.34526417,17.67971796,-3.701790425,0.8701087366,-2.725461643,0.6022239633,-0.7453756657,0.3489916418,-0.461435828,4.73,5.19,-5.38,0.00153,-5.38,0.00155,5.75e-06
2.482383273,4.30402107,1.559670782,2.026024996,150.2663309,61.58711374,-4.879684418,13.96925152,71.13789081,-0.5396529017,0.1091659926,-0.08487518107,-0.1059273699,-0.08575635946,-0.06900777507,1.28746156,0.4758720982,1.273678825,1.201586221,1.35822274,1.236351204,0.8402431548,1.151148041,0.8258951035,0.8315864994,0.7751068369,1.181323155,0.9115670476,1.055940177,1.026303907,0.40059623,0.9878173507,3.0404216,0.108133281,0.3319273053,0.7727998196,0.2749716524,0.1110709264,0.0,0.4323659516,0.0,6.177899109,2.230648962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180756803,0.652173913,0.2529911733,0.7815787433,0.7722222222,3.789538208,4.765795488,0.5196067309,38.54700732,4.983978521,0.0,21.4210879,0.0,19.93591408,0.0,0.0,0.0,0.0,22.67357176,4.983978521,3.041809414,2.011239135,4.181982507,9.398776366,54.46,1.451388889,0.6216666667,0.5258956916,0.3272746599,0.2109158478,0.09594135802,0.06606606607,0.01942708333,0.03511837668,150.6071259,22.7724817,-3.552300285,0.9291555926,-2.057322119,0.6448283245,-0.7522350706,0.8360750351,-0.8736494963,4.5,6.97,-5.13,0.00251,-6.55,9.58e-05,1.75e-05
2.483204969,4.356167928,4.152610442,3.235943775,152.4278319,52.08972222,-3.848125,11.57256052,65.84967642,-0.5647065506,0.1931680207,-0.2153046816,-0.09626915737,-0.004216798126,0.0670318968,0.994911215,0.4886642624,0.8667377649,0.9383493095,1.191191191,1.194688665,0.4902192924,1.088309447,0.840506786,0.9541379681,0.8928730414,1.212978284,0.9943242533,1.05992311,1.050328711,0.492285778,0.9728927718,7.008293607,0.1138269128,0.3319273053,0.7727998196,0.2749716524,0.07931626887,0.0,0.4320484567,-0.8540068722,6.139508918,0.0,0.0,0.0,0.0,8.911700783,10.8028479,0.0,0.0,1.962659071,0.68,0.2278383624,0.9032632186,0.8382716049,4.089822782,4.73418372,0.5877443751,35.83855535,19.56423182,4.794537184,12.11474962,9.473725908,32.82071055,0.0,5.969305288,13.21376393,23.74424979,0.0,14.5802533,11.66879674,0.3488805954,2.141267814,10.36511981,97.33,1.451388889,0.6216666667,0.6370068027,0.4522746599,0.2537399219,0.2253240741,0.06666666667,0.01726851852,0.05453687188,34.24375597,24.83248033,-1.729818309,-0.1476463394,-2.002301705,0.4220010196,-1.000495809,0.7387909189,-0.5507356751,2.46,4.67,-3.75,0.0637,-4.74,0.00649,0.00128
2.464302333,4.072513451,2.940074906,2.870266334,153.5407693,62.15155007,-8.570864198,12.8449693,74.04258257,-0.604728055,0.0897471288,-0.1342391457,-0.03797900037,0.01017822255,0.02216069146,1.265277036,0.5047612499,1.079652018,1.076986074,1.161317568,1.245327775,0.5526693093,1.186150442,0.9453408971,0.8971326744,0.8977153457,1.19881535,0.8904182069,1.106132972,0.964979294,0.3976127611,0.9778763872,7.008271541,0.1257174394,0.2140761751,0.6027732678,0.191638319,0.06542737998,0.0,0.4467734054,0.01085785252,5.133949016,0.0,0.0,0.0,2.867978762,9.510659254,0.0,0.0,0.0,1.979476488,0.64,0.2391909549,0.8871416987,0.7785714286,4.011204419,4.969413652,0.5224394445,34.49400717,15.40729452,4.794537184,12.2386844,5.316788604,25.96564269,0.0,0.0,11.65669156,18.78998253,12.13273414,0.0,15.18029943,1.315921255,4.255293067,8.195794628,90.9,1.444444444,0.6705555556,0.5406349206,0.521789966,0.283446712,0.2053240741,0.07207207207,0.01915873016,0.04537694469,146.4064895,23.40259178,-2.498457725,0.5292314956,-1.965495382,0.7989863694,-0.7902108733,0.6284183748,-0.7753167022,2.47,4.9,-3.62,0.086,-4.62,0.00862,0.000104
2.467094542,4.291957895,4.339622642,3.536338225,147.6821734,24.13917724,-1.000865052,9.998568022,84.65343277,-0.6141739611,0.001974589019,-0.09112934418,-0.1876758135,0.256158803,-0.1426706554,0.9552593061,0.4988544116,0.9859538472,0.8621042235,1.072707167,1.090008896,0.6269790717,1.01135927,0.8702000406,0.9095995767,0.7123679524,1.282181603,1.006652492,1.174213973,1.072001144,0.4053164225,0.99294228,8.001917922,0.1069603168,0.09622504486,0.6851267072,0.2749716524,0.1090616971,0.0,0.4309042284,0.0,3.004282531,1.614080058,0.0,5.878329082,0.0,0.0,0.0,0.0,0.0,1.905688303,0.652173913,0.1833207902,1.034334966,0.7872380952,3.2039599,4.263933429,0.8235294118,50.85282825,5.733667477,4.983978521,27.29840462,5.733667477,14.95193556,9.521973528,0.0,5.817220841,16.38893797,12.26321064,5.733667477,0.4234674456,1.728717779,0.0,9.398776366,64.69,1.409722222,0.66,0.5037188209,0.3264243197,0.1315192744,0.098125,0.06606606607,0.020625,0.04475030239,79.51008664,21.62439909,-3.367513317,1.222367843,-1.952840085,0.1037256549,-0.7765010627,0.2234014729,-0.4703776087,3.35,4.74,-4.49,0.0104,-4.98,0.00338,2.25e-05
2.489417402,4.635372996,4.956790123,2.789437586,154.6937503,73.22059891,-4.465974625,13.56880932,92.45596396,-0.3996888486,0.05150956976,-0.138822507,-0.08916181629,0.1128552714,0.07051468691,0.7951610053,0.4831028665,0.9886957803,0.9450813337,1.043000427,1.158799387,0.9171408241,1.107006639,0.7913115931,0.9430902387,0.8449141382,0.9501380736,1.010393481,0.916548581,1.087102339,0.4105243517,0.9779390634,3.513573785,0.08216682445,0.2140761751,0.8989685443,0.3928227826,0.1048899075,0.0,0.4333802246,0.4323721865,5.795344444,0.7458180862,0.0,0.0,3.218309398,0.0,5.293729457,5.645589517,0.0,1.973081858,0.671875,0.187328697,1.158120815,0.804040404,3.769314557,4.848129263,0.8242960788,54.24670105,10.05365156,4.983978521,12.80372554,10.05365156,41.58475591,5.687386275,0.0,0.0,5.112436885,16.30699837,22.05341821,12.60280965,5.296694467,1.955755626,9.242644364,82.16,1.979166667,1.035,0.7772789116,0.6137329932,0.3482221592,0.2940740741,0.06535947712,0.0215625,0.04387627902,100.9143716,30.64661613,-4.155509936,-0.1314430829,-2.062530517,1.34624924,-1.458236292,0.406589116,-1.17799465,3.55,3.42,-5.02,0.00423,-5.63,0.00102,1.37e-05
2.475258467,4.551180229,5.054545455,2.992929293,150.9941239,55.5171088,-4.157247213,10.97782196,89.97702037,-0.4623449437,0.01350152567,-0.04450656505,-0.1122412901,-0.03929845524,0.1022571985,1.345283885,0.4816028966,0.9950215285,1.06771451,0.9737543945,1.139714418,0.5634527303,0.8046193994,0.9053723345,0.950084712,0.8988473444,0.9628531972,0.9438083753,1.006694818,0.9551124407,0.4074037175,0.9113363515,6.027276849,0.07225270312,0.09622504486,0.8185466689,0.2749716524,0.06541342195,0.0,0.4358612357,0.0,6.572312346,1.643912856,0.0,0.0,3.332529078,0.0,0.0,0.0,0.0,2.000082149,0.6640625,0.1777019754,1.177339615,0.7588235294,3.518533745,4.653324,1.019101342,61.93821204,10.30076712,14.95193556,46.29261463,5.316788604,24.9198926,5.687386275,0.0,0.0,12.1082079,18.46005421,15.2298486,12.45651462,3.369162528,2.44135976,11.30118547,103.17,1.659722222,0.7816666667,0.6156462585,0.5573625283,0.2680933485,0.281566358,0.05777777778,0.01699275362,0.04131966717,147.3595109,30.73473625,-3.185688362,0.9507745609,-2.104013569,0.5518047696,-1.766929648,0.3583403991,-0.9157294885,3.27,5.01,-4.78,0.00688,-5.11,0.00323,2.75e-08
2.482756918,4.560493637,4.405405405,2.877627628,156.5904547,52.96,-8.6064,10.97385598,107.2989672,-0.4342819427,0.003258547009,0.03127575549,0.02682604093,-0.002112097304,0.0316961192,1.203398933,0.5115740741,0.8528037383,1.072649573,0.9957215949,1.200895792,0.641161859,0.8891977163,0.9278108045,0.9903619376,0.9564817584,0.927533345,0.9832937806,0.9088786478,1.050443586,0.4032788823,0.9925253564,8.001919071,0.07224962686,0.2140761751,0.8648974625,0.441638319,0.09238926608,0.0,0.4314657775,0.9076288633,3.923845448,0.0,0.0,0.0,6.445015369,0.0,0.0,0.0,0.0,2.001225328,0.6833333333,0.2082598057,1.039714452,0.7822510823,3.877487984,4.93366069,0.7101955001,47.3220096,10.30076712,10.43470392,29.32046839,10.74258,32.46515906,10.07780132,0.0,11.98299645,17.9326124,19.32863963,4.983978521,5.260791787,7.564547727,2.171127544,9.900765744,81.23,1.479166667,0.7780555556,0.6376417234,0.6476048753,0.3053980852,0.205941358,0.06944444444,0.01852513228,0.05006289245,329.818662,31.94576977,-3.709659592,1.519618917,-2.237041993,0.7620697649,-1.772618985,0.2844512421,-0.8778967481,2.78,3.13,-4.17,0.0272,-4.14,0.029,5.61e-05
2.527110816,3.91853569,2.0625,2.75,151.9787193,45.17387755,6.515102041,8.17409519,78.85408391,-0.4228638672,0.04183598966,-0.01425334387,-0.06081792629,0.05973679281,0.07958636779,1.206984043,0.4249264197,1.120447178,0.8096902412,1.061273738,0.7725448536,0.5427486526,0.8843567138,0.9457576622,0.8746388521,0.9634130939,1.141880874,0.936689158,0.8590237592,1.044476001,0.3855490636,0.9938455052,8.001917432,0.0919280896,0.1964185503,0.7658042757,0.2823601614,0.09033189192,0.0,0.4302708267,0.0,4.642417695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963375378,0.6666666667,0.2108470318,0.9229015471,0.8102040816,3.324675604,4.396383461,0.7328995558,41.52895262,4.567099648,4.983978521,11.38785599,0.0,14.53505669,4.390415048,0.0,5.817220841,0.0,6.196843572,4.983978521,0.0,3.869334425,0.9601951058,5.999228805,30.71,1.381944444,0.5980555556,0.2719274376,0.2777777778,0.1128826531,0.03,0.06535947712,0.01868923611,0.0372212318,86.08727851,18.49914231,-2.600537474,0.5033369668,-1.640075804,0.1966631146,-1.14461265,0.2915168367,-0.3662594047,2.76,4.0,-3.78,0.0466,-3.06,0.243,0.000185
2.418348561,4.527285573,5.5,3.131944444,152.5881706,40.82825485,2.166204986,8.419409241,87.72633947,-0.3165637934,-0.005322717866,-0.0550498599,-0.1596333436,-0.08847060717,0.03029072186,0.9596611193,0.4664466169,1.087827353,1.041625441,0.8626179245,0.9457713261,0.6336425488,0.9586056398,0.8807830904,1.068976292,0.8730475963,1.019204351,1.086602749,1.057844257,0.8847663519,0.4231673,0.9929434621,8.001917991,0.1061151607,0.1178511302,0.6300052608,0.3003491901,0.06856204604,0.0,0.433463331,0.0,3.419935579,1.594080148,0.0,0.0,3.303553949,0.0,0.0,0.0,0.0,1.855023673,0.65625,0.1797893311,1.046210731,0.789010989,3.680851855,4.662015342,0.5859121712,41.84263589,5.316788604,15.06663885,17.57815784,5.316788604,20.16532066,15.7651876,0.0,5.817220841,11.25737949,30.72326485,0.0,10.22480294,5.035625475,1.92756137,8.191064404,66.49,1.5,0.4894444444,0.373968254,0.2395833333,0.1597222222,0.14,0.0701754386,0.01631481481,0.04344486468,93.241117,21.66864452,-2.518341863,0.9183896586,-2.054199607,0.6497819196,-1.537976239,0.06764118773,-0.7864226082,3.17,4.06,-4.27,0.0173,-4.24,0.0185,4.04e-06
2.552503364,4.315870367,1.518867925,2.103773585,150.3015832,68.0,-3.988101677,9.796095294,70.46088527,-0.1579593435,0.1008498263,-0.0205579403,-0.1438774246,-0.1149674493,-0.1687122771,0.946698179,0.4289361702,1.138762887,1.244444444,1.223217783,1.195443144,0.785786061,1.104257607,0.8769878325,0.8317004632,0.9300029417,1.020129884,0.8977058897,1.053462672,1.004087094,0.3921606982,0.9938453721,3.042116129,0.08575461263,0.1964185503,0.9435396782,0.3957624643,0.130682846,0.0,0.424471141,0.0,6.6663496,2.183056868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142986111,0.65,0.2154797521,0.9715611415,0.764,3.337577835,4.507432778,0.9188319768,48.1683072,0.0,14.64975998,11.21062871,0.0,19.74844179,0.0,0.0,0.0,0.0,0.0,10.08266033,6.087184902,4.105956633,3.00589598,11.24058363,43.6,1.756944444,0.7227777778,0.5251247166,0.2699829932,0.1529273747,0.056875,0.06349206349,0.01642676768,0.03537220343,42.97436968,16.01795003,-3.59250047,0.5956794032,-2.325863493,0.4773252552,-1.23705933,0.2335962204,-0.6117195274,3.52,4.52,-4.57,0.00877,-4.12,0.0248,8.85e-06
2.563009046,3.97468675,0.8723404255,2.053191489,152.8831113,62.7175,4.76,9.074659656,65.14978961,-0.1082221707,0.1116246516,-0.1249278601,-0.1817782041,-0.09536397719,-0.1237456674,0.773770832,0.485306479,1.458008505,1.025217316,1.412337662,0.9722866419,0.7953339309,1.025414728,0.8188232486,1.200282581,1.018947238,1.125551827,1.224608521,1.02214368,0.9275252516,0.3821257475,0.9929025382,3.04576716,0.09101639843,0.1619007535,0.9164861012,0.2823601614,0.0940067503,0.0,0.4255903909,0.0,5.559675454,0.0,0.2567064673,0.0,0.0,0.0,0.0,0.0,0.0,2.051203704,0.6477272727,0.227453123,0.8663835249,0.7727272727,3.401205059,4.393942708,0.927985387,38.22060452,0.0,14.64975998,5.693927995,0.0,19.74844179,0.0,0.0,5.414990469,0.0,0.0,5.098681808,4.866736111,6.52175426,5.531894054,6.083643419,43.6,2.236111111,0.9452777778,0.4531972789,0.3159722222,0.1471403376,0.03125,0.06006006006,0.02700793651,0.03692078576,68.52147249,19.00197491,-3.115823545,0.3201963989,-1.993442636,0.4980250961,-0.8177444827,0.08417820048,-0.5280513279,2.61,3.59,-3.72,0.0548,-3.18,0.194,0.000151
2.476126138,4.307658617,3.263157895,3.025584795,154.6383206,47.89196676,-1.078947368,8.465780746,59.76689792,-0.4695687665,-0.07414343362,0.0196813925,0.03569564485,-0.06026509095,0.08178393973,0.9115029788,0.5200945062,0.9630136986,0.987061079,1.109748901,1.144404839,0.968743518,0.6890571562,0.8009843574,0.9495464727,1.073960149,0.9079323605,1.001314696,0.8397775255,0.9919997428,0.4922683932,0.9878630511,6.002696239,0.1014342432,0.2140761751,0.7687369204,0.2749716524,0.06274916425,0.0,0.4323659516,0.0,5.22627202,0.0,0.0,0.0,0.0,9.437722243,10.78429623,0.0,0.0,1.939435049,0.6956521739,0.2028115871,0.969029679,0.8291666667,3.647592147,4.504120605,0.7438069081,40.48835247,14.5802533,4.567099648,17.98819623,9.473725908,26.43452639,0.0,0.0,13.39982427,17.26784433,6.196843572,9.473725908,9.437722243,1.802462207,2.039260447,6.292631564,69.4,1.479166667,0.6077777778,0.5029024943,0.3446003401,0.1753826531,0.09594135802,0.06606606607,0.01899305556,0.05545467335,96.88379544,22.7555036,-2.756712691,1.042075348,-1.843822904,0.250310337,-1.559419268,0.489061437,-0.5967792027,1.66,2.69,-3.15,0.218,-2.73,0.574,0.00291
2.480193002,4.586890084,4.578125,2.944878472,152.4611344,68.93877551,-9.280612245,12.49979577,89.5251863,-0.5627624379,0.1285192648,-0.03219729389,-0.100189963,-0.06546038811,0.137364902,1.131142272,0.4959842605,0.9118320231,1.021207835,0.9322630015,1.082675416,0.5929535324,0.9062089276,0.9025015269,0.9624173122,0.9740275837,0.9801562007,1.023943634,1.07771726,0.9168708543,0.492430763,0.9729223297,7.008276949,0.07780668145,0.2140761751,0.8314383804,0.441638319,0.0822774992,0.0,0.4351807591,-0.4667503885,7.683665223,0.0,0.0,5.392922264,3.297285735,0.0,11.00740324,0.0,0.0,2.0082421,0.6666666667,0.2070298978,1.110303342,0.772972973,3.790071227,4.879244771,0.9281101509,55.90945696,25.50816051,9.778515705,23.62654039,20.52418199,27.6520576,5.687386275,5.907179729,6.792942306,17.85771973,18.19910121,25.17535043,3.297285735,0.8392368216,2.71473507,12.63363653,115.15,1.854166667,0.91,0.614829932,0.6163548753,0.2711404006,0.3040740741,0.0641025641,0.01895833333,0.0520649928,112.641759,33.87046942,-2.97223218,0.3883174139,-3.029973773,0.6388148764,-2.035365191,0.3217029824,-0.8920864797,3.39,4.55,-4.77,0.00756,-5.49,0.00144,5.7e-07
2.477060554,4.55375734,4.002754821,2.510611162,149.1351734,55.21767335,-2.418298327,14.56069274,90.53946722,-0.2936794216,0.03332377926,-0.131192273,-0.06324566243,0.04765776808,-0.03900778358,0.9946692519,0.5574821448,1.067087958,1.10744738,1.11814346,1.146050842,0.8705084129,1.231232826,0.8992425181,1.001063623,0.7754378555,0.9574191359,1.031289432,1.069308754,1.018692888,0.3939741536,0.97795332,3.042251609,0.08314916212,0.09622504486,0.76403551,0.2749716524,0.0761440227,0.0,0.4348055467,0.6914008228,5.665961891,2.050257213,0.0,0.0,3.278671527,0.0,0.0,5.592154799,0.0,2.14238502,0.6328125,0.1909160923,1.128120484,0.7565656566,3.330305299,4.541871326,1.186049129,66.28150465,5.316788604,14.64975998,17.75538512,5.316788604,24.73694389,5.687386275,0.0,0.0,11.53325851,0.0,22.30053377,9.234660776,3.845900763,2.457289893,9.281050037,55.63,1.972222222,0.9380555556,0.7413151927,0.474029195,0.4323664651,0.264066358,0.05333333333,0.01995862884,0.03659415862,123.9834392,29.21025187,-3.654762739,1.043954375,-2.823323178,0.8920937705,-1.57010282,0.4439985212,-0.9255412724,4.76,5.89,-5.77,0.000744,-6.33,0.000202,7.28e-08
