pIC50,AATS1i,AATS2i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATS8s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1d,ATSC1dv,ATSC7d,ATSC8dv,AXp-0d,Ali_Log_S,CIC1,CIC2,ESOL_Solubility_(mg/ml),EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,ETA_epsilon_5,GATS1d,GATS1dv,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6dv,GATS6p,GATS6s,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GATS8i,GGI6,GGI7,IC1,JGI4,MATS6s,MATS8s,MAXaaCH,MLOGP,MOMI-Z,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SdO,SddssS,SdssC,SlogP_VSA10,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SsNH2,SssS,VSA_EState8,VSA_EState9,Xc-3dv,Xc-5dv,Xc-6dv,ZMIC2
5.795880017,144.1027622,150.3402747,157.2832898,158.2228931,3.753846154,154.7643358,2.794797178,2.942307692,50.02006968,0.49138322,0.02380952381,1.606288741,6.644628099,38.23385369,-3.049586777,35.15559637,0.6778019067,-3.8,1.68640862,0.7167116501,0.0287,40.09928197,12.13273414,0.008616780045,0.0,0.8229024943,0.6111111111,0.449132869,0.9994501054,0.7963795128,1.176492564,0.9166666667,1.080802063,0.9313135829,1.021465435,1.051293869,0.9801829355,0.9090066247,1.258961491,0.8785771904,0.9275138058,1.379881657,0.8789046908,0.8808674439,1.02689219,1.207712225,0.6093650198,0.8366360391,0.999384296,1.335756738,0.3819553817,0.9559527936,1.171450206,0.2719274376,0.2777777778,3.3579855,0.04094444444,-0.02647993937,-0.01540645135,1.954116119,2.52,1654.378846,-3.695747383,-0.7633718554,0.00284819115,0.07937513201,0.00896802514,4.567099648,0.0,17.82825202,11.38785599,0.2313117594,4.069284137,4.390415048,14.53505669,0.0,22.64523548,0.0,0.0,0.0,0.0,4.390415048,6.544756406,5.817220841,4.88992845,0.0,1.745355463,0.9231580688,0.0,0.5242119621,0.1086331621,0.0,26.16116463
6.634512015,144.2810228,149.0477527,155.1349513,156.1842024,3.346456693,155.9206171,2.56650663,2.564133987,50.72670447,0.4923809524,0.01428571429,1.67312449,9.907971684,63.32957149,-9.592797784,5.185937553,0.6914312962,-6.26,2.188226156,0.9784989037,0.00136,44.79899817,0.0,0.007619047619,0.01322751323,0.762962963,0.7189443188,0.5105410517,1.037282329,0.8082117581,1.139088046,1.178081897,1.179466224,0.8977825533,1.301041325,1.095117999,1.014697896,0.7910136905,1.096440328,1.046565127,0.9831248793,1.164607657,1.065255552,1.065264155,1.141138618,1.026131791,0.9726240794,1.078575983,1.017396676,1.005808185,0.7336215192,0.9501105924,1.027989545,0.7968707483,0.535643424,3.644663858,0.04284313725,-0.1437418656,-0.03671628967,2.136266088,2.4,3586.584842,-4.339824181,-1.552923209,-0.4308436379,0.3780573597,-0.3628585607,5.316788604,10.36057336,36.48334172,27.83180362,0.1654709228,15.77252385,0.0,19.74844179,0.0,28.58398029,0.0,0.0,0.0,0.6843980315,5.687386275,6.544756406,18.25485007,4.874359498,0.0,0.0,2.588293539,0.0,1.017758715,0.0761440227,0.0,32.07574041
8.236572006,143.8726478,149.5000864,154.5685514,152.9375133,3.7,154.1866516,2.368285101,2.052408618,51.8213122,0.5126984127,0.0,1.499561742,9.917355372,49.35047444,-7.950413223,30.98836853,0.6855703213,-5.73,1.291793651,0.6746867426,0.00697,38.99396439,4.699919916,0.0,0.0227994228,0.7787878788,0.5951690821,0.4843804974,1.055363266,0.7366999171,0.9990935483,1.024613117,1.115515568,0.7415862613,1.295347656,1.249672509,0.8787143251,1.361337442,0.980423144,1.08998115,0.8285287195,1.237101449,1.108303255,0.9572247846,1.258661257,1.321295438,1.307866288,1.095207972,0.9649527905,0.9111080556,0.4239261481,0.7689507446,0.9901672174,0.5258956916,0.2395833333,3.752600468,0.04252873563,-0.1776278867,0.09433505833,2.156663832,1.45,1363.706046,-4.565095883,-0.4387439456,-0.2175322567,0.1221352753,0.1041704129,4.983978521,0.0,6.066367068,21.4210879,0.2364748214,22.4351938,0.0,19.93591408,0.0,21.95893118,3.277053125,0.0,0.0,0.0,0.0,0.0,13.8474744,4.824530955,0.0,0.0,3.973463276,0.0,0.8208949336,0.1110709264,0.0,29.96628288
5.744727495,147.6606619,154.64466,163.5888857,162.2767769,3.305882353,160.4872522,3.010198604,3.040196078,50.76727958,0.4820952381,0.02,1.477486721,9.641528926,67.47658402,-13.37603306,-23.52800735,0.7124476124,-4.67,1.514299784,0.5343130683,0.0431,28.3797528,23.46952001,0.0179047619,0.04073368607,0.8091710758,0.7402756041,0.42622798,1.11394938,0.908847825,0.9750356332,1.054163571,1.135942566,0.9386461188,1.06810565,1.118561244,0.8984430075,1.130821924,1.04507822,1.041720081,1.085026067,1.123689511,0.9137359688,0.8489467275,1.048897097,1.17975814,0.7125822492,1.016955088,1.049935806,1.117044226,0.8995354701,0.9930200821,0.9524929355,0.5406349206,0.521789966,3.945131835,0.0427124183,-0.0203974743,0.01985879814,1.959476488,1.68,2157.481791,-2.730995998,-0.8155418155,-0.06155549106,0.07431723209,0.1671958509,10.30076712,0.0,6.9237372,12.2386844,0.1706753545,15.79293262,9.184952232,20.26872417,0.0,21.95893118,1.505444365,11.68415648,0.0,-0.005671073105,4.390415048,11.33929359,12.74095804,4.782522541,0.0,0.0,4.203868702,0.0,0.681984921,0.06542737998,0.0,25.40060836
7.744727495,148.087398,153.20103,159.5577868,157.1947602,3.677966102,156.3306909,2.608391608,2.384582257,49.27242716,0.4744444444,0.0,1.625579303,14.13609467,67.12130178,-9.403846154,16.65236686,0.6833808251,-3.13,2.017497412,0.9454088357,0.18,52.80408356,5.693927995,0.02555555556,0.04595959596,0.7595959596,0.5723827699,0.4675295088,1.155189703,0.8639795699,1.067828771,0.9225906489,1.17255152,0.9242434666,0.9119356312,0.9755859758,0.8687431111,0.8237364881,1.187727825,0.9979421523,1.364435217,1.329602795,1.11790151,1.018456598,1.172312798,1.119506915,0.8589733477,1.059096432,1.06176533,1.162356148,0.8453713461,0.9138338655,0.9438691875,0.5683446712,0.4010416667,3.682942306,0.03655555556,-0.06444748699,-0.008564166544,2.026898024,1.25,2365.439318,-3.401003974,-1.592536725,-0.1695724603,0.1604839975,-0.1950265088,11.05045608,5.098681808,12.13273414,11.21062871,0.1571462582,29.94895596,4.794537184,25.06523039,5.733667477,22.51475897,0.0,12.33728461,0.0,-0.1433771778,0.0,12.96557803,0.0,5.015075563,5.486146944,0.0,1.772567902,0.0,0.6759707009,0.1476931915,0.0,29.75240743
7.377785977,151.5397617,157.5474193,163.9182458,164.7179547,3.53271028,165.1169809,3.143637227,3.385135135,46.38335578,0.46359447,0.04838709677,1.493241297,8.5936,53.6384,-11.4772,-30.0544,0.6894086529,-4.25,1.662708558,0.6081274391,0.0196,5.57310453,18.19910121,0.03640552995,0.04960693955,0.812605042,0.7566673934,0.4694502873,1.083167515,0.8474360554,1.175789659,1.139452075,1.097325073,0.9144217359,1.004889248,1.080961164,0.9860373438,0.9626907703,1.054019491,1.017239667,0.914501734,1.10068275,1.073344015,1.040100864,0.8885699107,0.9266635793,0.6829368466,1.047397192,0.9223260991,0.9385948302,0.9752887061,1.006720808,1.007875642,0.7112018141,0.6163548753,3.981147632,0.04241975309,0.06624173245,-0.06311020323,1.752997727,2.78,2853.022347,-3.910720297,-1.724644867,-0.1041850566,0.3323877145,-0.1540221275,10.30076712,0.0,18.20875424,29.31392667,0.1391792811,36.58182932,8.780830095,25.38663948,4.992404733,11.38785599,0.0,0.0,0.0,0.806811067,14.46821637,6.544756406,18.55817888,4.865265677,0.0,0.0,1.992124129,0.0,0.8053607425,0.08374028396,0.0,29.32088182
8.15490196,149.7946163,155.2232052,161.5337457,162.7564201,3.495145631,162.6691366,2.949449449,2.887270766,46.83435575,0.4695238095,0.03333333333,1.540249265,9.715277778,59.44444444,-5.932291667,-1.888888889,0.6833808251,-3.89,1.81140835,0.834147917,0.0278,34.51459212,12.40490243,0.03047619048,0.0331547619,0.7973214286,0.6637198622,0.4527049508,1.13746691,0.8399818365,1.164451458,1.119086918,1.141041115,0.9079924669,0.9567080656,1.097750865,0.9765147666,0.9392887769,1.152983613,1.08147425,1.211116299,1.111491088,1.075910287,1.025956037,0.8807808757,0.9245521587,0.5255980233,1.03951183,0.8842050004,0.9039894258,1.001091511,0.9130160916,0.9793040106,0.5331972789,0.5538548753,3.773554151,0.0408994709,0.1186795255,0.001308756523,1.958504393,2.4,2265.696798,-3.616464109,-1.643035383,-0.2715606337,0.2960426579,-0.1066938453,10.30076712,5.425791397,24.27512131,29.31392667,0.1537670096,40.62400469,4.390415048,25.38663948,4.992404733,11.38785599,0.0,0.0,0.0,0.8747201751,10.07780132,6.544756406,18.90673365,4.848957738,0.0,0.0,2.284696408,0.0,0.7166344516,0.07940239484,0.0,30.18565182
6.970616222,144.7629259,147.7589175,153.50475,153.9041889,3.307692308,157.9388272,2.595588235,2.598870056,49.22976446,0.4826086957,0.0,1.735372024,6.734842951,26.51862673,-1.685902118,-0.1607012418,0.6732572563,-3.87,2.434591481,1.11403462,0.0207,33.77213846,0.0,0.01739130435,0.01956521739,0.75,0.5911242604,0.563096817,0.97878136,0.7846235028,1.233316744,1.079036348,1.152129437,0.9533476093,0.8490926167,1.017292389,0.975662232,0.8978491903,1.040318302,1.155467498,0.9035789474,1.086253983,1.053043714,0.9340563371,1.090552143,1.007845284,1.115573061,0.9179279139,0.9989757454,1.090007646,0.9127689359,1.025513645,1.077909055,0.2586394558,0.1962159864,2.774861885,0.02134680135,-0.1005165051,0.07486897859,2.076018519,1.91,1329.437404,-2.789726047,-1.178525788,-0.09450641028,0.3661234005,-0.2843668516,0.0,5.098681808,36.39820241,11.38785599,0.1934537568,53.96419523,0.0,20.16532066,0.0,33.77213846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808350992,0.0,0.0,0.0,0.0,0.4238365946,0.0761440227,0.0,30.60576651
7.657577319,145.9770422,152.953981,152.6842497,157.4450447,3.345132743,164.3073057,2.631858711,2.624958292,51.38666017,0.4913978495,0.01612903226,1.606975805,13.71306515,79.47213322,-8.124599502,-37.51675171,0.6894086529,-6.04,2.104484741,1.194041746,0.00148,45.37412621,16.69035448,0.008602150538,0.01518817204,0.7708333333,0.663694868,0.4977187343,1.160368181,0.8593066484,1.005233256,1.126869159,1.018835717,0.7802333168,1.119522259,1.033742759,1.129072193,1.13598634,1.029176312,1.079834249,0.9583783785,0.9829832107,1.329678525,1.32374746,0.8970563132,0.8180613897,1.173372775,0.9653634742,1.146837014,1.260601618,1.156194186,1.080027722,1.020986166,0.696462585,0.5130385488,3.623435714,0.04419753086,-0.009400924818,-0.001069349544,2.204546418,3.25,2128.759623,-4.681897176,-1.321207125,-0.3160646832,0.214884952,0.2585630642,5.316788604,5.425791397,52.80517724,10.57107519,0.1655533624,24.93919058,0.0,20.40266096,4.992404733,11.38785599,1.628356245,0.0,0.0,1.035422336,5.13155848,6.544756406,26.93698721,4.84886367,0.0,0.0,6.966363136,0.0,1.189562466,0.1146045727,0.0,33.67938053
6.759450752,145.817401,151.454821,156.37978,158.4971748,3.390909091,159.5717647,2.801690821,2.878185525,48.00479604,0.4731182796,0.01612903226,1.629104529,9.9336,56.6336,-8.894,-31.4544,0.6841461785,-5.51,1.961800927,0.919483369,0.00417,45.60046608,0.0,0.02688172043,0.0311502118,0.7828282828,0.6667444211,0.4979332692,1.169962633,0.8296626622,1.193766716,1.146201083,1.106385139,0.8657354966,0.8665076443,1.103095554,1.006789333,0.763072638,1.044833316,1.146620997,1.028728037,1.137795025,1.171247205,1.006796422,0.9733196061,0.9415522302,0.603465499,1.108686691,0.9506436683,0.9762147202,0.9730941466,1.028422971,1.054031506,0.5723809524,0.5755385488,3.682055263,0.04273901809,0.03947820925,-0.02998873392,1.982741402,1.29,2576.189981,-2.924066127,-1.877329191,-0.5710128707,0.4713133612,-0.4117141428,19.77449303,5.261891555,6.066367068,35.25921319,0.1689938919,151.4360865,9.473725908,14.95193556,0.0,40.21348046,0.0,0.0,0.0,0.0,5.687386275,6.544756406,18.25485007,4.848604167,0.0,0.0,2.688647868,0.0,0.7589589384,0.06263564417,0.0,30.3948269
7.602059991,145.2236585,149.1514683,154.0889835,152.6440717,3.3125,161.9569224,2.633499171,2.324404762,49.49423033,0.4818181818,0.0,1.72006025,9.592592593,43.41666667,-5.24691358,-3.444444444,0.6791339464,-3.95,1.964695999,0.9308270835,0.0195,39.1116119,0.0,0.01818181818,0.02055335968,0.752173913,0.5547337278,0.481025641,1.001194482,0.7998243965,1.165050455,1.016483516,1.144084148,0.8655335382,0.9818617667,1.077631579,0.9261065715,1.054548473,1.042631579,1.117415903,0.867221107,1.092548077,1.225300192,1.097782018,1.166075949,0.9568820966,1.147146907,1.174328358,0.9251387058,1.042223191,0.8532268875,1.0,0.830404064,0.3192290249,0.1518920068,3.205229003,0.03140522876,-0.009073121504,0.005526650006,2.081466837,1.98,1298.743643,-2.806878962,-1.118763185,-0.2748183316,0.330003265,-0.1698428165,0.0,5.098681808,24.26546827,11.21062871,0.2077652636,48.49656944,0.0,20.16532066,0.0,22.51475897,0.0,0.0,0.0,0.0,0.0,0.0,6.9237372,4.899567567,0.0,0.0,1.983792569,0.0,0.5306069401,0.09087175382,0.0,27.50802119
6.886056648,146.8104866,154.9455879,161.3904776,160.9577363,3.082644628,159.608501,2.497516397,2.308666088,51.13517741,0.4811111111,0.0,1.518409135,12.66836735,88.99589002,-6.530612245,7.893424036,0.6974691495,-5.98,2.03479173,0.8531149556,0.0101,77.20433024,0.0,0.01888888889,0.03368055556,0.8052083333,0.6948367859,0.4705006297,1.313549791,0.9773250885,1.078827989,0.9854656339,1.174396416,0.9440614041,0.9543023615,1.020392696,0.9605082762,1.121669844,1.035828361,1.05234692,1.237345569,1.148989899,1.028396791,0.8819080523,1.118439868,1.100297595,1.33869002,0.872814873,0.9848130722,1.152231848,0.855673272,0.8935884108,1.056761062,0.6630839002,0.3680909864,3.772563192,0.03703252033,-0.1396544643,-0.02193898849,2.029786661,1.53,2440.144633,-4.113241296,-1.666890384,-0.08270949534,0.3802555449,0.2006403332,19.77449303,0.0,6.9237372,5.693927995,0.1646906487,156.0293329,14.26826309,20.26872417,0.0,33.45795484,1.587612778,11.77331419,0.0,0.1215681455,0.0,11.21535881,6.9237372,4.830967851,0.0,0.0,5.025525567,0.0,0.7368419724,0.07931626887,0.0,29.65311583
7.677780705,144.8518441,149.9881012,155.3636532,157.6931515,3.032520325,154.5679094,2.82893139,2.695365392,50.36298046,0.4822916667,0.03125,1.560052763,10.00411523,39.47919524,-8.141289438,27.95488493,0.7099052407,-6.0,2.284998682,1.269061574,0.00274,28.32608003,12.13273414,0.01770833333,0.04544642857,0.7847619048,0.8966165414,0.6036328946,1.168977784,0.8681259562,0.9734439353,1.25262605,1.189421644,0.9195295294,1.380123951,1.159431485,1.084104458,0.9958271232,1.073288732,1.041194715,0.9550015946,0.9471075015,0.8686346981,0.7333420852,1.116942927,0.9046024589,0.4150866558,1.088137734,0.9808866168,0.9483155915,0.6461930756,0.8244531911,1.040606778,0.747755102,0.5451388889,3.46988882,0.03555555556,0.03678436028,0.08083754567,1.956776304,1.72,1583.778718,-6.23262373,-2.17389194,-0.6929963442,0.2609508786,-0.2832484972,10.05365156,0.0,12.13273414,10.58941147,0.1853540001,59.70582193,13.15465994,9.967957042,5.138973738,22.88687966,0.0,22.8538944,-3.726252327,0.0,11.37477255,10.02329115,13.8474744,4.832039031,5.152395327,0.0,3.942310562,-3.726252327,1.382938484,0.2224053718,0.01964185503,34.67418752
7.920818754,148.3230437,153.6196862,158.2335831,159.0367467,3.324786325,161.5850396,2.633242999,2.739921337,48.96478823,0.4774193548,0.01612903226,1.612747941,12.0,65.47633136,-3.5625,-25.18786982,0.6841461785,-4.58,2.132438035,0.8456570856,0.0115,51.58983439,0.0,0.02258064516,0.02971652004,0.7606060606,0.6428571429,0.5037471091,1.238129516,0.8585909922,1.14261408,1.139717425,1.191183018,0.900011591,1.056694826,1.114508656,0.9893753369,1.051190186,1.029734892,1.106422981,1.067098576,1.128205128,1.143922242,1.043999223,0.9905473011,0.9497406268,1.093573869,1.027032773,0.9426768748,0.9047231493,1.063615802,1.032676137,1.047450283,0.614829932,0.5130385488,3.568001683,0.04176767677,-0.0650879799,0.0631322927,2.054083455,2.38,1978.727963,-2.914043676,-1.855129128,-0.2290486959,0.4462532875,-0.2151664385,10.30076712,5.425791397,36.9300771,23.62654039,0.1554784522,32.88446216,0.0,25.38663948,4.992404733,11.38785599,0.0,0.0,0.0,0.9374637514,5.687386275,6.544756406,13.08951281,4.848683342,0.0,0.0,6.3612173,0.0,0.7694695736,0.06365387513,0.0,28.45934377
7.991399828,146.0295952,151.7288371,154.6627463,156.1004405,3.621052632,157.0994275,2.742881706,2.677557468,49.68752494,0.4982539683,0.03333333333,1.540160503,8.401991852,49.75638941,-10.11815301,-31.07342577,0.6833808251,-5.93,1.807395762,0.7932811173,0.00156,49.41545461,0.0,0.001746031746,0.01650793651,0.7952380952,0.6944113059,0.5479366939,1.133422462,0.7741049506,1.009401761,1.066716163,1.084240045,0.8152846252,1.080872133,1.034808065,1.04088595,1.053893075,1.020081767,1.170605241,1.121812825,1.100615814,1.114826791,1.210754579,1.104410906,1.077711062,1.34971943,0.9855352278,1.157535078,1.309873378,0.9683884234,1.04519691,0.9739428997,0.614829932,0.5130385488,3.74719309,0.0428042328,-0.1694435568,0.02905196501,2.03676864,3.31,2247.95735,-5.243183098,-1.098944915,-0.2790525781,0.325438258,0.1796228561,5.316788604,5.425791397,47.21284708,10.57107519,0.1704897904,23.0877971,0.0,20.40266096,4.992404733,11.38785599,1.59117158,0.0,0.0,1.013529331,5.13155848,6.544756406,13.08951281,4.848631425,0.0,0.0,2.616691449,0.0,1.045211369,0.1146045727,0.0,30.98343595
5.886056648,144.1851809,150.8419307,157.1409259,157.1307331,3.634782609,156.3895983,2.343209877,2.098566308,52.07746353,0.4851851852,0.0,1.785102788,15.6122449,84.22907122,-22.40816327,-138.755935,0.6807446078,-4.91,2.273263854,1.066625765,0.00274,41.98488435,22.20705519,0.01481481481,0.0,0.7592592593,0.5886792453,0.4237798681,1.131625525,0.9097212439,1.291044865,1.006451613,1.189452481,0.8877379939,1.145307783,1.048971596,0.9769784468,0.977530557,1.191190135,0.9299587479,1.294388551,1.32173913,1.228789108,1.07607442,1.223242147,1.069253308,1.169309747,1.309652846,0.9765857501,1.01391603,1.07729835,1.242377808,0.9516078848,0.5251247166,0.4453656463,3.34144599,0.03528395062,-0.0723920825,-0.1695336829,2.151216564,3.09,2086.58422,-4.575509382,-1.338907896,-0.1111993468,0.2818209518,0.04606378681,0.0,5.098681808,38.11294267,11.21062871,0.1811246968,10.62986842,0.0,19.74844179,0.0,22.51475897,0.0,0.0,0.0,0.0,0.0,12.96557803,0.0,4.998950662,0.0,0.0,5.33564435,0.0,0.9048170651,0.2052184453,0.0,29.28526947
7.614393726,146.6826228,153.8360163,154.393322,155.5745751,3.354545455,158.4971807,2.765855725,2.653451178,49.79497264,0.4860215054,0.03225806452,1.551471636,12.51557093,65.71322995,-10.23529412,-9.547396301,0.6841461785,-5.44,1.908587457,0.7850803925,0.00508,50.14233313,0.0,0.01397849462,0.01596102151,0.7947916667,0.6231671554,0.5229137409,1.192605992,0.850069437,1.154989437,1.066308244,1.032417708,0.7856842935,1.051754668,1.086841448,1.062812281,1.036202292,0.9933038209,1.204043191,1.124858731,1.074963343,1.08234411,1.094985792,1.074392778,1.042817834,1.179787543,0.9371297311,1.216995818,1.444234896,0.8145217849,0.9601867527,0.9243527456,0.5723809524,0.5755385488,3.763837885,0.04273901809,-0.09346467055,0.05190511898,2.043666788,2.51,2348.487522,-4.40313787,-1.630922844,-0.1549428418,0.3293047376,0.1962706546,10.05365156,5.425791397,35.61190719,17.68087273,0.202199992,91.84114925,4.736862954,20.40266096,4.992404733,17.13736782,1.602924671,0.0,0.0,1.019725553,5.13155848,6.544756406,13.08951281,4.848604167,0.0,0.0,2.652372549,1.66852335,0.9242705142,0.1146045727,0.0,28.80703149
5.400007822,144.1659287,146.4611805,150.345674,150.3059358,3.657142857,154.7125873,2.936661299,2.684210526,49.53705226,0.496969697,0.02272727273,1.640588694,8.211072664,21.16224529,-5.321799308,-22.92387543,0.6791339464,-4.75,2.011192365,0.7544554251,0.0162,32.6009031,11.33678588,0.00303030303,0.0404040404,0.7444444444,0.5650495216,0.5937989958,0.9628516733,0.7031077067,0.7048065247,0.9462143928,1.006242703,0.8340751701,0.9053621883,0.9828753946,0.9761923985,0.8028395177,1.104870018,0.9230244328,0.835696625,1.319121562,1.28671453,1.442003887,1.025769534,1.20936127,1.177296248,1.090468362,1.076783703,1.033600916,1.23099474,1.169939481,0.858760415,0.3780498866,0.1770833333,3.076270476,0.03416666667,0.04176821451,-0.1920347354,2.070040155,1.6,1489.676249,-4.157887985,-0.7328304335,-0.2856833452,0.1745109829,-0.01243551986,5.733667477,0.0,29.53588708,16.08777591,0.242259347,85.39038714,0.0,14.95193556,0.0,21.69797817,1.488243575,0.0,0.0,0.0,5.13155848,0.0,0.0,4.90972599,5.969542549,0.0,0.0,0.0,0.6593293144,0.1365279666,0.0,27.33328184
7.920818754,148.0103313,152.3722909,154.4269117,157.515908,3.467889908,158.6717354,2.822416552,2.890273451,48.38728898,0.4833333333,0.015625,1.512636097,10.85274894,55.63018497,-6.093425606,-2.323379897,0.6899617195,-5.01,1.75887232,0.809494363,0.0221,44.39282129,17.67532124,0.01666666667,0.04455357143,0.7752380952,0.6826911885,0.5078511369,1.110554208,0.7856332165,0.8104667601,1.109748378,1.064475138,0.8393745447,0.9755157886,1.089866148,1.139410328,0.9689674695,1.032431477,1.011680714,1.020690408,1.123295234,1.177260175,1.239492011,1.01916061,1.351042941,1.078624449,1.087785984,0.966006522,0.9435333642,0.6649973381,0.9409478723,0.9986526776,0.614829932,0.5755385488,3.913553022,0.04256038647,-0.0674455178,0.05935970433,1.990290858,2.06,2650.995469,-5.389817459,-1.673764192,-0.2951343705,0.1437584533,0.1172464586,11.05045608,5.425791397,35.61190719,16.26500318,0.1373791195,133.4514031,4.794537184,20.40266096,10.72607221,10.57107519,1.531695746,11.46331847,0.0,0.4731742973,5.13155848,6.544756406,13.08951281,4.84878054,5.397661056,0.0,2.479594771,0.0,0.9984880308,0.1269440053,0.0,30.95894759
5.73754891,146.2472804,155.0665108,160.0276797,159.9665408,3.226027397,160.4586872,2.301198257,2.331757289,50.61721457,0.4754901961,0.0,1.669179994,14.48652053,93.66565886,-5.41723356,-42.11413454,0.6737412396,-5.02,2.454275736,1.022323364,0.00361,83.89487604,6.420821623,0.02450980392,0.0,0.8039215686,0.6592034203,0.4998098034,1.341906357,0.9885089361,1.385687364,0.9870040283,1.169470853,0.9218194606,1.201758997,1.102617453,0.9743470307,1.170926028,1.167587636,0.950950482,1.211932411,1.059541571,1.16071508,1.03738592,0.951149575,0.9557179295,0.9964098172,0.9101594863,1.019900356,1.014957504,1.075495661,1.057963164,1.041049839,0.7340136054,0.5217191043,3.523004188,0.03283333333,0.01987775498,-0.04150680153,2.176777181,2.52,2336.466524,-5.251998152,-1.940031414,-0.2424870751,0.3372714553,-0.08202178319,14.04082556,5.098681808,18.20875424,41.90021587,0.1456046687,17.84970761,9.473725908,24.31554143,0.0,22.51475897,0.0,0.0,0.0,0.0,0.0,22.56323872,6.9237372,4.942378428,0.0,0.0,5.186592111,0.0,0.8190725202,0.1288113406,0.0,30.02085899
4.945386945,147.1889596,150.5716193,153.3000036,156.5291915,3.472727273,157.0717226,3.905328798,3.804257529,45.48331132,0.4644444444,0.01666666667,1.557441303,10.59924386,39.74102079,-11.68809074,-35.96030246,0.6888187153,-4.4,2.017017473,0.9830278467,0.0292,0.0,4.681802935,0.03555555556,0.05050505051,0.8050505051,0.6291793313,0.4916131253,1.035286165,0.7707667714,1.060415245,1.077760892,1.106167404,0.8555152636,0.7549113867,1.000354625,1.142212589,0.8753185132,1.047029998,1.19186736,1.101000288,1.029566179,0.9991903616,0.8821284576,0.9582893529,0.8639818236,1.008770503,0.9766345731,0.9850828399,1.070424328,0.922099812,1.03765017,0.9372538201,0.6815419501,0.454010771,3.506544483,0.04024305556,-0.0008832956259,0.08903173059,1.850266211,1.9,2079.53101,-3.363356727,-1.700926633,-0.4891252624,0.2840054021,-0.4165042679,15.20739338,0.0,12.13273414,22.63869376,0.1536183472,166.0474505,14.26826309,14.76446326,5.733667477,39.70116891,0.0,24.77564615,0.0,-0.5318461614,0.0,0.0,0.0,4.91143227,5.31165637,0.0,0.1482791863,0.0,0.7090739295,0.1275821809,0.0,33.15744284
7.229147988,146.706832,150.4211916,157.2180287,155.624632,3.840425532,156.0129653,2.43079922,2.243333333,49.63941333,0.48,0.02,1.703290391,11.6122449,53.6553288,-10.05102041,14.71655329,0.6721101656,-3.53,1.820130285,0.8012258203,0.0421,52.92801834,11.25737949,0.02,0.03555555556,0.7444444444,0.5510343119,0.4743616174,1.055773505,0.80721541,0.9749569999,0.9644239901,1.205106589,0.8953403162,1.024612699,1.040906118,0.9399790296,0.9690291201,1.105480018,0.9861356458,0.8739925742,1.400466752,1.176638495,1.014284157,1.245755025,1.122149969,1.004089861,1.078065299,1.038318774,1.189776802,0.6434846924,0.9164666449,0.9073254434,0.4654875283,0.2864583333,3.572187138,0.03872628726,-0.1178067524,0.08409987397,2.070572562,1.88,1931.093636,-2.909515047,-1.337104184,-0.135393362,0.324797326,-0.1713641244,5.733667477,5.098681808,12.13273414,11.21062871,0.2401462188,89.25961711,0.0,19.74844179,0.0,22.51475897,0.0,0.0,0.0,0.0,5.687386275,12.96557803,0.0,5.002782686,5.937321415,0.0,0.9634237738,0.0,0.6378313761,0.130682846,0.0,27.10759439
7.102372909,145.4483366,151.8452865,157.7991108,154.8832424,3.801801802,155.2950731,2.743405276,2.565118397,48.50866702,0.47,0.0,1.625579303,12.7904,60.96,-7.3536,40.68,0.6833808251,-3.81,1.948001808,0.8330296891,0.0527,47.28738284,5.693927995,0.03,0.01709677419,0.8129032258,0.5764779202,0.4763888889,1.150889609,0.8740111102,1.107962755,0.9053616221,1.159598231,0.9003036372,0.8795490602,0.9810560345,0.8919580082,0.6923643735,1.195779817,1.034431385,1.149771598,1.341606029,1.167634127,1.016925607,1.041724806,1.132918464,0.6301484994,1.016133094,1.043516976,1.129528642,0.8382428825,0.871557377,0.9482045186,0.5683446712,0.4010416667,3.695854381,0.03655555556,-0.01789490347,0.005818675611,1.994744098,1.66,2353.989797,-3.584926957,-1.219345458,-0.3702908775,0.2236858134,-0.2867259117,9.843390349,5.098681808,12.13273414,23.38096217,0.1932632161,38.82563308,14.63792753,19.74844179,0.0,22.51475897,0.0,12.17061795,0.0,-0.4733771778,0.0,17.70244098,0.0,5.015075563,0.0,0.0,0.6707660241,0.0,0.6666063312,0.1445717349,0.0,29.76070055
