Molecule|SMILES|Formula_x|SpDiam_A|AATS5d|AATS7s|AATS8s|AATS1i|AATS2i|AATS3i|AATS4i|AATS6i|ATSC1dv|ATSC8dv|ATSC1d|ATSC7d|AATSC0v|MATS6s|MATS7s|MATS8s|GATS2c|GATS3c|GATS8c|GATS1dv|GATS3dv|GATS4dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS5d|GATS2s|GATS3s|GATS4s|GATS6s|GATS1v|GATS2v|GATS5p|GATS6p|GATS7p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS7i|GATS8i|RNCG|RPCG|Xc-3dv|Xc-5dv|Xc-6dv|AXp-0d|SdssC|SsNH2|SdO|SssO|SssS|SaaS|SddssS|MAXaaCH|AETA_alpha|AETA_beta_ns_d|ETA_dAlpha_B|ETA_epsilon_5|ETA_dEpsilon_D|IC1|CIC1|CIC2|ZMIC2|PEOE_VSA1|PEOE_VSA4|PEOE_VSA6|PEOE_VSA9|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA9|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA10|EState_VSA4|EState_VSA5|VSA_EState8|VSA_EState9|AMID_C|TopoPSA(NO)|GGI6|GGI7|JGI4|RNCS|Mor02m|Mor03m|Mor13m|Mor26m|Mor30m|Mor31m|MOMI-Z|MLOGP|ESOL_Solubility_(mg/ml)|Ali_Log_S|pIC50
4d_a49|NCCNC(=O)c1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C23H22N6O|5.015075563|3.677966102|2.608391608|2.384582257|148.087398|153.20103|159.5577868|157.1947602|156.3306909|67.12130178|16.65236686|14.13609467|-9.403846154|49.27242716|-0.06444748699|-0.0653762998|-0.008564166544|1.067828771|0.9119356312|0.8453713461|0.4675295088|0.9755859758|1.187727825|1.172312798|1.059096432|0.9138338655|0.5723827699|0.9225906489|1.329602795|0.648737338|0.8237364881|1.364435217|0.8589733477|0.8639795699|0.9242434666|1.018456598|1.119506915|1.162356148|1.155189703|1.17255152|0.8687431111|0.9979421523|1.11790151|1.06176533|0.9438691875|0.1571462582|0.1124055485|0.6759707009|0.1476931915|0.0|0.6833808251|-0.1433771778|5.486146944|12.33728461|0.0|0.0|0.0|0.0|2.026898024|0.4744444444|0.0|0.02555555556|0.7595959596|0.04595959596|3.682942306|2.017497412|0.9454088357|29.75240743|11.05045608|5.098681808|12.13273414|11.21062871|4.794537184|25.06523039|5.733667477|22.51475897|38.74513433|12.96557803|0.0|0.0|52.80408356|5.693927995|1.772567902|0.0|1.625579303|98.72|0.5683446712|0.4010416667|0.03655555556|29.94895596|25.4450337|-3.401003974|-1.592536725|-0.1695724603|0.1604839975|-0.1950265088|2365.439318|1.25|0.18|-3.13|7.744727495
12b_a5|O1CCN(CC1)Cc1ccc(cc1)c1nccc(c1)[C]1[CH]N[N][C]1c1ccccn1|C24H23N5O|4.821039433|2.953846154|2.394249513|2.440262843|146.4327135|154.0555887|156.2294845|157.4069102|156.5939366|46.83588466|-10.09398362|8.848700605|2.772872909|50.39199382|-0.01342839177|0.07618278179|0.03860514118|1.61561772|0.9490094055|0.9123744911|0.6043859649|1.017966174|0.8247991968|0.9126674766|0.9041516945|1.062197176|0.6649098063|1.212234452|0.98674189|1.159798776|0.9231515999|0.6607882871|0.9081300893|0.9129480585|0.8991088707|0.8635399839|1.129918689|1.010022727|1.217379077|1.078604923|0.9865035396|1.08985028|0.9260445303|0.939231614|1.079012138|0.183220843|0.06935744629|0.6998016078|0.0761440227|0.0|0.6725050447|0.0|0.0|0.0|5.432232248|0.0|0.0|0.0|2.190791814|0.4777777778|0.0|0.02222222222|0.776344086|0.0158781362|3.600219399|2.127701056|0.9533834908|28.84727671|4.736862954|0.0|30.33183534|37.06428237|4.736862954|25.71944957|0.0|11.25737949|41.17114351|11.28161936|18.50450328|0.0|67.322539|5.563451492|6.503998578|0.0|1.6827229|64.38|0.4170068027|0.3785076531|0.02527131783|131.0975158|25.22661253|-4.398098724|-1.534311961|-0.367143291|0.3026446117|-0.05553001206|1760.410372|1.54|0.143|-2.3|7.37675071
4m_a46|N#Cc1ccccc1c1nn2c(c1c1ccncc1)[C@@H](C(C2)(C)C)C|C21H20N4|5.006229029|3.172131148|2.529392765|2.49870801|144.1317178|150.6909405|151.30043|160.8580615|150.8226569|76.25333333|-43.30666667|16.64592593|-19.9362963|51.69127177|-0.05079685259|-0.04012927864|-0.09966269817|1.23783485|0.9140068045|1.005345059|0.4318467337|0.9100683598|0.9743463695|1.228364042|0.9962603716|1.028397803|0.7241924157|1.464937801|1.179602597|0.4547948313|0.5890807537|0.6806217052|0.8634210964|0.9165081855|0.7857167175|0.7065690325|1.172647092|1.333426757|1.09643337|0.9903265774|1.198465298|1.01203861|0.8068454077|1.219763578|1.045609261|0.1944231464|0.07395948859|1.676147384|0.489065941|0.1020620726|0.7041633411|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.022203326|0.484|0.0|0.016|0.764|0.0|3.446539763|2.045313334|1.11198|27.92704578|0.0|10.36057336|38.9703128|17.3266008|0.0|14.76446326|5.414990469|28.45350378|14.76446326|6.544756406|16.74610334|0.0|28.92903888|5.693927995|7.720865772|0.0|1.735377145|54.5|0.7552834467|0.5260416667|0.04186507937|3.080868168|13.94363753|-2.286157193|-0.7564583901|-0.163705367|0.2886096115|-0.06481507017|1588.803392|2.5|0.0088|-4.52|5.890084137
10_a47|Cc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1c(O)ccc2)C)F|C22H18FN3O|4.886982113|3.123809524|3.002777778|3.195876289|144.8696093|149.3817323|153.342874|160.951404|158.2377984|56.1837037|-45.88987654|12.68|-9.022222222|49.74457372|-0.1200301474|0.0001753766073|-0.1383046605|0.7902216974|1.211084638|1.089477894|0.474816451|1.001907234|1.044922847|1.149825784|1.033611249|1.159562895|0.6524884259|1.214387464|1.091269841|0.5806023064|0.9388500824|0.9644851598|1.196611396|0.8235378385|0.8444741236|0.9576344103|0.9973742888|1.12850209|0.9674286216|1.042684476|1.239221963|0.9231420304|0.9803891751|1.058263246|0.9259644187|0.2553800312|0.1476026446|0.8382142248|0.1263661433|0.0|0.7024404018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.840467164|0.4747795414|0.05555555556|0.02522045855|0.7786535304|0.03545581707|3.653429631|1.838423466|0.9224394445|28.03580746|10.423316|0.0|17.69618563|22.2842392|9.496942443|9.967957042|0.0|17.00689132|15.07448444|0.0|19.66469524|15.7651876|22.50167553|6.066367068|3.844370475|0.0|1.69984788|58.04|0.6514285714|0.4149305556|0.04227642276|71.23895027|23.84488667|-3.57313188|-1.82399534|-0.3260188385|0.3162115104|-0.346321809|1504.043571|3.21|0.00114|-5.75|7.9
12y_a36|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H21N7|4.848683342|3.324786325|2.633242999|2.739921337|148.3230437|153.6196862|158.2335831|159.0367467|161.5850396|65.47633136|-25.18786982|12.0|-3.5625|48.96478823|-0.0650879799|0.01834894948|0.0631322927|1.14261408|1.056694826|1.063615802|0.5037471091|1.114508656|1.029734892|0.9905473011|1.027032773|1.032676137|0.6428571429|1.139717425|1.128205128|0.7953667954|1.051190186|1.067098576|1.093573869|0.8585909922|0.900011591|1.043999223|0.9497406268|0.9047231493|1.238129516|1.191183018|0.9893753369|1.106422981|1.143922242|0.9426768748|1.047450283|0.1554784522|0.09093358166|0.7694695736|0.06365387513|0.0|0.6841461785|0.9374637514|0.0|0.0|0.0|0.0|0.0|0.0|2.054083455|0.4774193548|0.01612903226|0.02258064516|0.7606060606|0.02971652004|3.568001683|2.132438035|0.8456570856|28.45934377|10.30076712|5.425791397|36.9300771|23.62654039|0.0|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|13.08951281|5.687386275|51.58983439|0.0|6.3612173|0.0|1.612747941|83.3|0.614829932|0.5130385488|0.04176767677|32.88446216|30.16194004|-2.914043676|-1.855129128|-0.2290486959|0.4462532875|-0.2151664385|1978.727963|2.38|0.0115|-4.58|7.920818754
14x_a23|Cc1cccc(n1)c1nn(cc1c1ccn2c(c1)ncn2)C(=S)Nc1cc(F)cc(c1)F|C22H15F2N7S|4.859423894|3.724489796|3.538748319|3.300925926|149.9187909|154.9079963|160.477258|159.4589013|160.5607472|56.75755747|14.69070972|7.216387506|-8.440470801|44.95577929|-0.04252493146|0.1042595449|-0.03503188778|0.9310370561|1.269298388|0.8798634497|0.4196733267|1.100561952|0.8355193208|0.9801524505|0.8671020997|0.8950373773|0.7527016488|1.086093404|1.08895959|0.567462287|1.09194033|0.4943941141|0.6241314525|0.7834514229|0.8487908568|0.9687750631|0.9717390284|1.217840469|0.9714820571|1.087356342|0.9920579794|0.8708348326|0.9667770923|0.8104514615|0.9609871952|0.149199604|0.08931774965|0.9245101949|0.1048899075|0.0|0.6950597415|0.151582315|0.0|0.0|0.0|0.0|0.0|0.0|1.897102744|0.4751488095|0.046875|0.02485119048|0.8483405483|0.01713564214|3.792702994|1.761885858|0.7394656915|32.54089629|5.316788604|10.19736362|6.066367068|5.693927995|8.780830095|29.36252149|0.0|22.51475897|34.47495837|0.0|18.55817888|14.46821637|35.01993218|11.00912301|1.895940263|0.0|1.444096076|72.93|0.8180952381|0.6137329932|0.04314058957|20.79042573|25.29917495|-4.041443852|-1.553313578|-0.0619121021|0.2079029875|-0.0663329461|2524.927034|3.78|0.00242|-5.68|8.494850022
6_a1|COc1ccc(cc1)c1c(nc2n1CCC2)c1ccccn1|C18H17N3O|4.893937783|3.357142857|2.261235955|2.130630631|144.8592369|153.1948839|157.8095517|156.4750018|156.9958077|56.72583826|0.9381985536|11.34122288|-5.509533202|50.88332424|-0.181512605|-0.02067321311|0.13761072|1.376667884|1.064883491|0.9347662102|0.4872848997|1.121568314|1.199617979|1.105640973|0.9005321662|0.9831514515|0.5371361659|0.9640905543|1.332510873|0.9835220199|0.9332383528|1.128096604|1.10130052|0.9277488374|0.8639504346|1.02407872|1.091268175|1.197610234|1.317071019|1.105142608|0.9891393624|1.069699868|1.140732324|1.023197291|0.8590729933|0.3083900449|0.0735038836|0.477495456|0.09033189192|0.0|0.6791339464|0.0|0.0|0.0|5.259278072|0.0|0.0|0.0|2.091157407|0.4787878788|0.02272727273|0.02121212121|0.7893939394|0.0|3.33204813|1.953354089|0.779650563|23.98816943|9.303962602|0.0|6.066367068|18.49765353|4.736862954|14.53505669|0.0|28.39474731|21.64485423|12.96557803|0.0|0.0|53.60555146|0.0|1.024334766|1.685364964|1.712429814|39.94|0.2719274376|0.2777777778|0.03963541667|61.30429595|20.22086225|-2.562244436|-1.184396756|-0.1617551175|0.1009398481|-0.1232613423|1554.327602|1.75|0.0613|-3.12|5.292429824
14a_a10|CN1CCN(CC1)CCCOc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C28H32N6O|5.007688428|3.04|2.297777778|2.192510549|147.0620977|157.2760811|159.9699077|159.1901021|159.5822576|94.31610604|-5.028959679|15.77790154|-8.877923814|50.97155129|-0.0683344925|-0.1254040053|-0.01197787768|1.601696215|1.246796201|0.7634351469|0.5379220614|1.043737635|0.8578211798|1.165044546|1.130638668|0.9227864972|0.6356026786|1.104395604|1.087040816|0.9454369518|1.027308632|0.8814113734|1.306128668|1.019378928|0.8848991474|0.9256183284|1.018967771|1.016079592|1.421824222|1.1248758|0.9137041749|0.9838850314|1.023297227|0.9584025236|0.9880062092|0.2104394689|0.05159441603|0.9913683937|0.130682846|0.0|0.6746945408|0.0|0.0|0.0|6.120393324|0.0|0.0|0.0|2.147503464|0.4780952381|0.01428571429|0.0219047619|0.7904761905|0.0|3.342396698|2.723692492|1.394416746|35.1645529|14.53668242|5.098681808|6.066367068|17.81751068|4.736862954|29.54826125|0.0|28.26427081|75.92659722|12.96557803|0.0|0.0|93.17817802|16.82083098|7.385248967|2.193911065|1.679396|59.31|0.6475283447|0.4166666667|0.03566037736|53.6841758|27.85060956|-5.975912819|-2.002724367|-0.1538545164|0.2340583626|0.03886219151|3050.544657|1.94|0.00743|-4.21|7.13076828
12b_a36|Cc1cccc(n1)c1[nH]c(nc1C1=CN2[C](C=C1)N=C[N]2)CNc1ccccc1F|C22H18FN7|4.848957738|3.495145631|2.949449449|2.887270766|149.7946163|155.2232052|161.5337457|162.7564201|162.6691366|59.44444444|-1.888888889|9.715277778|-5.932291667|46.83435575|0.1186795255|-0.05564743422|0.001308756523|1.164451458|0.9567080656|1.001091511|0.4527049508|1.097750865|1.152983613|0.8807808757|1.03951183|0.9130160916|0.6637198622|1.119086918|1.111491088|0.6243708906|0.9392887769|1.211116299|0.5255980233|0.8399818365|0.9079924669|1.025956037|0.9245521587|0.9039894258|1.13746691|1.141041115|0.9765147666|1.08147425|1.075910287|0.8842050004|0.9793040106|0.1537670096|0.09049494295|0.7166344516|0.07940239484|0.0|0.6833808251|0.8747201751|0.0|0.0|0.0|0.0|0.0|0.0|1.958504393|0.4695238095|0.03333333333|0.03047619048|0.7973214286|0.0331547619|3.773554151|1.81140835|0.834147917|30.18565182|10.30076712|5.425791397|24.27512131|29.31392667|4.390415048|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|18.90673365|10.07780132|34.51459212|12.40490243|2.284696408|0.0|1.540249265|83.3|0.5331972789|0.5538548753|0.0408994709|40.62400469|29.33314297|-3.616464109|-1.643035383|-0.2715606337|0.2960426579|-0.1066938453|2265.696798|2.4|0.0278|-3.89|8.15490196
1_a3|N[C]1[N][C@H]([C@H](S1)c1ccnc2c1cccc2)c1ccccn1|C17H14N4S|4.90972599|3.204545455|2.924360981|2.519774011|144.6252425|147.4703935|153.5929674|152.4666005|158.5428397|20.89300412|-27.86145405|7.259259259|-5.049382716|51.26066079|0.05753451655|0.0778234517|-0.1865687411|0.8099416975|0.9793066176|1.156366118|0.6279884018|1.117177656|1.066953661|1.03942159|1.047897528|1.135178568|0.7100591716|1.0546875|1.121066434|0.9177053744|0.9101022896|1.074253422|1.12347592|0.7551895461|0.9548308776|1.14065945|1.165639571|1.000927053|1.007313194|1.136143654|0.9597849765|1.094180032|1.049792322|1.004972536|0.8666418206|0.1959327131|0.1140791687|0.7313610662|0.1665042816|0.0|0.6791339464|0.0|6.003839601|0.0|0.0|1.596391723|0.0|0.0|2.099423658|0.496969697|0.0|0.00303030303|0.7444444444|0.0404040404|3.358278308|1.811646693|0.9654135417|29.88755348|0.0|5.316788604|24.26546827|22.50240757|0.0|15.28474565|5.733667477|0.0|9.967957042|0.0|5.497807596|0.0|16.59685293|5.563451492|0.0|0.0|1.639544887|65.9|0.3780498866|0.1770833333|0.03416666667|124.359745|11.36528137|-4.31583401|-0.8783368353|0.01906417934|0.2406349677|-0.009328250805|1302.496189|1.52|0.154|-3.07|6.140261434
27b_a34|N#Cc1ccc(cc1)NCc1nc(n(c1)c1ccc2c(c1)OCO2)c1cccc(n1)C|C24H19N5O2|4.848604167|3.369369369|2.820304818|2.793756146|145.6756489|152.3692317|156.7243031|158.5660927|159.4311695|59.6336|-1.5408|9.9336|-10.1108|48.00479604|-0.01323283817|-0.06183612388|0.001028379954|1.263143658|0.9479241672|0.89754036|0.4928543905|1.104689293|1.034176102|1.086820551|1.022812614|0.9796886227|0.6667444211|1.146201083|1.127544619|0.6367795801|0.7493841166|0.9985451631|0.6671579862|0.8579165357|0.8542836326|0.9749229542|0.8720432635|1.135496843|1.253901445|1.126765514|1.036446104|1.105811125|1.119860331|1.096381135|0.9783350062|0.1732788131|0.08816961431|0.7585393788|0.06274916425|0.0|0.6841461785|0.0|0.0|0.0|10.9890741|0.0|0.0|0.0|1.993581034|0.4731182796|0.01612903226|0.02688172043|0.7979166667|0.01606182796|3.665365926|1.978490264|0.959483369|31.26935238|14.79051451|5.261891555|6.066367068|29.55874348|9.473725908|14.53505669|0.0|34.77396375|21.327999|6.544756406|18.25485007|5.687386275|40.03047287|0.0|2.72396651|0.0|1.622721684|84.99|0.5723809524|0.5755385488|0.04273901809|148.1751399|28.28848451|-3.062389242|-1.966806931|-0.6798670227|0.7196377646|-0.3665019633|1801.206755|1.56|0.00449|-5.23|6.187086643
13d_a5 (GW788388)|O=C(c1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1)NC1CCOCC1|C25H23N5O2|4.82631455|3.0546875|2.701804368|2.62020202|146.3467283|151.6706787|157.5246072|159.0887603|156.2370048|50.20297521|25.18181818|8.479338843|1.520661157|49.47834402|-0.05760841597|0.1440999415|0.0249056187|1.162093307|1.035300433|0.880162933|0.5436466395|0.9945705051|1.006711752|1.014282883|0.763532255|0.9494823277|0.7281739687|1.158113208|1.043410967|0.7356711113|0.8808421902|1.226623115|1.206086573|0.8795727074|0.9765367908|0.8537520352|1.054601361|1.148281322|1.131669773|1.157715442|1.005190273|1.046851478|0.93290954|1.045864103|1.02673886|0.1589628302|0.1046423742|0.7025385316|0.09315436814|0.0|0.6797656753|-0.05225932502|0.0|12.55856009|5.352960322|0.0|0.0|0.0|2.022221248|0.4739583333|0.0|0.02604166667|0.7803921569|0.0300245098|3.634483349|2.146876364|0.9550786366|31.10502635|10.05365156|5.098681808|18.19910121|11.38785599|9.531400138|25.48210926|0.0|33.77213846|45.32810515|4.736862954|0.0|0.0|46.61378171|0.0|1.398029086|0.0|1.646846023|92.79|0.4602721088|0.3472576531|0.02737588652|148.4661771|27.83450739|-4.071949123|-1.993741757|-0.1973009995|0.2819381163|-0.3055767151|1806.87265|1.37|0.0192|-4.35|7.744727495
12c_a30|Clc1cccc(c1)CNc1sc(c(n1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C22H17ClN6S|4.848631425|3.621052632|2.742881706|2.677557468|146.0295952|151.7288371|154.6627463|156.1004405|157.0994275|49.75638941|-31.07342577|8.401991852|-10.11815301|49.68752494|-0.1694435568|0.1491834056|0.02905196501|1.009401761|1.080872133|0.9683884234|0.5479366939|1.034808065|1.020081767|1.104410906|0.9855352278|1.04519691|0.6944113059|1.066716163|1.100615814|0.9035310174|1.053893075|1.121812825|1.34971943|0.7741049506|0.8152846252|1.210754579|1.077711062|1.309873378|1.133422462|1.084240045|1.04088595|1.170605241|1.114826791|1.157535078|0.9739428997|0.1704897904|0.1054022832|1.045211369|0.1146045727|0.0|0.6833808251|1.013529331|0.0|0.0|0.0|0.0|1.59117158|0.0|2.03676864|0.4982539683|0.03333333333|0.001746031746|0.7952380952|0.01650793651|3.74719309|1.807395762|0.7932811173|30.98343595|5.316788604|5.425791397|47.21284708|10.57107519|0.0|20.40266096|4.992404733|11.38785599|21.31540493|6.544756406|13.08951281|5.13155848|49.41545461|0.0|2.616691449|0.0|1.540160503|67.51|0.614829932|0.5130385488|0.0428042328|23.0877971|28.23679974|-5.243183098|-1.098944915|-0.2790525781|0.325438258|0.1796228561|2247.95735|3.31|0.00156|-5.93|7.991399828
13b_a6|N#Cc1ccc(cc1)NCc1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1cccc(n1)C|C24H19N5O2|4.848604167|3.390909091|2.801690821|2.878185525|145.817401|151.454821|156.37978|158.4971748|159.5717647|56.6336|-31.4544|9.9336|-8.894|48.00479604|0.03947820925|-0.09407240204|-0.02998873392|1.193766716|0.8665076443|0.9730941466|0.4979332692|1.103095554|1.044833316|0.9733196061|1.108686691|1.028422971|0.6667444211|1.146201083|1.137795025|0.639184295|0.763072638|1.028728037|0.603465499|0.8296626622|0.8657354966|1.006796422|0.9415522302|0.9762147202|1.169962633|1.106385139|1.006789333|1.146620997|1.171247205|0.9506436683|1.054031506|0.1689938919|0.08598838109|0.7589589384|0.06263564417|0.0|0.6841461785|0.0|0.0|0.0|10.98149734|0.0|0.0|0.0|1.982741402|0.4731182796|0.01612903226|0.02688172043|0.7828282828|0.0311502118|3.682055263|1.961800927|0.919483369|30.3948269|19.77449303|5.261891555|6.066367068|35.25921319|9.473725908|14.95193556|0.0|40.21348046|21.74487787|6.544756406|18.25485007|5.687386275|45.60046608|0.0|2.688647868|0.0|1.629104529|95.85|0.5723809524|0.5755385488|0.04273901809|151.4360865|30.81824387|-2.924066127|-1.877329191|-0.5710128707|0.4713133612|-0.4117141428|2576.189981|1.29|0.00417|-5.51|6.759450752
13j_a6|Cc1cccc(n1)c1[nH]c(nc1c1ccc2c(c1)OCO2)CNc1ccc(cc1)C(=O)N|C24H21N5O3|4.848666003|3.239669421|2.828898226|2.866139847|147.7678113|152.3607579|156.7782015|158.6769081|160.6843915|59.95977216|-25.56283375|11.41046636|-8.878248487|47.96712593|0.07694222146|-0.09309514557|-0.06394809836|1.039230135|0.8405614513|0.9490795466|0.5073431032|1.142367395|1.03881199|0.929409387|1.106485102|0.9971916167|0.6882687145|1.156419575|1.04697901|0.5905711921|0.9509852467|0.9977379093|0.4720610081|0.8297547841|0.8740983212|1.003291934|0.9244828851|0.9646749264|1.173581139|1.128301273|1.03512595|1.178916295|1.158764427|0.9591280237|1.05704616|0.1445488203|0.0790940814|0.8178845035|0.0822774992|0.0|0.6899617195|-0.4525474859|5.30625723|11.25998177|10.9769267|0.0|0.0|0.0|1.972366246|0.46875|0.015625|0.03125|0.775|0.059375|3.763957316|1.963963139|0.9429088387|31.28229084|25.50816051|0.0|6.066367068|23.62654039|14.26826309|14.95193556|5.733667477|34.14425914|27.6520576|6.544756406|6.9237372|5.687386275|45.60046608|0.0|2.631917367|0.0|1.582956516|115.15|0.6131972789|0.5755385488|0.04172839506|178.6408917|32.02196498|-3.591132301|-1.913689861|-0.5685418508|0.3098259602|-0.3959827504|2331.421167|1.18|0.014|-5.03|6.581698709
4c_a49|NCCCNC(=O)c1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C24H24N6O|5.015108728|3.571428571|2.631991051|2.365774534|147.897182|153.2500106|159.8000222|158.4352573|156.5160676|72.73256198|-2.237024793|14.57487603|-10.73586777|49.76772029|0.0274089292|-0.08780878329|-0.05223775724|1.052637781|0.963340124|0.9363942786|0.4693557578|0.9446395246|1.147607674|1.182902024|1.122437907|0.9319946198|0.5839789217|0.9204824621|1.298889625|0.6404486558|0.8226436839|1.345580498|0.8846520018|0.8880320811|0.9492248359|0.969858803|1.093431052|1.163814925|1.168735181|1.184679694|0.9198820902|0.9564230304|1.080397992|1.075039646|1.010904983|0.1554476511|0.110785658|0.6759707009|0.1476931915|0.0|0.6841461785|-0.1081919926|5.51115406|12.46795355|0.0|0.0|0.0|0.0|2.033670292|0.4752688172|0.0|0.0247311828|0.7578431373|0.04430740038|3.659357268|2.122002445|1.00293199|29.99511672|11.05045608|5.098681808|12.13273414|11.21062871|4.794537184|25.06523039|5.733667477|22.51475897|38.74513433|12.96557803|0.0|0.0|59.22490518|5.693927995|2.041327498|0.0|1.636943219|98.72|0.5683446712|0.4010416667|0.03583877996|15.27572621|24.3618497|-3.285621319|-1.615521938|0.04160494237|0.3046910244|-0.1291054674|2401.104149|1.47|0.109|-3.5|6.59345982
9n_a24|CN(CCOc1cccc(c1)c1nccc(c1)c1c[nH]nc1c1ccccn1)C|C23H23N5O|4.822259131|3.016806723|2.568297655|2.384343434|147.1468356|155.7885873|155.1615497|158.3514158|157.6122133|63.32544379|8.112426036|11.58986686|-2.907914201|50.37525144|-0.03542498152|-0.07059744909|0.04835920177|1.52915975|1.051481772|0.8494905065|0.5597102411|0.9813260341|0.8010144578|1.08031409|0.9422308534|0.9532183145|0.6589029751|1.174291721|0.9604565022|1.027330139|1.097649667|0.7876549587|0.9723877494|0.9461106021|0.8158761012|0.8159325465|1.024478648|1.175839812|1.265551793|0.996345469|1.012618695|1.061377077|0.9397553346|1.12396051|0.9824671808|0.2294365405|0.08825062204|0.8081057424|0.0761440227|0.0|0.6915114137|0.0|0.0|0.0|5.865695251|0.0|0.0|0.0|2.065701767|0.4770114943|0.01724137931|0.02298850575|0.7788888889|0.01651340996|3.478842728|2.22159699|1.000751923|28.81008251|9.636772685|5.098681808|18.19910121|11.38785599|4.736862954|25.06523039|0.0|39.52165029|52.31221273|0.0|0.0|0.0|46.0664067|0.0|1.515007169|4.064067143|1.642421604|66.93|0.3819047619|0.3368409864|0.02417989418|62.94211875|25.72135594|-3.488580199|-1.518079313|-0.2357653683|0.3324951081|-0.3109242243|1253.262666|1.42|0.0198|-4.14|7.721246399
5_a47|Clc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1c(O)ccc2)F|C20H13ClFN3O|4.864588|3.202380952|3.14172163|3.324057208|144.775219|147.1915212|155.8267923|158.771623|157.4010174|20.81425475|46.83666529|6.147928994|4.351742275|47.09045049|0.0360866479|-0.1164609041|0.06598173248|0.7765750213|1.212874598|0.7863925804|0.5499137854|1.008740849|1.076988932|0.9183002771|1.024197882|0.8072723091|0.7240049367|1.139701551|0.9526380747|0.6167583804|0.952594945|1.027062828|0.7314889713|0.7143467684|0.9105186018|0.987686915|0.995896079|0.9632520521|0.9203991109|1.116963593|1.108215123|0.9821725007|0.9704861299|0.9065594642|0.8693869923|0.2637362504|0.1524323098|0.727356777|0.08469947665|0.0|0.6959864369|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.819003949|0.4820512821|0.07692307692|0.01794871795|0.805952381|0.03891941392|3.424297788|1.861104431|0.7315211542|28.6523244|10.423316|0.0|17.66730696|22.2842392|9.496942443|9.967957042|0.0|17.00689132|15.07448444|0.0|5.817220841|15.7651876|0.0|18.19910121|0.0|0.0|1.625955818|58.04|0.386122449|0.2864583333|0.03749287749|78.43899978|22.01041359|-4.02754587|-1.308588109|-0.4286383181|0.4802769356|-0.240679363|951.9338672|3.26|0.00116|-5.65|7.7
8a_a50|Cc1cccc(n1)c1nn2c(c1c1ccc3c(c1)nc[nH]3)C=CC2|C19H15N5|4.929552615|3.780487805|2.585518102|2.42440225|146.6934932|151.7346049|156.4534982|154.8694075|157.2106152|54.62984878|-45.90664037|10.82117028|-16.59434583|48.68718614|-0.1814485991|0.1143808457|-0.1888823613|1.145238383|1.034833562|0.9778018234|0.453322684|1.119566292|1.047057063|1.139602858|1.113357116|1.084651032|0.5582902205|1.000269978|1.200323974|0.811582298|1.148448627|0.9849907897|1.247896255|0.8087763166|0.8306297425|0.9908930956|0.987697696|1.10844714|1.134124049|1.171483515|0.9641591692|1.046496374|1.131839|0.978669644|1.071483421|0.2097399158|0.1019598315|0.6673631067|0.1044262599|0.0|0.6706519733|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.114904573|0.4791666667|0.0|0.02083333333|0.764|0.01933333333|3.547185554|1.738216665|0.6770864604|25.00643644|4.983978521|5.098681808|18.20875424|35.29333391|0.0|24.73242031|0.0|22.51475897|24.73242031|6.544756406|6.9237372|0.0|51.4807728|0.0|2.806967831|0.0|1.676679689|59.39|0.5689795918|0.3315972222|0.03904320988|41.20627215|21.23321958|-3.052922224|-1.151841564|-0.2127517232|0.3868126365|-0.2556954959|1782.335708|2.02|0.0234|-3.86|7.327902142
