SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml),GATS1i,GATS2c,AXp-0d,JGI4,PEOE_VSA1,GATS7i,GATS4s,RNCS,AATS7s,GATS5d,ETA_dAlpha_B,GATS3i,SlogP_VSA3,GATS4i,GATS6p,Mor30m,GATS2d,Mor13m,ATSC8dv,EState_VSA5,GATS1v,AETA_beta_ns_d,Mor26m,GATS4dv,Mor03m,MLOGP,IC1,Ali_Log_S,Mor31m,EState_VSA4,GATS8c,Xc-3dv,SpDiam_A,ATSC1dv,SaaS,GATS3c,AMID_C,GGI7,GATS5i,AATS2i,AATSC0v,ETA_epsilon_5,SMR_VSA3,CIC2,CIC1,MATS8s,GATS3s,SdssC,GATS7dv,GATS8dv,ATSC7d,GATS7p,SdO,SMR_VSA4,SssS,AETA_alpha,MAXaaCH,GATS1d,GATS6s,GATS2i,AATS5d,SsNH2,SddssS,PEOE_VSA9,GATS5p
2.525465088,4.350539949,3.097826087,4.262210012,4.533096927,1.603248677,144.6129659,155.6097154,159.7779981,156.2644334,7.502082094,0.01396334015,-0.3825789487,0.03117309186,-0.1003644071,-0.1076035428,1.287461117,1.100780405,0.8716504942,0.4206854094,0.9632324075,1.03135056,1.179768313,1.145722035,1.075065553,1.303101435,0.4958887731,0.5537042388,0.8953328648,0.9591875676,0.9949783805,1.156973344,0.9869991563,1.079935485,-0.4026846353,0.9113279368,8.002962042,1.391840221,0.1536964219,0.1482297567,0.111704722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455074746,1.275626839,0.3739098837,0.6160714286,0.1749130942,0.01895965283,0.5609756098,34.16878189,13.46263303,5.261891555,18.19910121,54.59730362,11.12690298,11.63444168,8.780830095,34.14089006,5.559266895,9.780484743,22.96555455,5.563451492,8.780830095,17.19370858,29.09427658,0.0,0.0,15.8245699,29.43175027,61.58,2.166666667,2.131666667,0.6799092971,0.3829758755,0.230625,0.0867258443,0.08080808081,0.5473219742,0.7999282716,22.08827572,-2.41505328,0.6353178882,2.269196782,-0.6840648613,0.2413534183,1925.919805,5.52,0.00118,0.7800141478,1.019146244,0.7026070582,0.04737037037,0.0,1.010269355,1.090981249,46.62771152,4.361714976,1.228532357,0.03197278912,1.077608275,0.0,1.050067625,0.9232235054,0.4111855786,1.129354577,-1.65339461,51.47471743,41.08000535,0.7487351429,0.05357142857,-0.3452013659,1.100906575,-2.41440782,4.27,2.996723041,-5.68,-0.3337597421,0.0,0.5954490703,0.6574648469,4.912044912,31.22843546,0.0,0.8647121118,1.646822393,0.4479520975,0.7694696598,147.3097048,45.03528544,0.8308702791,9.780484743,1.244379269,2.360828964,0.09575822818,0.8573774206,0.0,1.062573609,0.8996626003,-8.976799524,1.125035817,13.16356552,0.0,0.0,0.4680272109,1.644193123,0.6869737068,1.031258596,1.007791798,3.606382979,0.0,0.0,28.57743857,0.8266619502
2.534264182,4.087730639,2.716049383,3.641289438,3.723905724,1.54895523,146.020388,161.0530484,158.2749666,160.3634725,9.030092593,0.01065996358,-0.2144819564,-0.03539900703,-0.006471309683,0.08592141884,1.160861069,1.278304376,0.827341472,0.3608720747,1.002728513,0.9595582052,0.9762013036,1.006056223,1.230507829,1.078469774,0.5075915501,0.559823627,1.478696432,0.8580228331,0.8989585114,1.148699896,0.9314764397,1.22532682,-0.4286544868,0.9925253564,8.00300164,1.398650725,0.1803913284,0.1101334744,0.09769712196,0.0,1.907150095,0.0,3.932597317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8836243386,1.139726474,0.4084880637,0.6413043478,0.1970244911,0.0,0.5555555556,28.4710263,8.780830095,5.098681808,18.20875424,42.82867707,11.25737949,5.693927995,8.780830095,22.51475897,0.0,14.76446326,18.55817888,11.38785599,8.780830095,11.63444168,28.79723995,2.57165989,0.0,8.827326328,21.08468864,30.71,1.756944444,1.530555556,0.6800907029,0.1912399219,0.08125,0.01234567901,0.07602339181,0.442675887,0.8201499429,19.9957353,-1.652802073,0.9285368234,1.45090375,-0.6256470175,0.09927501499,1829.96633,4.49,0.0114,0.8783084618,1.246129151,0.6945359572,0.04501633987,0.0,0.9324127824,0.8191137683,11.14744268,3.719478738,1.216940586,0.03167701863,0.8887309703,6.544756406,0.922749808,1.019925148,0.2451087087,1.013649101,-1.072856406,-3.851851852,6.066367068,0.8300810523,0.04347826087,0.03282330201,1.02498986,-3.232164799,3.44,3.412671531,-3.92,-0.1252152673,28.71160254,0.6538970267,0.6397535458,4.923302386,54.25925926,0.0,1.061857155,1.641372414,0.4349135488,0.9462731714,152.1330144,47.39792446,0.849068323,14.76446326,0.8446214432,1.75725347,-0.089413852,0.7686811212,0.0,1.004054873,1.093885651,-16.07638889,1.134138027,0.0,0.0,0.0,0.4683229814,1.909712826,0.6453945584,0.7104802485,1.043073478,3.835616438,0.0,0.0,17.9326124,0.9815043209
2.518129829,5.028129914,3.570175439,3.333829365,3.501867414,1.588523216,144.6843737,154.6070626,158.0460644,159.258248,12.73087274,0.02437159998,-0.5143645271,0.0114275453,-0.1099807628,0.02535291889,1.510719666,0.9731241061,0.8870411761,0.4305539398,1.017672949,1.010462715,1.012522782,1.192926647,1.161248931,0.9475245937,0.5682548435,0.6296353642,0.7666387506,0.7929875258,0.9814693794,1.03654789,0.9860622306,0.9951247578,-0.486833122,0.9773367753,7.009363935,1.425532331,0.1558016895,0.08979216402,0.1422096726,0.0,1.913744831,0.0,0.0,0.0,0.0,0.0,0.0,1.22662373,0.0,10.9615947,0.0,0.0,0.8561432724,1.669521253,0.4082073434,0.696969697,0.1926230028,0.0,0.5882352941,37.61787068,9.967957042,0.0,18.19910121,43.32193961,17.95713863,5.693927995,19.06280028,28.70474243,9.473725908,38.04226819,6.9237372,32.10383334,0.0,0.0,12.84773888,2.15254897,0.0,13.98330084,30.58512372,86.55,3.340277778,1.917777778,0.721723356,0.5311712648,0.375941358,0.2532476278,0.07142857143,0.3979392428,0.7717925932,33.78394872,-2.919741901,1.896750345,1.866950841,-0.4914359993,0.3389484633,2820.701467,3.64,0.0085,1.306365198,1.123857163,0.6826172357,0.03688034188,9.473725908,1.129522295,1.277213007,163.7205282,3.065545809,1.015691831,0.03232323232,1.067196615,6.544756406,1.113133641,0.8314715662,0.2180353812,1.039622882,-1.939982835,35.41176471,4.899909731,0.8516790408,0.0,-0.5452736716,1.143942919,-3.786519545,1.72,3.615081946,-4.5,-0.223982327,11.38131427,0.880404416,0.9065543138,4.88780659,68.22491349,0.0,0.9988138734,1.601879605,0.6519982993,1.166462771,152.1348349,46.32356161,0.8414141414,19.43496642,1.151550117,2.057343396,0.1169262725,0.9325821858,-0.6324813369,0.8237375469,0.9015821312,-5.645905421,1.076425068,25.68710668,0.0,0.0,0.4676767677,1.916832168,0.6135051326,1.019967887,1.074379667,3.633928571,0.0,0.0,29.05297366,0.9991695082
2.553527452,4.404687016,2.913907285,2.634259259,2.208881579,1.401361092,146.3350095,160.2413681,156.1320816,159.2282539,13.06805556,0.01455572918,-0.1945202094,0.0141800585,-0.07730522005,-0.1455812197,1.188240928,1.207831172,0.8117676166,0.5295542966,1.089474568,0.9962260076,1.245962733,1.151972791,1.099948213,1.240497152,0.7249284211,1.110422765,0.8584678671,0.8975083591,0.8566375674,1.208622603,1.074297949,1.06220994,-0.5231631068,1.734393607,3.511590511,1.343850133,0.2055775358,0.05056465908,0.130682846,0.0,0.0,0.0,0.0,0.0,2.04092658,0.0,0.0,2.375686849,0.0,11.48355778,0.0,0.0,1.286102513,1.828136085,0.3063829787,0.6818181818,0.2427400715,0.0,0.55,33.57731045,0.0,5.098681808,6.066367068,48.73693008,61.28268354,18.05032179,9.473725908,28.26427081,4.736862954,64.10326663,0.0,12.11474962,0.0,0.0,13.63110197,6.08412525,0.0,25.03403413,30.55536272,65.3,1.819444444,1.618888889,0.5658956916,0.2819349962,0.157507716,0.08530149985,0.05450733753,0.2263926621,0.9113768023,26.66698472,-3.193505563,1.852120142,1.508190372,-0.5590176676,0.08782264172,2529.470149,4.14,0.0182,1.335897103,1.547711749,0.667786626,0.03174291939,9.473725908,1.089191476,0.7869593332,54.24012705,2.421265636,1.109596882,0.02525252525,0.8390845143,17.70244098,1.085704232,0.919711852,0.3217241194,1.011446633,-2.000155453,19.22,11.25737949,0.9718211798,0.01515151515,-0.229178356,0.8583820335,-4.562964565,1.54,3.461070021,-3.78,-0.1493324436,85.83817705,0.6189808623,0.767761596,5.007840723,77.95,0.0,1.175168382,1.667416309,0.3611111111,1.063510972,155.6031541,50.31472514,0.8070707071,24.64835152,1.265269116,2.445820575,0.02497303005,1.068979159,0.0,1.03836006,0.8395162985,-14.54472222,1.193373268,0.0,0.0,0.0,0.4747474747,2.127924383,0.6063817074,1.195013178,1.152477136,3.223684211,0.0,0.0,24.42439264,0.9170172475
2.477060554,4.55375734,3.256410256,3.065789474,3.089453861,1.542357022,146.2154412,158.4589318,157.2302657,159.5563365,9.136094675,0.01387505288,-0.3606633144,-0.1157129793,-0.08039852718,0.1219732764,1.363452398,1.175361155,0.8646626356,0.4830918733,1.128138916,1.09932858,1.074254107,1.026769912,1.186114958,1.109591413,0.6125355183,0.6446208113,1.396696775,0.9171827735,0.9455031897,1.006305175,1.03761177,1.036370849,-0.4251730531,0.97795332,7.008272485,1.422917668,0.1395410934,0.1056191638,0.07129411522,0.0,1.943539736,0.0,0.0,0.0,1.614660505,0.0,2.898301157,0.0,0.0,0.0,0.0,0.0,0.9361330181,1.673092003,0.3216630197,0.65625,0.1813610699,0.01511994949,0.5769230769,35.69888432,0.0,5.098681808,30.33183534,48.8853911,35.53529648,12.2386844,4.794537184,22.51475897,5.316788604,30.63960004,6.9237372,5.693927995,5.687386275,0.0,1.646649187,2.027961189,0.0,17.80297453,28.03162653,85.59,1.972222222,1.793888889,0.7413151927,0.4323664651,0.264066358,0.1281501888,0.05333333333,0.3752368429,0.8639575323,29.99249432,-2.221219464,1.049737411,2.161708624,-0.9854023396,0.2293750915,2382.792496,3.87,0.00881,1.177178973,1.212030697,0.6848636974,0.0381678487,5.316788604,0.989823309,0.7798263663,41.69940261,3.201329535,1.113827538,0.02395833333,0.9254621073,11.33929359,1.079056982,0.9270845772,0.5868678876,1.131203008,-1.58914727,-5.177514793,0.0,0.8476724274,0.015625,-0.2519801998,0.9712275813,-3.75537184,1.73,3.475031166,-4.65,-0.36542654,39.23554668,1.249972,0.7713042037,4.876664293,59.0591716,0.0,1.173472668,1.63637924,0.474029195,1.157349192,151.6755573,48.40089436,0.7838383838,24.73242031,1.169396833,2.225408552,-0.09744638968,1.258227418,-0.1542781895,0.999336518,1.026655106,-6.461538462,1.019118978,12.5985345,0.0,0.0,0.4760416667,1.987801687,0.7010103383,1.151989026,1.270016243,3.446428571,0.0,0.0,16.72732943,1.007323961
2.371086539,4.081059337,2.764705882,2.723809524,2.308823529,1.467863223,146.2990076,160.9631389,160.0145037,161.5191261,7.156318481,0.01173112616,-0.595629719,-0.08998045421,-0.3602780289,-0.03932815215,1.645613007,1.334694204,0.7075968458,0.472582349,1.167740325,1.298138356,1.395666132,0.9429032258,1.35483871,1.189285714,0.9790408958,0.6244725738,1.130249442,0.9376176771,0.9613404239,1.254132803,0.9946715687,0.9937036333,-0.3869295,0.992942205,3.052002653,1.508548782,0.2319437888,0.1227023691,0.01290994449,0.0,3.916247927,0.0,0.0,0.0,0.0,0.0,3.290613662,0.0,0.0,0.0,0.0,0.0,0.9988439048,1.922913832,0.297029703,0.6428571429,0.180923789,0.02164502165,0.5135135135,30.41087843,14.95193556,0.0,24.26546827,38.11294267,23.14160933,11.51179077,0.0,11.51833249,5.316788604,14.95193556,13.8474744,11.38785599,11.50524905,0.0,0.0,3.916247927,0.0,8.659591027,13.59017078,50.7,1.25,0.9866666667,0.467755102,0.07835726883,0.0625,0.03295582083,0.04301075269,0.3427191258,0.9399139217,20.81984617,-1.852069708,0.7706046443,1.253962514,-0.5810361159,0.005163340598,1104.750503,3.63,0.0174,1.267490589,0.8818914843,0.6979280843,0.03794871795,5.316788604,1.164359845,0.8439873418,28.68406466,2.51879085,1.158444023,0.01904761905,1.022421269,0.0,1.15491469,0.8062305943,0.3646604534,1.13671275,-0.9941408144,-13.20672023,0.0,0.9051327957,0.02380952381,-0.1274539527,1.063670412,-2.72482085,2.42,3.065580054,-4.26,-0.008378872541,28.58703304,0.8460428142,0.520631668,4.742173078,54.65449233,0.0,1.640442956,1.660803437,0.1927083333,1.049416962,152.8980357,50.65854935,0.7545454545,14.95193556,1.406462163,2.143873312,-0.2265264334,1.440189873,0.0,1.196243666,0.9272416832,-13.17165814,1.270597647,0.0,0.0,0.0,0.480952381,2.002014414,0.7344913151,1.533024412,1.259881185,3.147058824,0.0,0.0,0.0,0.9114446944
2.478998053,4.531737251,3.239316239,2.981317601,2.790509259,1.517766253,147.6335199,157.1044313,158.7412315,160.5623519,11.41046636,0.0258332345,-0.5433509142,-0.02521947284,0.0390755006,-0.06941331253,1.58856466,0.815198301,1.010172969,0.5025856396,1.143521911,0.9232710313,1.033484897,1.135567243,1.001215896,1.041539382,0.7780701089,0.5883352896,0.8226033288,0.8632345486,1.020361278,1.123276256,1.062672999,0.9848063328,-0.4868281371,0.9729364648,7.008276731,1.433524982,0.1476722118,0.08080349712,0.08239101928,0.0,1.9539356,0.0,0.0,0.0,0.0,0.0,3.330562064,0.0,0.0,10.98450347,0.0,0.0,0.9138447557,1.69243792,0.36,0.6796875,0.1935504969,0.04580357143,0.5283018868,31.28229084,9.967957042,0.0,6.066367068,55.45467375,29.2079764,5.693927995,14.26826309,28.70474243,20.52418199,27.23517873,6.9237372,21.74584467,5.687386275,5.907179729,12.9814619,2.667236009,0.0,14.61310424,28.18942403,104.29,1.729166667,1.877777778,0.6131972789,0.3084057697,0.211882716,0.2426303438,0.0697167756,0.3813082811,0.7743999773,31.21286219,-2.484280882,1.847909091,1.541481263,-0.833710637,0.2679193157,2467.262668,3.11,0.0151,1.254990716,1.089943594,0.6899617195,0.04172839506,20.52418199,1.102984991,0.9757522006,173.1592806,2.847340931,1.038397215,0.03125,1.063874967,6.544756406,1.139922474,0.8591332291,0.2998498072,1.156419575,-1.916243619,3.170523318,0.0,0.8565735773,0.015625,-0.7484068815,1.02907083,-3.905218553,1.45,3.733969498,-4.75,-0.3381293422,40.03047287,0.8567113185,0.8174649439,4.848666003,62.95977216,0.0,0.9051626112,1.5767741,0.5755385488,1.111230736,153.2265298,47.96712593,0.7885714286,14.53505669,0.9429088387,1.993950957,-0.03601591352,0.9423863787,-0.4497079797,1.026283715,0.9528809861,-10.01744393,1.118305849,11.26222695,5.733667477,0.0,0.46875,1.9738691,0.6882687145,0.5170574583,1.148055866,3.221311475,5.308502409,0.0,17.92607068,0.9743222995
2.553461894,4.37582027,2.738095238,2.512641975,2.004106041,1.618496294,143.4371455,155.6270044,151.5303032,156.5671024,14.09053871,0.007561650348,-0.1452545409,-0.05621926796,-0.07467164725,-0.1651505868,1.136174605,1.243615551,1.08578364,0.4558431839,0.9793702659,1.151411847,1.251924194,1.128049046,1.332037915,1.215911532,0.7418125712,0.8689230801,1.120850387,0.8905245383,0.833771628,1.13436716,0.938148306,0.9751458631,-0.4356903293,0.9879334422,3.043357927,0.6267117691,0.1826995524,0.0809176922,0.130682846,0.0,2.174618485,0.0,0.0,0.0,2.216390726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31496554,1.835791227,0.3275434243,0.6388888889,0.2419704787,0.0,0.5106382979,28.32893244,0.0,5.098681808,19.05647134,54.48978369,40.47753073,5.693927995,0.0,22.51475897,0.0,25.50129539,0.0,19.03848682,0.0,0.0,2.159635561,3.156236703,0.0,15.84713486,27.96991219,43.6,1.756944444,1.627777778,0.5258956916,0.2126480222,0.111882716,0.06479338843,0.06060606061,0.3040399669,0.96234705,23.81597393,-2.442864868,0.9463293392,1.43764226,-0.4901868677,-0.09675969436,2189.823013,4.97,0.00395,1.060876113,1.317276228,0.6747025075,0.03617283951,0.0,0.9867975485,1.088852305,9.601507378,2.316823437,1.331724568,0.002469135802,0.9200142132,12.96557803,1.080504646,0.9144559722,0.3230794857,0.8635735315,-1.165966652,-41.53890649,27.10253867,0.8523541517,0.01851851852,0.06604104816,1.181024209,-4.046339924,3.15,3.490983644,-5.14,-0.07218422631,42.04380997,0.7726871353,0.7457304765,5.007288956,72.26900055,0.0,1.158025455,1.719090839,0.3298611111,1.161783328,149.752065,52.97592083,0.7691358025,19.74844179,0.8171568501,2.063605208,-0.1636233529,0.8799558507,0.0,1.18082543,1.004313244,-12.95654142,0.9943852592,0.0,0.0,1.84711915,0.4975308642,2.205231481,0.5190192981,1.16851127,1.145234716,3.660550459,0.0,0.0,11.21062871,0.8884037934
2.504538822,4.397443284,2.795918367,2.57337963,1.920164609,1.707336408,143.967415,151.8389005,165.5694275,149.7898893,14.10204082,0.01110859801,-0.5633719317,0.02633109072,-0.02350928107,-0.2026570666,1.607335958,1.106351562,1.185986541,0.4748522104,1.07350131,1.186460407,1.415367987,0.9342644125,0.6885221963,1.517143692,1.088480935,0.7374781853,0.8281191018,0.7026543877,1.16482858,1.328064093,0.6963153841,0.9551049612,-0.363815893,0.989342054,3.040426744,0.6094207801,0.2136141494,0.1051563642,0.2787760247,0.05590169944,8.510922688,0.0,0.0,0.0,2.214473353,-0.0477251433,0.0,0.0,0.0,0.0,0.0,0.0,1.122780612,1.882028166,0.3260869565,0.6458333333,0.2516027875,0.01955555556,0.4523809524,33.04100152,14.95193556,0.0,26.83757867,19.05647134,22.05243273,16.52595619,0.0,21.95893118,0.0,19.93591408,6.9237372,32.28954409,0.0,0.0,1.181183338,8.510922688,0.0,2.697679302,12.37803984,54.46,1.506944444,1.768333333,0.7413151927,0.2690932855,0.1296990741,0.02,0.08130081301,0.3581584923,0.9139522608,25.16776928,-2.184060443,0.1466665857,0.5879024305,-1.085867365,0.5851707422,2144.425034,7.02,0.000915,1.109582984,1.008605587,0.7040406978,0.05052380952,4.983978521,1.126231798,1.1932352,11.41662894,2.438070393,1.395074659,0.0,1.294389899,5.414990469,0.7015908901,1.109731269,0.07318119304,1.445624469,-0.7967914347,-53.13756614,4.699919916,0.8349093209,0.0,-0.03468007697,0.989521877,-3.846008345,2.18,3.656749494,-7.09,0.152920242,38.99396439,0.3184411388,2.014993234,4.853464981,75.68858655,3.293228287,1.065592486,1.544228799,0.5721017574,1.030238124,150.7728888,54.37365646,0.7693333333,19.93591408,1.066523512,1.735567928,-0.1015732217,1.133055358,0.0,1.229739278,0.9843708048,-17.42857143,1.43181118,0.0,0.0,0.0,0.5111111111,2.177497166,0.7748701973,1.077487961,1.038112454,3.551724138,0.0,0.0,21.4210879,0.8842870026
2.419257706,5.074247918,2.587878788,2.783587509,2.49852833,1.561620276,145.3717835,154.0950641,155.2590416,156.7499278,20.76538565,0.02474201779,-0.3419204503,-0.2181709805,-0.2119645207,-0.03168351535,1.343690779,1.100237281,0.8344720102,0.4817926888,1.085107768,1.365953999,1.155926024,1.296782691,1.346785578,1.068906023,0.9097182463,1.08600169,0.7246017198,0.7453526176,0.9699855798,0.972437136,1.12925125,1.021873382,-0.5277863299,0.9871941858,3.517584118,1.419940974,0.1571313878,0.06472254585,0.1162158973,0.0,8.75109199,0.0,0.0,0.0,0.0,0.0,3.37410764,0.0,0.0,22.60493744,0.0,0.0,1.042947794,1.74794445,0.343035343,0.6470588235,0.1900338476,0.0150140056,0.4262295082,38.22799714,4.983978521,0.0,12.13273414,49.74276123,41.46464532,11.44343983,18.94745182,40.13541516,24.26424042,31.29734967,13.8474744,11.25737949,11.37477255,0.0,22.60493744,3.993373943,4.757718047,11.26610896,25.58544504,74.73,2.6875,2.062222222,0.7885714286,0.3769211388,0.265,0.1897765534,0.06535947712,0.249986277,0.9070762218,22.83805174,-3.231787187,1.7915859,2.137854194,-1.045342877,0.0436918678,2005.103684,5.46,0.000495,1.300784042,1.482783408,0.7081992654,0.03818930041,24.26424042,0.9151405183,0.8631213351,59.62512448,2.482828283,1.167574271,0.02843137255,1.115007518,0.0,1.143139553,1.064651338,0.6028997794,1.086290428,-2.249571747,44.57215802,0.0,0.9752418522,0.07352941176,-0.3936887098,1.101209634,-4.652143914,2.2,3.357035646,-6.55,-0.3888401746,28.32608003,0.5573916426,0.8391081681,4.838515412,106.5278151,0.0,1.263432611,1.633659728,0.5277777778,0.9400819869,154.4392747,50.25731273,0.8104761905,9.967957042,1.520789442,2.573701691,0.1014063249,1.059209398,0.0,0.8921415576,0.7988191484,1.801128729,0.9556392006,0.0,0.0,0.0,0.4715686275,1.991715684,0.5765925756,1.181827845,1.048264693,2.986928105,0.0,0.0,27.02332062,0.884018496
2.538080078,4.197074624,2.9,2.914862915,2.396766169,1.601379823,146.8695189,156.0849088,154.934109,155.840365,8.299382716,0.01364147573,-0.332085641,-0.03387244629,-0.1658707809,0.09887680303,1.354680584,1.026783908,0.6816516811,0.4965277778,1.063642757,1.139649924,1.114718615,1.16729294,1.257810478,1.063300585,0.781168716,0.9321997463,1.128402678,0.8703211496,0.9156973972,1.173397912,0.9955780127,0.9206124484,-0.4286202732,1.734393935,3.043587707,1.398299046,0.2117809562,0.1029520324,0.1044262599,0.0,0.0,0.0,4.254590813,0.0,1.98971238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125498866,1.718682603,0.3545454545,0.6847826087,0.1944538739,0.02028985507,0.6388888889,24.78957248,4.983978521,5.098681808,18.20875424,35.90493987,11.76029506,5.693927995,0.0,22.51475897,0.0,24.73242031,0.0,5.693927995,0.0,0.0,2.021915391,0.8053729686,0.0,12.40239232,22.1591619,59.39,1.513888889,1.214444444,0.3501587302,0.06627928949,0.02500771605,0.004691358025,0.06267806268,0.3281304733,0.917963125,22.96291587,-1.479645967,0.772397197,1.095499675,-0.8309748068,0.1936438535,1534.117111,3.14,0.046,1.115404088,1.183254075,0.6619740814,0.03571895425,4.983978521,1.016520033,1.007066714,40.80914643,2.627083333,1.310458557,0.02173913043,0.9657683149,6.544756406,1.044773275,1.073157655,0.4252331837,0.9793558015,-1.274167346,-15.55555556,0.0,0.7754873938,0.0,-0.1359343201,1.079204204,-2.422575781,1.79,3.423514851,-3.44,-0.250937689,45.78684481,1.021888948,0.5382636618,4.920619776,36.11111111,0.0,0.9052917973,1.668559693,0.2777777778,1.081254535,151.0769993,47.40972592,0.7666666667,24.73242031,0.6014301237,1.74641015,-0.02720730704,0.970199736,0.0,0.9427083333,1.123548922,-4.567901235,1.182745356,0.0,0.0,0.0,0.4782608696,2.108101852,0.5386456908,1.159364991,1.161459077,3.876712329,0.0,0.0,35.29333391,0.9412262972
2.434728389,4.343468478,3.0,2.735142119,2.761437908,1.630146282,145.532927,152.8590562,153.2016152,159.2967969,9.861392029,0.016116055,-0.2470489091,-0.09124396121,0.1103988141,0.06848487419,1.180386931,0.7376189085,0.8748161358,0.5378198326,1.089181629,0.9491931997,0.932155461,1.341111051,1.091296247,1.057034621,0.8029639343,1.112950036,1.13429988,0.8445739723,0.9510718319,1.066529,1.121464661,1.068089503,-0.5293588258,0.9879796335,3.513564372,1.427567371,0.2740296599,0.1044424965,0.0761440227,0.0,1.658658386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.212652821,0.0,0.0,1.037241775,1.76699103,0.2932960894,0.64,0.1777525287,0.01902564103,0.5609756098,26.05754667,0.0,5.098681808,6.066367068,54.09438804,29.7174337,11.44343983,4.736862954,39.52165029,4.736862954,27.2751182,0.0,0.0,0.0,0.0,5.212652821,0.0,1.658658386,14.27102878,23.22645939,63.69,0.9930555556,0.9355555556,0.3386394558,0.1768864953,0.08218364198,0.06938271605,0.0701754386,0.3196594186,0.9180052151,22.03047749,-1.51020846,1.191624178,1.37299001,-0.9241594051,0.1992186641,1042.898545,4.5,0.0206,1.0622166,1.33564108,0.6824906866,0.02598765432,4.736862954,1.066544232,0.9817545325,69.22065895,2.761796043,0.947550236,0.02266666667,1.0010765,0.0,1.199775547,0.9516488247,0.3515683682,1.086619263,-1.308544132,-22.14277216,0.0,0.8348891959,0.02,-0.1199421678,1.021324483,-2.807417788,1.57,3.282950784,-4.03,-0.2367118207,39.52165029,1.032747335,0.4918779764,4.816996788,41.23616895,0.0,0.8902410621,1.676002545,0.267396542,1.046599767,150.6621929,49.0676262,0.7756410256,20.16532066,0.8118100613,2.07460122,-0.08409041435,0.9184870287,0.0,0.9524634437,1.090924697,-3.681737061,1.093112235,0.0,0.0,0.0,0.4773333333,2.054665533,0.5692102016,0.8151565873,1.066188134,3.096774194,0.0,0.0,18.49765353,0.9605016915
