pIC50,AATS2s,AATS3d,AATS3v,AATSC0c,ATSC0i,ATSC8d,AXp-1d,BCUTi-1h,BCUTi-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,ETA_dEpsilon_C,GATS1c,GATS2dv,GATS3d,GATS3p,GATS5c,GATS5dv,GATS6d,GATS6i,GATS6v,GATS7c,GATS7d,GATS8d,GGI5,GGI8,GGI9,IC2,JGI3,MATS1c,MATS2s,MINaasC,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,PEOE_VSA11,PEOE_VSA2,PEOE_VSA3,PEOE_VSA7,SMR_VSA5,SMR_VSA6,SaaNH,SdCH2,SdS,SdsCH,SdsN,Silicos-IT_Log_P,SsCH3,SsOH,SsssCH,TASA,TSRW10,VSA_EState7,Xc-4dv,Xc-5d,Xch-6d,iLOGP
7.801342913,2.991930686,3.606060606,233.4254065,0.01343402776,83.86680723,-6.646446356,0.4309705789,14.63943838,10.31162888,3.057283058,0.6049843636,0.0,0.0,6.544756406,22.68423376,-0.08984901278,1.616848692,0.950515268,1.013559936,0.9927735142,1.040796788,1.011539262,1.056333682,0.9701643409,0.9325571661,1.311071099,1.185769306,1.09021573,0.7225,0.2590230537,0.211882716,4.803860926,0.03287037037,-0.5549134885,0.03433761906,0.7283299214,-0.2894025073,0.8133898082,0.6115351874,0.1133213651,-0.0431252227,-0.2149187401,-0.5950689764,5.13155848,4.983978521,14.98529578,42.82867707,13.46849361,5.316788604,0.0,0.0,0.0,7.516015789,4.22560072,4.47,1.982841128,0.0,0.0,628.5176089,81.67285009,8.321184976,0.0,0.2749716524,0.5805272079,0.0
8.4,3.467460317,3.682926829,227.9002031,0.01576077397,91.63511247,4.89125,0.4326497693,17.42477238,10.98214099,8.001918197,1.409403453,5.817220841,5.693927995,5.693927995,35.40506779,-0.1149625737,1.288865257,0.8319696084,1.161649454,0.8835595447,1.129935277,1.126584574,0.9030717464,1.009469959,1.026811325,0.9245077037,0.872040872,0.8281008281,0.6630555556,0.2048217435,0.18,4.743942708,0.05243055556,-0.270498605,0.02076005042,-0.3951980453,0.7544204297,1.01053964,1.608905417,0.488134544,-0.2289545709,-0.1083743732,-0.7253544186,5.817220841,14.64975998,9.374393569,37.25557254,6.9237372,5.316788604,0.0,0.0,0.0,0.0,0.0,2.96,3.680913601,0.0,0.0,479.7958479,74.02747725,5.059039433,0.0,0.3539449579,0.439238079,2.76
7.886056648,3.243794326,3.548672566,218.1205727,0.01659012321,91.01694804,-1.511569954,0.4323245357,14.63947865,10.95345846,7.008272924,1.434196465,0.0,5.783244946,12.1082079,17.99901679,-0.08506188647,1.535897833,0.8686251834,1.077703944,0.9555811638,0.9275600357,0.9327185025,0.8997378311,1.013488229,0.981097073,1.16166739,1.024892203,0.9793737473,0.8475,0.2711404006,0.2940740741,4.783786492,0.03784013605,-0.4910888196,0.0634784885,0.6675170283,1.250027542,0.9193986469,1.641201356,0.4777827356,-0.4193160174,0.01870270859,-0.7739136444,5.783244946,9.778515705,14.98529578,44.18896278,20.39223081,5.316788604,3.424954963,0.0,0.0,7.32461262,4.210628741,3.16,3.524287001,0.0,0.0,600.1176113,83.98352269,8.094760321,0.0,0.441638319,0.5805272079,0.0
7.600326279,3.1316505,3.643564356,233.7558847,0.01398932191,89.29566889,-4.57421875,0.4340286995,14.63947948,10.31163838,6.027276383,0.60498736,0.0,0.0,12.1082079,22.41206547,-0.0884610814,1.568695073,0.8986900486,1.013752634,1.037806236,1.005974207,0.9616662427,1.023437312,1.053888665,1.010884784,1.344695422,1.167701863,1.056347282,0.7294444444,0.2711404006,0.269382716,4.808208073,0.03679078014,-0.534469659,0.007354266045,0.6434372853,-0.2781968411,0.7125648658,1.291577699,0.3562841817,-0.05322310611,-0.5322591631,-0.5431504472,5.13155848,4.983978521,14.98529578,42.82867707,13.46849361,5.316788604,0.0,0.0,0.0,7.385450718,4.214448028,3.87,1.979185672,0.0,0.0,638.1277052,82.7928273,8.167796294,0.0,0.2749716524,0.5805272079,0.0
7.045757491,3.449204855,3.85483871,236.8606329,0.03314205788,59.12577217,3.107438017,0.4251462474,14.55979499,10.31170095,4.005301525,0.6101389397,0.0,6.792942306,5.948339281,11.33678588,-0.1270501836,1.626544529,0.9203137351,1.123141655,0.8637353435,0.7410223499,0.9678173121,1.16057971,1.152286989,1.112314942,0.9840342229,1.16101949,0.8111304348,0.5416666667,0.1222206475,0.055625,4.513794877,0.04837962963,-0.6089468803,0.171928784,0.3662221277,0.5303720481,0.5550759974,0.6480669391,0.6951549711,0.2969394989,-0.4341460061,-0.6072280764,17.44736295,0.0,9.967957042,25.12283841,6.9237372,12.52660978,3.096824452,0.0,0.0,0.0,0.0,3.8,1.954622494,0.0,0.0,391.0219924,72.20845346,0.0,0.0,0.2749716524,0.6279367163,1.93
7.958607315,3.149456522,3.526785714,217.9089658,0.0157246166,92.73080558,-3.573964497,0.4358612357,14.63951865,10.9540584,6.027275724,1.424267567,0.0,0.0,12.96557803,5.008912524,-0.08311688312,1.549150028,0.9102364546,1.051515508,0.9839195773,1.137729115,0.9679134186,0.9325317604,0.9959756759,0.9607805422,1.168789929,1.113510911,1.012570489,0.7572222222,0.2711404006,0.269382716,4.944974093,0.03602430556,-0.4788635202,0.01338942961,0.7802589076,0.5642247774,1.229170035,1.502192319,0.285008378,-0.1475931218,-0.2517500364,-0.7404977699,0.0,4.983978521,14.98529578,42.82867707,19.88931523,5.316788604,3.441941846,0.0,0.0,7.355131966,4.215315886,3.14,1.969942999,0.0,0.0,653.7758049,83.88317849,8.514958963,0.0,0.2749716524,0.5805272079,0.0
7.236572006,3.170875421,3.699115044,224.1876316,0.02396427595,93.53331602,-1.710778061,0.4366629633,14.63948162,10.95957115,3.515313479,1.424173312,0.0,0.0,18.04378007,19.22850761,-0.09188199188,1.467114642,0.9430919684,1.261744709,0.9649382303,1.328253549,1.154795017,0.7923909579,1.02840643,1.030518426,0.7879618576,0.9080256024,1.003252913,0.9030555556,0.4011558327,0.309382716,4.874057377,0.04088050314,-0.4221932456,-0.02696315477,0.6425811567,1.150052449,0.9125688076,1.66330387,0.306286702,-0.3202883181,0.03352076113,-0.8999377555,11.49902367,4.983978521,14.98529578,37.26522558,13.46849361,19.53638369,3.448528282,0.0,0.0,7.356082999,4.223511053,2.83,5.21020126,0.0,0.0,637.7183763,85.16785714,8.130644411,0.0,0.4110544159,0.5652352563,0.0
5.397940009,2.751956182,3.547619048,217.8648394,0.006909341292,62.0865036,-7.512820513,0.4288138676,14.69232303,10.94205723,3.040345304,1.399843898,0.0,0.0,0.0,0.0,-0.04201257862,1.194450889,0.8914195345,1.031690681,0.9618256816,1.122264751,1.163828941,1.16420141,1.015064301,1.052912565,0.9650451815,1.325107296,0.9479613734,0.5980555556,0.1456364953,0.065625,4.221049014,0.04616013072,-0.1433039918,0.1321687775,0.9359953704,0.7256466006,0.5104938411,0.8367266263,0.3633409504,-0.0686162046,-0.07851405465,-0.5165295323,0.0,9.665781456,0.0,37.61968013,20.39223081,0.0,0.0,0.0,0.0,4.30055839,0.0,4.18,4.118896841,0.0,0.0,518.0290858,72.54717785,4.30055839,0.0,0.2823601614,0.5198743352,2.87
6.420216403,2.992241786,3.811594203,264.7604905,0.0156180897,57.82542362,-5.87755102,0.4309393182,14.69444651,10.31197207,3.513558004,0.6049902606,0.0,0.0,10.04526663,23.75792957,-0.1240303914,1.363472932,1.023537966,1.116592345,0.9039222413,0.9329920178,0.9068803068,1.026873767,0.9847885785,0.809205092,1.47724548,1.244601889,1.301282051,1.004166667,0.1793981481,0.1125,4.31767239,0.04598348348,-0.3973774462,-0.1609845892,0.578593457,0.3333577517,1.062891643,1.397488107,0.9279656807,-0.3041624427,-0.5584576643,-0.5619087632,0.0,0.0,9.499376415,42.46456948,0.0,7.109797541,0.0,0.0,0.0,0.0,0.0,5.35,1.647761911,0.0,0.0,533.9399129,74.85655098,1.903736125,0.0,0.3309330933,0.5346513532,3.61
7.37675071,3.47763203,3.734042553,242.7813549,0.02689214999,85.4754979,-17.15555556,0.4235849189,14.69449372,10.30179966,7.009375612,0.6048934242,18.42124142,4.320534086,27.89828482,27.99457095,-0.1645676275,1.626006942,0.7830045983,0.8654359035,0.8279127708,0.8167619879,1.061952688,1.057625348,0.9190690932,0.8646646761,0.8792052488,1.208504014,1.263927577,1.115555556,0.4613803855,0.4122067901,4.922749975,0.06394675926,-0.6289348213,0.1428770549,0.6057547819,1.142050741,0.3776546361,1.055188479,0.8007268473,-0.1499438446,-0.09705618499,-0.2473288575,0.0,14.4889841,9.499376415,31.05039749,18.75954929,12.27842388,0.0,0.0,5.205926291,1.690547997,0.0,3.66,0.0,9.056324159,0.48069092,493.7316075,87.27353458,3.944362987,0.0,0.6015447178,0.9621754622,2.53
8.568636236,2.864779874,3.910714286,252.4161994,0.015439973,59.08028869,4.506666667,0.4265070908,14.55684214,10.31100283,3.042257683,0.6094208209,0.0,0.0,0.0,29.00089183,-0.1051851852,1.472080496,0.9094422627,1.200756543,0.8542861103,1.218604687,1.065085311,1.16221374,1.004127101,1.04859625,1.150277453,0.9810895212,0.7148536896,0.4061111111,0.09097064752,0.055625,4.523231429,0.03695436508,-0.4914573448,-0.01688861458,0.9092271353,-0.1834267403,0.4450662365,0.626619366,1.056400907,0.292457376,-0.3635771726,-0.8413175583,0.0,0.0,14.95193556,19.05647134,6.9237372,0.0,3.226454082,0.0,0.0,0.0,0.0,5.77,1.99573644,0.0,0.0,424.1797821,70.80021582,1.720505008,0.0,0.2749716524,0.5566833238,2.21
7.091514981,2.591517857,2.967105263,180.6396484,0.01135436038,92.36692616,-2.777777778,0.4407029439,14.69084776,10.94877942,3.510571965,1.212363224,0.0,0.0,0.0,6.196843572,-0.05410685805,1.221103772,0.8715795493,1.124775718,0.966959081,1.324211527,0.959878699,1.04406662,0.8694272582,0.9093611496,1.054549808,1.074446387,0.9623334639,0.8405555556,0.2091364324,0.154683642,4.568494554,0.02245862884,-0.2549440264,0.07470262557,0.8374664472,1.33399014,0.8165463797,0.8965639596,0.422009738,-0.1482215598,0.05101655716,-0.8995190968,0.0,15.06663885,0.0,66.43311571,38.52492974,6.606881965,2.978188601,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.8415382583,693.9226611,81.45550337,13.58968151,0.0,0.2749716524,0.5068735754,3.74
7.494850022,2.816872428,3.343137255,212.9926013,0.008701300716,74.31829025,-4.111531191,0.4386326445,14.69084179,10.94421389,3.059390398,1.270375394,0.0,0.0,5.917906046,6.196843572,-0.04910394265,1.183694953,0.8713764698,1.234101749,1.004316979,1.262838272,0.9788693617,1.081429368,0.8873555863,0.9087748033,0.9764918432,1.092694257,0.9724978885,0.785,0.1977985639,0.117808642,4.522711956,0.03107638889,-0.21108114,0.03300170163,0.8452830641,0.9160697772,0.4014621572,1.004120657,0.4512117674,-0.06204477428,-0.1347778779,-0.8389653517,0.0,15.06663885,0.0,41.3102773,19.76538045,0.0,2.964063799,0.0,0.0,0.0,0.0,5.56,4.400650106,0.0,0.5233374565,584.3086955,74.61337704,5.531015771,0.0,0.441638319,0.4048115028,2.67
7.8,3.423307146,3.75,237.9213693,0.01554013594,86.99878328,3.747922438,0.4326497693,17.4247722,10.9497222,8.001918144,1.304329657,0.0,5.817220841,16.2800128,30.72326485,-0.1204570792,1.311149891,0.8428425873,1.199625416,1.100122423,0.9151700206,1.043067884,1.19145394,1.010657095,1.092562201,0.9246558,1.063082686,0.8540510544,0.7116666667,0.1801303855,0.14,4.764650461,0.0390625,-0.3326541045,-0.01206801754,-0.3689143466,0.7207081383,1.123916513,1.723966556,0.1994542751,0.1898238713,-0.2782671131,-0.8074977213,0.0,15.06663885,4.390415048,42.81902403,6.9237372,5.316788604,2.922679246,0.0,0.0,0.0,0.0,4.69,1.929352149,0.0,0.0,479.9344848,73.67574327,5.059829195,0.0,0.4182003203,0.3554988603,2.1
5.581698709,3.465488215,3.666666667,219.0015945,0.01420329161,81.71946213,-4.395909423,0.433013519,17.42477146,10.94611841,8.001918162,1.399828552,0.0,12.42410281,17.9326124,18.19910121,-0.09477124183,1.225921359,0.8175925623,1.037756203,0.8730656035,0.9316375391,1.016109774,1.029559639,0.9155837368,1.099048544,0.756819034,1.17389043,0.9019628535,0.6605555556,0.1579821744,0.09125,4.452696609,0.04359567901,-0.3192135109,-0.04712819563,-0.2684641325,1.034618293,0.3667324565,1.282017986,0.4724233559,-0.1330549883,-0.2106537618,-0.5701352505,0.0,4.681802935,9.374393569,35.90493987,13.15163837,0.0,0.0,0.0,0.0,4.057336939,0.0,3.46,0.0,9.302000314,0.0,413.27628,73.69761297,4.057336939,0.0,0.2823601614,0.5198743352,2.56
6.913640169,2.518518519,3.227586207,192.4734445,0.009187041706,98.28621267,-22.8616025,0.4353712887,14.69238902,10.94500663,3.042185699,1.348984601,0.0,0.0,0.0,0.0,-0.05454545455,1.38955716,0.9217345292,1.092593276,0.8416983929,0.9184997828,0.8241011926,0.9436127745,0.8985239771,0.8533563813,1.1402214,1.323457996,1.203053171,0.8305555556,0.3270817586,0.210632716,4.794258456,0.0450708061,-0.2374891435,0.1453269528,0.9195622424,1.554090676,0.9200091143,1.006453843,0.2247291774,-0.2918132412,0.04122185857,-0.7646344652,0.0,9.665781456,4.983978521,68.88376791,40.28154603,19.63426922,0.0,0.0,0.0,4.335801706,0.0,4.18,6.47162037,0.0,0.0,694.142929,85.45981627,7.422878725,0.0,0.4184429249,0.7087065288,3.57
6.910094889,3.405643739,3.784615385,234.8325878,0.03376361953,55.40018472,-3.006835938,0.4237097956,14.69445216,10.31198315,7.00881555,0.6049131424,0.0,11.49902367,34.11624697,0.0,-0.1567982456,1.309482828,0.7255368327,0.9444552634,0.8811099781,1.352956454,1.266244331,1.086660175,0.9322451446,1.049303155,1.188098878,1.125687252,1.183821336,0.8755555556,0.0987654321,0.06532407407,4.413909766,0.06229575163,-0.474877254,-0.008259964581,-0.1191949588,1.043804739,0.3039794051,1.133156923,0.3812981665,-0.1097749954,-0.2792063402,-0.2548429622,6.286160523,4.794537184,4.983978521,24.97437738,18.75954929,0.0,0.0,0.0,0.0,0.6924886621,0.0,2.69,0.0,19.28768366,0.501599268,337.3953376,75.99320795,2.967682422,0.0,0.4142664266,0.6786375592,1.96
6.337242168,3.060121766,3.712643678,209.4347232,0.02276401408,60.51029278,-1.879501385,0.4221844254,14.5580823,10.9513015,3.517051553,1.348826331,0.0,6.792942306,0.0,0.0,-0.08784699454,1.438625798,0.881819731,1.234106583,0.9089283728,0.7699262812,1.050075232,1.057805643,1.070832173,1.130421146,0.8808102807,0.944743083,0.873970474,0.6047222222,0.06627928949,0.02500771605,4.523986066,0.04205246914,-0.4410545484,0.037220738,0.7944609263,1.238326648,0.4610090612,1.191031748,0.3948251619,-0.1704483677,-0.2986949644,-0.4033257034,11.49902367,4.983978521,4.983978521,36.75265697,19.38639965,6.792942306,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,440.1204641,75.06730801,3.968240793,0.0,0.3656934947,0.6899777895,2.83
5.849857838,2.674084596,3.412280702,208.1229858,0.01148526777,73.49888513,-6.338614758,0.4288988743,14.69234494,10.96363493,6.002696249,1.13129629,0.0,17.93977848,0.0,12.39368714,-0.0720315281,1.192733714,0.9400775984,1.177559913,1.12835002,1.470919011,1.317710224,1.342418301,1.028400998,1.065062971,0.9119776849,1.131561479,0.7228406234,1.2475,0.315696649,0.0625,4.748752618,0.07025193798,-0.2460706911,-0.01359643257,0.8640816327,0.9774364922,0.3662864643,0.9702847176,0.2632408405,-0.1779959479,0.1918965544,-0.5405870252,0.0,14.64975998,0.0,42.16764743,33.23387405,6.606881965,0.0,0.0,0.0,0.0,0.0,3.56,6.353161244,10.07462764,0.04326341648,494.2510765,76.9336169,3.585102986,0.2041241452,0.585351958,0.6486252434,2.89
6.443697499,3.166666667,3.482758621,213.1675628,0.02162683921,86.5684814,-12.73905304,0.4369169246,14.56390891,10.95129636,6.027276895,1.424214188,0.0,6.792942306,17.85771973,12.13273414,-0.0845924029,1.527046346,0.8795944381,1.112745526,0.9510145909,0.8346182636,0.902366271,1.022522916,1.059981591,0.9717933952,1.160715715,1.160524704,1.203713778,0.8475,0.2590230537,0.221882716,4.822747465,0.03018707483,-0.4931476503,0.01611830522,0.6276014634,1.116676347,0.6963193037,1.458846881,0.2962874711,-0.4389154192,-0.2857767695,-0.8881260184,11.49902367,4.983978521,4.983978521,61.01812524,19.88931523,12.10973091,3.447870607,0.0,0.0,0.0,0.0,5.38,2.08804807,0.0,0.0,637.1353011,83.90132197,0.8555948724,0.0,0.2749716524,0.5805272079,3.03
7.292429824,3.05427502,3.546218487,229.8345074,0.01074368915,94.99327266,0.1234567901,0.4364434561,14.69238359,10.31286058,6.027277283,1.194228955,0.0,0.0,17.09671,18.32957771,-0.07513896876,1.320325732,0.9386942541,1.023422135,1.068081001,1.145278713,1.068741554,1.120611702,1.006584837,0.9129385782,0.9291981877,1.107031655,0.9753345916,1.111666667,0.4323664651,0.288757716,4.759064585,0.04310796646,-0.3033830078,0.0123279754,0.576645749,0.9090256373,0.8085817689,1.749335371,0.1242136726,-0.6653486845,-0.05862798989,-0.9699097829,0.0,14.64975998,0.0,61.01812524,13.46849361,5.316788604,0.0,0.0,5.588765249,0.0,0.0,5.93,1.968516657,0.0,0.0,710.1421164,84.36464873,3.790623783,0.0,0.2749716524,0.4971938746,3.56
7.769551079,3.439473684,3.625,222.1987092,0.02181811829,91.91103692,1.452331962,0.4351807591,14.63948171,10.95445455,7.008274488,1.434196594,0.0,5.969305288,12.1082079,23.20801373,-0.09846357346,1.581013886,0.8686352924,1.12103117,1.015643154,0.8085826668,0.9330959317,0.9512283556,1.030536375,0.9829114094,1.161094374,1.037755226,0.9223287223,0.8752777778,0.2711404006,0.2940740741,4.97638565,0.03635620915,-0.5244068093,0.09664664942,0.4800170283,0.8013546445,0.789081384,1.798423602,0.3643805406,-0.2772381553,-0.04741814036,-0.8153272077,0.0,4.983978521,19.77983296,43.33159265,13.46849361,12.42658615,3.411436445,0.0,0.0,7.28823688,4.207868324,2.7,3.321529192,0.0,0.0,579.2661504,85.09208781,8.049250038,0.0,0.3928227826,0.5805272079,0.0
8.517126416,5.618055556,3.80952381,240.5307578,0.01692239715,155.8225756,-5.3664,0.4282896881,17.43070681,10.3132176,8.007391374,1.197955072,11.73975001,5.112436885,22.72241949,16.90908504,-0.1584937521,1.693800806,0.6836992266,1.048387097,0.9707409122,1.020302464,1.040350064,0.9907543174,0.573429662,0.8999089077,1.244813946,1.081549593,1.025182593,1.271111111,0.4348702444,0.267191358,4.843074189,0.0412808642,-0.5276620063,0.4667276892,-0.7342360498,1.669456208,1.50560649,1.140500893,0.6454819476,-0.2145409739,0.06235274488,-1.239487994,10.75961411,4.983978521,14.18117935,73.23599868,13.10003572,5.316788604,0.0,0.0,5.490956541,0.0,0.0,4.42,1.888115468,0.0,0.0,685.4511475,86.49843711,0.6051336902,0.01349873118,0.8258354845,0.5680413817,3.08
7.91721463,3.525617284,3.508928571,210.6564933,0.01951692235,127.9140774,-7.7476,0.430872001,17.4258173,10.96052467,8.002960574,1.297044256,0.0,24.3449737,34.28750275,37.52774084,-0.1181869111,1.505000946,0.8172224284,1.115925441,0.9793851226,1.028657848,0.9200525224,0.9555324881,0.7886498985,0.9475185286,1.200870746,1.129865338,1.097107572,0.8891666667,0.4041635173,0.245941358,4.995728751,0.03656462585,-0.4433256323,-0.001970284238,-0.3710246966,1.218255942,0.7579477917,2.181332014,-0.08957225305,-0.5426592526,0.07550646728,-0.7870082005,6.165775612,10.43470392,23.74119187,37.26522558,19.63426922,5.316788604,3.26554965,0.0,0.0,7.427456838,4.29483747,3.55,1.616456927,0.0,-0.09766172153,532.0605743,82.93280588,7.329795117,0.0,0.5594894492,0.5652352563,2.37
7.431798276,2.786813922,3.3125,210.0224999,0.01622049363,82.81560826,-6.622400756,0.4378453864,14.55714463,10.31100269,7.008271118,0.6094207572,0.0,5.907179729,12.84164325,29.72124374,-0.1077857143,1.608914061,0.8398599692,1.00350537,0.7767127333,1.260174233,1.039107772,1.132159905,0.9436508976,0.996852267,1.158524198,1.139437333,0.9931599537,0.7327777778,0.3409312799,0.185941358,4.952591032,0.04148391813,-0.5782421107,0.0683976972,0.8675077423,0.3108277222,0.5919023433,0.6371448548,0.4614997091,0.1373666372,-0.4779611194,-0.4810664381,0.0,4.794537184,14.95193556,25.47729296,26.18620207,7.047671983,3.46252244,0.0,0.0,0.0,0.0,6.49,3.64462226,0.0,0.0,561.3056308,79.05080883,1.953842416,0.0,0.2749716524,0.5997530532,2.82
4.912573543,2.865615616,3.764044944,226.4869162,0.01004014928,66.57156082,-8.88,0.4217736817,14.69234442,10.9325725,3.041961411,1.397278957,0.0,0.0,0.0,0.0,-0.05,1.229280533,0.9230523503,1.221219377,0.9485237255,0.8723052501,1.044461448,1.01468963,1.011304383,0.9947769536,0.7881649699,1.010457886,1.075819672,0.6916666667,0.1962947216,0.08969907407,4.553055907,0.05092592593,-0.1405069187,-0.0375304661,0.9129246452,1.010725867,0.689079698,1.124974243,0.7617818293,0.1743525155,-0.2765131406,-0.8214247546,0.0,9.665781456,0.0,41.97130694,6.544756406,0.0,0.0,0.0,0.0,4.304609316,0.0,3.15,2.071118565,0.0,0.0,537.018391,76.44289613,8.217541782,0.0,0.446626588,0.7556189312,2.91
6.718966633,3.023349436,3.571428571,225.3188372,0.009825470008,66.57156082,-2.75,0.4373949292,14.69084037,10.94440038,3.059385215,1.427503886,0.0,0.0,0.0,6.196843572,-0.05454545455,1.152242729,0.929524176,1.187707641,1.033995157,1.309556129,1.127301394,0.9603283174,0.8795123302,1.001833846,0.7896347613,1.001208094,1.040355677,0.6044444444,0.1395817586,0.08,4.439822782,0.03105709877,-0.2010278609,-0.04592662797,0.8444372533,0.8934605213,0.8246801116,1.226051821,0.5270327281,-0.1547903737,-0.1479897825,-0.8125903502,0.0,15.06663885,0.0,42.81902403,6.9237372,0.0,2.953259375,0.0,0.0,0.0,0.0,4.99,2.085917374,0.0,0.0,528.3875596,72.23060524,5.513977316,0.0,0.2749716524,0.4048115028,2.17
5.561457651,2.451081906,3.341666667,208.2027782,0.006932664093,75.54153181,-18.39941691,0.4276901838,14.69234489,10.96333695,3.042027938,1.134637064,0.0,5.414990469,11.07101586,6.196843572,-0.07056766209,1.311624759,0.8674541908,1.156627907,1.024882046,1.234777233,1.198589562,1.350059125,1.138826978,1.102581187,0.9280608417,1.19396043,0.9561811506,1.261111111,0.3408919123,0.148125,4.377379426,0.06574074074,-0.2455749542,0.198511816,0.4940539704,0.7735348689,0.6022239633,0.3896063268,0.3489916418,-0.239705833,-0.2490499355,-0.461435828,0.0,9.665781456,4.983978521,41.66473186,46.57843287,0.0,0.0,0.0,0.0,0.0,0.0,5.19,8.996491366,0.0,0.3889338992,561.4483791,78.12614172,2.660138705,0.2041241452,0.7194749337,0.6498253634,3.61
8.091514981,2.555946792,3.4375,217.0489591,0.01189721143,71.13789081,-4.879684418,0.4323659516,14.55686435,10.31100276,3.0404216,0.6094207858,0.0,0.0,0.0,22.67357176,-0.08526077098,1.571246268,0.7856873805,0.942464442,0.7521554294,1.524993657,1.273678825,1.35822274,1.055940177,1.06818217,0.9898789738,1.236351204,0.9108112489,0.6216666667,0.2109158478,0.09594135802,4.765795488,0.04398148148,-0.5396529017,0.1091659926,0.9540882464,-0.02046992176,0.6448283245,0.4795217058,0.8360750351,0.1198006671,-0.2672067102,-0.8736494963,0.0,0.0,14.95193556,25.47729296,26.68911765,0.0,3.503398526,0.0,0.0,0.0,0.0,6.97,4.181982507,0.0,0.0,524.2575514,74.49715815,2.011239135,0.0,0.2749716524,0.5997530532,3.11
6.27572413,3.725737311,3.580246914,218.4842667,0.03454055879,65.84967642,-3.848125,0.4320484567,14.55646765,10.31169957,7.008293607,0.6101374033,5.969305288,13.21376393,23.74424979,0.0,-0.1457391304,1.523630395,0.8767084401,1.012123234,0.8329041534,0.58672824,0.8667377649,1.191191191,1.05992311,1.064019334,0.8546993794,1.194688665,0.9783277253,0.6216666667,0.2537399219,0.2253240741,4.73418372,0.04146825397,-0.5647065506,0.1931680207,0.6230739796,0.1996088336,0.4220010196,0.967316987,0.7387909189,0.2667586284,-0.1795613899,-0.5507356751,11.49902367,4.794537184,9.967957042,25.12283841,19.76538045,6.792942306,3.248213341,0.0,0.0,0.0,0.0,4.67,1.928811002,8.911700783,0.0,407.6943361,76.8132266,0.3488805954,0.0,0.2749716524,0.5997530532,2.29
6.886056648,3.00812627,3.052631579,191.9522427,0.0225460053,74.04258257,-8.570864198,0.4467734054,14.55671991,10.31169929,7.008271541,0.6101372261,0.0,11.65669156,18.78998253,12.13273414,-0.1027912932,1.591049672,0.794776148,0.9241642959,0.8037909907,0.9887460522,1.079652018,1.161317568,1.106132972,1.048655268,1.247000768,1.245327775,1.117996508,0.6705555556,0.283446712,0.2053240741,4.969413652,0.04248366013,-0.604728055,0.0897471288,0.2101488975,0.369257035,0.7989863694,1.016287966,0.6284183748,0.03065286773,-0.2114963147,-0.7753167022,0.0,4.794537184,9.967957042,37.6100271,33.23387405,0.0,3.281949877,0.0,0.0,0.0,0.0,4.9,3.913751117,9.510659254,0.0,489.401458,75.2172651,1.315921255,0.0,0.191638319,0.4483783381,2.78
7.37675071,3.586739038,3.842857143,244.7988261,0.01633254477,84.65343277,-1.000865052,0.4309042284,17.42477151,10.31163046,8.001917922,0.6050204281,0.0,5.817220841,16.38893797,12.26321064,-0.1077380952,1.573447185,0.8072353685,1.011963508,0.9957748738,0.7918065259,0.9859538472,1.072707167,1.174213973,1.093507847,0.9322239333,1.090008896,0.9678505901,0.66,0.1315192744,0.098125,4.263933429,0.03915895062,-0.6141739611,0.001974589019,-0.309544367,0.05701197638,0.1037256549,1.327925789,0.2234014729,0.1120108914,-0.4240710969,-0.4703776087,5.13155848,4.983978521,14.35837209,36.39820241,0.0,5.733667477,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,407.0689182,71.63289418,1.728717779,0.0,0.2749716524,0.4420442044,2.59
8.645891561,3.239700375,3.75,235.5479954,0.01699097935,92.45596396,-4.465974625,0.4333802246,14.69645989,10.3132176,3.513573785,1.197963246,0.0,0.0,5.112436885,16.30699837,-0.102804161,1.42996959,0.9473358665,1.083115828,0.9301390217,1.156054974,0.9886957803,1.043000427,0.916548581,0.8603492008,0.9829463297,1.158799387,1.073232323,1.035,0.3482221592,0.2940740741,4.848129263,0.03958333333,-0.3996888486,0.05150956976,0.729034759,1.20819163,1.34624924,1.52943448,0.406589116,-0.04848215947,-0.09544490162,-1.17799465,10.75961411,4.983978521,14.18117935,61.10326455,6.9237372,12.42658615,0.0,0.0,5.645589517,0.0,0.0,3.42,3.585282635,0.0,0.0,643.3345017,84.02435188,5.296694467,0.0,0.3928227826,0.5680413817,3.61
7.920818754,3.202559301,3.594594595,223.4488281,0.01488613212,89.97702037,-4.157247213,0.4358612357,14.5643656,10.95053349,6.027276849,1.429020445,0.0,0.0,12.1082079,18.46005421,-0.08063241107,1.481348608,0.8743544466,1.046371714,0.9255739794,1.015168958,0.9950215285,0.9737543945,1.006694818,0.9785211531,1.229043147,1.139714418,1.040006227,0.7816666667,0.2680933485,0.281566358,4.653324,0.03319444444,-0.4623449437,0.01350152567,0.6083859838,1.00747872,0.5518047696,2.074800766,0.3583403991,-0.27645958,-0.1911442148,-0.9157294885,0.0,14.95193556,4.983978521,49.38830668,13.46849361,5.316788604,3.433539068,0.0,0.0,0.0,0.0,5.01,1.968061701,0.0,0.0,640.7013406,82.09909626,3.369162528,0.0,0.2749716524,0.4971938746,2.79
