Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50
4g_a46|CCc1cccc(n1)c1nn2c(c1c1ccnc(c1)Cl)[C@@H](C(C2)(C)C)C|C21H23ClN4|4.999578757|3.341666667|2.451081906|208.2027782|145.3956436|153.3079873|154.9790837|161.709892|-133.0494547|17.87130362|-18.39941691|75.54153181|0.006932664093|-0.2455749542|0.198511816|-0.1219197996|1.311624759|1.23706978|1.234777233|0.9280608417|1.024026955|0.8674541908|1.198589562|1.277773518|1.176979826|0.7626118068|1.156627907|1.132575892|1.350059125|1.19396043|0.9561811506|0.7264175173|1.237828678|1.102581187|1.024882046|0.7780821525|1.244419885|1.138826978|3.042027938|1.134637064|14.69234489|10.96333695|0.08952602959|0.6498253634|0.7194749337|1.834031643|0.2041241452|0.4276901838|8.996491366|0.0|0.0|0.3889338992|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4940539704|0.4928571429|0.01923076923|0.7879120879|-0.07056766209|4.377379426|29.10698288|0.0|9.665781456|4.983978521|45.36225576|41.66473186|0.0|46.57843287|0.0|19.74844179|12.96557803|0.0|5.414990469|11.07101586|6.196843572|2.660138705|1.660257732|43.6|1.261111111|0.6510770975|0.3408919123|0.148125|0.06574074074|78.12614172|561.4483791|17.67971796|0.7735348689|0.6022239633|0.3896063268|0.3489916418|-0.239705833|-0.2490499355|-0.461435828|3.61|5.19|5.561457651
4h_a46|CCc1cccc(n1)c1nn2c(c1c1ccnc(c1)Nc1ccc(cc1)S(=O)(=O)N)[C@@H](C(C2)(C)C)C|C27H30N6O2S|5.010408714|3.329192547|3.445347787|207.7130935|146.5349564|152.8113119|155.6252366|161.5072624|-93.15263749|19.44444444|-18.55555556|107.4941296|0.01119131042|-0.5163449244|0.3967458892|-0.06307865482|1.586712471|0.8717481369|1.071069205|1.096066219|0.9608585127|0.7652643641|1.105489167|1.151095019|1.063124649|0.8872309198|1.119926827|0.9885070815|1.176014474|1.11550088|1.01778258|0.4189220161|0.3832874591|1.086224517|1.047453597|0.7303420443|1.235957632|1.028954121|7.014217435|0.3002050543|14.69238881|10.31928028|0.09491655038|0.7331586968|1.152487636|2.54824217|0.2630497103|0.4265957485|8.907881045|0.0|0.0|0.3041096067|0.0|0.0|0.0|0.0|0.0|0.0|-3.74433321|0.06320475494|0.4833333333|0.01388888889|0.7769230769|-0.08282926829|4.808805104|33.41478956|5.316788604|9.665781456|18.54074924|33.76131587|65.93020013|0.0|51.47391635|5.316788604|28.16623877|22.98886918|10.02329115|10.31047394|17.4231551|18.32957771|2.623629276|1.556106179|115.79|1.629166667|0.9340632086|0.6830593348|0.4425154321|0.05981182796|89.69556382|661.2378003|33.10468322|1.253746422|1.186846175|0.693778899|0.1365764741|-0.6380332237|-0.4841920184|-0.4493703182|2.99|3.46|6.640164518
4i_a46|COc1ccc(cc1)c1c(nn2c1[C@H](C)C(C2)(C)C)c1cccc(n1)C|C22H25N3O|4.996177348|3.366666667|2.52025463|210.3414829|144.9437689|153.4451433|153.1318523|160.97077|-79.67820069|20.14186851|-17.6082276|76.56192824|0.01058261111|-0.2230255204|0.174689441|-0.07165099477|1.235223839|1.363706541|0.7066166528|0.8005624185|0.8263103563|0.9748758636|1.118987948|1.157526003|1.029272298|0.734625182|1.229530568|1.089329789|1.363162691|1.194559408|0.9693738303|0.8075139267|1.125178601|1.090333871|1.138833111|0.8191979517|1.217724102|1.105885555|3.513560064|1.134637096|14.69232752|10.94638684|0.07098074541|0.6498253634|0.7194749337|1.793500365|0.2041241452|0.4276901838|10.64865364|0.0|0.0|0.4219082|0.0|0.0|0.0|5.330811592|0.0|0.0|0.0|0.8621969089|0.4820512821|0.01923076923|0.7756410256|-0.05185185185|4.462806039|27.4187651|4.736862954|9.665781456|0.0|38.9703128|42.16764743|0.0|40.15761125|7.109797541|21.87426081|6.544756406|0.0|5.414990469|5.917906046|7.109797541|0.0|1.733269574|39.94|1.341111111|0.641510771|0.4356418493|0.161566358|0.06296296296|78.12146628|577.5923489|21.9148759|1.2155553|0.2974004507|0.9591798173|-0.06278814518|-0.2695876929|-0.102006889|-0.632809373|3.5|4.79|6.213248578
4R4k_a46|Oc1ccc(cc1)c1c(nn2c1[C@@H](C)C(C2)(C)C)c1cccc(n1)C|C21H23N3O|4.993807265|3.324786325|2.630864198|207.5145942|145.0869966|151.630624|153.5821454|162.0972247|-66.89236111|17.62630208|-13.83767361|72.82102943|0.01284793601|-0.3860697834|0.1572707599|0.007532301879|1.314854586|0.8136231018|0.6729304952|0.7070326311|0.8559290985|0.8847973532|1.188467447|1.156994298|0.9869634458|0.7772133273|1.148424734|1.135710031|1.385646218|1.169289244|0.8874152169|0.5107568841|0.8074267202|1.143076472|1.150831186|0.7802471478|1.135304618|1.149255504|6.002808208|1.134637098|14.69232671|10.94631314|0.1738843431|0.6498253634|0.7194749337|1.799994583|0.2041241452|0.423750376|8.853357781|0.0|0.0|0.3910761527|0.0|0.0|9.67224571|0.0|0.0|0.0|0.0|0.2742339459|0.4813333333|0.02|0.7602564103|-0.05451690821|4.398802147|27.20665253|5.106527395|9.665781456|0.0|38.9703128|42.16764743|0.0|40.15761125|0.0|19.87099066|6.544756406|0.0|11.1645023|5.917906046|12.13273414|0.0|1.726902799|50.94|1.278611111|0.641510771|0.3797004913|0.096875|0.06589147287|76.99683853|515.4299341|20.00470256|1.191478187|0.340268665|0.9054046876|0.006746752774|-0.3004308819|-0.0459279456|-0.5149506722|3.12|4.26|7.013228266
4R4l_a46|CCc1cccc(n1)c1nn2c(c1c1ccc(cc1)O)[C@H](C(C2)(C)C)C|C22H25N3O|4.99633447|3.253968254|2.556712963|201.2122566|145.045857|151.7808163|154.5847109|162.0658088|-111.1868512|18.88696655|-23.07420223|76.56192824|0.01218053691|-0.3888343976|0.1412534912|-0.004723994585|1.3264719|0.8204296587|0.6854834195|0.7241267002|0.9197600469|0.8488242435|1.199751581|1.206264518|1.110483351|0.7604015041|1.154411|1.159934498|1.363162691|1.17816204|1.031773903|0.5303073254|0.7937709652|1.154318841|1.103688799|0.8060504642|1.151053834|1.191458704|6.002808455|1.134637095|14.69232742|10.94631401|0.168850319|0.6498253634|0.7194749337|1.762182231|0.2041241452|0.4276901838|8.98611209|0.0|0.0|0.3906582|0.0|0.0|9.704155719|0.0|0.0|0.0|0.0|0.276479125|0.4820512821|0.01923076923|0.7580246914|-0.05185185185|4.32593447|28.37327328|5.106527395|9.665781456|0.0|45.89405|41.66473186|0.0|46.57843287|0.0|19.87099066|12.96557803|0.0|11.1645023|5.917906046|12.13273414|0.9021649974|1.737281155|50.94|1.341111111|0.6823270975|0.4167375283|0.1625|0.06296296296|78.12176973|529.0184531|18.79291702|1.140070661|0.4978427345|0.5661235179|-0.0108336606|-0.3263043465|-0.1876118722|-0.461662646|3.24|4.64|6.863279433
4n_a46|N#Cc1ccccc1c1nn2c(c1c1ccc(cc1)O)[C@@H](C(C2)(C)C)C|C22H21N3O|5.012270736|3.427350427|2.708173691|216.5678968|143.6624423|148.9090012|150.8696316|161.1126952|-43.13897691|17.09280217|-8.990946129|72.61836251|0.01272129728|-0.3692118452|0.07987292773|0.02218484337|1.264289143|0.7603135168|0.6873872778|0.4976994327|0.9318932369|0.8125442368|1.171203401|0.9586476298|1.005268457|0.7529353234|1.177897904|1.136445747|1.477768814|1.055702967|0.8512115681|0.422989731|0.7155933619|1.176333186|1.153934119|0.6923754683|0.9993835505|1.093767301|6.027325397|1.13463699|14.69232666|10.94021058|0.1733756634|0.6498253634|0.7750304892|1.750682983|0.2041241452|0.4282707615|6.760015931|0.0|0.0|0.3350009448|0.0|0.0|9.687315431|0.0|0.0|0.0|0.0|0.240663987|0.4820512821|0.01923076923|0.7580246914|-0.05828779599|4.266730873|29.96240415|5.106527395|4.681802935|0.0|51.10304694|29.17754317|0.0|33.23387405|0.0|14.88701214|6.544756406|0.0|11.1645023|11.48135754|12.13273414|0.0|1.74949995|61.84|1.587777778|0.6849135488|0.4248000126|0.096875|0.0643115942|78.16200622|531.5125225|19.52432222|1.220001916|0.4766170599|0.8849342834|0.05314855742|-0.2332254692|-0.2253179289|-0.4868170984|2.84|4.33|5.284498055
4o_a46|N#Cc1c(C)cccc1c1nn2c(c1c1ccncc1)[C@@H](C(C2)(C)C)C|C22H22N4|5.024908333|3.487179487|2.524691358|221.195303|144.1443511|151.3278136|150.447037|160.0855606|-85.21354167|19.66666667|-9.666666667|76.37894045|0.006534022579|-0.0960731633|0.07044806716|-0.03760352197|1.084144104|1.239382352|1.242467778|0.8343620644|1.012507702|0.8544057545|1.226149781|1.126468644|1.061304561|0.7044683258|1.257273176|1.107886051|1.454265286|1.178929766|0.7884615385|0.442934369|0.8998992943|1.12377549|1.150923537|0.746986737|1.113539398|1.011585316|6.027274506|1.13463699|14.69234331|10.93828256|0.07269249639|0.6532621511|0.8587697079|1.810816167|0.2041241452|0.4288513391|8.824944675|0.0|0.0|0.3770927816|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7004563492|0.4846153846|0.0|0.7615384615|-0.05555555556|4.566340563|26.76879553|0.0|9.665781456|0.0|38.9703128|35.59836479|0.0|40.15761125|0.0|14.76446326|6.544756406|0.0|5.414990469|11.48135754|0.0|3.629726159|1.739792898|54.5|1.476666667|0.6354166667|0.3607961703|0.0625|0.06826241135|78.20158208|562.9965168|17.70433445|1.127084861|0.578552637|0.7184927604|0.0005395527397|-0.1843838337|-0.3345674927|-0.3770248398|3.12|4.77|6.790484985
4p_a46|N#Cc1c(C)cccc1c1nn2c(c1c1ccc(cc1)O)[C@@H](C(C2)(C)C)C|C23H23N3O|5.029619215|3.43902439|2.633213859|219.8118484|143.7011617|149.6402938|150.0788821|160.3551745|-84.96|20.1068|-18.2444|76.44623931|0.01193830755|-0.3696707454|0.09069538136|0.02315799365|1.272549262|0.7596516372|0.7189982446|0.5657889937|0.9259663184|0.822882687|1.199865657|1.084874376|1.039139817|0.7327669238|1.209464271|1.073230848|1.431689952|1.211359633|0.9459594108|0.4140418972|0.7381718587|1.11745917|1.162984531|0.732499185|1.020130294|1.071654101|6.027325697|1.134636977|14.69232738|10.93681929|0.1709368449|0.6345334119|0.8587697079|1.885351766|0.2041241452|0.4276845228|8.729592585|0.0|0.0|0.3313869992|0.0|0.0|9.723706615|0.0|0.0|0.0|0.0|0.24144588|0.4827160494|0.01851851852|0.755952381|-0.05547916667|4.46514225|28.71493402|5.106527395|4.681802935|0.0|51.10304694|35.59836479|0.0|40.15761125|0.0|14.88701214|6.544756406|0.0|11.1645023|11.48135754|12.13273414|0.0|1.753229315|61.84|1.587777778|0.7942885488|0.5069365709|0.1325|0.06675170068|79.39948872|543.255282|17.18555431|1.33339725|0.8103889706|1.066553069|-0.1442007949|-0.1709882927|-0.1582210518|-0.4654811689|3.14|4.85|6.467245621
4q_a46|COC[C@H]1c2n(CC1(C)C)nc(c2c1ccncc1)c1cccc(n1)C|C21H24N4O|5.003484679|3.444444444|2.574320331|209.7975749|146.1805455|155.1868748|153.8874113|162.1194812|-90.6624|18.3488|-11.3456|77.1952893|0.009933271613|-0.1258405574|0.02283107184|0.05410393277|1.118866741|1.483946244|1.440782616|0.8453185552|0.9510889837|1.052011383|1.37596026|1.074674527|1.045604195|0.7309069212|1.161954593|1.348953215|1.353531336|1.044152745|0.783490153|1.003925082|1.100510787|1.246197705|1.171072855|0.8152202555|1.301534076|1.18778073|3.513018849|1.131262631|14.69234577|10.96363644|0.07007191304|0.6486252434|0.585351958|1.683183489|0.2041241452|0.4313506372|8.346258215|0.0|0.0|0.2793745276|0.0|0.0|0.0|5.574112707|0.0|0.0|0.0|0.9098937075|0.4782051282|0.0|0.791025641|-0.06833333333|4.79127238|25.56683713|4.736862954|14.64975998|0.0|19.91384147|42.16764743|0.0|33.23387405|13.71667951|33.46512129|11.28161936|0.0|11.33289652|6.606881965|7.109797541|3.663227986|1.662032677|52.83|1.3275|0.4913194444|0.328042328|0.108125|0.06865530303|78.03784886|547.4879021|15.47272456|1.037822285|0.7112734479|0.9869322093|0.331490638|-0.2332389633|-0.1617329615|-0.4576603823|3.16|4.09|6.129011186
4r_a46|OC[C@H]1c2n(CC1(C)C)nc(c2c1ccncc1)c1cccc(n1)C|C20H22N4O|4.999997217|3.412280702|2.674084596|208.1229858|146.4008444|153.4498709|154.6962972|161.9397171|-64.73200543|16.77320054|-6.338614758|73.49888513|0.01148526777|-0.2460706911|-0.01359643257|0.01965797203|1.192733714|1.11792625|1.470919011|0.9119776849|0.9743989514|0.9400775984|1.317710224|1.172019821|1.010260906|0.7489281046|1.177559913|1.173851063|1.342418301|1.131561479|0.7228406234|0.8387321791|0.8106780575|1.065062971|1.12835002|0.8383844654|1.22286065|1.028400998|6.002696249|1.13129629|14.69234494|10.96363493|0.1230406646|0.6486252434|0.585351958|1.683183489|0.2041241452|0.4288988743|6.353161244|0.0|0.0|0.04326341648|0.0|0.0|10.07462764|0.0|0.0|0.0|0.0|0.8640816327|0.4773333333|0.0|0.7756410256|-0.0720315281|4.748752618|25.34629145|5.106527395|14.64975998|0.0|19.91384147|42.16764743|0.0|33.23387405|6.606881965|31.46185114|6.544756406|0.0|17.93977848|0.0|12.39368714|3.585102986|1.653667298|63.83|1.2475|0.4913194444|0.315696649|0.0625|0.07025193798|76.9336169|494.2510765|16.41095012|0.9774364922|0.3662864643|0.9702847176|0.2632408405|-0.1779959479|0.1918965544|-0.5405870252|2.89|3.56|5.849857838
7l_a46|CC1(C)Cc2n(C1)nc(c2c1ccncc1)c1ccccn1|C18H18N4|4.924062008|3.291666667|2.643703704|203.8025263|145.7804246|152.8831113|154.2674961|165.462619|-18.085|10.87|4.76|65.14978961|0.008359930452|-0.1082221707|0.1116246516|-0.09536397719|1.112893347|1.355813785|1.368018608|0.7220241921|0.8229433411|0.94897236|1.458008505|1.025217316|0.9321139376|0.7901691332|0.9232954545|1.458806818|1.412337662|0.9722866419|0.5736218569|0.7953339309|1.209318807|1.164530164|1.217453498|0.9629410701|1.207186419|1.02214368|3.04576716|1.160371354|14.69234098|10.9642261|0.09101639843|0.6796618529|0.2823601614|1.623159156|0.25|0.4255903909|4.580256677|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9250170068|0.4818181818|0.0|0.7727272727|-0.06133333333|4.393942708|25.85560805|0.0|14.64975998|0.0|19.91384147|41.66473186|0.0|26.81305243|0.0|19.74844179|12.96557803|0.0|5.414990469|0.0|0.0|6.52175426|1.697846699|43.6|0.9452777778|0.3159722222|0.1471403376|0.03125|0.06576797386|73.03131397|491.0315156|19.00197491|0.9689364365|0.4980250961|0.9077091012|0.08417820048|0.01976651549|-0.09440200658|-0.5280513279|2.64|3.59|5.71219827
8e_a46|Cc1cccc(n1)c1nn2c(c1c1ccncc1)CC(C2)(C)C|C19H20N4|4.935878743|3.274509804|2.589163237|204.6212191|145.6869067|153.3338636|154.6815605|164.6485799|-50.61600865|12.89940508|-1.786911844|68.88403239|0.007660030199|-0.1325242157|0.2073108607|-0.07494943105|1.153201056|1.307977981|1.348361835|0.8603109797|0.8203829697|0.950378775|1.398545631|1.196919413|0.9430577494|0.7907995055|0.9020769445|1.362426114|1.376611374|1.213225849|0.6594384333|0.7051856404|1.301948377|1.095868641|1.194644428|1.010058474|1.221844025|1.0020765|3.045307176|1.160371308|14.69234177|10.96411233|0.08993480378|0.6609331136|0.2823601614|1.752258601|0.25|0.4243694854|6.604847201|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9412207105|0.4826086957|0.0|0.7695652174|-0.05774183887|4.545467011|24.93894041|0.0|14.64975998|0.0|19.91384147|48.58846906|0.0|33.73678963|0.0|19.74844179|12.96557803|0.0|5.414990469|0.0|0.0|4.711657691|1.705045673|43.6|0.9452777778|0.3940972222|0.2378432855|0.046875|0.06732253086|74.27858538|511.9944194|18.43754906|0.9199241375|0.3910192338|0.822095266|0.02704806368|-0.1480649874|-0.04114557378|-0.5333749825|2.93|4.09|6.391473966
8j_a46|Clc1nccc(c1)c1c(nn2c1CC(C2)(C)C)c1cccc(n1)C|C19H19ClN4|4.948633134|3.333333333|2.591297058|212.3525519|145.5324906|153.1329816|154.4581844|164.4633411|-61.31582637|12.20443483|-5.683612764|68.07908519|0.007701299627|-0.2296798214|0.2375710078|-0.07146084963|1.272231788|1.225905397|1.46220821|0.8351325666|0.8284595399|0.9354484858|1.364566118|1.203651799|0.9939686873|0.8228325957|0.8746917929|1.291041512|1.345037425|1.244410711|0.7842969721|0.6839285961|1.295276106|1.033159637|1.122938678|0.9540900976|1.219178085|1.007918563|3.042034278|1.160371125|14.69234334|10.96391738|0.09619616755|0.6422043743|0.2823601614|1.898643612|0.25|0.4232390175|6.546141783|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4933875556|0.4922619048|0.02083333333|0.7952380952|-0.07880421465|4.545467011|26.95801567|0.0|9.665781456|4.983978521|31.51478136|48.58846906|0.0|33.73678963|0.0|19.74844179|12.96557803|0.0|5.414990469|5.153109817|6.196843572|2.732503779|1.638165368|43.6|1.031944444|0.5286635488|0.283446712|0.0625|0.06871345029|75.51405631|543.8325435|21.92505775|0.7409104559|0.6475427892|0.6157255447|0.2324748449|-0.001560994873|-0.0627084329|-0.4571150936|3.25|4.71|5.910801633
8k_a46|Cc1cccc(n1)c1nn2c(c1c1ccnc(c1)Nc1ccc(cc1)S(=O)(=O)N)CC(C2)(C)C|C25H26N6O2S|4.96393058|3.321678322|3.655155155|210.6114334|146.7401257|152.6299104|155.33502|163.4860732|-13.67283951|13.66|-6.1|100.0745429|0.01216802998|-0.5102222332|0.4036592708|-0.06082743042|1.566864104|0.8643228648|1.217881596|1.104660737|0.790620567|0.8122155419|1.210675765|1.107209066|0.9195161323|0.9404778587|0.9204584653|1.053396446|1.163374996|1.131401935|0.8970711883|0.4127688151|0.3849625166|1.031407986|1.114803152|0.8331284747|1.217297168|0.9301253114|7.014216593|0.300205953|14.6923872|10.31928125|0.09886738075|0.7255377076|0.7153728633|2.612854139|0.3089255651|0.4233754758|6.479427926|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.737070812|0.06307262036|0.4823529412|0.01470588235|0.7810810811|-0.08952967525|4.926990804|31.39023126|5.316788604|9.665781456|18.54074924|19.91384147|72.85393733|0.0|38.6322731|5.316788604|28.16623877|22.98886918|10.02329115|10.31047394|11.50524905|18.32957771|2.675836208|1.534382345|115.79|1.4|0.8116496599|0.5762314185|0.3368904321|0.06111111111|87.21108955|643.4062077|34.75679904|1.12429184|0.7190950743|0.8877702329|0.3451861912|-0.5861936768|-0.3678816699|-0.5020940653|2.82|2.94|6.832682665
8m_a46|Oc1ccc(cc1)c1c2CC(Cn2nc1c1cccc(n1)C)(C)C|C20H21N3O|4.944788313|3.231481481|2.707010582|203.9664004|145.1332786|151.3938935|154.0270217|164.7284895|-51.16049383|13.33333333|-7.444444444|69.06729191|0.01361473211|-0.3803938363|0.1546874032|0.06340630147|1.299712434|0.8098676873|0.798500504|0.6683804625|0.9389999832|0.9113848599|1.353223563|1.146614644|0.9626516714|0.81640625|0.8784722222|1.301075269|1.368325243|1.253318584|0.8001077586|0.5085201033|0.8226366898|1.089433279|1.206679785|0.9775414452|1.11808291|1.067802695|6.002807937|1.160371261|14.69232589|10.94650201|0.1791735546|0.6422043743|0.2823601614|1.8267942|0.25|0.4232390175|6.538044494|0.0|0.0|0.0|0.0|0.0|9.620258827|0.0|0.0|0.0|0.0|0.2760409187|0.4805555556|0.02083333333|0.7626666667|-0.05746943115|4.471494275|26.0659003|5.106527395|9.665781456|0.0|32.0465756|48.58846906|0.0|33.73678963|0.0|19.87099066|12.96557803|0.0|11.1645023|0.0|12.13273414|0.9881205121|1.721603869|50.94|1.056388889|0.5286635488|0.359292328|0.096875|0.06542397661|75.50912411|503.343781|20.54651653|1.110264996|0.2952998643|0.9713412594|-0.1315496824|-0.2070180084|-0.1005374788|-0.6477106229|2.92|4.16|6.640164518
galu_a46|Cc1cccc(n1)c1nn2c(c1c1ccnc3c1cc(cc3)C(=O)N)CCC2|C22H19N5O|5.019434459|3.770642202|3.154853129|221.4962056|146.3076746|150.8949697|156.5851931|154.7412096|-19.08555908|14.19782707|-13.90991399|78.16580123|0.0137524337|-0.467156569|0.1695513688|-0.05086990277|1.46352584|0.8426671382|0.9667561446|1.082397325|0.7876223031|0.7652067724|0.9960870835|1.162994053|0.9774755063|0.5928972988|1.068031052|1.253096453|1.18615612|1.19450702|1.018085946|0.4530491683|0.6640009904|1.02090947|0.8558432141|1.048303852|1.07307332|1.044631911|7.008275627|1.343828866|14.6923631|10.92740177|0.1284201545|0.5726237653|0.5624291309|0.8129646745|0.0|0.4254435481|1.980074255|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4729577139|0.4761904762|0.0|0.7655555556|-0.08159332758|4.865091576|25.97493956|5.733667477|19.44429716|0.0|6.066367068|61.72703435|0.0|26.31013685|0.0|25.65562151|12.96557803|5.907179729|0.0|5.563451492|12.26321064|3.841227455|1.666163573|86.69|1.042222222|0.5251558957|0.3570168808|0.165007716|0.04050925926|79.98058485|515.8134333|22.2651864|1.213218731|0.2357142492|1.269677979|0.3182698552|-0.3146022805|-0.1072945667|-0.5615303473|2.75|3.69|7.292429824
2_a47|Oc1cccc2c1c(ccn2)Nc1ccnc(c1)c1ccccc1|C20H15N3O|4.855222899|3.546511628|3.273569024|223.4270567|143.9190223|146.1018162|154.0845471|156.1793365|23.72057857|7.159763314|-0.8284023669|62.46764447|0.01916955502|-0.4448537678|-0.02892808684|-0.07506031486|1.346208543|0.805629926|1.396193927|1.108161458|0.7789563773|0.9054252199|1.16427588|0.9763345656|0.9151274974|0.6486344538|1.245981532|0.9945728291|0.930510167|0.8956486704|0.9974083896|0.6888466757|0.777435047|1.040049847|0.9819441881|0.9808211923|1.026975255|1.014867223|6.002807773|1.381899691|14.54937327|10.93671092|0.1603666013|0.3214781694|0.2730118646|0.4949846176|0.0|0.4373949292|0.0|0.0|0.0|0.0|0.0|0.0|10.17030951|0.0|0.0|0.0|0.0|0.2087397831|0.4805555556|0.04166666667|0.7448717949|-0.05746943115|3.899408685|34.60446232|10.423316|9.967957042|0.0|36.39820241|30.33183534|0.0|0.0|5.316788604|15.07448444|0.0|0.0|5.749511833|5.386224214|24.52642128|3.49732946|1.754648317|58.04|0.5833333333|0.2274305556|0.1809019904|0.085625|0.04440789474|58.73923509|467.7143654|21.70862663|1.037471582|0.3039448977|1.434996066|-0.05117055834|-0.300138395|-0.2285010423|-0.7471076458|2.54|3.7|6.2
3_a47|Clc1cccc(c1)c1nccc(c1)Nc1ccnc2c1c(O)ccc2|C20H14ClN3O|4.857084239|3.61627907|3.265899738|233.6907|143.7498998|145.8865694|153.7198676|155.9144021|24.93586903|6.203155819|0.7975016437|61.43405462|0.01911188147|-0.4573306327|-0.0178418886|-0.06539586316|1.352611736|0.7870639331|1.377730971|1.061594202|0.8017112956|0.9206383314|1.160796789|0.9865687707|0.9067985993|0.7081422018|1.195607531|0.9610501311|0.9232076113|0.8963334171|0.9333546398|0.6778387145|0.7828884329|1.029436996|0.9956798223|0.9827887061|1.02546182|1.01397345|6.002807991|1.304465159|14.54937531|10.93671092|0.1618126117|0.3027494302|0.2730118646|0.6839668541|0.0|0.4358396407|0.0|0.0|0.0|0.0|0.0|0.0|10.18618161|0.0|0.0|0.0|0.0|0.1918710962|0.4899047619|0.06|0.7686067019|-0.07704405942|4.382343733|29.08437478|10.423316|9.967957042|0.0|29.8000411|42.46456948|0.0|0.0|5.316788604|15.07448444|0.0|0.0|5.749511833|10.40885753|24.52642128|3.449390953|1.688146057|58.04|0.6388888889|0.2552083333|0.2055933485|0.105625|0.046875|59.98721427|493.5355899|22.26950585|0.4413719161|0.526416267|1.304844863|-0.002372149951|-0.4020896345|-0.2423902677|-0.6432408205|2.89|4.32|6.5
4_a47|Clc1cccc(c1)c1ncc(c(c1)Nc1ccnc2c1c(O)ccc2)C|C21H16ClN3O|4.876998421|3.630434783|3.116426612|235.2863203|143.7896721|147.083025|152.3103804|158.0852997|-12.8196579|9.503401361|1.036281179|65.44647248|0.01772725376|-0.462831711|0.0139562579|0.01542913591|1.367957858|0.7877511992|1.321668953|0.8928786477|0.9748043785|0.9032643366|1.118048297|1.047794007|1.078110495|0.6757125155|1.217674155|1.025238151|1.15582404|1.116742923|0.8820230652|0.6563158189|0.7731807133|1.027431634|1.057764319|0.9135498568|1.045454903|1.01939035|6.002808249|1.304464196|14.5493765|10.93671044|0.1596592802|0.2874574786|0.3908629948|0.8171398717|0.0|0.4349721911|1.986431231|0.0|0.0|0.0|0.0|0.0|10.25548433|0.0|0.0|0.0|0.0|0.1943276344|0.4902930403|0.05769230769|0.7661564626|-0.0730952381|4.552217125|28.66751562|10.423316|9.967957042|0.0|29.8000411|48.8853911|0.0|6.9237372|5.316788604|15.07448444|0.0|0.0|5.749511833|10.40885753|18.32957771|3.541983545|1.694594124|58.04|0.8055555556|0.3836805556|0.246409675|0.105625|0.04505813953|61.25963762|522.2457951|24.12017924|0.8353642376|0.7823228515|1.365457277|-0.06984228701|-0.4701306565|-0.2571414415|-0.6872409346|3.01|4.83|7.5
