SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,SpMax_A,VE1_A,AATS8dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,GATS4c,GATS5dv,GATS6d,GATS7d,GATS3v,GATS1p,GATS6i,BCUTc-1h,BCUTd-1l,BCUTs-1h,Xch-5d,Xch-7d,Xc-5d,AXp-1d,SaasC,SaaaC,SssssC,SssNH,SsOH,SdS,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC2,ZMIC1,PEOE_VSA2,SlogP_VSA1,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,MDEC-33,GGI3,GGI5,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml)
4.998950662,3.634782609,2.343209877,2.098566308,144.1851809,150.8419307,157.1409259,157.1307331,156.3895983,84.22907122,-138.755935,15.6122449,-22.40816327,52.07746353,-0.0723920825,-0.1537992578,-0.1695336829,1.291044865,1.145307783,1.07729835,0.4237798681,1.048971596,1.191190135,1.223242147,1.309652846,1.242377808,0.5886792453,1.006451613,1.32173913,0.7820508886,0.977530557,1.294388551,1.169309747,0.9097212439,0.8877379939,1.07607442,1.069253308,1.01391603,1.131625525,1.189452481,0.9769784468,0.9299587479,1.228789108,0.9765857501,0.9516078848,0.1811246968,0.08022885623,0.9048170651,0.2052184453,0.0,0.6807446078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151216564,0.4851851852,0.0,0.01481481481,0.7592592593,0.0,3.34144599,2.273263854,1.066625765,29.28526947,0.0,5.098681808,38.11294267,11.21062871,0.0,19.74844179,0.0,22.51475897,19.74844179,12.96557803,0.0,0.0,41.98488435,22.20705519,5.33564435,0.0,1.785102788,43.6,0.5251247166,0.4453656463,0.03528395062,10.62986842,14.69025353,-4.575509382,-1.338907896,-0.1111993468,0.2818209518,0.04606378681,2086.58422,3.09,0.00274,-4.91,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.877473763,3.355555556,3.605429293,3.680365297,151.5257649,157.2635962,163.5218903,164.3794591,161.3458172,49.0,36.77777778,9.346938776,3.859410431,43.49756155,-0.05537400896,-0.06680925073,-0.06967460441,0.9874788557,1.11485472,0.9810562833,0.4052873563,1.012147335,1.090129795,1.027356322,1.054320141,0.9005668399,0.6710431655,1.032374101,1.109802158,0.5953059769,0.9977456833,1.131097181,0.8326726416,0.8267878547,0.8556774354,0.9731562305,1.13426717,0.945896658,1.054130241,1.072343379,1.026409886,1.029778526,0.8093704142,0.8210777852,0.8904870432,0.1524828092,0.1475073878,0.6258641428,0.08765981412,0.0,0.7026070582,-0.4136118403,0.0,12.0483115,0.0,0.0,0.0,0.0,1.686829229,0.4573129252,0.05357142857,0.04268707483,0.8531746032,0.03951247166,3.766037363,1.62628006,0.8337988097,33.15383706,10.63357721,9.780484743,0.0,17.57815784,13.57536728,25.06523039,0.0,11.25737949,32.82722828,0.0,11.63444168,24.95013983,18.19910121,24.12316206,0.0,1.501980667,1.426901074,84.73,0.5968253968,0.3211805556,0.03952020202,14.02949913,16.17687259,-2.922220665,-1.904626993,-0.1552706544,0.3627522401,-0.09845408509,1859.334395,2.75,0.0316,-4.06,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.853464981,4.1,5.453186535,4.534979424,147.4612651,157.7221058,159.9476082,159.1225334,162.9607215,40.2265075,-81.96755433,3.752066116,-11.12396694,43.86052541,-0.02532760127,-0.2289025083,-0.337053202,1.066337923,0.6916775797,0.8996855229,0.3964611406,0.7824128347,0.8466251836,1.087901579,1.329232471,1.56203012,0.9346405229,0.9322033898,1.175490196,0.3591895554,0.4570906609,0.8341697233,1.049784255,0.7117645346,0.7793836392,0.9520079746,1.339381988,0.9366503436,0.8505278771,0.7492637709,0.5185500431,0.9734528773,0.9434064182,1.424684863,1.45619129,0.1746651557,0.2350145504,0.8991335537,0.1350287976,0.003018408053,0.7040406978,0.0,0.0,0.0,0.0,0.0,2.703659126,0.0,1.810150227,0.4843253968,0.0,0.01567460317,0.903047619,0.02512698413,3.995024711,1.049369409,0.4928685608,36.71808007,4.983978521,13.17124514,6.066367068,21.4210879,13.17124514,19.93591408,0.0,21.95893118,19.93591408,6.176298517,6.9237372,13.17124514,15.91054863,22.67357176,1.792035689,0.0,1.332445565,54.46,0.7413151927,0.5721017574,0.05052380952,31.96666154,30.5186832,-6.198717848,-0.5802035465,-0.309865363,0.155164361,0.1592967637,2275.114305,2.09,0.00251,-6.27,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.874762888,3.428571429,2.784425451,2.87962963,146.2217091,150.9941239,157.9963401,158.5402442,159.9072869,55.5171088,-23.45905421,9.852748943,-7.83160323,47.91974111,0.03965672389,-0.08469110507,-0.0283177358,1.161434476,1.029803856,0.9587730547,0.4816028966,1.128865679,1.08711971,1.017586478,1.112031134,1.008931429,0.6668742217,1.167654302,1.138392857,0.565111774,0.7913171568,1.048155457,0.6112380475,0.8091796514,0.9053723345,1.04259701,0.945187391,0.956465875,1.182217953,1.209208366,0.9438083753,1.101271972,1.132323358,0.9473387046,1.040676543,0.1627685423,0.07234939331,0.7702072531,0.06541342195,0.0,0.6848636974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004272784,0.478125,0.015625,0.021875,0.7588235294,0.02867647059,3.518533745,2.153891597,0.9798856559,32.01951086,10.30076712,5.261891555,12.13273414,46.29261463,0.0,24.9198926,0.0,28.71445679,24.9198926,6.544756406,18.25485007,5.687386275,50.88435568,0.0,2.468875052,0.0,1.643342141,103.17,0.5731972789,0.6198625283,0.045,26.81160078,31.05677271,-3.032394041,-1.691975118,-0.296404184,0.4181105421,-0.3103246066,2240.776417,0.92,0.00688,-5.11,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.99633447,3.066666667,2.466666667,2.283702409,145.045857,151.7808163,154.5847109,162.0658088,153.7869852,91.43252595,-111.1868512,18.88696655,-25.21607074,52.22564214,-0.09577186839,-0.004723994585,-0.001318857314,0.8204296587,0.923798806,0.9197600469,0.4745684031,1.043212565,1.08311348,1.36831172,1.206264518,1.110483351,0.7604015041,1.435418941,1.159934498,0.5303073254,0.8992749702,0.7568720209,0.7937709652,0.9811979846,0.847892995,0.8060504642,1.15128987,1.17929948,1.151053834,1.150658022,1.213894295,0.9923983499,0.9381128886,1.083114681,0.9984535941,0.2926393097,0.168850319,1.762182231,0.4665289338,0.1020620726,0.7105510391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.055152759,0.4820512821,0.01923076923,0.01794871795,0.7580246914,0.01761633428,3.303997161,2.368428181,1.346490872,28.37327328,5.106527395,5.098681808,45.89405,11.38785599,5.106527395,14.76446326,5.414990469,28.26427081,19.87099066,12.96557803,5.414990469,0.0,41.174265,5.693927995,9.890925645,0.0,1.737281155,50.94,0.8785034014,0.6823270975,0.04949864499,124.1941533,18.79239773,-3.597444181,-1.302169865,-0.04458693,0.1663626326,0.09362744359,1856.890625,3.06,0.0027,-5.28,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.83287049,3.280898876,2.793103448,2.854642314,149.6517217,156.7887235,165.1300249,161.1284905,163.1065269,74.27852893,75.41319632,11.26608978,1.135208221,47.50931806,-0.1940148838,-0.08331887009,0.08640454012,1.31642711,1.322431658,1.016702807,0.3869798971,1.039052346,1.026194743,1.266190829,0.9712334693,0.7252172632,0.6450498108,1.044650369,1.297543257,0.6101764648,0.9604706502,0.9095742073,1.485893777,0.9001993602,0.853075442,1.036944541,1.049558482,1.070124523,1.170095256,1.250283439,0.8916500422,1.005423611,1.067359088,0.9758674735,0.8242227403,0.1832797149,0.08637282833,0.6617085363,0.05720369498,0.0,0.6959864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907275554,0.4686813187,0.03846153846,0.03131868132,0.8153439153,0.01982091982,3.743368755,1.682895999,0.7237073367,28.33828488,5.316788604,5.098681808,0.0,17.57815784,4.390415048,24.73242031,0.0,11.38785599,24.73242031,6.544756406,12.74095804,15.7651876,34.64685839,6.066367068,4.618875901,0.0,1.51914289,68.52,0.5111564626,0.2803996599,0.04253753754,32.21497008,24.2729562,-2.989518449,-1.516796498,-0.1333143151,0.3854469559,-0.08393550899,1305.357101,1.75,0.0436,-3.57,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.808350992,3.307692308,2.595588235,2.598870056,144.7629259,147.7589175,153.50475,153.9041889,157.9388272,26.51862673,-0.1607012418,6.734842951,-1.685902118,49.22976446,-0.1005165051,0.09118856424,0.07486897859,1.233316744,0.8490926167,0.9127689359,0.563096817,1.017292389,1.040318302,1.090552143,0.9179279139,1.025513645,0.5911242604,1.079036348,1.086253983,1.03106203,0.8978491903,0.9035789474,1.115573061,0.7846235028,0.9533476093,0.9340563371,1.007845284,1.090007646,0.97878136,1.152129437,0.975662232,1.155467498,1.053043714,0.9989757454,1.077909055,0.1934537568,0.1287815026,0.4238365946,0.0761440227,0.0,0.6732572563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076018519,0.4826086957,0.0,0.01739130435,0.75,0.01956521739,2.774861885,2.434591481,1.11403462,30.60576651,0.0,5.098681808,36.39820241,11.38785599,0.0,20.16532066,0.0,33.77213846,20.16532066,0.0,0.0,0.0,33.77213846,0.0,0.0,0.0,1.735372024,54.46,0.2586394558,0.1962159864,0.02134680135,53.96419523,20.9493021,-2.789726047,-1.178525788,-0.09450641028,0.3661234005,-0.2843668516,1329.437404,1.91,0.0207,-3.87,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.814805348,3.534883721,3.873677249,3.404320988,144.7227279,147.4050701,155.2240072,159.9378992,154.4561001,25.69303986,26.10826889,6.431290898,-7.850684117,46.23770573,0.0584850184,0.08927022399,-0.03699110817,0.7177619018,0.7433106859,0.8252219138,0.495530168,1.036737698,1.161312321,0.9090909091,0.8598944628,0.8661781211,0.7253674469,1.150452718,1.094322982,0.4825250131,0.8028411052,0.9775436168,0.41702611,0.7567441633,0.9711726078,0.7845234312,0.9408536473,1.074461045,0.9275797067,1.073783433,1.104481501,1.004902277,0.7977153753,0.8818053521,0.9201523475,0.2140199639,0.1501865618,0.5974907466,0.08259517058,0.0,0.6963983015,-0.9841012049,0.0,11.04215076,0.0,0.0,0.0,0.0,1.873950546,0.4686067019,0.01851851852,0.03139329806,0.805090312,0.03741409718,3.166620655,2.190931349,1.160085922,33.70273077,10.09050592,0.0,18.19910121,22.64523548,14.29147963,14.95193556,0.0,34.03309147,26.02776825,0.0,5.817220841,4.390415048,11.12690298,24.26546827,0.0,0.0,1.639376376,78.87,0.4570521542,0.2795493197,0.03757834758,133.7769021,25.04206361,-3.050304278,-1.346285933,-0.239957759,0.343601045,-0.205236377,1771.427832,2.78,0.00673,-4.98,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.773957061,3.465517241,2.506858711,2.574133074,142.568784,147.0264186,150.228361,156.1724908,159.8089967,37.25823401,-42.15075398,6.387543253,-10.49134948,51.19414657,-0.1232475129,-0.06048862328,-0.3969541693,1.054521134,0.9514008569,0.7659585896,0.5496909568,0.9484975008,0.9355006689,1.28728987,1.498679609,1.328864352,0.702740662,1.076825843,1.046033514,0.9764116598,1.01926616,1.03888694,1.590509625,0.7324090131,0.7950806361,0.8949825732,1.429588173,1.141796019,0.9601897125,1.168403169,1.072127304,1.140327832,1.156503074,0.9274549705,0.7764336092,0.1752600273,0.1713114299,0.9040054457,0.09878289721,0.0,0.6865492513,0.0,0.0,0.0,0.0,0.0,1.592402954,0.0,2.137281307,0.5112554113,0.02272727273,0.0,0.7978354978,0.0,3.343809532,1.743653309,0.9045555148,29.43827486,0.0,5.098681808,58.8330126,11.89077157,0.0,14.59805822,0.0,21.82845468,14.59805822,0.0,6.9237372,0.0,31.81196091,5.563451492,2.084179544,0.0,1.613859381,30.19,0.3788208617,0.3411635488,0.04555555556,98.50396462,23.86903746,-4.431175036,-0.4233779371,-0.2706113907,0.3611107697,-0.1605658084,390.8279117,4.07,0.000727,-6.13,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.84886367,3.345132743,2.631858711,2.624958292,145.9770422,152.953981,152.6842497,157.4450447,164.3073057,79.47213322,-37.51675171,13.71306515,-8.124599502,51.38666017,-0.009400924818,0.204855339,-0.001069349544,1.005233256,1.119522259,1.156194186,0.4977187343,1.033742759,1.029176312,0.8970563132,0.9653634742,1.080027722,0.663694868,1.126869159,0.9829832107,0.786586176,1.13598634,0.9583783785,1.173372775,0.8593066484,0.7802333168,1.32374746,0.8180613897,1.260601618,1.160368181,1.018835717,1.129072193,1.079834249,1.329678525,1.146837014,1.020986166,0.1655533624,0.1023502624,1.189562466,0.1146045727,0.0,0.6894086529,1.035422336,0.0,0.0,0.0,0.0,1.628356245,0.0,2.204546418,0.4913978495,0.01612903226,0.008602150538,0.7708333333,0.01518817204,3.623435714,2.104484741,1.194041746,33.67938053,5.316788604,5.425791397,52.80517724,10.57107519,0.0,20.40266096,4.992404733,11.38785599,21.31540493,6.544756406,26.93698721,5.13155848,45.37412621,16.69035448,6.966363136,0.0,1.606975805,67.51,0.696462585,0.5130385488,0.04419753086,24.93919058,26.14319643,-4.681897176,-1.321207125,-0.3160646832,0.214884952,0.2585630642,2128.759623,3.25,0.00148,-6.04,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.903407469,3.638554217,2.775983348,2.513594118,143.9205754,148.497033,155.7072841,157.6903983,156.1471078,47.5648778,-49.07432603,8.611111111,-11.11111111,49.36971113,-0.3256048181,0.007166955336,-0.2231714005,0.928830155,1.359112878,0.8892957006,0.4925806497,1.046212291,1.096330246,1.262825586,1.087030257,1.06378838,0.6357555488,1.046116046,1.09849187,0.806176138,1.059650804,1.134986036,1.36756626,0.7586816813,0.8736319481,0.9087220074,0.7062011674,0.9363242298,1.097914098,1.162316982,1.069299139,1.153244123,1.001694662,0.9636005185,0.945521376,0.1884334693,0.1109721935,0.7609291239,0.09332482137,0.0,0.6747025075,0.6099706843,0.0,0.0,0.0,0.0,1.623420283,0.0,2.091736636,0.4938271605,0.01851851852,0.006172839506,0.7666666667,0.01728395062,3.421298286,1.971019137,1.017358475,31.3110809,5.316788604,0.0,24.26546827,21.41454618,0.0,15.28474565,4.992404733,0.0,15.80357683,0.0,13.08951281,11.37477255,44.70847628,0.0,1.966259719,0.0,1.645994822,64.27,0.4734240363,0.3871527778,0.03834795322,20.66219208,30.25372769,-4.349804826,-1.364894195,-0.2638964467,0.3145197949,-0.1177401881,2341.143937,2.83,0.00211,-5.7,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.91143227,3.472727273,3.905328798,3.804257529,147.1889596,150.5716193,153.3000036,156.5291915,157.0717226,39.74102079,-35.96030246,10.59924386,-11.68809074,45.48331132,-0.0008832956259,0.005339956495,0.08903173059,1.060415245,0.7549113867,0.922099812,0.4916131253,1.000354625,1.047029998,0.9582893529,0.9766345731,1.03765017,0.6291793313,1.077760892,1.029566179,0.5904261633,0.8753185132,1.101000288,1.008770503,0.7707667714,0.8555152636,0.8821284576,0.8639818236,1.070424328,1.035286165,1.106167404,1.142212589,1.19186736,0.9991903616,0.9850828399,0.9372538201,0.1536183472,0.09459016054,0.7090739295,0.1275821809,0.0,0.6888187153,-0.5318461614,5.31165637,24.77564615,10.84841365,0.0,0.0,0.0,1.850266211,0.4644444444,0.01666666667,0.03555555556,0.8050505051,0.05050505051,3.506544483,2.017017473,0.9830278467,33.15744284,15.20739338,0.0,12.13273414,22.63869376,14.26826309,14.76446326,5.733667477,39.70116891,27.4645853,0.0,0.0,0.0,0.0,4.681802935,0.1482791863,0.0,1.557441303,112.23,0.6815419501,0.454010771,0.04024305556,166.0474505,28.59171415,-3.363356727,-1.700926633,-0.4891252624,0.2840054021,-0.4165042679,2079.53101,1.9,0.0292,-4.4,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
4.88992845,3.753846154,2.794797178,2.942307692,144.1027622,150.3402747,157.2832898,158.2228931,154.7643358,38.23385369,35.15559637,6.644628099,-3.049586777,50.02006968,-0.02647993937,0.0763616943,-0.01540645135,1.176492564,1.021465435,0.3819553817,0.449132869,1.051293869,1.258961491,1.02689219,0.8366360391,0.9559527936,0.6111111111,0.9166666667,1.379881657,0.5735961645,0.9090066247,0.9275138058,0.6093650198,0.7963795128,0.9313135829,0.8808674439,1.207712225,1.335756738,0.9994501054,1.080802063,0.9801829355,0.8785771904,0.8789046908,0.999384296,1.171450206,0.2313117594,0.1229123691,0.5242119621,0.1086331621,0.0,0.6778019067,0.0,0.0,0.0,0.0,1.745355463,0.0,0.0,1.954116119,0.49138322,0.02380952381,0.008616780045,0.8229024943,0.0,3.3579855,1.68640862,0.7167116501,26.16116463,4.567099648,0.0,17.82825202,11.38785599,4.390415048,14.53505669,0.0,22.64523548,20.2879103,6.544756406,5.817220841,4.390415048,40.09928197,12.13273414,0.9231580688,0.0,1.606288741,30.71,0.2719274376,0.2777777778,0.04094444444,4.069284137,19.98217491,-3.695747383,-0.7633718554,0.00284819115,0.07937513201,0.00896802514,1654.378846,2.52,0.0287,-3.8,2.597850078,4.101665835,1.26119403,-13.83767361,11.16728167,72.82102943,-0.3860697834,0.1572707599,-0.05661729883,0.8128885896,1.188467447,1.385646218,1.169289244,1.137579186,1.012467805,1.149255504,0.3863274904,0.991510793,6.002808208,0.1466088019,1.229032715,0.7194749337,0.423750376,6.542281956,0.0,0.1731802327,0.0,9.67224571,0.0,0.62,0.2419431816,0.889479317,4.398802147,44.2804485,9.665781456,0.0,0.0,11.1645023,5.917906046,12.13273414,10.08266033,14.61084548,0.0,10.00980201,2.833333333,1.278611111,0.3797004913,0.096875,0.0826873385,0.03118563686,0.03896814881,105.2326043,0.5408248503,-2.326330623,0.3945932708,0.0256806776,-0.4857751605,4.05,4.26,-4.83,0.005,8.28e-05
