SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS1i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1d,ATSC7d,ATSC8dv,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6dv,GATS6s,GATS7i,GATS7p,GATS8c,GATS8dv,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,PEOE_VSA6,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SdO,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SssS,VSA_EState9,Xc-3dv,ZMIC2
2.479446586,4.559174955,4.990566038,2.8778826,153.7075299,59.32444815,-5.360683049,10.27480591,89.00890321,-0.4898109316,0.01941274943,-0.0283773862,-0.07541630976,0.07019490252,-0.03973560201,1.223957705,0.4634122443,1.006773538,1.052691732,0.9537712895,1.071093599,0.5524066865,0.7573910915,0.8896698369,0.9587793505,0.9266876673,0.9455516495,1.006452481,1.034197728,1.019738425,0.4003894917,0.911339649,6.027276508,0.09011034916,0.2140761751,0.8666591913,0.3583049857,0.08448720846,0.0,0.4345097496,0.8992880763,5.430652427,0.0,0.0,0.0,3.296614439,0.0,0.0,0.0,0.0,1.976181161,0.6774193548,0.2040256432,1.075283509,0.7727272727,3.799452685,4.797585354,0.8171244901,52.21449127,10.30076712,4.983978521,34.87737816,10.74258,26.29938345,5.687386275,0.0,0.0,12.1082079,11.07527959,4.983978521,14.33832359,8.075503429,2.394222214,9.552500172,107.09,1.729166667,0.8405555556,0.5331972789,0.5538548753,0.3699058327,0.204691358,0.06802721088,0.01910353535,0.04344400357,84.94009537,30.29823685,-2.541699734,0.6114059172,-1.787647228,0.9677564077,-1.634069499,0.3241506152,-0.8045552178,2.95,2.75,-4.29,0.0206,-4.57,0.0111,8.97e-05,203.6080975364244,242.9569525522487,224.07704619949496,-0.7144929899778205,242.52287768669913,0.9951271815556617,37.29334159287293,0.27918369241466834,0.019036535281279673,0.36526469897852243,59.24307479541939,20.91407502034311,-436.8634184806049,0.7481655423949546,6.115784199167777,416.1410283598772,43.59549577031528,0.210078318275678,0.1845711227506621,1.4316411239112403,4.531020607874206,2.5045404932475055,4.5841902227810465,1.5829938277342293,1.440031990873,0.8182993448740498,1.1750259328839685,-0.49983898600596643,0.40383652664779435,-0.9646102915073635,0.11377810901159724,1.733999852681473,1.6808416388629075,0.003003315787424077,0.49001945387162554,0.32177599647453337,-1.0914085478247046,2.1927885348800755,1.3582559491883637,0.07197165033677283,-11.215217254987826,13854.262771373218,0.15894313676406924,0.6988983715159277,-0.5271705557134629,20.09121071007883,-185.27879756384593,-0.787961997654157,-218.3233847886411,42.222479692826695,176.38173015198055,33.46003370992732,18.404776448329706,-2.482654576908047,50.04168436919299,130.3184075555173,-4.876952547251568,5.422616878355791,-1.6912843819972034,12.753498498043387,3.4634883993533965,53.7384164143508
2.534674628,4.598942645,6.028301887,4.159853249,148.6042359,35.95041322,-2.938016529,9.946526176,92.60133291,-0.4180494422,-0.02585091579,-0.001106215772,-0.1428045455,-0.05050573714,0.09851068337,1.166780427,0.458670178,1.008331606,0.9826163645,1.239457987,0.9887123746,0.5881161927,0.8022402758,0.8584182711,1.013862802,0.8815859892,0.914919819,1.147237437,0.9231002716,1.056191083,0.4931691773,0.9113320353,8.001920409,0.1115543688,0.1964185503,0.9411707493,0.5490804341,0.1255936109,0.0,0.4309470101,0.0,3.179393608,0.0,0.0,0.0,0.0,0.0,10.80905451,0.0,0.0,1.783978766,0.65,0.1859418411,1.199360729,0.8359447005,3.439832002,4.367300987,1.092130632,60.32987205,9.473725908,9.893218992,28.57743857,15.0329928,16.57342705,4.390415048,11.37648774,17.91984529,34.00724092,60.66367068,14.73561746,12.11177613,0.0,0.1267165641,13.30555157,80.04,2.298611111,1.4175,0.7354648526,0.5538194444,0.4285793021,0.2297067901,0.07709750567,0.02835,0.04634667496,54.63557643,26.03677355,-2.742447212,1.084475327,-2.753946002,0.4874484088,-1.891746421,0.075330666,-0.637109507,4.38,4.94,-5.44,0.00143,-5.78,0.000667,4.92e-06,195.7283947866089,233.49448786890872,215.60240998029883,0.04651745943969843,227.20429454218907,2.7267956104848627,35.92681401730903,0.28871300296272384,0.018147750145993412,0.4216475611234567,50.83911142579251,15.524590820080387,-379.189312227827,0.7591740031078267,4.820451976790382,324.0107616654216,37.25444585351052,0.20142325231425512,0.1750005696294095,1.3672504390985825,3.9039857417487247,2.285964141113949,4.065790682215468,1.254811386703754,1.0393370574670622,0.4317550373015333,0.8408055609801607,-0.18190214912027614,0.53279811840364,-0.2770136767735072,0.3871792564823272,1.383888127813833,1.4335999393358123,0.13921840741067693,0.42844489735544644,0.743927673245177,-0.4409933116043325,1.989888634593962,1.4651965963096663,0.06709577854170855,-9.61979615524778,12013.480798483022,-0.24016230549060477,0.5989128194585123,-0.3356402229678037,22.555346240741876,-176.33869076075035,-0.637295745352848,-15.67976660023961,62.628101552546,138.72469679316805,22.89512507524777,43.81512776592772,-0.7483246204586724,43.217248191699255,115.49416400754998,-4.915443470399701,5.360718983339846,-2.3275192511753997,12.738556617089912,2.931156958390802,48.90189803385504
2.47919456,4.548122311,4.130434783,2.752173913,154.9564336,87.0,-4.404320988,11.85822227,91.83830858,-0.5018382988,0.2263289625,-0.2023239016,0.1144430539,0.1413197503,-0.2050367575,1.151396732,0.4684343434,0.9766883713,1.024019262,0.7824621227,1.076142132,0.6981384003,1.218946452,0.8342492746,1.080794955,0.9915273299,0.863327166,1.083240714,0.9360145071,0.9762463528,0.396067915,0.9929188504,3.057290394,0.09341899671,0.2140761751,0.933003347,0.2749716524,0.06365387513,0.0,0.4299099009,0.9492649282,7.925317045,0.0,0.0,0.0,3.481244069,0.0,0.0,0.0,0.0,2.164654767,0.6693548387,0.2197751249,0.9877718045,0.7606060606,3.666317062,4.671011113,1.083876389,52.42625378,10.30076712,4.983978521,23.62654039,10.74258,26.29938345,5.687386275,0.0,0.0,6.544756406,11.34744789,9.967957042,5.236116244,8.24516313,6.770602974,10.56715887,83.3,2.166666667,0.6669444444,0.696462585,0.5130385488,0.3023904006,0.324691358,0.05777777778,0.01551033592,0.04080337454,83.19612633,25.30336322,-4.238669596,0.7171349896,-2.791507448,1.197579376,-1.565040969,0.2005323035,-0.9020991131,3.41,3.76,-4.6,0.0102,-4.54,0.0117,1.86e-05,200.90070224443616,244.74296354625866,231.3000682497218,-1.0156771146542658,243.71821651602824,0.6254860303254257,43.06224268905679,0.2899169928945217,0.04792957274059344,0.4724486701482573,66.6277695841037,5.586344286166576,-586.0013988502507,0.753393386006111,6.327250144604287,433.1247288951596,51.73610176756541,0.20293942448800964,0.11081803242898627,1.3917256118365202,4.811325273795614,2.808913349386711,5.2311844034148915,1.5215668961609703,1.1721054403290891,1.2904497927953191,0.9552661497641652,-0.6375030721080925,0.08139681267861243,-0.829350514366181,0.06737333639144238,1.6517110294096171,1.59599570394162,0.06779357764029081,1.15442062166942,0.6055450635377636,-0.7402446817460058,2.7236151031835467,1.6639121407024748,0.06525358658981821,-7.201891354658189,13620.95303356551,0.08695301605345601,0.7347467781466775,-0.1360604954101209,22.692665913444873,-168.38210237336807,-0.7431572243933824,-300.97813732507615,41.36165699325416,174.05338681139642,26.405599505812283,-2.550014549880423,-2.243741322415837,30.867186678915388,134.91207172685742,-0.8706564055131469,5.499881727636039,-1.4106728008107596,18.62480471192304,3.7884615659971903,48.24857063103076
2.479150728,4.583601775,4.254742547,2.87654321,153.5593233,35.49169334,-1.001028807,14.61357199,90.03109943,-0.5304780801,0.3344631912,-0.07438134512,0.06114549491,-0.05685607028,-0.07177580976,0.9723387165,0.6112817258,0.9451028777,0.998537104,0.9915088444,1.061595728,0.5185653573,0.9481397701,0.8647754529,1.024257192,1.193473072,0.7865924067,1.05510139,0.8740436224,0.9642933756,0.4928017668,0.968524792,7.014216481,0.07763040083,0.2140761751,0.8494002929,0.7079843543,0.1929949,0.01964185503,0.4287655283,0.0,6.175118676,0.0,0.0,5.162669075,3.259558663,0.0,10.9624359,0.0,-3.727789,1.945738356,0.6742424242,0.1946720032,1.158891693,0.8148148148,3.760824526,4.792402901,0.9624846009,58.40596094,14.79051451,4.567099648,22.82155415,19.92948825,29.74579598,5.687386275,10.02329115,11.68842578,23.86818457,12.13273414,19.59667817,8.422227738,1.933128359,2.560057898,7.89977645,121.36,1.979166667,1.021111111,0.6540136054,0.6067885488,0.3577884858,0.2425,0.07407407407,0.02269135802,0.04671083633,26.58893849,36.96481016,-4.760226914,3.79001841,-3.197433137,1.24216124,-2.31240423,0.936185236,-0.6494732285,2.59,2.01,-4.47,0.0159,-4.96,0.00504,1.13e-05,203.45382023664416,239.72444893475677,219.85538467595626,-1.1285743653790936,235.38619824097833,1.1472254228380359,33.77867845200602,0.2703572820805274,-0.004439186093740683,0.18557525439675815,55.51720767153844,45.50668382067662,-196.98868021061273,0.7746850926806079,6.213672055507116,402.0062133152676,33.26691026961444,0.21539424685903483,0.2623198525952302,1.6323886683524131,4.346120675473543,2.379435863648111,3.785538586399355,1.6732159226641938,1.5957630605303246,0.5730617163529237,1.3004913972688907,-0.5058456000709626,0.7308852841148259,-0.8133433838002329,-0.027694086453634803,1.4637474266812325,1.4440217704009042,0.015452043605169052,0.10599255434924015,0.24104020882472,-0.9924187749563647,1.037611771344619,0.7112193034209913,0.07332116945791448,-13.83678756023149,13770.126740068146,-0.13078337867162562,0.6536654582955583,-0.6072009959275526,17.510828631984577,-205.78352854450094,-0.8402919681144696,47.60146668419472,69.91779891782006,167.14476307707093,39.64659360995772,52.376252830045026,-1.289988676175707,83.76350769266267,121.67974870435339,-15.600930246448375,5.277500699276202,-3.017554188737459,6.965120127508539,3.566834461399673,64.83305716119267
2.478903901,4.498947703,4.499064721,2.678656709,151.7288371,49.75638941,-6.646446356,13.36390641,83.86680723,-0.5549134885,0.03433761906,-0.05894721605,-0.1578171439,0.1370045912,0.03194514333,1.134523371,0.5479366939,1.011539262,0.9959649229,1.056333682,1.185769306,0.9069794489,1.043667115,0.8152846252,0.9970488836,0.7812320436,1.153642652,1.04088595,0.9701643409,0.9822380494,0.3979084352,0.9929414619,3.057283058,0.105417972,0.2140761751,0.8910669595,0.2749716524,0.1146045727,0.0,0.4309705789,1.016989863,6.373300763,0.0,0.0,0.0,3.429276266,0.0,0.0,0.0,0.0,2.005472344,0.6666666667,0.2225054328,0.9589777583,0.7952380952,3.789746282,4.803860926,0.7507279259,52.81114793,5.316788604,4.983978521,10.57107519,10.74258,21.31540493,5.13155848,0.0,0.0,6.544756406,22.68423376,21.56889693,6.755289487,8.321184976,2.642483408,8.797257867,67.51,1.479166667,0.7225,0.5723809524,0.5755385488,0.2590230537,0.211882716,0.06481481481,0.01720238095,0.03864671877,69.020558,28.71703635,-4.753211743,2.389076642,-2.514754953,0.8133898082,-0.8145319063,0.1133213651,-0.5950689764,4.49,4.47,-5.44,0.00156,-5.93,0.000514,2.61e-05,199.10157684217498,237.84980562705647,220.24078476448466,-0.3637197239228871,232.81967980263025,2.0070351085268623,38.33122768494747,0.2972182688374784,0.056348083564594885,0.23121926188858044,55.7236456594173,18.570685224911962,-376.80857672313306,0.7697420291552418,4.651004990876181,327.27715958943725,49.22265075233399,0.19687377164141853,0.14984863711981541,1.329480159204952,4.085105205305131,2.438545626931942,4.210916830992041,1.2888956564134102,1.0120762417596896,0.872542153357416,0.8759952257884074,-0.3600769572654263,0.4244498064502664,-0.44391824788206113,0.228786370210042,1.2995188180197368,1.467263589128262,0.1400601651060358,1.0177817506209594,0.7382835516235435,-0.3104181746234429,2.143422374896537,1.4070578344274098,0.0639925926471812,-7.070564286111123,11260.649706151373,0.12687325344789274,0.5330785928275492,0.06943035917489437,25.59237982612576,-166.61279304138563,-0.6546432243754754,-102.80645553069189,59.142464686571444,153.20372922908467,25.392162850438687,9.514733009195552,0.1976595582292264,40.39705553408509,110.24000994432234,2.165815223371073,5.31741682598353,-2.0521151146757233,15.64883384706522,3.1701969379334773,44.97254098299365
2.448407349,4.263284078,5.272727273,3.018518519,157.13422,63.9675,4.89125,8.699041447,91.63511247,-0.270498605,0.02076005042,-0.04371939872,-0.1223523558,-0.1029061835,0.0654685248,0.9427036974,0.4028651815,1.126584574,0.9650314618,0.9030717464,0.872040872,0.6246353563,1.000941447,0.7875019701,0.9115842958,0.9951922663,0.9952229528,0.9230594884,1.009469959,0.8795302852,0.4226659387,0.9929407581,8.001918197,0.0882659421,0.09622504486,0.7074739059,0.3539449579,0.08220369498,0.0,0.4326497693,0.0,2.696545863,1.688794654,0.0,0.0,3.327026172,0.0,0.0,0.0,0.0,1.870648673,0.68,0.1802456283,1.080337712,0.8197802198,3.706198333,4.743942708,0.577985387,42.45952162,5.316788604,14.64975998,17.57815784,5.316788604,24.73242031,15.7651876,5.817220841,5.693927995,5.693927995,35.40506779,0.0,7.553723169,5.059039433,1.820582491,8.191064404,68.52,2.097222222,0.6630555556,0.4147845805,0.2621527778,0.2048217435,0.18,0.07222222222,0.02072048611,0.04378559589,157.7008641,22.37169179,-2.554602646,0.686694343,-2.109340779,1.01053964,-1.642732495,0.488134544,-0.7253544186,2.19,2.96,-3.72,0.0643,-3.26,0.183,2.79e-05,201.64081736877796,244.6001380915412,226.45056358342163,-0.469302958801058,239.63619132268087,2.066487170641169,37.89188757597022,0.2821972205886421,0.07722497741945528,0.26473240105683127,57.29387698645736,13.298612340123864,-484.1322509737108,0.7657414393866003,4.711853573970465,342.9880338335968,52.950475899629396,0.21060222071046616,0.13042979932265608,1.324430093926695,4.281275724249525,2.5678260482282864,4.641364872227054,1.3236107855203891,1.0019173699286514,0.9675776099685003,0.8512958422650975,-0.44701033284536607,0.2866541043081995,-0.5979115210969321,0.24387403021993703,1.395973038406347,1.5509382888737295,0.056234488834730145,0.9116366747997705,0.688990239376212,-0.5173719918444135,2.6126982348993675,1.6478092275361471,0.06518478158278762,-6.672447261583244,11912.583213950227,0.08885190745713073,0.7385283192263866,-0.12653098346797384,26.8584669829027,-174.35705859460646,-0.6872885038153049,-193.733025406973,54.51363286964694,158.92845495135077,22.308121512899262,1.5262738384797991,-0.8532671397589047,28.592272413888917,118.67195380954138,8.950611312207453,5.345677705609796,-1.84654346811446,17.645143129048144,3.1414360747915877,42.27527581398475
2.479111826,4.547271052,4.706896552,2.925287356,154.2850091,75.67070132,-1.511569954,11.4810563,91.01694804,-0.4910888196,0.0634784885,-0.1344468759,-0.1058824453,-0.0431214025,0.1450772197,1.240983269,0.4514178773,0.9327185025,0.9877027412,0.8997378311,1.024892203,0.6201694087,1.206608538,0.8711516523,0.9805301307,0.9723684624,0.9505284851,0.9951005528,1.013488229,1.043039165,0.3982996249,0.9729364532,7.008272924,0.08722449459,0.2140761751,0.8558461486,0.441638319,0.097674566,0.0,0.4323245357,0.9376198896,5.643342123,0.0,0.0,0.0,3.342632958,0.0,0.0,0.0,0.0,1.980241674,0.671875,0.2116649676,1.054107104,0.781372549,3.778147618,4.783786492,0.9441339626,53.36039613,10.30076712,9.778515705,23.62654039,10.74258,32.0826284,5.687386275,0.0,5.783244946,12.1082079,17.99901679,4.983978521,5.067479328,8.094760321,3.988318243,10.43192897,100.37,1.854166667,0.8475,0.614829932,0.5755385488,0.2711404006,0.2940740741,0.06535947712,0.01842391304,0.04232485035,89.64621106,30.23285924,-3.749361218,1.263984359,-2.357136065,0.9193986469,-1.576704325,0.4777827356,-0.7739136444,2.36,3.16,-3.95,0.0476,-3.81,0.0653,5.46e-05,204.69882949014706,246.12822834213785,229.01547629610758,-1.1735864482150644,246.19035404893725,0.2610095064158182,39.90803125892783,0.27907913647027005,0.03755370942986623,0.32879981672153913,64.26508830468663,22.292395310474205,-461.83582231416034,0.7502241638054469,6.417641317423758,444.8833984236922,48.96902280148158,0.21148825847610667,0.1570705826585472,1.4090950787235024,4.796883950865797,2.7152710610909807,4.897050258235098,1.5753430376274626,1.410058787341136,1.128697765775592,1.152110424889011,-0.6428449481858254,0.27569957054746086,-0.9599190199566143,0.0023719539740651996,1.6952492059991604,1.6577301838895455,-0.0014954552098840335,0.949049152379598,0.3334995708915086,-0.9716576428474921,2.3173276254973816,1.3272014476834249,0.06749649723657447,-9.606918535463494,13867.870753476505,0.3179407159423566,0.6724853625713976,-0.264294738791387,21.18021949543464,-185.00539099197312,-0.7997293501689675,-246.25998883132908,43.23167646299811,185.06281588053523,32.73002996443213,4.078736522416698,-2.1896863882120168,47.349615360944256,133.45835740475198,-5.8323352954458585,5.44825242772258,-1.6515946950717586,15.414876369449745,3.646864113018237,52.41555795713297
2.479015615,4.520309251,4.96369637,2.85606894,151.4131156,52.30864198,-4.57421875,12.71693028,89.29566889,-0.534469659,0.007354266045,-0.04856010877,-0.05644050626,-0.1211845011,0.05625935585,1.079781584,0.4981370573,0.9616662427,1.161690389,1.023437312,1.167701863,0.577404318,0.7667824437,0.8340867552,1.010419693,0.8249962609,1.416589106,1.11736851,1.053888665,0.9713617994,0.4000619568,0.9113366495,6.027276383,0.1001055623,0.2140761751,0.8666591913,0.2749716524,0.1073021503,0.0,0.4340286995,0.9371148075,6.108027334,0.0,0.0,0.0,3.394801587,0.0,0.0,0.0,0.0,2.0022553,0.6612903226,0.2145229825,1.01649212,0.7833333333,3.815220818,4.808208073,0.7767544274,52.66568821,5.316788604,4.983978521,27.89767599,10.74258,21.31540493,5.13155848,0.0,0.0,12.1082079,22.41206547,15.2298486,15.04194062,8.167796294,2.553858816,9.113837606,91.3,1.729166667,0.7294444444,0.614829932,0.5130385488,0.2711404006,0.269382716,0.0589569161,0.01657828283,0.04076071143,83.06668144,28.89842334,-4.486433074,0.8282217775,-2.325355846,0.7125648658,-1.045158246,0.3562841817,-0.5431504472,3.59,3.87,-4.8,0.00666,-5.49,0.00137,8.47e-05,200.3999877295472,238.721023136473,220.65550877279236,-0.424263205269773,235.99164951494737,1.4213000942775995,38.501194229784886,0.29153377436769523,0.02879769054910336,0.36541502131455306,57.228095525248605,16.95258897919499,-417.16601586812925,0.755860904852662,5.535678170824053,374.6006803371611,45.15358483524963,0.19909121507935243,0.1669506016758154,1.3903292635592712,4.290549527378614,2.4403557666090547,4.388340896528024,1.4662637155479867,1.2592352619015792,0.8334146861182635,1.0450719299024644,-0.4064833278124065,0.4013647163061014,-0.7364401898796369,0.2090525360675929,1.5668569463275401,1.5820542929329928,0.10596690565972378,0.6901572155288369,0.534802267091836,-0.7393417177229009,2.164482615285047,1.3936364951795324,0.06808772692609572,-9.527963462723937,12599.03018752025,0.11986670979832276,0.5941917798754,-0.27666211143336406,21.75800059305895,-172.2640685484095,-0.7141346858168449,-184.22263862690653,46.34351693168601,163.57415182737034,30.575563853164553,14.821624294261888,-1.4325708952904341,45.12097302899588,121.13961579615625,-2.4841738832389755,5.398632344512839,-1.731825412128921,13.560577360270166,3.362237598745387,49.828703445548335
2.476523727,4.228221225,2.926666667,2.757037037,153.6858513,43.32017141,3.107438017,9.736884089,59.12577217,-0.6089468803,0.171928784,-0.2457846505,-0.09380630248,0.02233338818,-0.03884160131,0.846022564,0.5030019797,0.9678173121,1.100816158,1.16057971,1.16101949,0.7504116714,1.121975606,0.7334362995,0.9613799912,0.8186337557,1.274112045,0.9992085099,1.152286989,0.8625595605,0.4921488045,0.9929424288,4.005301525,0.1020099945,0.3319273053,0.7572309881,0.2749716524,0.07931626887,0.0,0.4251462474,0.0,6.169059508,0.0,0.0,5.827947137,0.0,0.0,10.74599844,0.0,0.0,1.989710937,0.7023809524,0.2126786451,0.8792658529,0.7916666667,3.980169408,4.513794877,0.5305992426,33.27801093,20.19137191,0.0,5.693927995,15.20739338,21.74487787,5.948339281,0.0,6.792942306,5.948339281,11.33678588,15.20739338,2.83055986,0.0,2.207036964,9.398776366,86.05,1.451388889,0.5416666667,0.5258956916,0.2395833333,0.1222206475,0.055625,0.06984126984,0.0193452381,0.06204153058,96.10539747,21.75128385,-3.730303174,0.0149949016,-1.919094446,0.5550759974,-1.016018277,0.6951549711,-0.6072280764,2.32,3.8,-3.6,0.0762,-4.36,0.0131,0.00347,200.63428765400187,239.0099663739686,220.75911371522102,-0.7690880856761906,230.50278774222664,2.146759129702147,34.89394389311505,0.27703453232181485,0.035632127589206336,0.12421832708843672,54.310027002956105,34.700626491481415,-234.55600354690444,0.7864590525269235,4.765322962093805,334.8646264585377,40.88925175210177,0.21356507602459832,0.21720557562492013,1.4809591151849348,4.1080908642096805,2.4220966837774744,3.7705831338920266,1.3423261729800136,1.139116195776877,0.6338145049838577,0.9556559961433115,-0.35613481524842205,0.5956999166856844,-0.33943458193505327,0.1844656131551078,1.1730314110593865,1.3345391514083182,0.1196832447027747,0.6676484765353622,0.6108585081419413,-0.3605241458682802,1.4340059274375765,0.9746468317068568,0.07003755998055677,-9.909547315497171,12122.0998473886,-0.09424752374169562,0.5438889920046203,-0.054522253277083266,22.288829726849993,-197.9282384467671,-0.719368679128721,111.32854862866853,80.95489530597871,147.36899279190538,29.933051936006706,36.10822900596427,0.5473356921375508,64.75236735174421,112.0114050120663,-5.311408227496262,5.272214422926291,-2.9877601169158234,11.922712497855272,3.2400654935836792,51.90301400466091
2.479029471,4.526849527,4.669642857,2.900545635,153.7288018,62.0591716,-3.573964497,11.06714203,92.73080558,-0.4788635202,0.01338942961,-0.1466576186,0.0166322191,-0.07329736105,-0.08682621574,1.184204923,0.4833819389,0.9679134186,1.09821341,0.9325317604,1.113510911,0.5708954067,0.9767994212,0.9171861945,1.008991876,0.9479623955,0.9554430058,0.983215293,0.9959756759,1.034756669,0.3972912859,0.9110327994,6.027275724,0.08905243654,0.2140761751,0.8666591913,0.2749716524,0.06365387513,0.0,0.4358612357,0.9165033903,6.10834007,0.0,0.0,0.0,3.388982164,0.0,0.0,0.0,0.0,1.987618137,0.671875,0.2094889322,1.05455163,0.7705882353,3.835258088,4.944974093,0.7554656253,52.34991594,10.30076712,4.983978521,36.11658333,10.74258,26.29938345,5.687386275,0.0,0.0,12.96557803,5.008912524,10.24587008,14.05978464,8.514958963,2.470332187,9.113837606,107.09,1.729166667,0.7572222222,0.654829932,0.5130385488,0.2711404006,0.269382716,0.05777777778,0.01646135266,0.04322852375,86.74498028,29.92663584,-2.972905826,0.602168896,-2.751063629,1.229170035,-1.649606297,0.285008378,-0.7404977699,2.33,3.14,-3.91,0.0515,-3.92,0.0503,3.76e-05,203.6465246071129,243.37037066054097,224.68527765448698,-0.7270489748985076,243.2358681322832,0.9248145679490587,37.69669733755682,0.279553843822295,0.019694758333889728,0.3843693340926875,59.88763742141023,19.053582924706898,-457.5922610132395,0.7466459254704084,6.192338877318264,421.0132383489767,44.167830636986835,0.21008177169131254,0.17934532895808405,1.4267667784250802,4.570774228387474,2.5265337264357424,4.661737595457417,1.5896423013115464,1.444595964614464,0.8580151669612528,1.1754508873116942,-0.5137194810836234,0.37271518382755187,-0.9948745510411432,0.11122992390030184,1.7619086686680085,1.6950633587664437,0.003851706392473009,0.5135215875081549,0.32072764793376574,-1.1180502226927431,2.2620621582493774,1.394363104928349,0.07180449086451896,-11.106322625591092,13957.954504492274,0.15881242404270707,0.7093339602684136,-0.5380065179355928,20.002152771542494,-184.51467345767907,-0.7895203234797359,-239.0839240067314,40.32937273012692,177.57919898586843,33.25936226842087,16.383428579093284,-2.6761707960760233,48.41672956199492,131.77451880090226,-4.633789102717898,5.437124536858542,-1.6120069419402951,13.109766418637124,3.49057985314802,53.50110690105037
2.480066464,4.664261695,4.699186992,2.758355917,157.4033236,88.93877551,-1.710778061,12.11772381,93.53331602,-0.4221932456,-0.02696315477,0.0385369182,0.03208325963,0.1813631051,-0.05423610405,1.193336088,0.4786464836,1.154795017,0.8131530792,0.7923909579,0.9080256024,1.045183051,0.9382021952,0.7736002982,0.9469667197,1.087333155,1.011318029,1.038800985,1.02840643,1.047999837,0.4305728338,0.9871956667,3.515313479,0.07019953079,0.2140761751,0.8931456284,0.4110544159,0.09041339701,0.0,0.4366629633,0.9099694694,6.257209449,0.0,0.0,0.0,3.388836661,0.0,10.9234963,0.0,0.0,1.98803263,0.6893939394,0.2122635027,1.066167658,0.800952381,3.806856417,4.874057377,0.9332975448,52.72511141,19.77449303,4.983978521,43.53352175,20.21630591,40.51897853,5.687386275,0.0,0.0,18.04378007,19.22850761,19.44168295,5.121473988,8.130644411,2.423070291,11.14244263,101.76,2.166666667,0.9030555556,0.614829932,0.5538548753,0.4011558327,0.309382716,0.07264957265,0.01881365741,0.05175897252,110.3778781,29.9861309,-3.624503256,1.592015608,-2.631215133,0.9125688076,-1.859637952,0.306286702,-0.8999377555,2.62,2.83,-4.15,0.0315,-4.11,0.0342,7.11e-05,203.6187573949599,249.49479958484778,231.76695162451648,-1.1308714400121396,251.27693148770138,0.40613959796347343,40.20095810469853,0.27296333412705864,0.018003208397127785,0.4863823250485395,67.27043983723206,15.219758327022351,-588.6398403683008,0.7291741497281674,7.115646970185928,500.7957741520673,43.95215465261806,0.2207298090744255,0.13569878630114646,1.344996301799017,5.061789416287939,2.8487682002373687,5.504556987423857,1.428295172302439,1.3424227932398067,0.9801664862769676,1.0370907780990104,-0.6571254318958726,0.18866462717979504,-0.8651477163742076,0.0008786752201841441,1.8851076972894183,1.7308797004003438,-0.06763572146311336,0.9894148147026169,0.32764315442389347,-1.1798718150323895,2.6682375298636325,1.654565823273849,0.07086679861753406,-10.608469722383445,15680.144843996582,0.12236924836671947,0.7871289927074907,-0.4170871732358529,19.63509326043436,-197.24409106052715,-0.8037009224481966,-262.92607719705103,42.10728182621129,189.40578612954718,24.019947297263606,24.047666870867257,-2.954727895388916,35.18864582399264,150.45853576461548,-13.978573837247165,5.556805556020241,-1.7733577484071086,18.324329331249146,3.484946004781283,56.12853003772456
